global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
906775.9293661896	-3025.5661141647724	822242586077.917	9154050.31118212	1361656.6704737104	-14762.166555059375	217921561.3993136	1854108888245.5508	932596.4644087652	-867.456604878651	752480.961347596	869736165427.7292	974710.8537732712	929057.1196140476	1.21652	25.119478	0.277544109733116	0.1535434620318361	-0.0584091066	-0.010171673	0.111859035	-0.116088014	-0.1200203738	0.0881820914	-0.1053447805	-0.0641916569	0.0731914511	-0.0081716394	-0.0736357332	-0.0135225452	0.0630368331	-0.1396104607	-0.1090695718	0.0189235542	-0.0452271173	0.0643275425	0.1601025888	0.0606061177	0.0531211919	0.0409757272	0.0087569128	0.0290232193	0.0132969068	0.0676090633	-0.0393890488	-0.06919873	0.0959635771	-0.0543081638	-0.0343528075	0.0013340019	-0.0255575835	-0.0454937521	-0.0740113181	-0.1415860152	-0.0873747985	0.1215739761	-0.0147597396	-0.0368101259	0.0423459964	-0.0475606454	-0.0015891162	-0.172549267	-0.0390432674	0.0233869367	-0.018732085	-0.0281748911	-0.1358665531	0.1453271912	0.0296595037	0.0057513361	0.1238837364	0.0743814884	-0.1017421387	-0.1107767913	0.0035989655	0.0226462976	-0.0406925264	0.084524424	0.0674685998	0.0170608235	0.0362842369	-0.0518328047	0.0647373922	-0.0315464129	-0.0851464905	0.1160435732	0.0815242787	-0.0124757762	0.0235204488	0.1313017298	0.0006548011	-0.0468585557	0.0505205796	0.0781013404	0.2313956378	0.0441183997	-0.101291807	-0.0748273312	-0.0559472615	-0.0532183133	-0.0327745915	0.075607378	0.0027891926	0.0749360062	-0.0581623018	0.0843971321	0.0592590125	-0.0318705296	-0.0468051048	-0.0079212846	-0.1028614103	-0.1103071878	-0.0212592072	0.1338485945	-0.043072772	-0.0618102465	-0.0545971715	-0.08689308	-0.0214062308	0.1475187159	-0.0056018791	-0.0387603918	-0.0750428648	0.0013078378	0.0436738491	-0.0709988144	0.0427407047	-0.0577990515	-0.013271799	-0.1124192083	0.0391140859	-0.0155720730628701	-0.0209074498077796	0.0002424894594753	0.0004371214574648	0.0832298134925935	-0.0298008523404576	0.0008880908002177	0.0069272018540118	-0.0415690172105769	-0.121644173600643	0.0147973049709833	0.0017279831918532	-8.504198953218276e-05	0.0010429094949768	1.0876602147128e-06	7.232139983591881e-09	0.0014760302037677	0.0005549655514398	3.0798676328499213e-07	2.1786651624345178e-06	-0.0006209380171008	-0.0005059576332679	2.559931266621559e-07	3.8556402108107333e-07	0.0	0.0	0.0	0.0	0.0
907295.9855991256	520.0562329359818	823186005484.2888	270458.4854155642	1370420.730654762	8764.060181051493	76808750.85709232	1878052979008.3315	932726.148911246	129.68450248078443	16818.070183688582	869978068862.8038	974570.6409009309	931446.6460211996	1.237542	25.553564	0.2559753574048833	0.1429153429180359	0.0945476306	0.0699248386	-0.1013602293	-0.0517115668	-0.1260885766	-0.0481296083	0.1174701187	-0.0070776086	-0.0044120779	0.0152082	-0.0271775045	-0.0071431389	-0.1661598323	0.0038136514	0.0174175702	0.0797107502	-0.0707021421	0.1535734809	0.0757269151	0.0029643295	0.012354451	-0.0280779621	0.1106563386	0.0926715003	0.0429041428	0.1090879363	0.0099583979	0.0518462202	0.1071921671	0.131289459	0.0807901908	0.0914998456	0.1345627384	0.0543864381	-0.1231215023	0.1044316514	-0.1038501873	-0.0032793	0.0745835456	0.0812330988	-0.0080644937	0.0688402847	-0.1316954483	0.0499424708	-0.0788921269	0.0033313007	-0.0018648963	-0.037711321	0.0202391641	0.0462546696	-0.0804422944	-0.0537529547	-0.1270562667	0.0211361983	0.0254304329	-0.1707068395	0.0105629284	-0.0511986519	-0.047819827	0.1162030384	0.0249735894	-0.023315117	0.0124700215	0.0265695548	0.151466023	-0.0329373006	-0.0288440396	0.0794944378	-0.0715504031	0.0640479882	0.1523650284	-0.0669629332	-0.0064668875	0.0194868887	-0.0958993537	0.0833741528	-0.0361981515	-0.0077024254	-0.0177766338	0.2388469776	0.0174024567	-0.0332358804	0.0892601862	0.0760690528	-0.1316301419	0.0997697816	0.15820805	-0.0137357459	-0.0043893123	-0.052881187	-0.0428833728	-0.2092369616	-0.0956197785	-0.072517741	0.0670325487	-0.0523149424	-0.1084442147	0.0292012511	-0.0485608141	0.087971955	-0.0596333645	-0.0074125782	0.1434320918	-0.0336544866	-0.1167162818	-0.0829151473	0.0896954117	0.0105973227	-0.0184239634	-0.0386195712	-0.0156710845	-0.1112164334	0.0458586883	-0.0432761130606564	-0.0277040399977863	0.0018728219616387	0.0007675138321989	0.1130333708049562	0.0298035573123627	0.0008882520284712	0.0127765429155307	0.0720075028869615	0.1135765200975384	0.0128996259174665	0.0051850804720157	-0.0010320021217683	-0.0009469601322361	8.967334920446447e-07	1.0650283793342732e-06	0.0015916525189021	0.0001156223151344	1.3368519757038512e-08	2.5333577409274e-06	-0.0012561803696742	-0.0006352423525734	4.03532846502988e-07	1.57798912115481e-06	0.0	0.0	0.0	0.0	0.0
905549.5287362495	-1746.456862876075	820019948994.4436	3050111.5738869426	1366653.790197173	-3766.940457588993	14189840.411020773	1867742582260.2983	932704.741420893	-21.407490352983583	458.2806432130853	869938134669.0149	975228.9456075466	913872.730606063	1.349984	27.87533	0.1632671285505319	0.0834671628957842	-0.1267022996	0.0577896262	0.1299253412	0.0690750782	-0.0111358184	-0.0454449342	-0.1487878942	-0.0942973694	-0.0156128772	-0.1007728246	0.0458059033	0.0382454502	0.027690669	-0.1417894091	-0.1057098745	-0.0060621145	-0.0502361496	-0.1536727362	0.0256574773	0.0782891333	-0.1350909599	0.0484693353	0.010156164	0.0685518865	-0.0034198635	-0.0482850291	0.0197826031	0.0629496865	-0.0039072092	0.0086312743	0.0927661487	0.0170373178	0.007477308	-0.0605287225	-0.1146711554	0.0048998213	0.061611217	0.1066560664	-0.1446430994	-0.0791292641	-0.1309767861	-0.004957424	-0.0312295418	0.1277592542	0.0487725977	-0.0500380129	-0.1095532692	0.0161401468	-0.0028887689	-0.0487529849	0.007485446	-0.0792720538	0.1044593342	0.0827898013	-0.0748534972	0.0087318552	0.025014382	0.1213638552	0.0885151018	-0.0980049655	0.115386351	0.0241385268	-0.0091680755	0.0440175444	0.0412640473	0.0531503604	0.0277777779	-0.0457047968	-0.1114398842	-2.1199e-06	0.061622795	-0.0024487057	-0.0187228961	0.0310753593	-0.027344088	0.177395172	-0.0152707653	0.0299227735	-0.0100115882	-0.0801130402	-0.0754404693	-0.1636255942	-0.0015560541	-0.063340749	0.052622683	-0.0789082538	-0.1257251665	-0.0211365056	-0.1131986593	-0.0163686823	-0.0305781788	0.0638566595	0.0247676572	-0.059788045	0.0118294009	0.0803818877	-0.0028195465	-0.0868389076	0.1217070628	0.0598387469	0.0326569713	0.0694913412	0.058573398	-0.0090487086	-0.0421144066	0.0595570415	-0.0361924914	-0.0755085243	0.0146772622	0.0015511785	-0.0180634961	-0.1098185471	0.0524223074	-0.0326135312687085	0.0106625817919479	0.001063642421815	0.0001136906504699	0.0642919154082761	-0.0487414553966801	0.0023757294741865	0.0041334503868649	0.0298985208164026	-0.0421089820705589	0.0017731663710186	0.0008939215470088	-0.0002443069386948	0.0007876951830735	6.204637014371949e-07	5.968588029442477e-08	0.0014321195015225	-0.0001595330173795	2.54507836342397e-08	2.050966266641054e-06	-0.0009683263843004	0.0002878539853738	8.28599168955799e-08	9.37655986532286e-07	0.0	0.0	0.0	0.0	0.0
909068.2878989778	3518.759162728209	826405152063.5787	12381666.045283727	1369928.9135664685	3275.123369295616	10726433.084106266	1876705228225.4048	931255.796599366	-1448.944821526995	2099441.095829895	867237358699.9198	973069.6882712768	924584.0170145264	1.336329	27.593386	0.138983026107736	0.0764736796080053	0.0963922006	-0.0831190026	-0.0739498686	-0.0498359084	0.109694881	0.0704692265	0.0517424927	0.0518699924	0.0694908723	0.0159769514	0.1082179336	-0.1331634336	0.0374976898	0.0336153	0.1005478172	-0.0026597392	0.0317218931	-0.0001563823	0.0911966018	-0.12222207	-0.052986984	0.0073101799	0.1207720046	0.0308470923	0.1195609646	-0.0571270544	0.0225591382	-0.0463411619	-0.0581389321	0.0290129485	0.0102539423	-0.1034879829	0.1146183331	0.0083659263	-0.1084494502	-0.0463292605	-0.0330846126	-0.009086072	0.0334281216	0.0282965052	0.0460987015	0.083341742	0.0206298502	0.1062219451	-0.1174530882	0.0224418928	-0.0245995948	0.0572759365	0.1396109795	-0.0299191157	-0.1306191817	0.1376001628	-0.0557552243	0.0587985122	0.0072359515	0.0743715363	-0.0219136479	0.0223223218	-0.0379881584	0.0317734236	-0.1044394283	0.0053507391	-0.0595284776	0.1790277147	0.0872310363	-0.0085133758	0.0198005284	-0.060933384	0.0280786013	0.0490660713	-0.0508015771	-0.0531424616	-0.020440062	-0.0936106434	-0.1279860782	0.034756305	-0.071342846	0.1801861658	0.0404786526	0.079050062	0.0214122697	0.0008235526	0.1059520731	0.0561820324	-0.0045638432	-0.0002615429	0.057402892	0.0837099286	-0.0707656062	0.0450977167	-0.0419961362	-0.0503973245	-0.1017613809	0.0163089147	0.0705015234	-0.1643920928	0.019096433	-0.0496297882	0.072107791	-0.0048772201	0.0458731738	0.0996577509	-0.0317498129	-0.1098927246	0.1009653366	0.006180925	-0.0203308801	0.0056207064	-0.0574690639	-0.0219992656	-0.0204479845	-0.1082280018	0.0587790397	-0.0398965158004216	-0.007282984531713	0.0015917319730132	5.304186368917223e-05	0.1225777698583101	0.058285854450034	0.0033972408289705	0.0150253096634368	0.0509428142648715	0.0210442934484689	0.0004428622867452	0.0025951703252251	-0.0009391421874919	-0.000694835248797	4.827960229709276e-07	8.81988048327071e-07	0.001367589324676	-6.453017684650004e-05	4.164143723840571e-09	1.8703005609677576e-06	-0.0012563588322072	-0.0002880324479068	8.296269104718347e-08	1.5784375152650394e-06	0.0	0.0	0.0	0.0	0.0
908925.0797817956	-143.20811718213372	826144800656.3435	20508.564826851743	1380920.7269345238	10991.813368055273	120819961.11815856	1906942054077.3733	933765.4799476296	2509.683348263614	6298510.508551664	871917971541.8271	975527.354232048	938077.8845668284	1.167867	24.114874	0.0692253119239802	0.0388091441051454	0.0598272898	0.0739492841	0.0541041585	0.0123063866	-0.0421818018	-0.1738300343	0.0137721024	-0.0838279479	0.0327932774	0.0580702967	0.1339765754	0.0528132418	-0.0504719127	-0.1265850781	0.0050800178	0.0665281314	-0.0384580016	-0.0730893531	-0.0617035688	-0.0341243719	0.0033328461	-0.0414603624	0.0166925596	-0.0388718201	-0.0220355514	-0.0940100691	0.1437581053	0.0395983954	-0.1101468921	0.0345112872	0.0358443256	-0.1436779146	-0.0675476309	0.1226343169	-0.0930134952	-0.0445210081	-0.0789701043	0.0836494731	0.001461754	-0.0501773214	0.0698917743	-0.0828728056	0.0003331374	-0.0418996836	0.0374290539	-0.0190230866	-0.0541323128	0.0393807985	0.1243542682	-0.0009985011	0.0521269511	-0.1241356141	-0.0234066404	0.0665123907	0.0386719202	-0.0001504779	0.0940978536	-0.033006881	0.0596237225	-0.0554694874	0.0030209651	-0.0290798101	-0.145599298	0.0545100148	-0.1026791974	0.0928628328	-0.0435464521	-0.0914847704	-0.0491000554	0.0862297938	-0.0122617218	0.0666900397	-0.0018907568	-0.1170781567	-0.0479534472	0.0275820235	0.127494788	0.1055778762	-0.1336073731	0.0137640979	0.0168218901	-0.0116263126	-0.04564184	-0.0929625767	0.0432098807	0.0628930656	0.0565252198	-0.1130562223	-0.0957652063	0.0229255688	-0.0684540285	-0.0235045062	-0.0096937941	-0.084232681	-0.0232777502	0.0772626664	0.1819624312	0.0274690958	-0.0593173592	0.0364475165	0.0242640968	0.046390767	-0.1037355147	-0.0961743848	0.0766528189	-0.0077593092	0.0476232103	-0.0260461933	0.2006943952	-0.1217208516	-0.0228235037	-0.1064475877	0.0649037979	-0.0372760650883918	0.0026204507120297	0.001389505028474	6.866761934177483e-06	0.1278943389140465	0.0053165690557363	2.826590652441378e-05	0.0163569619262609	0.0854641215591556	0.0345213072942841	0.0011917206573063	0.0073041160738781	-0.0007828881999957	0.0001562539874961	2.44153086084626e-08	6.129139336925073e-07	0.0013068721234563	-6.071720121970004e-05	3.6865785239535436e-09	1.7079147470671786e-06	-0.0009379903236845	0.0003183685085227	1.0135850721896855e-07	8.798258473257531e-07	0.0	0.0	0.0	0.0	0.0
905058.440936056	-3866.638845739653	819130781509.6042	14950895.96338288	1361920.851264881	-18999.875669642817	360995275.4618851	1854828405110.058	932220.2774255788	-1545.2025220508222	2387650.8341522217	869034645643.4231	975106.3974335106	917504.2788644412	1.127085	23.272768	0.123441972618172	0.0634692013065743	-0.0860348826	-0.04136304	0.0076367502	0.0363571358	-0.1144346231	0.0749032284	-0.0354803638	0.03040331	-0.0594950681	-0.0526940421	0.0782311632	-0.0247725618	0.057915912	0.013834449	0.0389649525	0.098697052	-0.0219612463	-0.149199376	-0.0078761052	-0.0393929495	-0.0238153487	0.0889370511	0.1045312365	-0.1240658232	0.0958813367	0.0421517951	0.0243131711	-0.0571679002	-0.1005678509	-0.0226274599	-0.0660717588	0.0718111045	0.0563255516	0.0339974253	0.0986901966	0.0195590869	0.031938904	0.138197992	0.0077193458	-0.0881502204	-0.089600955	0.1574232362	0.0566683125	0.0085977173	0.0300854152	-0.0458717086	-0.001389763	-0.04508125	0.0272185676	-0.0217570374	0.0647565262	0.0668279674	0.0034967395	-0.052172136	0.0017876482	0.0285643184	0.1462997557	0.0988844316	0.0637864834	-0.0417125806	-0.0634927191	0.1776743961	-0.0882636883	0.0529410891	0.0168969809	-0.1507464176	-0.0387551567	0.0960294794	-0.0549930363	0.0173888576	-0.1066337001	0.0263336729	0.021168589	-0.0730882566	-0.023340701	-0.0200965234	-0.0630250225	-0.0764141037	0.0395257325	-0.12164824	-0.0333069633	-0.1506637152	0.0780443949	0.0200145988	0.0308166659	-0.0546098137	-0.0543544347	-0.0120211893	-0.0927416167	0.0460920234	-0.0978638058	-0.0234383912	-0.066463193	0.0523044282	0.0727711277	0.1456904827	0.139986575	-0.0767644804	-0.0219666101	0.0337744071	-0.1097604744	-0.0138774165	-0.0124425898	0.0277254596	-0.1071997277	0.0574975646	-0.0068089211	0.1023430243	-0.0096385096	0.1048075049	-0.0251890118	-0.1044804285	0.0707724105	-0.027210475871513	0.0100655892168788	0.0007404099971541	0.0001013160862829	0.0945448414124712	-0.0333494975015753	0.0011121889836075	0.0089387270377093	0.0709585445899705	-0.0145055769691851	0.0002104117632089	0.0050351150503268	6.538137512025733e-05	0.0008482695751159	7.195612720674069e-07	4.274724212615804e-09	0.0016169654354598	0.0003100933120035	9.615786214930005e-08	2.6145772194717008e-06	-0.0010900536151757	-0.0001520632914912	2.3123244619137664e-08	1.1882168839576132e-06	0.0	0.0	0.0	0.0	0.0
903222.2237582834	-1836.2171777725453	815810385490.8586	3371693.523946971	1362388.652802579	467.8015376981348	218838.27867273943	1856102841285.2263	930451.4416861908	-1768.8357393880142	3128779.872936343	865739885335.9109	973964.8656582448	924668.4617326864	1.007966	20.813124	0.1479148524375663	0.0644600316667273	-0.0352431563	0.0888418699	0.0558534301	-0.016904998	0.0411120051	0.0355268805	-0.0890801443	-0.1487181927	0.0041510928	-0.1066858135	-0.0888235754	-0.0722579057	0.0347809332	-0.0784226983	-0.0916197792	-0.0254373109	-0.0485733122	-0.0807995423	-0.0288383537	-0.127397424	0.0497903288	0.0379309533	0.0404531767	-0.1016967032	0.0324651691	-0.1322867237	0.0804883866	-0.0815445408	0.1243483119	-0.0324715516	0.0122903275	0.0407933935	0.1236145093	0.1034480499	0.0635003879	-0.0748460383	0.053639381	0.0046685137	-0.0405309325	-0.215860794	-0.1422621239	-0.0685385683	0.0246587166	-0.0690650738	0.041948979	0.0340720623	-0.04875141	0.1120809465	-0.09973148	-0.0672185262	-0.0019998077	-0.0211242903	0.0472564917	0.0498461213	-0.1287108894	-0.0160829356	0.0287068985	-0.0295247007	0.0850209449	-0.0645803171	-0.129139725	0.1296760808	-0.0692107509	0.0049171382	-0.0182924231	-0.0253542944	0.118002884	0.0602661369	0.1010000709	0.0329387417	0.0607646049	0.056579431	-0.0896139307	-0.1468782888	-0.0510358707	0.0192068043	0.1195066221	-0.0827565678	-0.0077092972	-0.0510690422	-0.0888393377	-0.0459043227	0.099397878	0.0137098248	0.264764216	-0.0595300109	-0.0224370506	0.0697732775	-0.0672160176	0.0113327955	0.0213420705	0.0415359993	0.1274330428	-0.0910746266	0.090733353	0.0921218411	0.0348660893	-0.1502659625	-0.0346322663	0.0531198199	0.0310336541	-0.0490501144	0.0847466786	0.0873043052	-0.1203647432	0.0515942222	-0.0165397859	-0.0368276915	-0.0313788678	-0.0456450281	-0.0275434712	-0.102329975	0.0763617167	-0.0403200993432619	-0.0131096234717489	0.0016257104110505	0.000171862227571	0.0607621151592496	-0.0337827262532216	0.0011412725931001	0.0036920346386259	0.0321531949215625	-0.038805349668408	0.0015058551628874	0.0010338279436639	-0.0005549586658408	-0.000620340040961	3.8482176641956636e-07	3.0797912079180065e-07	0.0010162974182352	-0.0006006680172246	3.608020669165326e-07	1.032860442311533e-06	-0.0010667186124776	2.333500269809997e-05	5.445223509203329e-10	1.137888598206136e-06	0.0	0.0	0.0	0.0	0.0
904602.5074760308	1380.2837177474285	818305696531.9225	1905183.1414786628	1364825.061780754	2436.408978174906	5936088.708931291	1862747449264.839	932631.11643812	2179.6747519292403	4750982.024197795	869800799348.6141	974406.9091289892	911370.075263969	1.174581	24.253508	0.1308637179398012	0.0777317506806354	0.0699341644	-0.1041205977	-0.0442263319	0.1603159817	0.0863363223	0.0160398957	0.1327405145	0.1081384169	0.0180651562	-0.1502508726	-0.0027993053	-0.0630174509	0.0376183446	0.0190153817	0.115919682	-0.0785286113	0.0222902844	-0.0563746	-0.060179389	-0.1087189992	-0.0603525378	0.0413916863	0.1436856858	-0.0012511657	-0.0386669571	-0.0947547692	-0.0314194262	0.0063105716	0.084213658	0.0070552077	0.0329007457	0.0718748958	-0.0046936656	-0.0076209314	-0.0519870093	0.1607557635	-0.0869572286	-0.027144011	-0.0209670211	0.0065748968	0.1064592495	0.0354416314	0.0165693102	-0.0326361903	0.059328739	0.0198336917	0.0808813612	0.0510856508	-0.0283950672	0.16470539	-0.0027072337	0.0899518474	-0.0470319286	0.0347354988	0.0889352697	0.1013713036	-0.021950249	-0.0295881774	0.0529826816	-0.0619527415	-0.0688932256	0.079188912	-0.0028249014	0.0654615123	0.1029794248	0.0280882078	0.0360812026	-0.1018485955	0.0348228745	-0.0041173731	0.0770974933	0.069808233	-0.050158854	0.0844552599	-0.0075681421	0.0448347138	-0.0869862182	-0.1040992551	-0.0650557453	0.0069575106	0.0681090411	0.0667020603	0.0394751417	0.0321087242	-0.0088873004	0.0648310112	0.0492644171	-0.0510701768	-0.0807783352	0.0611192012	-0.1191502027	0.0324471922	0.0704904271	0.0949274653	0.0712305894	-0.1201107423	-0.0188861385	-0.1075050749	-0.0172960467	-0.030387411	0.0728312936	-0.0162040263	-0.0111862978	0.0436935646	0.0191680362	-0.1166310682	-0.004755443	-0.0603167635	-0.0383578537	-0.0653470757	-0.0298858491	-0.1	0.0816496581	-0.0347987979289428	0.0055213014143191	0.0012109563372993	3.048476930776216e-05	0.0606208333978344	-0.0001412817614151	1.9960536108580035e-08	0.0036748854418479	0.0953088993623794	0.0631557044408169	0.0039886430034158	0.0090837862976681	-0.0009347112091401	-0.0003797525432993	1.442119941422867e-07	8.736850444921477e-07	0.0017259291844555	0.0007096317662203	5.035772436289428e-07	2.978831549755228e-06	-0.0009151943155322	0.0001515242969454	2.295961256479776e-08	8.37580635182452e-07	0.0	0.0	0.0	0.0	0.0
904590.1678664788	-12.339609552058391	818283371800.7042	152.26596389725069	1364033.1776041666	-791.8841765874531	627080.5491295886	1860586509604.92	933579.4028907112	948.2864525911864	899247.1961679764	871570501501.7769	975351.8807446808	907847.9183212552	1.080292	22.306562	0.2134188833891958	0.1162207152706165	-0.0644882774	0.0254172003	-0.0502943259	0.047940376	0.0350905191	0.0066697031	0.0212377419	-0.0378316993	-0.1503454372	-0.0110493043	-0.0251783231	0.0589474985	0.0079493956	0.0650821683	-0.0982270288	-0.1034963757	-0.0625832125	-0.0864304881	-0.0423879908	-0.0682899521	-0.05687163	0.0444182247	0.0955450731	-0.1663192446	0.0105754296	0.0796700916	-0.0786956087	0.1109936661	0.0853060308	0.0397405624	-0.0352923778	-0.0448820228	0.0861291361	0.0715163276	-0.0723553246	0.0261093703	-0.0095372308	0.0044885089	-0.0254297021	0.0356246348	0.1259706736	0.0769700575	0.0429734211	-0.0443937057	-0.0989783045	-0.1256579827	0.0457337067	0.0951779672	-0.005438365	-0.0326835608	-0.1427870923	-0.0622014442	0.0034314268	-0.0923192426	-0.0577173453	0.0589193723	-0.0985135117	-0.0114942557	0.117021395	-0.026702341	0.0053898845	0.1045720493	-0.0501470658	0.0446195701	-0.0014186649	-0.1127107884	-0.1531000057	-0.0639741017	-0.0090072749	-0.0494623316	0.1523213404	0.0256945606	-0.072379213	0.002998278	0.0097429718	0.051666358	-0.0547632745	0.0344073305	0.1058807374	0.0313343684	0.0218457216	0.0707569234	0.0643755154	0.0292384593	-0.0429122312	0.0636678024	-0.0420379508	0.0444197714	-0.0223056606	-0.007043714	-0.0378448584	-0.056372197	0.1828332538	0.0162161212	0.0022630864	0.0797787193	0.0314290155	-0.0010287198	0.0134800051	-0.0178039522	-0.0841486628	-0.0372610682	-0.0354826812	0.0617259389	-0.0170653144	-0.1438005467	-0.1152449062	0.077417911	0.0286720324	-0.0082057048	-0.032215118	-0.097494591	0.0866153656	-0.0301352021704133	0.0046635957585294	0.0009081304098516	2.1749125398974304e-05	0.0313182053527043	-0.0293026280451301	0.0008586440103512	0.0009808299865141	0.0020672127543832	-0.0932416866079962	0.0086940121215037	4.273368571884577e-06	-0.0002649465829551	0.0006697646261849	4.485846544887328e-07	7.01966918195837e-08	0.0009371555066364	-0.0007887736778191	6.221639148202695e-07	8.782604436189276e-07	-0.0011808754710789	-0.0002656811555466	7.058647641262974e-08	1.3944668781958138e-06	0.0	0.0	0.0	0.0	0.0
904934.501968232	344.3341017531929	818906452852.4921	118565.97363017824	1366106.4727926587	2073.295188492164	4298552.938624758	1866246895005.9995	934162.1546306504	582.7517399392091	339599.5904021756	872658931144.1792	976675.254574468	918964.8127705272	1.101061	22.735416	0.1910460769865139	0.1063803100341671	0.078190668	-0.0816232567	0.0171228161	0.0539237529	0.0098469743	0.0449024991	0.0672212237	0.0207693742	0.0472135279	-0.0589958653	-0.0308613937	0.0008651089	-0.0295428124	0.0166770014	0.1335807244	0.0420519412	-0.0841363235	-0.0273168268	-0.0151880635	0.0631630901	-0.1207354188	0.0758816456	-0.0265702618	0.0085730012	-0.0230915161	0.0071382731	-0.0862356442	-0.1131232929	-0.0268778437	0.1927021405	-0.0365241239	0.0929227549	-0.0420297117	0.0438995485	-0.0311987363	-0.1341648056	0.0585697691	0.0954946811	-0.0034638964	0.0124077255	-0.0094747666	0.0264498769	0.0754179357	-0.0757142483	-0.0326697549	-0.0028932181	0.0783082125	0.021340014	0.004694058	0.2040232921	-0.1707052422	0.0484086403	-0.0500247781	0.0055125162	0.1085328439	-0.0913119242	0.0246979119	0.0568923958	0.0238897502	-0.1014711367	0.0501914591	0.0885743703	0.0017640822	0.0385563262	-0.0199036319	-0.0633200699	0.0278896599	0.1315974198	0.0257056336	0.1624386313	-0.0011394519	0.0137626651	0.104483263	0.0645775529	0.1395578117	0.0594335854	-0.0294918114	0.1199098426	0.0852646865	-0.0169082594	0.0335345344	-0.0209420323	-0.0094182985	0.1070716064	0.0884565094	0.0920071376	0.1229555544	-0.0201988176	-0.0474983815	-0.0046067637	-0.1076009506	0.074061956	-0.0283991038	0.0601720398	0.1172461086	0.0348299318	0.0440512427	0.0745811591	0.0672855525	0.0681693614	-0.1367479053	0.00269748	0.0304365649	0.026031802	-0.0626517204	0.0571459478	-0.079096788	-0.0409193596	0.0567882551	0.1046875728	-0.0345302564	-0.0948181434	0.0912392418	-0.0622909307430887	-0.0321557285726754	0.0038801600528402	0.0010339908800395	0.089985796824763	0.0586675914720587	0.0034418862891323	0.0080974436301875	0.079142072930523	0.0770748601761398	0.0059405340711715	0.0062634677077402	-0.0006133808751917	-0.0003484342922366	1.2140645600642036e-07	3.76236098050936e-07	0.0010353704809282	9.821497429179993e-05	9.646181175138917e-09	1.071992032777492e-06	-0.0011971841398633	-1.6308668784400073e-05	2.659726775192653e-10	1.4332498647402294e-06	0.0	0.0	0.0	0.0	0.0
