global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
927764.6045432582	1021.2788207546108	860747161443.3082	1043010.4297219288	1504079.7729630566	21407.18446356268	2262255963436.6	458267546.6569992	924804.5906129344	1375.8507179054432	855263530818.7572	1892965.1979609237	1007739.7810801632	1031083.2148843904	1.129211	27.345442	0.1754695791045558	0.1252046856159535	-0.0354604686	-0.1427018259	0.0820665746	-0.0296499031	-0.1194817812	-0.1593121271	0.0139658921	0.0100164073	0.1120196496	-0.0750351892	0.112904205	-0.0777388022	0.0823486363	0.1910091241	0.0479632737	-0.1895824406	0.1217994477	-0.0505132602	0.0637111728	0.0160856078	0.0057092203	0.1960511631	-0.1756309183	-0.0231262116	0.0364140985	0.0300286282	0.0357816275	-0.0366385351	-0.0180787949	-0.0519854192	0.0927767422	-0.0457801242	-0.0551989381	-0.0315591786	-0.0978185661	0.0344901765	0.0180533	0.0067960144	0.0742820932	-0.0991785653	-0.0245027297	-0.1921655696	-0.0867247809	-0.097853587	-0.0544468017	0.1441555603	0.0639326378	0.1100033243	0.0172293111	-0.1249090673	-0.1746147329	0.1351577201	0.0331300631	-0.0744324631	0.0376177453	0.0468528516	-0.0316608992	0.0281659792	0.0193407265	0.0721579277	-0.120921172	-0.0366576893	0.0595544819	-0.0983116317	-0.081487529	0.0782232216	0.1019368953	0.1373713094	-0.1646059128	0.0599899457	-0.0330258165	-0.1715633127	0.088134388	-0.0761274806	0.083108039	-0.1993562062	-0.112553602	0.0751051387	-0.0610569225	0.0734735843	0.1050690349	-0.0566643628	-0.1647066316	0.0489941218	0.0507711288	0.0226522061	0.0560510298	-0.03921283	0.0389054396	0.0153381012	-0.0191301688	-0.0549200478	-0.043361644	0.0255903736	-0.0130852413	0.1829653814	-0.0024426053	-0.1157538946	0.0073234729	0.0	-0.0212791342585774	-0.0263221137062288	0.0006928536699636	0.0004528015547945	-0.0009659091681157	-0.1203011419229368	9.329805210499636e-07	0.0144723647479625	-0.1064567293495031	-0.0100283592028204	0.0113330352237933	0.0001005679883007	0.0023578200028232	-2.517177529260013e-05	6.336182713811544e-10	5.559315165713195e-06	-0.0010803990602228	3.862885840219999e-05	1.1672621293303094e-06	1.4921887014572164e-09	-0.0003357259775595	-0.0003125586517565	1.1271193200828193e-07	9.769291078789977e-08	0.0	0.0	0.0	0.0	0.0	0.0
923067.3048077162	-4697.2997355420375	852053249204.9812	22064624.80552329	1489346.1886702934	-14733.584292763146	2218152069706.729	217078506.1119569	921183.230513996	-3621.3600989384577	848578544180.2019	13114248.966183556	1000308.6159608996	1033973.271381579	1.164021	28.188412	0.2724714042938532	0.1747760676590394	-0.0045201271	-0.0274885583	-0.0018514152	0.0920270883	-0.0526608997	-0.0192246151	-0.078491211	-0.0976040508	-0.0160665011	-0.1767563308	0.0378219501	-0.0248011481	-0.1455922846	0.138414362	0.0452454188	-0.0922386469	-0.0353608677	-0.1375806552	0.0947329151	0.2224737278	0.0074844748	0.0242389385	-0.070543521	-0.1294439815	-0.0507200596	-0.1584766261	-0.0249846646	0.1117719673	-0.0836737471	-0.002047463	-0.1106735535	0.0401900263	-0.1005649054	-0.0090339032	0.0987857216	0.0469739463	0.0133094077	-0.0025206469	0.0541085067	0.0253198629	0.0031121674	0.0051100203	-0.0366249158	0.0728764505	-0.0561764264	-0.037401833	-0.0467900354	0.1712289312	-0.0927676193	-0.1159414428	0.0627841292	0.1035611083	-0.0021734729	-0.1317715059	0.0779544543	0.049748942	-0.0656446437	0.1098198597	-0.0205496123	0.0961715636	0.0635267804	-0.0393418514	-0.0177957151	-0.1842439575	0.0858612012	0.1014280785	-0.0897728443	-0.0275098546	-0.0222790209	-0.0199773979	0.0772505533	-0.0118595775	-0.077464199	0.0457752852	0.1326658318	-0.1512270826	-0.0573493427	-0.0003271591	-0.0339623702	0.0156461147	0.0619369627	-0.0989435375	-0.093935696	-0.0582709071	0.0611535344	-0.0761110672	-0.0207172162	0.0086002056	-0.0779676572	0.0899539805	0.0050418479	0.0557209597	-0.0196675767	-0.0038426957	-0.0503895648	0.1058189184	-0.0048841247	-0.1154450938	0.0146176544	0.0	-0.0120578945812042	0.0092212396773732	8.503126118756179e-05	0.0001453928217314	0.1629793334560787	0.1639452426241944	0.0265622631337876	0.0268780425791059	-0.0537109024662925	0.0527458268832105	0.0028848610437435	0.0027821222535936	0.00170891193745	-0.0006489080653732	4.210816773063893e-07	2.920380009959113e-06	-0.0009471611608284	0.0001332378993943	8.971142645818023e-07	1.775233783503223e-08	-0.0001866900401456	0.0001490359374139	3.485317108956574e-08	2.221171064083993e-08	0.0	0.0	0.0	0.0	0.0	0.0
926394.0286929816	3326.723885265412	858205896398.0128	11067091.808795396	1482859.0940030364	-6487.094667257043	2198871092667.5056	42082397.22195476	924812.3836269304	3629.1531129344366	855277944909.7247	13170752.317121712	1001064.2643795288	1004848.1476486	1.284668	31.110041	0.2204643929983452	0.1221180298538769	-0.0065547302	0.1495129887	-0.0982974169	-0.0697899798	0.0550229073	0.1798175437	0.1193853223	-0.0044368071	0.1515044991	0.0022227779	0.0478574287	-0.0001521125	0.0441917983	-0.113250341	0.0482168539	-0.1136052493	-0.0063016836	-0.1300469591	0.0908222409	-0.0115693604	0.0365247657	-0.0554438011	-0.031788398	-0.0261279626	0.0436082061	-0.1015229528	-0.0021496543	-0.0372200328	-0.0125051566	-0.169946767	0.1036749287	0.0829936544	-0.0125673057	0.0048677614	-0.0518852091	-0.0400822991	-0.007175593	0.15932817	0.0542386292	0.0033120994	0.1008307252	-0.1670392597	0.0917914002	0.0661927452	-0.0021628662	-0.0116220852	-0.0127549795	-0.1606238203	0.0242860797	-0.1001231614	-0.0138527274	-0.0231547954	0.0980057167	-0.0894329041	0.0692024963	-0.0004981752	-0.1402210998	0.1214255198	0.113438095	0.1173371792	-0.0315499852	-0.0076164541	0.0861633974	-0.1333617453	-0.1193302695	0.0629167882	0.0653756269	0.0153565162	0.0483995967	0.053560216	-0.021476625	0.0028487848	0.0381922748	-0.003924019	0.1860307322	-0.1314683806	-0.0533948031	0.1141765087	-0.0754736734	0.006656351	-0.00110448	-0.1409132185	-0.1052407759	-0.0760558742	-0.0827836349	-0.0880922417	-0.0259494026	-0.011804476	-0.0636232286	0.0435326519	0.1055673488	-0.0371217394	-0.0386585481	-0.0656881664	-0.0227668164	0.045524238	-0.0073234729	-0.1149310357	0.0218533699	0.0	-0.0231745167527748	-0.0111166221715706	0.0001235792885054	0.0005370582267246	0.0664750779037035	-0.0965042555523752	0.0044189359823034	0.0093130713397181	-0.1095398547106469	-0.0558289522443543	0.0119989797700296	0.0031168719087024	0.0026423530182108	0.0009334410807608	8.713122512518905e-07	6.982029472847725e-06	-0.0008899462707245	5.721489010390008e-05	7.92004364776445e-07	3.2735436496013632e-09	-0.0003363253298818	-0.0001496352897362	1.131147275201016e-07	2.2390719934436522e-08	0.0	0.0	0.0	0.0	0.0	0.0
924684.414581702	-1709.614111279603	855041266570.3049	2922780.409486347	1484514.391826923	1655.29782388662	2203782979541.26	2740010.8857637797	926990.0287765444	2177.6451496139634	859310513451.1385	4742138.397637221	1002077.6971807064	1023406.9392559	1.041639	25.224766	0.1273410534750265	0.0678275652620069	-0.0155728229	0.0941209348	-0.0057646846	0.1088445226	0.0469946024	0.0443198054	-0.0337403754	-0.0845674719	-0.0461589646	0.1213539202	0.0134046937	0.0971002512	-0.0038657038	-0.1163071326	0.0522496065	-0.1047791965	0.0524844526	-0.1382155035	0.0646421534	0.0793041981	0.0600075841	0.0099904899	-0.055514071	-0.0088360202	-0.0615707903	-0.0236398235	0.1463308309	-0.0128572183	-0.2228810614	0.1761711133	-0.0289719462	0.0363735995	-0.0173488183	-0.0785713156	0.0717794494	-0.0666941754	0.0388469268	0.0420350037	-0.1287778366	-0.004779765	-0.0122555151	-0.0055124087	0.0450640041	-0.0330517418	-0.0132046031	-0.1000360868	-0.0295582076	-0.0603842365	0.0626014477	0.0179979327	-0.0623673139	0.1781220451	0.0108337334	-0.1316754165	0.1013648366	-0.0753972905	-0.0941061578	0.0356543405	-0.0126884526	0.0547073063	0.0243805355	-0.1493790202	-0.0454676018	0.0576971211	-0.0026394554	-0.0659879073	0.008108359	0.0250677835	-0.1307900959	-0.2158824558	-0.160288539	0.0465380033	-0.0342929796	0.0272452192	0.0972690191	-0.1751560389	-0.0643998874	0.0088540103	-0.0341296822	-0.0053530952	-0.0014167743	-0.1027824495	0.019182345	-0.083758207	-0.0335284429	-0.2321770107	-0.0234365573	-0.0328334484	-0.1332023326	0.1371374381	-0.0008554381	-0.0305529452	-0.1004640679	-0.0835215262	-0.0406383844	-0.0700784688	-0.0097595656	-0.1142126345	0.029001679	0.0	-0.0211589830903022	0.0020155336624726	4.062375944560217e-06	0.0004477025654156	0.1192363520981842	0.0527612741944807	0.0142173076616821	0.0027837520546251	-0.0733132465384187	0.0362266081722282	0.0053748321180029	0.0013123671396641	0.0023132121804225	-0.0003291408377883	1.0833369109998403e-07	5.3509505916550175e-06	-0.0010811335945453	-0.0001911873238207	1.1688498492544409e-06	3.655259278975941e-08	-0.0005427499171896	-0.0002064245873078	2.945774726093177e-07	4.261111024519556e-08	0.0	0.0	0.0	0.0	0.0	0.0
925408.6924669032	724.2778852012707	856381248093.3035	524578.454991625	1469400.6254428138	-15113.766384109156	2159138198051.7324	228425934.31342795	924587.947212838	-2402.0815637063934	854862872131.2496	5769995.838698152	1002099.4727694746	1003865.998923032	1.135132	27.488831	0.0958894636015341	0.0528448855599195	0.1238603508	-0.0695089732	-0.0834276558	0.034562061	0.1606110218	0.0445733159	0.1007046214	-0.1496687373	0.0215705643	-0.0381322814	-0.102648342	-0.0673378135	-0.0629116071	0.0843213042	0.0131537171	-0.0921862554	0.0976052958	-0.2311620774	0.0648480237	-0.1498527108	-0.123681791	-0.1334190622	-0.1065408424	0.0460233164	0.0790375143	-0.0571518789	0.0728607299	0.1842322189	0.0512244325	0.0086922891	0.0689421974	0.206533634	-0.0740940051	-0.0004010373	-0.00863067	-0.1040106125	0.0187131643	-0.015748436	-0.0544976936	-0.0166736153	0.0023552	0.1450255321	-0.0262445961	-0.1198229694	0.0290638681	0.0463218355	-0.0723519205	0.02641514	-0.0449175679	-0.096514412	-0.0706783142	-0.1608833551	0.1098984401	-0.2417199148	0.0764451351	0.120462205	0.0001035999	0.1258733837	0.0562946927	-0.134983717	-0.0311674546	0.0186215661	-0.1495220857	-0.0290322338	-0.0874780975	0.0746950487	0.0709480476	-0.1033086276	0.0159252044	-0.1355406048	-0.0831709513	-0.0463708229	-0.0784304299	0.074296581	0.2104726104	-0.1379773479	-0.1080145783	0.0126902764	0.0010809026	0.1718110723	0.0449207758	-0.0966602365	-0.0320632631	0.0563811364	-0.1141236592	-0.0057919254	-0.0055308771	0.0663769745	-0.1688033155	0.0316038398	0.0733290262	0.12160316	-0.0516120836	-0.139297532	-0.1389074883	-0.0268278066	-0.0121913197	-0.1132911674	0.0360339907	0.0	-0.0212313273822815	-7.234429197930034e-05	5.2336965819862595e-09	0.0004507692624136	0.1605565665713584	0.0413202144731741	0.025778411069183	0.0017073601241091	-0.0997474312381143	-0.0264341846996956	0.0099495500386023	0.0006987661207376	0.0024268739573118	0.0001136617768893	1.2918999525633012e-08	5.889717204678237e-06	-0.0008803593024104	0.0002007742921348	7.750325013405262e-07	4.0310316382270115e-08	-0.0002959315834801	0.0002468183337095	8.75755021010394e-08	6.091928985513411e-08	0.0	0.0	0.0	0.0	0.0	0.0
928773.412822967	3364.720356063801	862620052366.8215	11321343.07451011	1487027.1144989878	17626.489056173945	2211249639255.185	310693116.4474198	924260.3804295368	-327.566783301183	854257250831.7521	107299.9975222842	1009020.0821633454	1022179.843616126	1.328399	32.16906	0.3412620860877311	0.2173018931386101	0.0314236306	-0.0488897321	0.0490953645	-0.109941173	-0.0185982688	-0.0434741665	0.1373682557	-0.0074070661	-0.0898331749	-0.1000084333	0.0058867697	-0.0432603622	0.017364561	0.0122487981	-0.0614055647	-0.3689584302	0.0902169638	0.0131917405	-0.1946670661	0.1693233372	-0.0041432651	0.0416833762	-0.1566558904	-0.0717951881	0.1078879274	0.1882711015	-0.1010609612	-0.1487178431	0.1865596703	0.1121881793	0.041803467	0.0549808414	-0.0020736805	0.1150226831	-0.0659157523	0.1901078528	-0.1025005762	-0.0750144233	-0.2225829753	0.0603179341	-0.0329187178	-0.0041032017	0.029332525	0.1627274093	0.0454477318	0.1206621853	0.0842519535	0.0019238964	-0.1979704902	-0.2384009533	-0.1032187525	0.2720485014	-0.1504008611	-0.230582578	-0.1704870795	-0.0564792905	-0.0595252392	-0.1085875579	0.1305584762	-0.0946928147	-0.0066275065	0.1551344123	0.2619533966	0.0705076354	-0.1215814062	-0.2019495607	-0.0862809955	0.122628391	0.0031693265	-0.1305354422	0.2697148477	0.1549567884	0.1164579546	-0.0017232195	0.1466155518	-0.0782913801	-0.1527165241	0.0362874297	-0.0564502318	-0.0075374872	0.128574594	0.0782580777	-0.2273459241	-0.1253058724	0.2800176387	0.1439076434	-0.220568506	0.1415436185	-0.1466722281	0.1002353192	-0.2761247656	-0.3542831997	-0.0761419126	0.1579310265	0.171159079	-0.2636711944	-0.0146176544	-0.1121682727	0.0429221782	0.0	-0.0360901724273361	-0.0148588450450546	0.0002207852760729	0.0013025005458348	-0.0401425907450914	-0.2006991573164497	0.0016114275917278	0.040280151747533	-0.1790580306291787	-0.0793105993910643	0.0320617783327998	0.0062901711757699	0.002940956098161	0.0005140821408491	2.6428044754009654e-07	8.649222771310374e-06	-0.0010801261025636	-0.0001997668001531	1.1666723974392329e-06	3.9906774443448544e-08	-8.191083777925367e-05	0.0002140207457008	6.709385345699209e-09	4.580487959034633e-08	0.0	0.0	0.0	0.0	0.0	0.0
928187.2489147584	-586.163908208604	861531569047.9478	343588.1272863847	1484893.6723810728	-2133.442117915023	2204909218277.3486	4551575.270493739	928408.9025398166	4148.522110279766	861943090315.1866	17210235.699480083	1000588.6708371076	1004518.375339466	1.500331	36.332623	0.5004596489261351	0.2642655816253644	-0.0495137151	-0.0730865862	-0.0894330839	-0.0055333709	-0.0253701974	0.1240011287	-0.0577831201	-0.0191605023	0.009189648	-0.0351151488	-0.0596394958	0.1403698593	-0.0511367768	-0.0980829718	0.0117881609	0.0487438154	0.1305695647	-0.0283170127	-0.1806377366	0.0448990612	-0.0010650206	-0.1382123272	-0.0394822412	0.1900275931	-0.1101644611	0.1731042332	0.0378515878	-0.0761956661	-0.1210527702	0.0794118511	-0.1142766473	-0.1110521184	-0.0147677975	0.0162311539	0.0452344004	0.1989100172	-0.0019321947	0.0512353119	0.1227878761	-0.0036095191	-0.0901743633	0.0555733595	-0.0916279472	0.0039152085	-0.0376575251	-0.1377119615	-0.0309877787	-0.0756283756	0.0360413562	0.1260088846	-0.079235628	-0.0695048058	-0.0390488937	0.0255222618	-0.1465691282	-0.1055168757	-0.1125771551	0.138947014	-0.2007273264	-0.0403095853	0.2889985111	0.0668855457	-0.0408330586	0.1010544802	0.0019404163	0.0293997301	0.0585606297	0.1140007801	-0.1763597392	-0.0124076718	0.03410863	0.025995675	-0.0785400815	0.0458430124	-0.0947697991	0.1498594388	-0.1299977961	-0.0696226454	0.0735670275	-0.1869606511	0.0490396908	0.3042485579	0.0509295047	-0.0152149438	0.0459945045	-0.0801984462	-0.0691907036	0.0010166405	-0.22174054	0.1836965696	0.1017911489	-0.1961646212	0.1277469678	0.1071942092	-0.0277732522	-0.0763401788	-0.0170374908	-0.110845947	0.0496386907	0.0	-0.058641496934797	-0.0225513245074608	0.0005085622370408	0.0034388251627538	0.153267644092736	0.1934102348378273	0.0234909707257375	0.0374075189400235	-0.1029097174766491	0.0761483131525295	0.0105904099511237	0.0057985655959757	-0.0003079308475055	-0.0032488869456665	1.0555266385722198e-05	9.48214068454555e-08	-0.0015089124923337	-0.00042878638977	2.276816909520698e-06	1.8385776805207602e-07	-0.000571233030909	-0.0004893221931297	3.263071756014825e-07	2.394362086893047e-07	0.0	0.0	0.0	1.0	0.0	0.0
933653.5395861102	5466.290671351715	871708931981.6721	29880333.703706782	1492779.4194078948	7885.747026822064	2228390395007.7715	62185006.17103303	926231.7793798264	-2177.1231599901803	857905309133.1194	4739865.253765628	1005630.7494338768	1031177.0867885556	1.304462	31.589392	0.1663196591747291	0.090132963059009	0.0777097482	0.0026313045	0.0914765814	-0.0315930672	0.0819732767	-0.1117345762	0.0970906676	0.0310998879	0.0108068294	0.0663897402	-0.1213048068	-0.0443426286	0.0614819028	-0.0821594616	-0.0550177075	0.0421885247	0.144445017	0.0167347998	-0.0826115163	0.0306540434	-0.056653526	-0.0903849037	0.1578703036	0.0550366195	-0.0791324268	0.09903106	-0.1085534983	-0.0062339708	-0.0071951231	-0.0439427472	-0.0183804094	0.0087137726	-0.078864804	0.0823487924	0.0222606978	-0.1018663205	0.0332529501	-0.1043216717	0.0059880089	0.0123118812	0.0287114694	-0.1136631627	0.1516247019	0.0090743573	-0.0703045934	0.0894869049	-0.0154946738	-0.0581336395	0.0415964112	0.070685935	-0.0604563086	-0.0942649319	0.0636735134	-0.0338647757	-0.0614694215	-0.0610373982	0.0033933232	-0.1467217686	-0.18706251	-0.0337388228	0.1026243128	0.0351856198	0.0270400141	0.0919484951	0.0228832074	-0.0173638872	0.0175682868	-0.1351408608	0.0561481542	-0.0622880225	0.0615292494	-0.0607991877	0.0051100312	-0.0312033302	-0.024011911	0.1470382102	-0.0953997156	-0.0530562031	0.0482784134	0.0400712684	0.0168490356	0.2486566656	0.0036752423	-0.0797740707	-0.135207856	0.0562231348	0.0214461872	0.0306252808	0.1007311053	-0.0004622689	0.1471468966	0.0558405011	-0.0478172069	0.0248703551	0.0964537614	-0.088963292	-0.0194497534	-0.1093265412	0.0561566646	0.0	-0.0568550799983853	0.0017864169364116	3.191285470698554e-06	0.0032325001216227	0.100897271826966	-0.0523703722657699	0.0101802594621246	0.0027426558912553	-0.1466031181594616	-0.0436934006828124	0.021492474254077	0.0019091132632287	0.0007978734289042	0.0011058042764097	1.2228030977259802e-06	6.366020085513454e-07	-0.0015143350698278	-5.422577494100002e-06	2.2932107037103675e-06	2.9404346679519856e-11	-0.0008293955627999	-0.0002581625318909	6.878969995921629e-07	6.664789287232e-08	0.0	0.0	0.0	0.0	0.0	0.0
926775.6592229182	-6877.880363191944	858913122528.0746	47305238.29038134	1490699.8253415993	-2079.59406629554	2222185969273.4746	4324711.480571618	924513.3880912162	-1718.3912886101753	854725004759.8998	2952868.6207713387	1001690.544629378	1036487.5367436124	1.055052	25.549561	0.0959383580575772	0.0570900533276048	0.0739440028	0.0578069543	-0.0077103183	-0.0512311897	-0.1799566158	-0.0128551815	-0.018089589	-0.0846495432	0.0038075502	0.0486940662	0.0923805644	-0.0590522922	0.0138511917	-0.0957100793	0.0474491034	0.0434010388	0.0565797846	0.0753179732	-0.0819406937	0.0172527904	-0.0471086724	-0.0861924311	0.0571378605	0.0039221924	0.0085275098	-0.0537508747	0.0075843069	0.016869905	-0.1061849387	-0.1498980589	-0.1089196385	-0.0342338949	-0.0369894578	0.0819401753	0.037110312	0.0353123061	0.0786189904	0.0355563901	-0.0440580336	0.1191996763	0.0388047473	0.0099918728	0.0102635847	-0.0102925507	0.0847762225	0.0297673353	-0.0959261386	-0.0630119466	0.0568536185	0.0428746586	0.0097323649	0.0249141252	-0.0594792561	0.0197868956	-0.1150422855	0.0039492362	0.0010830051	0.0413748587	-0.0363141832	-0.0136777964	0.1067268446	-0.002301665	-0.0168532008	0.0594462002	0.0965072379	-0.0466599265	0.0621264741	-0.079853764	0.0728916921	-0.0060509917	-0.0232750228	-0.0790080092	-0.0382085618	-0.0635469057	-0.090705118	0.1181498959	-0.1068378182	-0.0484186626	0.024873101	0.0003484273	0.0342260967	0.2494169705	0.0095147767	-0.1407293311	-0.0370874543	-0.0685285536	0.0049045074	-0.048853742	-0.0533243646	0.0456578931	0.0508756365	-0.0483943785	0.0026265483	0.108830427	0.045685879	0.0525346864	-0.0218533699	-0.1076127567	0.06245003	0.0	-0.0588320840293619	-0.0019770040309766	3.908544938497728e-06	0.0034612141112378	0.0959675687720249	-0.0049297030549411	0.0092097742560133	2.4301972209895624e-05	-0.092111363421182	0.0544917547382795	0.008484503271309	0.0029693513344568	0.001238759672154	0.0004408862432498	1.9438067948692194e-07	1.5345255253550858e-06	-0.0014521334390029	6.220163082489992e-05	2.108691524670389e-06	3.86904287727714e-09	-0.0010171056133928	-0.0001877100505929	1.034503828795144e-06	3.5235063093589075e-08	0.0	0.0	0.0	0.0	0.0	0.0
929972.7477793436	3197.088556425413	864849311612.2627	10221375.237626333	1501583.064840587	10883.239498987794	2254751700616.051	118444901.99232808	931333.2118725867	6819.823781370535	867381551536.9086	46509996.408947095	1008339.063915308	1001643.1852528304	1.162783	28.158436	0.032023988959719	0.0168355339106351	-0.0996524504	-0.0287373238	-0.1158274728	-0.1257366563	0.0175402367	0.0847273346	-0.0947720544	0.0787649482	0.186625344	-0.041053643	-0.065397003	0.1460373625	0.068218532	-0.0037276612	0.0630689925	0.1612222495	0.1018521097	-0.0774351571	-0.1527135872	-0.0369082834	-0.2045037631	0.0850485013	0.0382737326	0.0439823459	0.0128065906	-0.0754384222	-0.0123122858	0.0093519042	-0.0071507242	0.0364097261	-0.0813969331	-0.0303434601	-0.0415575432	0.0026611928	0.1155960555	0.0087454317	0.0320715534	-0.0543301076	-0.0090132359	0.1193928653	-0.0812255292	-0.0087123958	-0.018896945	-0.0688847996	0.0445095489	-0.1120679307	0.0952279482	-0.0243773114	0.1071477524	0.0185800121	-0.0288984549	-0.1062281929	-0.1274187137	-0.0847944788	-0.0960628083	0.1983677536	-0.0505675085	-0.1477063447	-0.0207977187	-0.0548630027	0.0173740835	0.030693042	-0.0006981901	0.0672953275	0.1174432599	0.0107911883	0.0372973716	-0.0677168817	-0.0934952254	-0.1215799351	-0.076659803	0.0246068377	-0.0216600574	-0.0560955456	-0.0021638418	0.1725569461	-0.0752082991	-0.0321187308	-0.0787616419	-0.0449163918	0.1398050866	0.0716988859	-0.0558599545	0.006605873	-0.1140182762	0.0109199335	-0.0106272366	-0.0520667619	0.0202309489	-0.0357758901	0.1236963619	0.0289421855	-0.0148024733	0.0338559142	0.0650498754	-0.0017674543	-0.0242472716	-0.1057076408	0.0684936154	0.0	-0.0487390034012094	0.0100930806281525	0.0001018702765663	0.0023754904525431	0.1008785256403683	0.0049109568683433	0.0101764769353744	2.411749736272913e-05	-0.1038040161092652	-0.0116926526880832	0.0107752737604125	0.0001367181268841	0.0012682663945814	2.950672242739991e-05	8.706466684076247e-10	1.6084996476245034e-06	-0.0014921235118163	-3.9990072813400005e-05	2.226432574515008e-06	1.599205923621034e-09	-0.0009800564331308	3.704918026199992e-05	9.605106121210663e-07	1.3726417580861647e-09	0.0	0.0	0.0	0.0	0.0	0.0
930591.8929276548	619.1451483111596	866001271182.6757	383340.7146772478	1488586.0712930162	-12996.993547570892	2215888491647.5767	168921841.2755994	926965.416324807	-4367.795547779766	859264883062.2228	19077637.947204743	1002447.3977204106	1035454.3958986766	1.229361	29.770712	0.0693284375491018	0.0391245688967372	-0.0261146241	0.0921659478	0.0553733954	0.131795073	0.0748534214	0.0708965729	-0.0023695776	0.0087350708	-0.0253644304	0.2137382033	0.006699879	0.0512742374	0.0375197165	-0.1142722157	0.0366210508	-0.0674034543	0.0755340119	0.1742122031	0.1097016797	0.1804379131	-0.1505565191	0.0693428417	0.097675079	0.0241763848	-0.0613123227	-0.027147692	-0.0582581391	0.0903986207	-0.0648920828	-0.1471677532	0.0299450942	0.0549432019	0.086776413	-0.0216638935	-0.0504114123	0.019388705	0.03980844	-0.0643196788	-0.1559596435	-0.0789290933	0.033799881	-0.079339946	-0.1313960298	0.1596457541	-0.119111773	-0.0715401136	-0.0007202587	-0.1170625326	0.0707573318	-0.0081069441	0.0118058323	0.1559998188	0.1397227403	0.0880769353	-0.0263437016	-0.0061570876	-0.0194378566	-0.0818470784	-0.1138189038	-0.0740433302	0.0503929292	-0.0560721899	0.0420724819	-0.1566089901	-0.0073204434	-0.036217243	-0.0751473071	-0.0084454261	0.0747369281	0.0023666263	-0.0637583302	0.0595260762	-0.0029507482	-0.0757907817	-0.0730025539	0.1028613237	-0.0763683273	-0.0263047695	-0.0419048881	-0.056701333	0.0342449246	0.1238856064	0.0268939532	-0.1081225357	-0.1098213682	-0.0826392156	-0.0160598595	0.0031041109	0.0126381372	0.0399243774	0.0517750049	0.0479243086	-0.0252771149	-0.043703375	0.0491633778	-0.0337734495	-0.0266303944	-0.1036145805	0.0742632484	0.0	-0.0424893083821729	0.0062496950190365	3.905868783096965e-05	0.0018053413267953	0.0654476354143014	-0.0354308902260668	0.0042833929813233	0.0012553479822116	-0.1028184790107218	0.0009855370985433	0.0105716396260782	9.712833726053242e-07	0.0015878167763981	0.0003195503818167	1.0211244651919878e-07	2.521162115411254e-06	-0.0013273208081032	0.0001648027037131	1.7617805276237316e-06	2.715993115114785e-08	-0.0010289496517101	-4.88932185793e-05	1.0587373857543363e-06	2.3905468230432067e-09	0.0	0.0	0.0	0.0	0.0	0.0
