global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
984632.0974678288	-1094.728473852272	1198430.431462925	969500367363.896	1183339.057484989	-8410.42648062203	1400291324969.4622	70735273.58594827	1040623.1285804932	-1232.4830039883964	1519014.3551202614	1082896495736.6536	1057483.8881578948	935547.3388716878	1.250997	23.835873	0.1161681608897865	0.0676595896922376	-0.049399067	-0.0705327699	-0.0254417606	0.1230622511	0.0373029896	-0.1049016813	0.0691432192	-0.0082189482	0.1148918705	-0.1151690052	-0.0051326793	-0.0339393381	-0.0603714824	-0.0294561532	-0.1103754936	-0.0979770197	-0.00889671	0.0876234934	-0.0613022625	0.0041061966	-0.0308896154	0.0593946362	-0.0272904692	0.05156913	-0.0645571808	0.013502946	-0.0679571213	0.030221542	0.0143847469	-0.0169638571	-0.021235564	-0.0086085543	-0.0577609016	-0.0403669094	-0.1776013918	-0.1620350113	0.1174645528	-0.0582219673	-0.0495192556	0.0012323243	0.015850345	0.1095531891	-0.0980902939	-0.0856166013	-0.0231596933	-0.1018928998	-0.0768942481	-0.0607990927	-0.1079776151	-0.0584977325	0.0359536833	0.0197714618	0.0196603884	-0.0353020323	0.0525401292	-0.0897652638	0.0711858192	-0.0234506101	0.0032774689	0.0386544465	-0.0468827594	-0.0005095855	-0.013745615	0.0467885418	-0.0045261344	-0.0215004694	-0.0220966487	-0.0913794525	-0.2048464567	0.0918782381	-0.0404408627	0.0581863059	0.0909765475	0.0572238943	0.0826916701	0.1010990529	0.0307047401	0.0158283218	0.0292617115	-0.0632959312	0.0036329755	-0.0031887898	0.0320290292	0.0044378451	-0.0489940497	-0.048954325	0.0614143599	-0.0362454045	0.0299044459	0.0103383763	-0.0330119439	-0.008492517	0.0212863766	0.0212442669	0.0204479845	-0.1082280018	-0.0587790397	0.0078963198259742	-4.4906520997801264e-05	2.0165956281259653e-09	6.23518667940732e-05	-0.0274842649007638	-0.0615206773822762	0.0037847937455741	0.0007553848171353	-0.0209295264281479	-0.0157315429473357	0.0004380450765065	0.0002474814435038	-0.0007299011435559	0.0004510683020636	5.327556793642106e-07	2.0346261312653912e-07	-0.0003072358430502	-0.0002207916249314	4.874894163986386e-08	9.439386325476715e-08	0.0006463879128427	-0.0001055607537885	1.1143072740396322e-08	4.178173338691419e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985427.30358598	795.2061181511963	632352.7703450944	971066970652.7352	1193807.232532751	10468.175047761992	1425175708447.506	109582688.83058682	1041339.9477882524	716.8192077592248	513829.7766125627	1084388886859.64	1057960.4007410158	940849.6453975554	1.368686	26.078268	0.0865978507953924	0.0511366282386767	-0.1210794167	0.066447496	-0.0176748989	-0.0572374461	-0.0193095441	-0.042985454	0.095258917	0.0759447082	0.0297445004	0.0611871044	-0.1732716831	-0.0017617985	-0.0611523308	0.0200028507	0.0010473371	-0.1187568399	0.0151281284	-0.0345418863	0.101162144	-0.0663224246	-0.0155290533	-0.0368535516	0.0910167862	0.0249570483	-0.0490869806	-0.0298269403	0.0315853668	0.0113895924	0.0372150693	0.1816878208	0.0990983022	-0.0463037525	-0.0899948742	0.0217270453	-0.0660950046	-0.1042601735	0.0546959303	-0.0922890807	0.0168903333	-0.075636718	0.064859593	-0.0156372471	-0.0790491475	-0.0619234256	0.0414736418	0.0028666394	-0.115529728	-0.0063188821	-0.0085835099	0.0907312696	-0.0694881194	-0.0714169353	-0.1074151147	-0.0631086022	-0.0124678044	0.0307526875	0.0404824926	-0.015657525	-0.0562397257	0.1026017326	0.0237731774	0.1053117506	-0.0667061741	-0.042524125	0.0147721572	-0.1174268227	-0.003411627	-0.0618783867	-0.0483350253	-0.0770379835	-0.0129902911	-0.0598142188	-0.0019103172	-0.0048863655	0.0345627519	0.0126565578	0.0922189091	-0.1442546183	0.1138365296	0.0146305187	0.0011217532	0.030034178	-0.0382238222	-0.0650656536	-0.0117826467	-0.0975530605	0.0058310578	-0.0063301162	-0.1084010836	-0.0055147386	-0.1270052877	0.057278491	-0.0404501928	-0.0987438825	0.0180634961	-0.1098185471	-0.0524223074	0.0079059168657238	9.597039749601258e-06	9.210317195542658e-11	6.250352148773604e-05	0.0173143667018109	0.0447986316025747	0.0020069173934632	0.0002997872942847	-0.026532211700541	-0.0056026852723931	0.0007039582577223	3.139008226149055e-05	-0.0013049035762963	-0.0005750024327404	1.7027733434308736e-06	3.306277976573782e-07	-0.0003523541870917	-4.511834404150001e-05	2.0356649690471595e-09	1.2415347316105276e-07	0.0005427699520111	-0.0001036179608316	1.0736681806898994e-08	2.9459922080613177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985655.922626569	228.61904058908112	52266.665719871926	971517597808.8333	1197763.4901746726	3956.2576419215184	1434637378395.4128	15651974.529262412	1043336.1790699784	1996.231281726039	3984939.330141584	1088550382556.342	1059571.293276033	948719.4213349654	1.406872	26.805832	0.1187613151286302	0.0716647630560558	-0.0357025245	0.065102237	0.1602856296	-0.062808625	-0.010291665	0.0680685308	0.0814372691	-0.034555531	0.0919858815	0.0856000147	0.0361698624	0.1517302371	-0.0375445273	0.104882324	0.0564699944	0.0415200043	0.0110087347	0.1017728855	0.0112700966	-0.0252111918	0.1647408731	-0.0434463471	-0.0078193158	-0.0527223194	-0.093453509	0.1042351313	-0.0638635157	0.0652977754	-0.0201549404	-0.0275592365	-0.0159711676	-0.0591977868	0.0475293116	0.1284547728	-0.007204387	-0.037788189	0.0192101676	-0.0146709745	0.041411209	-0.0251412419	0.0022199457	0.0942957691	0.0445726034	0.0019747619	0.1040024825	0.0384748574	0.086534397	-0.0414632959	-0.0739254202	0.0258364657	-0.0809371139	0.1352437934	-0.0389033431	0.0846557064	-0.0273540785	-0.0007366172	0.0479469849	-0.1104195699	0.0486690242	0.0446754893	0.0501267507	-0.070694715	0.1092872021	-0.0066334007	0.0870897907	0.059138484	0.0983615418	-0.0314035387	-0.0361209595	-0.0461932118	-0.0259012995	0.0899890921	-0.0841898055	-0.0749509446	0.0981916475	-0.0565578627	0.0174733824	0.002354662	-0.0122688148	0.0686378966	0.1120794955	-0.0056697816	-0.1127735325	-0.0424162139	-0.1024589551	-0.0384728932	0.0689889396	-0.075084102	-0.0158786662	0.0284023449	0.0699549353	-0.0469922095	0.0757808264	-0.076696875	0.0156710845	-0.1112164334	-0.0458586883	0.0078789489178348	-2.696794788900093e-05	7.272702133438701e-10	6.207783604985015e-05	0.067274369206089	0.049960002504278	0.0024960018502274	0.0045258407520771	0.0210360704057421	0.0475682821062831	0.0004425162581153	0.0022627414625429	-0.0015728976747782	-0.0002679940984819	2.4740070953226683e-06	7.182083682112637e-08	-0.0004348694126694	-8.251522557769998e-05	6.808762452138714e-09	1.891114060754289e-07	0.0004691580246671	-7.361192734399994e-05	5.418715847298326e-09	2.2010925210953525e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986356.8520694444	700.9294428753201	491302.0838895066	972899839624.3438	1198739.108760917	975.6185862445273	1436975450872.9175	951831.62582577	1043509.7491388688	173.57006889034528	30126.568814599206	1088912596547.8647	1060107.8078399124	963805.4929187968	1.458959	27.798283	0.1597289582387475	0.089313216449345	0.1175451723	0.0824849068	0.0482916058	0.0986279604	0.0352224466	0.1158156341	-0.0139667833	-0.0647292849	0.0865634253	-0.0750504752	0.0213535025	-0.0333025809	0.140497323	0.0704387678	-0.0362401942	-0.0595492756	0.0255028497	-0.019186815	0.0188162129	-0.0159116107	0.0237949399	0.0359795379	-0.081774141	-0.0446476657	-0.0211109075	0.0953222358	0.0208957015	0.1247556292	0.0516427946	0.0255006754	0.0065860231	-0.0139387736	0.034158884	-0.0697454477	-0.0182504606	-0.0044770582	-0.0459110619	-0.0036199242	-0.1035012426	0.0029443286	-0.0214480994	-0.0414037212	-0.0012988262	0.1498272898	0.0429915709	-0.0575614343	-0.0680313485	0.0095616969	-0.0294054896	0.0414865675	0.0240078556	0.0689446562	0.0642210916	-0.0453756481	-0.0109687469	0.0505777954	-0.0070065658	-0.126152632	0.0509369164	0.0608916702	-0.0276414392	-0.0618248649	0.0246073703	0.0410652731	-0.023646062	-0.0489213469	0.0205526814	0.0049347113	-0.0451711283	0.0438867029	-0.0009231139	0.020117602	0.1369305307	-0.0384734779	0.0731107101	-0.0825976127	0.025997395	0.0505679516	-0.0422776752	0.0379229257	0.0211529736	-0.058140479	0.0030879563	0.0358106784	-0.0400896539	-0.0133637059	0.0509892381	-0.07433268	-0.0271568201	0.0818409546	0.0056306063	0.0835460711	-0.0537238731	0.0774980819	0.013271799	-0.1124192083	-0.0391140859	0.0079554743741283	7.652545629350041e-05	5.856145460928442e-09	6.328957251741207e-05	0.0099199792711317	-0.0573543899349573	0.0032895260448111	9.84059887396826e-05	-0.0295938490039446	-0.0506299194096867	0.0008757958988682	0.0025633887394313	-0.0007899287136816	0.0007829689610966	6.239873726986672e-07	6.130403940406892e-07	-0.0002602151846355	0.0001746542280339	3.050409937011755e-08	6.771194231488735e-08	0.0005448973042928	7.573927962569994e-05	5.736438478219966e-09	2.969130722255602e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986561.1794463986	204.3273769542575	41749.676973007234	973302960790.6692	1198038.6475163756	-700.4612445414532	1435296600942.8665	490645.9551045615	1043459.5305021754	-50.21863669331651	2521.911471335316	1088807791795.8204	1059775.1404746743	944438.054903514	1.227124	23.381016	0.0526231184265865	0.0252554035054895	0.1417418783	-0.007691881	-0.0018355621	-0.0836845926	0.0036041701	0.057421835	-0.1214681593	-0.0966365082	0.071979303	0.0124840874	-0.0788382457	-0.0677972249	0.1540926872	-0.006689771	0.0131573857	-0.0158054379	0.0437033189	0.0081285353	0.1551545252	-0.0033268177	-0.0829437625	0.0391220092	0.0115867279	-0.0007008658	0.0556942933	-0.01900401	0.0051095182	0.0164565927	0.1236989237	0.0569348995	0.0185492913	-0.036222277	-0.0583266106	-0.004514926	-0.011795913	-0.0533824368	0.0437539319	0.0376290697	-0.0338208557	-0.0538674824	0.060639508	0.0679467796	0.0361191798	0.1525913925	-0.057343396	0.0004436759	-0.0215610113	0.0347720362	-0.024280575	0.1428875802	0.0122071359	-0.0870110764	0.0186399305	-0.0982778352	-0.0274804266	0.014489027	-0.04362231	0.0108672546	-0.0262632314	0.1285610878	0.0460481369	-0.0120743115	0.0005073124	0.024935671	-0.0097768816	-0.0366186823	-0.0486382844	-0.067005132	-0.0768442863	-0.0224923781	-0.0101536645	-0.027526599	0.1102936444	-0.0520042729	-0.1130625886	-0.0828731748	0.0901996401	-0.0478208158	-0.0075524615	0.0015909163	-0.06063546	-0.020926816	0.0041517269	0.0306183899	-0.0506691266	-0.001018334	-0.0391134041	-0.130320121	-0.0337308243	0.0568237378	-0.124760852	-0.0654069182	-0.0303002166	-0.0766228818	0.010866692	-0.1134247617	-0.032215118	0.0149085890015072	0.0069531146273789	4.834580302147042e-05	0.0002222660260158	-0.0034489873370517	-0.0133689666081833	0.0001787292681707	1.1895513651142975e-05	-0.0464931249550488	-0.0168992759511042	0.0021616106680857	0.0002855855276715	-0.0010229148328669	-0.0002329861191853	1.046354755299118e-06	5.4282531733026816e-08	-0.000282805946083	-2.259076144750001e-05	5.103425027778526e-10	7.99792031399007e-08	0.0005973556484584	5.245834416560001e-05	2.7518778725965407e-09	3.568337707451556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986478.3601699064	-82.8192764922278	6859.032558696076	973139555083.5076	1189251.8715201966	-8786.775996179087	1414320013914.29	77207432.40702899	1042298.5268763596	-1161.003625815851	1347929.4191575518	1086386219128.6292	1058164.8012255942	929151.0413913992	1.144613	21.808886	0.0664079608746001	0.036846170012625	0.0813605575	-0.1340719687	0.0801631787	-0.0824934005	-0.0279686476	-0.0157158526	-0.0540165347	-0.1792396032	0.0743743486	0.0885530857	-0.0554419255	-0.0022398256	0.0934622934	-0.1007363146	0.0291957582	0.0909742892	-1.48466e-05	0.1108204386	0.0348474682	-0.0439141836	0.0009885986	-0.0093412511	0.0570450036	0.0217234366	0.0701375066	0.0099086129	0.0645434362	0.0295109107	0.0131465169	0.1055915129	-0.0095608542	-0.0910686216	0.0413539486	0.0325068418	-0.0043328714	-0.0649656151	0.0753239865	-0.1269420756	0.0833448393	-0.0245952676	0.0116668114	0.1567416815	0.0519815249	0.0599655834	-0.1206380737	0.0074019376	0.1291492133	-0.0226422605	-0.0531292484	0.0373203518	0.0045633023	-0.0294779382	-0.0916185368	-0.0577899282	0.0094947544	0.0767846361	-0.0735042224	-0.0226794861	0.0498616611	-0.0161360318	0.0962109232	0.0102827929	0.0801041012	-0.0672669422	0.0371437608	-0.0075218733	0.0016975735	-0.1439175276	-0.0241792817	0.0437022257	-0.0456819851	0.0924485191	0.0209257194	-0.0447105818	-0.1445944167	-0.0161711141	0.0171617217	0.0054489725	-0.0210066353	0.0100681462	-0.0325040694	0.0932476894	-0.0515472541	-0.0232051161	-0.0713851347	-0.0107114923	-0.0504881217	-0.0361989598	0.0180454225	0.0138008895	0.0528031354	-0.0370877205	0.1134542234	0.0412424432	0.0084568186	-0.1142313295	-0.0251890118	0.0202075230276932	0.0052989340261859	2.8078701813871765e-05	0.0004083439869147	0.0067547994218557	0.0102037867589074	0.0001041172642212	4.56273152295021e-05	-0.0395058253350271	0.0069872996200217	0.0015607102354016	4.882235597995544e-05	-0.0016328604063056	-0.0006099455734386	2.6662331064804888e-06	3.720336025574645e-07	-0.0005059506229787	-0.0002231446768957	4.9793546826886364e-08	2.559860328925346e-07	0.0005520870894031	-4.526855905529999e-05	2.049242438943183e-09	3.0480015428558653e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987344.3759932558	866.0158233493567	749983.4062914641	974848916805.5116	1182624.8504366812	-6627.02108351537	1398601536870.3826	43917408.44135723	1043708.4114847716	1409.884608412045	1987774.6090371856	1089327248204.0654	1059224.3850099037	954195.2223164784	1.144951	21.815329	0.1421042917337867	0.0846525871408876	0.0909254537	-0.0421197053	-0.0593222668	0.0183061301	-0.1294049043	-0.0666851421	-0.0819437965	-0.0942526071	0.016417166	-0.0125787268	-0.154090187	0.1165611718	0.1165837072	-0.0956795559	-0.0200922857	0.0194705736	0.0517385838	-0.0514183032	-0.0757272762	0.0003850524	0.0443228994	-0.0464503333	0.1229948583	-0.002762006	-0.0265471139	0.0493062465	0.0983453191	0.0664565831	-0.054990678	0.00782524	0.0004599859	-0.0602699204	0.1359217282	-0.0530955426	-0.0452971639	-0.0812424532	-0.0327688579	0.0070940099	-0.0449068472	0.0022468613	0.0067935215	0.0841834939	0.0414769782	0.0631483466	-0.1341170393	-0.0394737974	-0.0086529757	0.0606359563	0.0331081597	-0.0191142681	0.0668223215	0.0130271945	-0.1604827109	0.0178005365	-0.0315083498	0.0874630394	0.0177460481	-0.1020841752	0.0374684955	-0.0755259513	0.0077947862	0.01637384	0.053411512	-0.0389124534	-0.0196193255	0.0106610383	0.0905428913	0.0541963715	-0.1236850192	0.0402583836	0.041823172	-0.0349553644	0.1356997204	-0.0074917616	-0.0580731385	0.0229836107	-0.0644265631	0.1052704419	-0.0107346952	0.0051122534	0.0226429603	0.1173835253	-0.1100268844	-0.036231524	-0.02427837	-0.0107944624	-0.0406641367	-0.0254299503	-0.0499645923	0.0210031826	-0.0014027544	0.0036593629	-0.0477557636	0.0635686833	0.0060432357	-0.1148374968	-0.0180634961	0.0296604708393743	0.0094529478116811	8.935822233036651e-05	0.0008797435304133	0.0601117604366407	0.053356961014785	0.0028469652887332	0.003613423742792	-0.0511718094545727	-0.0116659841195456	0.002618554082855	0.0001360951854774	-0.0005609366305562	0.0010719237757493	3.146499034997428e-07	1.1490205810168498e-06	-0.0002271552591301	0.0002787953638486	7.772685490347327e-08	5.159951175046287e-08	0.0005539359255606	1.8488361575000507e-06	3.4181951372795525e-12	3.068450096266786e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989012.088707335	1667.7127140791854	2781265.6967013627	978144911609.2454	1190179.067890284	7554.217453602701	1416526213644.185	57066201.33631568	1043192.4137509064	-515.9977338652825	266253.6613541069	1088250412107.4424	1058882.8158690578	942183.0781024984	1.02431	19.516684	0.1025002592152257	0.0513592710435468	0.0649971108	-0.0713703006	-0.0687385014	-0.1064308686	-0.1009689614	-0.0344957772	-0.1039791899	-0.0689286597	-0.0886573412	0.0479724374	-0.0569278523	0.0811405085	0.083069827	-0.1267846693	0.0425429203	0.0294772716	0.0473098753	-0.0604028009	0.1012007343	0.0110503364	0.0397026844	0.1132023633	0.0770262519	-0.0391428067	-0.0724174431	-0.0429895483	-0.1096226779	-0.0608425491	0.0747460623	0.0502400439	-0.0351547959	0.0748234929	0.0984353427	-0.0406060986	0.021920344	0.0898428548	-0.06856108	-0.0169513499	-0.0410848357	-0.1539440227	-0.0443847202	0.1138423997	-0.0371957486	0.0339079437	-0.1389914917	0.0434091363	0.0119883402	0.0543725784	0.0388524992	0.1112342844	0.0081559483	0.0536857799	-0.0479512721	-0.0427691661	-0.0738606013	-0.0934930887	0.0716980429	0.0572577614	-0.0182640122	0.0201078553	-0.0984643523	0.124702144	0.0193897791	-0.0194085058	0.0164645263	-0.0085483917	0.1400908345	-0.0041766647	0.0427480645	0.0479992446	0.0103932228	-0.0605285322	0.0188094489	-0.0714266781	-0.1746191747	0.0406885343	0.0252267237	0.0092443061	0.0297353135	0.0509212252	0.0607724836	0.0358960399	-0.0565610439	0.0471193355	-0.0483489721	-0.0179144413	0.0655438579	0.0568966101	-0.0612576182	0.0469956661	0.0369284776	0.0841561504	-0.0994115669	0.0517852682	0.003627002	-0.1152422001	-0.010866692	0.0079890555129225	-0.0216714153264518	0.0004696502422515	6.382500798855739e-05	0.0492506891666693	-0.0108610712699714	0.0001179628691313	0.0024256303833918	-0.0191305207139151	0.0320412887406576	0.0003659768227855	0.0010266441841621	-0.0009690147766881	-0.0004080781461319	9.389896374398884e-07	1.665277733504484e-07	6.220211291729782e-05	0.0002893573720473	8.372768875817621e-08	3.869102851376269e-09	0.0006150300849442	6.10941593836e-05	3.732496310788719e-09	3.782620053864699e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988182.9657599892	-829.1229473457206	687444.8618152546	976505573818.208	1189085.060384825	-1094.0075054587796	1413923280830.383	1196852.4220001418	1042714.086792966	-478.3269579403568	228796.67869247583	1087252666796.489	1058853.9096721138	946165.0764632686	1.134253	21.611494	0.042519871011216	0.0236883549524256	0.0194026827	-0.1253323556	0.006011111	0.0146778488	-0.0256096685	-0.0868273952	-0.0303536123	-0.1015961094	-0.0590623793	0.0020451022	0.0559476997	0.0840002782	-0.0199788509	-0.1314818429	-0.0245243031	0.0306948881	0.0136342467	0.077888067	-0.0325311467	0.0337591034	0.1417333117	0.0747963249	0.0032347675	-0.0796180776	-0.0911753728	-0.0503562647	0.0047507094	-0.0594158591	0.0815170863	0.0246815124	-0.0419103705	-0.0577258018	0.0223557935	0.0036901745	-0.0670848554	0.0571044206	0.0788981474	0.0244442802	0.006492612	-0.0842673059	-0.1939747615	-0.0883547589	-0.016452535	-0.0593052961	-0.1190668422	-0.0191656789	0.0613087056	-0.0140797525	-0.0699738839	0.0059788598	0.0168213656	0.1540138464	-0.026770891	0.0232130066	-0.0573254394	-0.0305752721	0.0455298799	0.0141138977	-0.0924469446	0.0591130695	0.0570467095	0.0239889438	0.0420071112	-0.1178845483	-0.0425771158	-0.0349869052	-0.048110267	-0.0795906688	0.0280449517	0.0977190524	-0.0182701088	0.0996079234	0.0083747917	-0.0103514833	-0.0527393263	0.109709019	-0.052566531	0.085100294	-0.0203611592	0.011985043	0.0877334713	0.0555871837	-0.0758670952	0.0234202757	-0.0561448885	0.0334445064	0.0711830453	-0.0358559235	0.0388816854	0.0131235967	-0.0604179431	0.0199732536	-0.1251679059	-0.0839229554	0.0012091775	-0.1154447293	-0.003627002	0.0128944238059887	0.0049053682930662	2.406263809061921e-05	0.0001662661652884	0.0330010744970366	-0.0162496146696327	0.0002640499769115	0.0010890709179589	-0.0191491345249374	-1.8613811022302057e-05	0.0003666893530541	3.4647396077397357e-10	-0.0008579238983807	0.0001110908783074	7.360334154127378e-07	1.2341183243109557e-08	-0.0002447672008603	-0.0003069693137775	9.423015960108929e-08	5.991098261698645e-08	0.0006238953776091	8.865292664899955e-06	7.859341403432894e-11	3.892454422020015e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988700.7855902864	517.8198302971432	268137.3766489622	977529243426.8494	1191865.9102074236	2780.849822598509	1420544347914.5703	7733125.735846162	1042645.6557741116	-68.431018854375	4682.804341447826	1087109963504.6272	1059102.69279676	951669.5525836152	1.189766	22.669218	0.0943503465380197	0.0561609311890824	-0.0355608204	-0.0202985799	-0.1350069536	0.0935064572	-0.0279696367	-0.0838692972	0.0006063267	0.0490521316	-0.1261900339	-0.1370995308	-0.0183348452	-0.025708526	-0.0368261519	-0.046248217	-0.0806403622	-0.0735388465	0.0177826894	-0.068831944	-0.0510323986	0.0666377772	-0.0208429732	0.0437646219	-0.007683171	-0.0221117334	-0.0629014454	-0.0099384767	-0.0038922837	0.0442480989	0.0531952312	-0.0235286053	0.0144478361	-0.0906515244	-0.0218644187	0.0080416588	0.0266655201	-0.0205627166	0.0357451131	-0.1053284975	-0.0235842045	-0.145195873	-0.0732874665	0.1148618717	0.1697528158	-0.0619242436	-0.0378890934	-0.061529189	-0.099211106	0.0245307516	0.0113174029	-0.0217438714	0.088191627	0.0233007233	0.0306286547	0.009064975	-0.0357991026	-0.0085074283	0.0717238672	-0.0279919262	-0.0589953831	0.0094626092	-0.0533595672	-0.0107649606	0.0816923213	-0.0162275881	0.0738973374	-0.0800129678	0.0067295497	-0.0406442754	0.0070989266	0.1191288639	0.0452639836	-0.0663112258	0.0802918707	-0.0005019295	0.002685827	0.1191890318	-0.014755427	0.0343636426	0.0723925213	-0.0339010822	0.0243758808	-0.0187498896	0.0499504916	0.0535656812	-0.0196474524	-0.0074095995	0.0446910691	0.0633670595	-0.0296655852	-0.0139633385	-0.0793952386	0.0183629972	0.040872972	-0.0467039375	-0.0012091775	-0.1154447293	0.003627002	0.0079410713274796	-0.0049533524785091	2.453570077635224e-05	6.306061382811862e-05	0.0233967630831415	-0.009604311413895	9.224279773507562e-05	0.0005474085227686	-0.056912739536628	-0.0377636050116906	0.003239059921564	0.0014260898634789	-0.0002199628264636	0.0006379610719171	4.838364502585581e-08	4.069943292816153e-07	-0.000141057693511	0.0001037095073492	1.0755661914634506e-08	1.989727289864321e-08	0.000524984404197	-9.891097341209996e-05	9.783380661329144e-09	2.756086246500791e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
