global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
984958.1458599088	-1767.3185221012682	970142549095.7892	3123414.758562211	1283635.5677412974	542.7280458859168	1647720270770.523	294553.7317911458	958803.1000905796	-234.8152997365687	919303384743.306	55138.224990374605	974657.1650385152	948222.9456578416	1.059699	23.388128	0.1786936314343689	0.0950963741368932	0.1204047599	0.047965998	-0.1472282265	0.0356778948	-0.0736232291	-0.056069649	0.0017800239	0.0663031564	0.0155736493	-0.117275963	-0.151395168	-0.0062804279	0.0141870179	-0.1061510695	-0.0257729584	-0.0681886647	-0.1275510459	-0.0876343261	0.0454155901	0.1067503551	-0.0317033279	-0.0284308446	-0.0605805627	0.0110838491	-0.0394272803	-0.1066722876	-0.1467496029	0.0517440288	-0.2450176554	-0.0032212451	0.2152895809	-0.0683028121	0.0732515188	-0.020999492	-0.0720948416	0.0595196206	0.0189204371	-0.050246756	-0.0330110987	0.1172086313	0.0292533907	0.1112400155	-0.0025984016	0.0651131915	-0.0850079745	-0.1010600924	0.0314495084	0.1179213745	0.0352695014	0.0736494838	0.013901742	0.0012051731	0.0300021038	-0.0639395835	-0.2049785128	-0.0615640078	-0.0065968096	0.2346585392	0.1554531362	-0.047343941	-0.036629186	-0.0052491866	-0.0587094135	0.0051262351	0.0231217779	0.0307252864	0.0790626432	-0.1763065677	-0.037227481	0.0788014388	0.0007111926	-0.0480118789	0.0753625598	0.0240432658	-0.0466704174	-0.1237453881	-0.0357427223	0.0383947121	0.0684796744	0.0685122781	-0.0383454333	-0.1192241922	-0.0181760118	-0.0954892132	0.0137570002	-0.0120394981	0.0294021807	0.1303778525	-0.080300331	0.0107032371	-0.0355087284	0.0180634961	-0.1098185471	-0.0524223074	0.0047673874174876	0.0710182366793929	0.0050435899410502	2.2727982788419085e-05	0.0440918358115141	-0.0207984895350108	0.0004325771669379	0.0019440899852295	-0.1341255586869323	0.0112376760502002	0.0179896654930817	0.0001262853630092	0.0061759054771433	0.0004561630347356	3.814180846260862e-05	2.080847142591927e-07	-0.0037258166405678	-0.0001647911035567	2.715610781146796e-08	1.3881709639131928e-05	0.000721013634915	0.0008918304451029	7.953615428124367e-07	5.198606617333409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986845.155568526	1887.009708617232	973863361069.0684	3560805.64041569	1279855.2069488396	-3780.3607924578246	1638029350754.0571	14291127.721152352	957133.7135622528	-1669.3865283267803	916104945637.4686	2786851.380958941	972736.036239496	957392.9747237266	1.266756	27.957998	0.1559580545638912	0.0741367147361944	0.1221274854	0.183884295	0.0814164074	-0.0401589384	-0.1284454309	0.1094814877	0.0188860562	-0.1314905575	0.0340670911	-0.1354439729	-0.0954166034	0.0380542218	-0.0254289634	-0.0395190246	-0.0611006629	-0.1280518411	-0.0950848594	0.0375091549	0.1176298629	0.1074232702	0.0059948981	0.065135398	-0.0252787144	0.0332251177	0.0056742347	0.0484087232	-0.059091586	-0.0363673915	-0.054435258	-0.128851216	0.1620451319	-0.039392929	-0.0256385946	-0.1351139856	0.0826334165	0.058366393	-0.0811913232	-0.1258810626	-0.0784717084	-0.0219243065	-0.0074403479	0.0667095551	-0.0475781107	0.0293946145	-0.1561813576	0.0205402306	0.1116991943	0.1013631632	0.0031169916	0.0129514795	-0.0653628383	0.0036586785	-0.0123489805	0.0695618531	-0.0617127865	0.0437310821	0.0387195559	0.0322636006	0.1254323004	-0.0940013917	0.0719558579	-0.0702970757	-0.0975550527	-0.0738416147	-0.1447118479	-0.0169427215	0.0772268393	-0.0863822445	0.1598956591	0.0005410988	-0.0298584697	0.125554936	0.012382381	0.0058348654	-0.1033114877	-0.0919627323	-0.0142997652	-0.0046002027	0.0581692727	-0.0746086722	-0.0908948285	-0.0944178298	-0.0790232847	-0.0345536032	0.0880712509	0.0455626177	0.0197408897	0.0684932516	-0.1334995231	-0.071279723	-0.0329909647	0.0156710845	-0.1112164334	-0.0458586883	0.0187759386863177	0.0140085512688301	0.0001962395086514	0.0003525358735523	0.0933085690125636	0.0492167332010494	0.0024222868269832	0.0087064890511723	-0.1592187173598489	-0.0250931586729166	0.0253505999577154	0.0006296666121841	0.0058167907741366	-0.0003591147030067	3.3835054910080664e-05	1.2896336991559066e-07	-0.0028790096277537	0.0008468070128141	7.170821169511398e-07	8.288696436698497e-06	0.0008678841475161	0.0001468705126011	2.1570947471709884e-08	7.532228935097476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987457.057060724	611.9014921979979	975071439539.026	374423.4361541364	1280056.1697323313	200.9627834917046	1638543797669.807	40386.04034873375	954628.1259469696	-2505.587615283206	911314858849.0232	6277969.297860583	970070.8554971988	961276.0360481924	1.172663	25.881317	0.0933712639178588	0.0511017228207081	0.019058249	0.1050815364	-0.0863050493	0.0621887024	-0.0506424081	0.0762653435	0.0126896714	-0.1337463741	-0.0003018924	-0.0901447863	-0.0813323879	0.0406200467	0.0516421864	0.0218057161	-0.1292242079	-0.0984434339	-0.1382220451	-0.0460303174	0.0663703502	0.0887605847	-0.0826514244	0.1263164734	-0.0612950601	0.0721621011	0.103887546	0.0044596109	-0.1494096969	0.034977287	-0.0469614993	-0.1369146575	0.160784264	-0.14735269	0.0757981859	-0.0070198302	0.0986849366	-0.0467116549	0.1108790246	-0.0520230185	-0.0895087787	0.0231664389	0.0092833373	0.0114380705	-0.1255406745	0.0699676667	-0.1440863846	-0.0748687506	0.0492818838	0.0887627411	0.0855090986	0.0313379242	-0.1549990607	-0.0256202565	-0.1127601658	0.0270629589	-0.1511432615	-0.0259951465	-0.0510644891	0.0684719127	0.1196849439	-0.1744340979	-0.041962669	-0.0663685985	-0.0387205652	-0.0861013977	0.0025201305	-0.1582175233	0.0753581948	-0.1257538899	0.0324957886	0.0802403242	0.0962999254	-0.0723354033	-0.0106410985	0.0309530697	-0.0811671051	-0.0829777399	-0.0423091781	0.0053018178	0.1510829378	-0.0853713851	-0.0534297173	-0.0888882194	-0.1168322887	-0.0877089835	-0.0058980321	0.0165888056	0.0473858558	0.102691937	-0.1949099448	-0.0076452614	-0.237988059	0.013271799	-0.1124192083	-0.0391140859	0.0177757957986557	-0.0010001428876619	1.0002857957408809e-06	0.0003159789162755	0.1026697325458059	0.0093611635332423	8.763138269610552e-05	0.0105410739810273	-0.1407187862393044	0.0184999311205445	0.019801776800663	0.0003422474514648	0.0050468824657881	-0.0007699083083485	2.547102262347937e-05	5.927588032640491e-07	-0.0030549663382659	-0.0001759567105122	3.09607639742743e-08	9.332819327937762e-06	0.0012122196561836	0.0003443355086674	1.185669425293059e-07	1.4694764948378851e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986859.8872961304	-597.1697645935928	973892437154.1312	356611.7277447671	1285787.8796149788	5731.709882647498	1653250471364.7832	32852498.17883899	954723.3048418972	95.17889492760878	911496588808.2344	9059.022039640791	969888.7945903362	954952.2857691745	1.437862	31.7344	0.1749847898463604	0.0793445164921872	0.0578326779	0.1785249135	0.0713552256	-0.0411888907	-0.0618109999	-0.0018637246	0.0563662605	-0.0805022421	0.0222736281	0.0002217535	-0.0504225919	-0.0317047164	-0.0510524901	0.0264024034	-0.0865987745	-0.0127293511	-0.1760481743	-0.0657964599	-0.0264411839	0.0564360031	-0.1622333182	0.2007334191	-0.1014439731	0.0092515192	-0.2444259923	0.0764665355	0.2148335721	-0.1710413197	-0.0615635867	0.0497881637	-0.0008845816	0.0139717108	0.0834533126	0.0159496307	0.0154361662	-0.0151358239	-0.1230027895	-0.084124474	-0.1283453697	-0.0973996829	-0.204411989	-0.0108036533	-0.0894730674	0.1182789955	-0.091636682	-0.0911000464	-0.0264329888	0.0749046472	0.0941171558	-0.0025443118	-0.2342171113	-0.1096366932	0.2908735074	0.023709519	0.1737240829	0.0771541689	0.1768571463	0.0903728603	0.0003625678	-0.030382432	-0.0763185893	-0.0214928033	0.0605577264	0.0085131835	-0.1999429741	-0.1078923516	-0.1156235753	-0.03362568	0.117362009	-0.1758158761	-0.1529823436	-0.0501573685	-0.0235532694	0.1454389392	0.0278028301	-0.2564789388	-0.0238416489	0.0284092616	-0.1142465153	0.0320781942	-0.2117017845	-0.0600900513	0.1774038849	0.0740676219	0.0997218178	0.1072678152	-0.0483984987	-0.0409733436	-0.0792290627	-0.0060122863	0.2333940407	0.010866692	-0.1134247617	-0.032215118	0.0675447987876509	0.0497690029889952	0.0024769536585186	0.0045622998432642	0.0687199220866432	-0.0339498104591627	0.001152589630213	0.0047224276915943	-0.1007202990234219	0.0399984872158824	0.0101445786353675	0.0015998789795591	0.0053062363398281	0.00025935387404	2.815614409411232e-05	6.726443197955644e-08	-0.0034849216888843	-0.0004299553506183	1.848616035253912e-07	1.2144679177656202e-05	0.0015482602151716	0.000336040558988	1.1292325728496759e-07	2.397109693883209e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990641.7988832272	3781.911587096751	981371173694.5964	14302855.252616664	1279913.6329773206	-5874.246637658216	1638178907881.2034	34506773.56003886	952857.4014739788	-1865.9033679184504	907937227543.7432	3481595.378409416	967484.918189776	964816.9225153688	1.611381	35.564056	0.6347123842695064	0.3748918500087372	-0.0585443837	0.0895160476	0.1841403463	0.0137673498	0.0423478593	0.05906867	0.0339172329	-0.1465156095	0.0981516311	0.1007214372	0.1448447775	0.0129889328	0.0298259433	0.1914191778	-0.2006808824	-0.1474056681	-0.1781479372	-0.0417820185	-0.3256218063	-0.0488804459	0.3284931686	-0.1028945658	-0.1273770439	-0.0690860362	-0.1755570809	0.1532377503	0.0564756525	-0.035544576	-0.0769649579	0.0038019666	0.0940959395	0.3064137049	-0.0225043622	0.2156860356	0.1429793001	-0.145819313	0.0264962352	-0.1788259776	0.0154340862	0.2078094751	0.219765315	-0.1537083422	-0.2319482172	0.0431836115	-0.2145522325	-0.0407531984	-0.3227873446	0.020074874	-0.3404284284	0.0319499056	0.0776582478	0.0966852003	0.1997942756	0.0974108869	0.0634284077	0.1330631627	0.0395899359	0.0726038909	0.1091106384	0.0936249247	0.1335486435	-0.126990948	0.3556163155	0.1317903753	-0.0124748611	-0.0777142476	0.221203313	0.082213493	0.3352179082	-0.1660258249	0.134202395	-0.2063057314	0.0822003186	0.2193831361	-0.0755880688	0.0527948726	-0.0641237257	0.3386705712	-0.4542044059	0.1370912586	0.0712771092	-0.0216394978	0.183343771	-0.0042295166	0.2163258922	-0.1017224187	-0.0562299802	-0.1249977368	-0.0892859877	-0.0356060328	-0.0064046486	0.0084568186	-0.1142313295	-0.0251890118	0.134113009673598	0.066568210885947	0.0044313267005559	0.0179862993637105	0.3770123454682874	0.3082924233816442	0.0950442183145269	0.1421383086354992	-0.106876135884022	-0.0061558368606001	0.0114225084214999	3.789432745432293e-05	0.0012136092258903	-0.0040926271139378	1.4728473531660532e-06	1.6749596693738844e-05	-0.0039758698984904	-0.0004909482096061	2.410301445154351e-07	1.5807541449722063e-05	0.0010579172758892	-0.0004903429392824	2.404361981041035e-07	1.1191889626248255e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
992004.602572319	1362.8036890918156	984073131524.6646	1857233.895002262	1305223.695081751	25310.062104430515	1703608894202.86	640599243.7301296	965201.8696475626	12344.468173583851	931614649171.1504	152385894.48862466	981707.1919992996	958446.0378114936	2.227178	49.155037	1.105413203145595	0.649423524965195	-0.0769001334	-0.0629994846	-0.1687281181	0.0419593525	-0.1755512084	-0.0839915591	0.1467672157	0.1359493513	-0.0354912078	-0.0699841392	-0.1221423897	0.1789708744	0.1346108422	-0.1116048167	0.2640577383	0.0852044034	-0.0187105017	-0.1478809324	-0.2274967758	0.1231576026	0.1740487341	0.153841761	-0.1077645951	0.1697652082	0.0197066067	-0.0743440839	-0.174729055	-0.0080841225	0.1160667456	0.0394678364	0.0143088954	-0.0586932947	0.068047962	0.1729552278	0.036802508	0.0686649762	-0.0221193749	-0.0532785961	-0.072195793	0.1289842394	0.0682078205	0.0525128366	0.2631302299	0.0231386984	0.1125838407	-0.1084831502	-0.2185468083	0.1895044291	-0.1734537923	-0.0602167571	-0.1943278368	0.0835431499	-0.0271304809	-0.1253658638	-0.1437288492	0.0537502928	-0.1259728002	0.0005191573	-0.0133599864	-0.0765108158	-0.07764534	0.0743053071	0.1353075853	-0.0139996838	-0.0450302394	0.0583690306	0.071348559	-0.1756140528	-0.1745737346	-0.1114371492	-0.0850091838	-0.0074272471	-0.1867719123	-0.0181111905	-0.1597674426	0.2462215415	-0.149662979	0.3284559009	-0.1433992209	0.0033434569	0.1022794762	-0.0790041031	-0.219608273	0.0551480845	-0.1233007558	0.0358602202	0.0903655153	0.1087386603	-0.0015173586	0.1217941454	-0.1817619002	0.0060432357	-0.1148374968	-0.0180634961	0.1000636764651261	-0.0340493332084718	0.0011593570919415	0.0100127393477174	-0.1951232970916834	-0.5721356425599708	0.3273391934875107	0.0380731010679293	-0.2314744095588992	-0.1245982736748771	0.053580402280641	0.0155247298027595	0.0062442272948688	0.0050306180689785	3.899037450998453e-05	2.5307118155932975e-05	-0.0020739681939616	0.0019019017045288	3.6172300936895543e-06	4.301344069564341e-06	0.0016179965764274	0.0005600793005382	3.136888228913594e-07	2.6179129213307877e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
988569.2167453507	-3435.3858269682387	977269096296.5162	11801875.78013425	1309652.2559335444	4428.560851793271	1715189031471.822	19612151.218035936	960360.8474555336	-4841.02219202905	922292957325.5106	23435495.863717742	976566.738165266	986864.5071355386	1.519142	33.52829	0.2704305735126482	0.167229624238321	-0.090142947	0.0161062397	0.0602080433	-0.0178145954	-0.1748186496	-0.1744148423	0.2854256661	0.1159659709	0.1928040431	-0.0359175624	0.0255919315	0.0198526451	0.0587988348	0.0675199161	0.1993561631	-0.0452564701	0.0362169398	-0.1400122182	0.1063428794	-0.032612238	-0.0133894298	-0.0085450139	0.0160303957	0.1637692685	-0.0046857494	-0.021562278	-0.1369457313	-0.0021253917	0.0105555396	0.0610914562	-0.0142416345	-0.0551866693	-0.0041920857	-0.0666744293	0.0502334932	0.0403552752	-0.0096026409	-0.0875250597	-0.2736059067	0.0888158165	-0.1432574559	-0.1066652286	0.194915573	-0.0574805435	-0.0269453487	-0.1228113077	0.0782388694	-0.0061813304	0.0436943799	-0.0945810935	-0.0418530966	0.1272448002	-0.0275140759	-0.0474629412	-0.1104436714	0.0568321	-0.0618280973	0.0747022157	-0.114950132	-0.0304531735	-0.0322401395	-0.0740188347	-0.0736289876	-0.0507234724	-0.1438648289	-0.1291028291	0.0013179313	-0.0998973182	0.0309452832	-0.0004424759	-0.0885315852	0.077033321	-0.178579135	-0.1708545822	-0.0769470259	0.1941360018	-0.1125769464	-0.0448870608	-0.1966981553	0.2464528365	-0.0708088455	0.0454915536	0.0997712954	-0.1736154341	-0.0796459449	-0.0315538167	-0.1832128859	0.0661249793	-0.1882203919	0.2146196228	0.056127235	0.003627002	-0.1152422001	-0.010866692	0.0315837368392095	-0.0684799396259165	0.0046895021311691	0.0009975324327284	-0.0482484050142204	0.146874892077463	0.0215722339227664	0.0023279085864162	-0.2291674980788656	0.0023069114800335	0.0525177421757268	5.3218405767107735e-06	0.0061829123905795	-6.131490428930037e-05	3.822840562958151e-05	3.759517488006065e-09	-0.0016527832982682	0.0004211848956934	1.7739671636026033e-07	2.7316926310343096e-06	0.0010451197698254	-0.000572876806602	3.281878355425053e-07	1.092275333279897e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
982227.8200125648	-6341.396732785972	964771490406.6354	40213312.5225886	1280767.849634098	-28884.40629944648	1640366284656.351	834308927.2715033	954764.9277009222	-5595.919754611328	911576067167.7472	31314317.900049303	970065.3394957985	958689.1201331968	1.310083	28.91424	0.2816622511982764	0.1636340992025579	-0.0411456592	-0.03876944	-0.0581136811	-0.1134991326	-0.1061376199	-0.1849055444	-0.0011069336	0.1269964326	0.1033963956	0.0041736049	0.013745971	0.0062111909	0.0428826276	0.1273999102	-0.0133494042	-0.0243784051	-0.0137029911	-0.1797187267	0.1418208597	-0.0726118025	-0.0183494219	-0.1016317064	0.0018894326	0.1197849028	0.0979718195	-0.1042457171	0.1052693238	-0.0328276224	0.0393384965	0.1144391053	-0.0029988997	-0.0641757466	0.0834920007	0.1289481756	0.0384054755	0.023054414	0.0413110354	-0.0624700639	0.0441000025	0.0890346983	0.029963727	-0.1213827089	-0.0283316349	-0.0074451198	-0.0265066998	-0.2004851299	0.1150250049	-0.0377784929	0.04850364	0.0268244958	0.0189464558	0.1307870848	-0.0736405546	-0.1370806991	0.1101475387	-0.0450059741	-0.0215242139	0.0461910891	0.0143686893	0.0481592466	-0.105772371	0.0640264628	0.0685309247	0.022141068	0.1216921096	0.0044787701	0.0403929294	-0.1359256479	0.0216727543	0.1980390511	0.0271031688	-0.0592245534	-0.0318125345	-0.0472580701	0.0829975935	0.0505203686	0.0423283744	-0.0692143475	-0.1239364588	0.0875542293	0.0489224983	-0.1038228846	0.0508734933	-0.1767136494	-0.1223334649	0.0232987841	0.1945677236	-0.0610411669	0.0552214408	0.0751812286	0.0240162233	0.0012091775	-0.1154447293	-0.003627002	0.0067490295175645	-0.024834707321645	0.0006167626877517	4.554939942895691e-05	0.0945772362539827	0.1428256412682031	0.0203991638036734	0.0089448536174416	-0.1686881642245623	0.0604793338543033	0.0284556967494528	0.0036577498234602	0.0059468517711374	-0.000236060619442	3.536504598788003e-05	5.572461605138786e-08	-0.0024824007906949	-0.0008296174924266	6.882651837403654e-07	6.162313685642664e-06	0.0010498930330391	4.773263213699985e-06	2.2784041707261503e-11	1.1022753808240407e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978350.71014663	-3877.109865934821	957170112044.4152	15031980.912529124	1259060.8096815664	-21707.039952531457	1585234122476.0017	471195583.50079685	957600.92782444	2836.000123517704	916999536970.2284	8042896.700592433	972792.2860644256	936336.5773317842	1.025487	22.633057	0.1614628328047163	0.0796498752316491	0.0197667377	-0.0804150683	-0.0699591722	-0.1949523894	-0.1146294437	-0.0303776937	-0.1743363487	0.1170283826	0.0863358612	0.1542594767	-0.0123253495	0.0688731068	0.0244473796	0.1120804808	0.0660486407	-0.0540286918	0.0321113271	-0.154623642	0.1499240116	-0.087132194	-0.0147951675	-0.1645157731	0.0010415331	0.0589548758	0.0595066777	-0.0968560994	0.2558596135	-0.1076165003	0.0441095055	0.0092697139	0.0374539253	-0.0719895122	-0.0624650332	0.0592997104	-0.066379695	0.0915904443	-0.057398254	0.005581453	-0.0043749901	0.0749417486	-0.0683331103	-0.1251251145	0.0619238916	-0.0522030128	-0.0410246853	-0.1634505703	0.1209564283	-0.0652344528	0.0374221499	0.0674646668	0.1006894635	0.1113854958	-0.0236731925	-0.1448805339	0.2288789721	-0.0416460945	0.0923726094	-0.0083816671	0.0158225706	-0.0143707223	0.0222822289	0.1271655925	-0.0406355789	-0.0296876731	0.0088531362	0.0121331092	-0.0938331198	-0.0957490129	0.0272916426	0.1268346455	-0.0367867253	0.0114971215	0.0560335787	0.0249320851	0.0380872753	0.1239123005	0.1618314012	-0.0935760957	-0.1116391519	0.0439762728	0.0404332439	0.0100145368	0.0400099036	-0.0988351403	-0.0237105413	0.1587263804	0.1903310529	-0.130311406	0.01772379	0.1043688523	-0.012920584	-0.0012091775	-0.1154447293	0.003627002	0.0462406498635061	0.0394916203459416	0.0015595880775479	0.0021381976997993	0.0945377651335661	-3.94711204166065e-05	1.5579693469422503e-09	0.0089373890364493	-0.1511884675411892	0.017499696683373	0.0228579527174532	0.00030623938401	0.0063896176084103	0.0004427658372728	4.082721318170696e-05	1.9604158665597202e-07	-0.0013589902390735	0.0011234105516213	1.2620512674942978e-06	1.8468544698970485e-06	0.0015723575372445	0.0005224645042053	2.729691581545944e-07	2.472308224929589e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977702.277520575	-648.4326260549715	955901743468.9194	420464.8705325465	1254833.4447356276	-4227.364945938811	1574606974027.0813	17870614.386152245	958423.3508316864	822.4230072464561	918575319419.438	676379.6028483044	974021.1037289916	937205.7991711798	1.058184	23.3547	0.136448839319915	0.0845897670631875	0.0521709219	-0.0209891626	-0.1578837409	-0.2441649173	0.0088119153	-0.0731229262	-0.2054777402	0.0091764706	0.2297213191	0.0250904678	-0.0674569076	0.0596341692	0.0159699119	0.0647457013	0.1167960336	-0.0509687169	-0.1372721262	-0.0668812994	0.1562508894	-0.091768178	0.0033890233	-0.044502037	0.0339681936	0.0134947666	0.0648909554	-0.0293846153	0.0056044747	-0.0991364877	-0.0256436352	0.1102579448	-0.0857257565	0.0330462863	0.0255342458	0.2151890813	-0.0924554739	-0.0693351078	0.2642545984	0.1226977408	-0.0873423339	-0.1888235624	0.1492314339	-0.0736782057	0.1109350224	0.120875065	-0.109914829	-0.1109213331	0.1331950893	-0.0648888825	-0.0012293812	0.0417310537	0.0630468255	-0.021615692	-0.0717545751	-0.0992075639	0.0604119233	0.0433317318	0.0575178804	0.0521300053	-0.1024423545	0.0540527858	-0.0402851379	0.2015820464	0.1579926395	0.0308641696	0.2491739691	0.0669267294	0.2267154879	-0.1280281266	-0.0273061215	0.13569867	-0.0531966907	0.008330634	0.0356423414	0.0100247753	0.0305145843	0.0351002296	0.2445558485	-0.0850975726	-0.209724818	-0.0772413057	0.0942836357	0.12538712	0.0344303088	-0.0285455838	-0.1644718354	0.039311702	0.1994772571	-0.1141463414	0.1003082275	0.1044503	0.0096064025	-0.003627002	-0.1152422001	0.010866692	0.0314201122247368	-0.0148205376387693	0.0002196483359021	0.000987223452215	0.0177260189167043	-0.0768117462168617	0.0059000443568835	0.0003142117466353	-0.1353671283564352	0.015821339184754	0.0183242594394676	0.000250314773599	0.0063408705673571	-4.874704105319993e-05	4.020663955197555e-05	2.3762740114423594e-09	-0.0014539111350608	-9.492089598730004e-05	9.009976495031836e-09	2.113857588653784e-06	0.0011361211486944	-0.00043623638855	1.903021866952337e-07	1.290771264510683e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978499.9059624769	797.6284419018775	957462065968.576	636211.1313308168	1260330.4546578324	5497.009922204772	1588432854938.0186	30217118.084817715	958396.0286561263	-27.32217556005344	918522947743.8346	746.5012773343814	974074.5136379552	927714.0442334784	1.215147	26.818947	0.1325411147827958	0.0752344186499297	0.0433727828	-0.0973294341	-0.0367226667	-0.2656146654	-0.0294888623	0.0212872807	-0.1825679984	-0.0151389687	0.1900837812	0.0367797493	-0.0438726561	0.1750413305	-0.0256114302	0.0925065675	0.1079313012	0.0169667906	-0.081939318	-0.1030269707	0.0529413694	-0.1025955506	0.0228612683	0.1335046105	-0.0297234971	0.0375692207	-0.2249258431	-0.089400011	0.1108790517	-0.2037436056	-0.0464337662	0.0456506899	-0.1387142861	-0.1137085212	0.0376310338	0.0362154021	-0.1207050011	0.0967464866	-0.1227078468	0.0193538618	-0.0468393606	0.0614766358	0.1077867537	-0.1125576598	0.107637903	0.0577428343	-0.0276627973	-0.1475452776	0.0512918044	-0.0614791272	-0.0696529272	-0.0192734747	-0.1193759576	-0.0592150583	0.2156357748	-0.1133933522	0.060922951	0.0485404569	0.2082353021	-0.0212172284	-0.0972356765	-0.0411722626	-0.1176758052	0.2346297128	0.0034378674	-0.0352813437	-0.096149877	0.1053217465	-0.0121575991	-0.0775836462	0.0363364645	-0.0505092523	-0.1832715579	-0.0464798066	-0.2386981432	0.127682218	0.0746854225	-0.0368292498	0.3227285942	-0.0150618116	-0.1337266048	-0.0071537991	-0.0524984806	0.1002659594	-0.0130912057	0.247072476	-0.0356427682	0.143395066	0.1108148909	0.1542527582	0.1987030386	0.0636184012	0.1182159215	-0.0060432357	-0.1148374968	0.0180634961	0.0793164190208841	0.0478963067961473	0.0022940562047106	0.0062910943262964	0.0216765809478687	0.0039505620311644	1.5606940362077807e-05	0.0004698741615895	-0.1515530747059443	-0.0161859463495091	0.0229683344528255	0.0002619848592291	0.0061598944753057	-0.0001809760920513	3.794429994690169e-05	3.27523458941967e-08	-0.0012916001636538	0.0001623109714069	2.634485143908394e-08	1.6682309827505232e-06	0.0020830000773555	0.000946878928661	8.965797055423921e-07	4.338889322263018e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
