global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
910235.5034828624	-1214.6030482368078	1475260.5647861452	828528671800.7	1515703.4259994763	-5246.72767545376	2297356875586.5503	27528151.30037241	875254.560961477	-1853.192595108645	3434322.794565514	766070546483.8678	977480.94059338	1014328.2075011824	1.058817	19.342222	0.1797647639961231	0.0937260617484518	0.0986300205	-0.0303494317	-0.0224559449	0.000946752	0.0260175455	-0.1231863587	0.1233945911	-0.0275926587	0.005165298	-0.0348511686	-0.0523221051	0.078985595	-0.01723173	0.1392170881	0.0386615283	-0.0456918107	-0.0214411164	-0.0368756057	0.0429718455	0.021672067	-0.1059086692	-0.0250077522	-0.0647103605	0.0043119399	0.1651565036	0.0491069444	0.2219928885	-0.015572142	-0.0402487139	-0.0254886857	0.006173391	-0.1490331596	-0.0670654893	0.1474815786	0.0185382926	-0.0220576241	-0.0062360343	-0.0557439966	-0.1048943333	-0.0354050345	0.1168282598	-0.0210230313	-0.0642291427	0.0548906594	0.0398149345	-0.0465143539	-0.0580173353	-0.0025772617	-0.0597680846	0.1290647936	0.0187660504	0.0633426391	0.0141809613	-0.0887898588	-0.0558908045	-0.0607824503	0.0689416336	-0.0974301089	0.0050129807	0.0177062258	0.0001554698	0.1654757668	-0.1958272759	0.0332374827	-0.028271822	-0.0464863277	-0.006565904	0.0026559167	0.0181515077	-0.0044184289	0.004073121	0.1275142601	0.0498588907	0.0988574338	-0.1376392013	0.0640686143	-0.0033289646	-0.113371814	-0.1358114309	-0.0456001026	0.0240216026	0.026388062	0.0731184123	-0.0443699582	0.0067894595	0.012673072	-0.0294165255	0.0844428679	0.0066569955	-0.0792300483	0.0228235037	-0.1064475877	-0.0649037979	-0.0669855298015846	-0.0282595566949339	0.0044870612027989	0.0007986025445941	0.1125560061930883	0.0786065586213737	0.0061789910582954	0.0126688545301385	0.2603564115156871	0.0373464726304604	0.0013947590179377	0.0677854610173258	-0.0044030697765565	-0.0002507948328598	6.289804818922491e-08	1.9387023457225304e-05	0.0001128503708645	-0.0003839658864002	1.2735206204255192e-08	1.474298019190913e-07	0.0009767529882272	-7.628280172700011e-05	9.540464000107646e-07	5.8190658393208114e-09	0.0	0.0	0.0	0.0	0.0	0.0
912053.197143327	1817.6936604646037	3304010.243293209	831841034419.3645	1502444.345386697	-13259.080612779362	2257339010984.4604	175803218.69618154	875261.9059502877	7.344988810713403	53.94886062950509	766083404007.7302	974461.8650934278	1013815.3216927357	1.086802	19.853449	0.0441264982450307	0.0233075235341158	0.0748067137	-0.1051651811	0.0710189564	-0.0790993517	0.0992447979	-0.0511877381	0.1303217016	0.0042054889	0.0995948637	-0.0307951979	-0.1181893524	0.0520461323	0.0775638718	0.1395483828	0.1060235261	-0.0569615529	-0.0461526203	-0.1124397309	0.0208734276	0.0904817644	0.0756699885	-0.043942469	0.0209780223	0.0359469241	0.090228684	-0.0179903709	-0.0211431865	0.0739875954	-0.0372513535	-0.1045941668	-0.0693781907	-0.0624886323	-0.0937597228	-0.1016359219	0.003582075	0.1091071372	-0.1261064586	0.0589004305	-0.1592134887	-0.1157312464	0.0553992787	-0.1475313164	-0.0981745492	0.0858667659	0.0983056921	0.0177094661	-0.0811772781	0.1066176786	-0.0378429799	0.0938401357	0.0749113299	0.0506700156	-0.0525547063	-0.0581594853	-0.0505366537	-0.1704909794	0.0812397311	-0.0313737958	-0.0157560242	0.0363527428	0.0125191542	-0.0439750864	0.0133405333	0.0042423533	-0.0563797625	-0.0788262628	-0.0271625973	-0.0436148344	-0.0074768243	-0.013761822	-0.0244717376	0.0213507609	0.1368459336	0.0997447731	-0.0793952924	0.1165990983	-0.0599382036	-0.0819139869	-0.0554321651	0.0254994849	-0.0512116474	-0.0456954615	0.1814931443	0.0557363645	-0.0672791566	-0.0480043779	0.0068784362	0.1006708108	-0.0424450293	-0.1005602474	0.0204479845	-0.1082280018	-0.0587790397	-0.0672731479777724	-0.0002876181761877	0.0045256764388392	8.27242152735906e-08	0.1020690581964771	-0.0104869479966111	0.0001099760782836	0.0104180926411158	0.266025352915932	0.0056689414002448	3.213689659941033e-05	0.0707694883940461	-0.0040010478327705	0.0004020219437859	1.616216432854735e-07	1.6008383760117515e-05	8.479285451246099e-05	-2.8057516352039013e-05	7.1898281763713765e-09	7.872242238449366e-10	0.0008531726349255	-0.0001235803533016	7.279035449857205e-07	1.527210372217298e-08	0.0	0.0	0.0	0.0	0.0	0.0
912705.886542401	652.6893990740646	426003.4516636635	833032035329.1503	1505300.732520077	2856.3871333799325	2265930295325.48	8158947.455738428	876847.7193094629	1585.8133591752269	2514804.0101386164	768861922858.2067	976354.4109005108	1029105.6465200532	1.132562	20.689367	0.0963859333053203	0.0604103284465266	0.018735853	-0.1701590034	0.0836586835	-0.1021567006	0.0686855921	-0.037675586	0.0791532598	-0.1060760616	0.1139367626	0.0500522993	-0.1709663996	0.0425459328	0.0514856674	0.0058091789	0.0059731967	-0.0594975296	-0.0524279286	-0.056049294	0.2031732043	0.0168767787	0.0633012717	-0.0765043021	0.1825800158	-0.0078062973	0.1703046833	-0.071942266	-0.0741168283	-0.0674194861	0.0065912388	0.0053313966	0.0575237395	0.160953414	0.0410520104	-0.0974143683	0.0166974599	0.0405183266	-0.0131241095	-0.1169256388	0.0231882499	0.0546653111	-0.0659488428	-0.1114695097	0.1832123223	0.0384723309	0.1326584144	0.0840379706	-0.1192065935	0.0127402661	-0.1060535646	0.0113972905	0.0392274618	0.0245791009	-0.064321021	0.1479890775	0.0403792625	-0.1058337837	-0.101139135	0.0172549524	-0.0291188184	0.0167554648	0.0081383044	0.0742360322	0.1608646924	-0.0540785027	-0.1253096304	0.0120957021	-0.0685434647	-0.0364405337	-0.0661325416	-0.001823944	-0.1128102411	-0.0505049722	0.0830324726	0.1739573201	0.0214165212	0.0267181292	-0.0435062489	-0.0110444231	-0.0328387708	-0.0147892291	0.051678865	0.0705656131	0.0843558518	0.1312680572	-0.0549673799	0.1367738704	-0.0408298926	0.0638450006	-0.066152966	0.0488006427	0.0180634961	-0.1098185471	-0.0524223074	-0.0668774214343415	0.0003957265434308	0.0044725894977065	1.5659949717576525e-07	0.0473394644207729	-0.0547295937757042	0.0029953284348536	0.0022410248916456	0.2452327746017317	-0.0207925783142002	0.0004323313129521	0.0601391137388637	-0.0040710145645271	-6.996673175660006e-05	4.895343552700027e-09	1.6573159584591773e-05	3.238680375661218e-06	-8.155417413679977e-05	1.048905057569309e-11	6.6510833191354615e-09	0.0011110124224718	0.0002578397875462	1.2343486028866573e-06	6.648135604192108e-08	0.0	0.0	0.0	0.0	0.0	0.0
911503.433428947	-1202.4531134540448	1445893.490055326	830838509152.7588	1510606.574109637	5305.841589560034	2281932221743.254	28151954.973504946	878624.02002078	1776.3007113171043	3155244.2170256507	771980168557.4761	980418.2076174112	1035964.794858164	1.092565	19.958725	0.1073276958001383	0.0549932524511313	-0.0453552849	-0.1767401699	0.0393686104	-0.0042704316	0.0255706853	-0.0358944703	-0.0457880856	-0.1294105406	0.0624703035	0.1224121046	-0.1355700858	0.0026230982	-0.1182900173	-0.0753453149	-0.0035851356	-0.0002120132	-0.0296512073	0.0299053954	0.1590054285	-0.0406674301	-0.0186592355	-0.0690341459	-0.1167104848	0.0526584036	0.0267236631	0.041596575	-0.026611757	-0.0845755801	-0.0099563179	0.055631993	0.0541314536	0.0288203921	-0.0815848704	-0.0991333781	-0.2616768272	-0.0272749289	0.0423523408	0.022040011	-0.0329206834	-0.0032161873	0.0368607635	-0.0236176426	0.1151438587	-0.0498062754	0.1606345991	0.0557173067	0.0177690998	-0.0615353647	-0.1173690057	-0.0999313816	-0.0244141249	0.0066799832	0.0067236221	0.1760882174	-0.0738068485	0.0485427993	-0.0336546895	-0.1320014017	0.0158958425	0.0365038165	0.0604525861	0.1294858759	-0.0438296487	-0.0925682539	-0.0263170364	0.1053249329	-0.0689414415	-0.0031885076	-0.0065326208	0.0009025044	-0.0792408563	0.0463201975	0.0100684398	0.1902597634	0.0668706285	0.0324854288	-0.0190921701	-0.1618223783	-0.02952292	0.0660718263	0.0609415125	0.1077411073	0.005979582	0.0902324427	-0.0160458999	0.1519526917	-0.0601911185	0.0501943273	-0.0465342122	0.1798747286	0.0156710845	-0.1112164334	-0.0458586883	-0.0526206321020197	0.0142567893323218	0.0027689309228161	0.0002032560420662	0.0733263128153964	0.0259868483946234	0.0006753162894851	0.0053767481511013	0.2039191711343306	-0.041313603467401	0.0017068138314616	0.0415830283561124	-0.004051759654124	1.925491040309993e-05	3.707515746314058e-10	1.6416756294787037e-05	0.0004100694261093	0.0004068307457336	1.6815693422961066e-07	1.6551125567418865e-07	0.0012003358584509	8.932343597910014e-05	1.4408061730830593e-06	7.9786762151124e-09	0.0	0.0	0.0	0.0	0.0	0.0
911857.6026462424	354.1692172953626	125435.83447960978	831484287503.7524	1507683.6242362082	-2922.949873428792	2273109910790.028	8543635.96257739	879398.8703244885	774.8503037084593	600392.9931570916	773342373127.9866	982953.9769860872	1034691.8698919052	1.047825	19.141426	0.1027330199853503	0.0514471066422347	-0.0926987766	-0.1696451433	0.0206165966	0.1041805751	0.0154550354	0.037961211	-0.0770000437	-0.1101924656	0.1182896926	0.1706756126	-0.1098428748	-0.0094795801	-0.1344862096	0.0093185514	-0.0669458309	-0.0283818977	-0.0629311764	0.1025609076	-0.0343698345	-0.0128817034	0.0389896999	0.043965563	-0.1141325828	0.0262945613	0.0634082544	-0.0532686754	0.007923364	-0.1075207414	-0.1174740548	-0.0715194236	-0.0463761707	-0.0618372466	0.0272327229	-0.0828473091	-0.0843052341	0.020675847	0.1442042259	-0.1056746454	-0.0710767794	0.0550146232	0.0899369961	0.1264714642	0.039415626	-0.1060990417	0.154285526	0.0953965024	0.0568663183	-0.0936672592	-0.0506463711	0.0472581205	-0.0276692501	-0.0040528229	0.0004027931	0.0716373507	-0.0632108166	0.0698278514	0.1271483108	-0.0641111027	-0.0457160813	-0.0931997211	0.1283798792	0.0631226902	-0.0599314775	-0.0858579542	0.00484268	0.0985673217	-0.0742743404	-0.0080247935	-0.0671015164	0.000859256	-0.0718073292	0.0646766314	-0.1055859381	0.1457220247	0.0263039381	0.0054327289	0.0048076142	-0.1555628477	-0.0220228734	0.0573120726	0.0940469154	0.0121895833	0.0310275453	-0.0051133052	-0.0064110363	0.030985994	0.0281070259	-0.0012513958	-0.0504496198	0.094180218	0.013271799	-0.1124192083	-0.0391140859	-0.0637608909935352	-0.0111402588915155	0.0040654512202894	0.0001241053681699	0.0335319717028568	-0.0397943411125395	0.0015835895845811	0.0011243931262811	0.2257709755985359	0.0218518044642052	0.0004775013583418	0.0509725334227146	-0.004325649600629	-0.0002738899465049	7.501570279651155e-08	1.8711244467421825e-05	0.0002056456629935	-0.0002044237631158	4.2290138708036185e-08	4.1789074926424725e-08	0.0013209544591719	0.0001206186007209	1.7449206832061267e-06	1.4548846839892004e-08	0.0	0.0	0.0	0.0	0.0	0.0
911266.3511574892	-591.2514887531288	349578.3229527912	830406362751.8845	1510132.8118234987	2449.1875872905366	2280501109345.9463	5998519.83773804	877750.2335757673	-1648.636748721241	2718003.1292341445	770445472542.314	981925.1186790044	1025150.7827260568	0.994337	18.164322	0.1253375327837163	0.0561664107132742	-0.108687817	-0.108872566	0.0166117438	0.1539872115	-0.0098869372	0.0572249581	-0.0444433225	-0.0312937245	0.1469105788	0.1314909936	-0.054347008	-0.0552739587	-0.1183729408	0.0567440926	-0.1102001822	-0.027904713	0.0333308315	0.0048255078	-0.0781501877	0.007717815	-0.015686691	-0.0127463878	0.0060748488	-0.1043679319	-0.0674409439	0.0522954577	0.1163915321	0.0565026129	-0.0870924462	-0.1068103457	-0.0563061456	0.0447394726	-0.1083738552	0.1225908725	-0.0103520529	-0.0649466725	-0.0762681779	-0.0463540679	0.0639099634	0.0361604141	-0.082490164	0.0132320331	0.0949343984	-0.0985788683	0.0809159698	0.1036128879	0.0786125335	-0.0819692093	-0.0034528451	0.1194470806	-0.0896831612	0.0013712001	0.0169259914	-0.0471122426	-0.0388433152	-0.0078932977	0.089606286	0.0611256901	-0.0162431478	0.0405221001	-0.0938313757	-0.0080330525	-0.041567689	0.0066527998	-0.0706415714	0.088198184	-0.07256533	-0.0434446716	-0.1360690455	-0.0010612342	-0.041740257	0.0887276835	-0.139909715	0.0344906161	-0.0778456816	0.0262680793	-0.058807887	-0.0716065462	0.025650139	0.0390916318	-0.0219288483	-0.0480493092	0.0777491908	-0.0445118371	0.0571636618	0.046761255	0.0243753291	-0.0126257192	-0.0442192117	-0.0814094937	0.010866692	-0.1134247617	-0.032215118	-0.0927690730124766	-0.0290081820189413	0.0086061009075942	0.000841474624044	0.0123122444219347	-0.0212197272809221	0.0004502768258767	0.0001515913627054	0.2426201295651537	0.0168491539666177	0.0002838939893907	0.0588645272702119	-0.0047497262119079	-0.0004240766112789	1.7984097223379576e-07	2.255989908808497e-05	0.0004809717515812	0.0002753260885877	2.313338258190876e-07	7.580445505700204e-08	0.0008551477686938	-0.000465806690478	7.312777063019849e-07	2.1697587289416047e-07	0.0	0.0	0.0	0.0	0.0	0.0
912002.7027538248	736.3515963355312	542213.6734258852	831748929830.2812	1521253.3927636172	11120.580940118523	2314211884994.8164	123667320.44572742	879926.3612332161	2176.127657448873	4735531.581513919	774270401193.1284	983999.302351804	1029659.046718016	1.075468	19.6464	0.0872956697827295	0.0505404552438222	-0.1080523046	0.0112970114	0.0405428484	0.0440599957	-0.0675328441	0.1066367865	-0.0061836127	0.0812422399	0.1199780425	0.1031205261	0.0918339169	-0.0347055998	-0.0030124544	0.1067565923	0.0129471032	-0.0174739594	-0.1073274297	-0.0865062254	0.0233251981	-0.0517455588	0.0868400713	0.0994121248	0.0349548976	0.0667767606	-0.1741820052	0.0397347841	0.1539450565	0.0050037419	0.051684795	-0.1285962051	0.0537289761	0.0046276402	-0.089438752	0.0568864672	-0.045710754	-0.0921500172	-0.0147195034	0.0031110933	-0.001934267	0.0431311169	-0.0269396737	0.0357396251	-0.1028715597	-0.1063640216	-0.0285721097	0.0572528957	0.0196767221	0.0406314771	0.1040749695	0.1197915664	0.014329256	0.1109250522	0.0243944945	-0.0320163244	0.0185099472	-0.0485680163	-0.0447093829	0.083878068	0.1810872905	0.0330525887	-0.0091405396	-0.0434358453	-0.03316667	-0.0179868071	0.0374953912	0.0142249845	-0.0757679643	-0.0636864364	-0.0558161753	-0.0627052209	0.0270604641	0.0130619672	-0.0267394386	-0.0214324681	-0.0920198288	0.0831324008	-0.0273915364	-0.0117230579	0.0420871402	0.0168485725	0.0008032841	0.0985360742	-0.0099466925	0.0054171074	0.0341487229	0.0678813977	0.0149953747	0.0282255921	-0.0326809412	-0.1803993434	0.0084568186	-0.1142313295	-0.0251890118	-0.0643242989447685	0.028444774067708	0.0041376154347359	0.0008091051717629	0.0514194265450953	0.0391071821231606	0.001529371693614	0.0026439574262264	0.2505827303734946	0.0079626008083409	6.340301163299129e-05	0.0627917047614354	-0.004558239507544	0.0001914867043638	3.666715794814761e-08	2.077754740813497e-05	0.0005250529807998	4.4081229218600007e-05	2.756806326467552e-07	1.943154769422755e-09	0.0008552020907817	5.4322087899953686e-08	7.31370616077391e-07	2.950889233810295e-15	0.0	0.0	0.0	0.0	0.0	0.0
912499.3666445938	496.6638907690067	246675.0203938078	832655094126.7848	1521565.953299581	312.56053596385755	2315162950240.463	97694.08864201388	878230.3166160486	-1696.0446171675576	2876567.343423047	771288489023.5249	983179.5272527684	1032532.9246633764	1.040726	19.01173	0.0191615265380069	0.0116252370963464	-0.0729731781	0.0778760761	0.1058632813	-0.0246082755	-0.0743603047	0.1155489113	0.0286325501	0.0796444827	0.0016623042	0.0483232252	0.1108476261	-0.0203376645	0.1551967163	0.0195448152	-0.0097398891	-0.0060288009	-0.1528443788	0.0283645902	0.0289056307	-0.0521982796	-0.0574318677	-0.0678988838	-0.0087180893	0.0448260088	-0.184847078	-0.0148028201	0.0286149323	0.0373575039	0.0630214016	0.0831096459	0.0071113596	0.1277717392	-0.0373774209	0.00699751	-0.0816788445	-0.1566597194	-0.1677848215	-0.0637548761	0.0659664767	0.0123471985	0.0036335444	-0.1820561697	-0.2212289133	-0.0741014733	-0.1001275087	0.048451376	-0.0829479254	0.0652319184	0.1196765822	0.0550031899	0.0673395346	0.0449199369	0.0011283096	0.0254994287	0.0036153551	0.0790959726	-0.116547127	-0.0689501383	0.0137419849	0.0004554791	-0.0263436764	-0.0563876045	0.0927951964	0.067894051	0.0404306247	0.0990001892	-0.0857776864	-0.1033616145	-0.0360654643	-0.0314813278	0.0497893957	-0.0484125788	0.0502813289	-0.0337845553	-0.0868035455	0.0497988248	0.0395092685	-0.025381427	-0.0216890413	0.0779904768	0.0032711315	0.0789838068	-0.1074684002	-0.0245770362	0.0127116248	0.0232732761	-0.0179010292	-0.0251958591	-0.0965530973	-0.1125223537	0.0060432357	-0.1148374968	-0.0180634961	-0.0640595390173359	0.0002647599274326	0.0041036245391135	7.009781917411891e-08	0.053336052082983	0.0019166255378876	3.673453452483307e-06	0.0028447344517986	0.248868470382078	-0.0017142599914166	2.93868731817168e-06	0.0619355155503152	-0.0043846826483323	0.0001735568592117	3.012198337942989e-08	1.9225441926586352e-05	0.000393628188205	-0.0001314247925948	1.549431505495509e-07	1.72724761085862e-08	0.0008548661209628	-3.359698188999541e-07	7.307960847699846e-07	1.1287571921166797e-13	0.0	0.0	0.0	0.0	0.0	0.0
910985.4845727476	-1513.8820718461648	2291838.927457236	829894553102.2438	1520883.4961155723	-682.4571840087883	2313086608756.726	465747.8080052052	876499.2811900575	-1731.0354259910528	2996483.6460360256	768250989926.6875	981592.7154627244	1042749.6500909284	1.000577	18.278303	0.0547224144961251	0.0282707256995348	-0.0790284174	0.0889946421	0.0742980455	-0.0926706883	-0.0434337245	0.0715336908	0.0414495164	0.0001774706	-0.0919404848	0.0080806603	0.0745114068	-0.060364461	0.1332099907	-0.0578019733	-0.0333561083	-0.0311576771	-0.0764708077	0.0603776542	-0.0017265833	0.0423365117	-0.0367576006	-0.0763640145	-0.0265847164	0.0609387973	0.0733423413	-0.0516846018	-0.047682065	-0.1209463279	0.0660301743	0.1491558079	0.0016026503	-0.0118224835	-0.0921464467	-0.0670265823	0.2489911036	0.1000811771	-0.1089419192	-0.0460619622	-0.0360119115	-0.0006631405	0.1128085151	-0.0758533751	-0.0519070496	-0.0365845651	-0.0993897724	0.0408480805	-0.0737228964	0.0113455214	0.0496782453	-0.0020697114	0.0589953446	-0.0525010178	-0.0705490574	0.0680222496	-0.0264598024	0.0458189461	-0.0309196634	-0.0817505123	-0.116602933	-0.0453710429	0.013072268	0.0538727438	0.0655956236	0.062023641	0.0724209822	0.0949621047	-0.0721820454	-0.0889606062	0.0215212613	-0.0245727221	0.0490049257	-0.0585468489	0.0677107135	0.0198898824	-0.0691605998	-0.0147562671	0.0003198043	0.0042388412	-0.0573520359	0.1082985053	0.0181161515	0.0755729499	-0.0386800848	-0.0325517412	0.1011438883	0.0167670561	0.0150661951	-0.0396310849	-0.0890281101	0.081891138	0.003627002	-0.1152422001	-0.010866692	-0.059174908321367	0.0048846306959688	0.0035016697748421	2.3859617036001568e-05	0.0759281814791279	0.0225921293961449	0.0005104043106521	0.0057650887427273	0.2429098571072216	-0.0059586132748563	3.550507215929478e-05	0.0590051986798508	-0.0047251464994153	-0.000340463851083	1.1591563389426729e-07	2.2327009440936668e-05	0.0003089827395799	-8.464544862510001e-05	9.54703333583003e-08	7.164851972944446e-09	0.0008542345980878	-6.315228749999855e-07	7.297167485702253e-07	3.988211416482473e-13	0.0	0.0	0.0	0.0	0.0	0.0
909998.520351	-986.964221747592	974098.37500983	828097307041.0094	1526865.613652235	5982.117536662612	2331318602153.616	35785730.22244636	878060.8854699489	1561.604279891355	2438607.9269749974	770990918592.2706	985161.2841017564	1040809.968540773	0.902343	16.483784	0.0553592101546238	0.0280964026414397	-0.0681949153	0.1022775957	0.0698276191	-0.025174324	-0.0810334485	0.0647089355	-0.0123757049	-0.0184113093	-0.1279347463	0.0447325073	0.114578739	-0.0372576552	0.1144640239	-0.012680536	-0.0158423174	-0.0027194117	0.008377359	0.0202715063	-0.0044009584	0.0469179013	-0.0521371682	-0.0430150821	-0.076217141	0.0292681591	0.1296462281	-0.0600372711	0.0248686128	-0.0676596377	-0.0409693228	0.0270624497	0.0096822692	0.0761261559	-0.0093242421	0.1054097016	0.0507993204	0.025689256	-0.0542538159	-0.0924730239	0.0768191123	-0.0045014815	0.0430340197	-0.0010283889	-0.0357592691	-0.0877375234	-0.1033764609	0.0030731725	-0.0450797892	0.0034692601	0.0275252338	0.0024033897	0.0749834708	-0.1038156732	-0.0427251156	0.0862038415	-0.0933150433	-0.005050261	-0.0071163447	-0.0698367291	-0.0820320543	-0.0461979289	-0.0330908909	0.1042063278	-0.0254767376	0.0160194866	-0.0618192976	-0.0066402381	-0.07945625	-0.0968568863	0.021044297	0.0013387498	0.0431594132	-0.0368997265	0.0691122014	0.0153604357	-0.0517045547	-0.0456092594	0.0407049669	-0.056550121	-0.0264667018	0.1150767454	0.0012340943	0.068310604	-0.02527721	-0.0344952706	0.0816922795	-0.0299817673	-0.0023191382	-0.0614324129	-0.1159100794	0.0486503834	0.0012091775	-0.1154447293	-0.003627002	-0.0466772208500145	0.0124976874713524	0.002178762946281	0.0001561921921316	0.0705257549543176	-0.0054024265248103	2.9186212355973983e-05	0.0049738821118764	0.2435273987198627	0.0006175416126411	3.813576433433751e-07	0.0593055939272629	-0.0050132602306471	-0.0002881137312317	8.30095221243096e-08	2.5132778140187813e-05	0.0003919445333215	8.29617937416e-05	1.5362051720060844e-07	6.88265922082378e-09	0.0012199901640308	0.000365755565943	1.4883760003318984e-06	1.3377713401828424e-07	0.0	0.0	0.0	0.0	0.0	0.0
909983.7542340892	-14.766116910846904	218.03820862479893	828070432969.9672	1528055.5549930166	1189.9413407817483	2334953779145.016	1415960.394501465	878474.9490089514	414.0635390025564	171448.6143313215	771718236036.2798	985085.9070375144	1028445.3692425628	0.934282	17.067251	0.1091036260404913	0.0608310563762817	-0.0373452152	0.1042245742	0.1160408332	0.0252556618	-0.1057146298	0.0627350062	0.0774121053	0.0182627212	-0.1069122146	0.065133172	0.0817030112	-0.0114404892	0.1483444119	-0.0538250366	-0.0863766329	-0.0820841141	-0.0287564671	-0.1318979385	-0.0506366445	0.0928641315	-0.0461174058	-0.0253404636	-0.0984584416	0.0168592627	0.0747417566	-0.0477143085	-0.0651769771	0.0267187428	-0.0709024773	0.0148029016	0.0334088888	0.0131437741	-0.0152059643	-0.027882079	0.0507935691	-0.0289841141	0.0140867926	-0.0010025858	-0.0545382061	0.0092053821	-0.0825220927	0.0343379776	0.0483698276	-0.085419198	-0.1053722633	0.0436346958	-0.1344714189	-0.0184162348	0.0230605295	0.0012524319	0.016919935	-0.0620646806	-0.0161661259	-0.0059259738	-0.1441915718	-0.0759444497	-0.0399724232	-0.0725987034	-0.1704961833	-0.0961518232	-0.0228515427	-0.0290247471	0.0187897568	0.0593381121	-0.0173706772	0.0086245374	-0.1185080475	-0.1247806983	-0.0330773882	0.0325446706	0.0147416798	-0.0641418222	0.0076764554	-0.0055810699	-0.0569651273	-0.0905500846	0.0219432509	-0.0461387536	-0.0405780509	0.0026663169	-0.0308940608	-0.0163163536	-0.0115103016	-0.05470408	0.1047613022	-0.0492750602	-0.0106718601	-0.1151088279	-0.0616400273	0.0930791787	-0.0012091775	-0.1154447293	0.003627002	-0.0486379191139292	-0.0019606982639146	0.0023656471757331	3.844337682118116e-06	0.0304378195505137	-0.0400879354038039	0.0016070425649395	0.0009264608589896	0.2835336419610854	0.0400062432412226	0.0016004994982758	0.0803913261237169	-0.0051573029435137	-0.0001440427128666	2.0748303129969896e-08	2.659777365117508e-05	0.0003509391261498	-4.1005407171699993e-05	1.2315827026278525e-07	1.6814434173169051e-09	0.0015759170266235	0.0003559268625927	2.4835144748018537e-06	1.266839315150828e-07	0.0	0.0	0.0	0.0	0.0	0.0
