global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1034941.478830378	1594.8030376083916	2543396.728764953	1071103864603.61	1165340.1255580357	1029.271205357043	1059399.2141771405	1358017608235.6184	1040536.2806083162	3710.915490246378	1082715751262.1884	13770893.775750516	1075869.58768141	901702.8315270712	1.277871	32.156693	0.4949588993324305	0.2344305579893603	-0.0294130067	0.0274648443	0.0207617678	-0.0308912367	0.0975639028	0.1132820991	0.0268806919	0.0610073633	0.0030336965	0.0703568965	0.1163114498	0.0189565846	-0.0418048403	-0.0417221715	0.0363163893	-0.0413390883	0.1202768053	-0.0243148905	-0.0138240352	0.0080599915	-0.0525992991	-0.1002496212	-0.0202824398	-0.027523858	0.0655412699	-0.0555856559	-0.0573806555	0.0292929124	-0.021014136	-0.1690112207	0.0162548188	-0.0033295859	0.0018681356	-0.0060113756	-0.0247943152	-0.0124377942	0.0413568616	0.1157352089	0.0359769103	0.0039492896	0.0439660134	0.0203543934	-0.0268737708	-0.0400031718	0.0908642448	0.0305708002	0.0599323199	-0.0702504694	0.0182574585	-0.0569338018	-0.0478728366	0.0171463047	0.0900473696	0.0457507792	0.1265434884	-0.0034416212	0.0247476631	-0.0493800385	0.0176936571	0.0064163272	0.001635229	0.006963998	0.0525810069	0.0965325028	-0.0116050493	0.0506096325	0.0881570195	-0.0816443519	0.0528536039	-0.0133234844	-0.0768322065	-0.1458704371	-0.014403531	-0.0686881027	-0.0980015102	-0.0310028271	0.0642053132	0.0680349489	0.0265714762	0.0228235037	-0.1064475877	-0.0649037979	0.0951360852372715	0.0690931457815935	0.0047738627939965	0.0090508747142733	0.2179579254095074	0.0315998390241815	0.0475056572488163	0.0009985498263541	0.7327361320430441	-0.0487048631354554	0.5369022392014013	0.0023721636930434	-0.010535378918537	0.0030265329039653	0.0001109942089571	9.159901418784634e-06	-0.0090983520554472	0.0022387084184657	8.278001012486028e-05	5.011815382909197e-06	0.0033122357198318	0.0016459797053929	2.7092491905656263e-06	1.0970905463729682e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1038722.8380380052	3781.35920762713	14298677.457106482	1078945134261.728	1177464.5444834183	12124.418925382664	147001534.2781773	1386422753515.544	1036500.2643095484	-4036.016298767761	1074332797913.7638	16289427.56391902	1073934.959031617	910113.9921193676	1.143011	28.763033	0.2184215139916152	0.1016755421549856	-0.0104779482	0.0123829569	-0.0068753317	-0.0536256215	0.0517765531	0.0984162271	0.0924783739	0.0273912159	0.0044074034	-0.0566897323	-0.1208085022	-0.030597142	0.0816927977	0.0570875501	-0.0121601082	0.0096754369	0.030956524	-0.0137955629	0.0144165103	0.0460322001	0.0690032826	0.0960287462	-0.0371694013	-0.150728198	-0.0295483135	0.0475594014	-0.0440318336	-0.0921444165	-0.0151424161	0.1885526256	0.0145378922	0.0415872751	0.0408579234	-0.0030275329	-0.0562965931	0.026297094	0.0023497687	-0.0099768369	-0.0666979817	-0.0759140241	-0.0403714757	0.1863246835	-0.0659795868	0.0225175971	0.0186703051	0.1364650506	0.0002000103	0.0727445961	0.0010070864	-0.0193990497	0.0145100327	-0.1485389466	-0.2426203328	0.0394627832	-0.0690007967	-0.0022817223	0.0298928653	-0.0132657792	0.0212817991	-0.0424004912	-0.0538771278	0.0425666748	0.0366293035	0.1496273249	-0.0960668178	-0.106667924	0.1192409745	-0.0536076331	0.0795898248	0.0767820986	0.0213599157	-0.107891491	0.0818427775	-0.0537551615	-0.0581081558	-0.0500144478	-0.0275019278	-0.0807285031	0.0184118336	0.0204479845	-0.1082280018	-0.0587790397	0.0857386574415244	-0.0093974277957471	8.831164917628033e-05	0.007351117379875	0.1721832049639999	-0.0457747204455075	0.0296470560716747	0.0020953250318643	0.6557595178160085	-0.0769766142270356	0.4300205452062839	0.0059253991378578	-0.011211971880854	-0.000676592962317	0.000125708313457	4.577780366568942e-07	-0.0098061877009689	-0.0007078356455217	9.616131722663372e-05	5.010313010711228e-07	0.002971209297204	-0.0003410264226277	1.1629902093031477e-07	8.828084687791487e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1040554.9807101056	1832.1426721004536	3356746.7709313906	1082754667880.6084	1173505.8950095663	-3958.649473852012	15670905.656828811	1377116085622.2034	1039705.6796072896	3205.415297741187	1080987900207.656	10274687.23099322	1075418.5036281962	911132.400670535	1.007405	25.350611	0.1523157197741615	0.0904586094645869	-0.0187061348	0.0392245383	0.0506722543	-0.0139117051	0.0372158541	0.083646099	0.0245509415	0.0994011743	-0.0529034783	-0.0966646718	-0.00950307	-0.1092549046	-0.0467819388	-0.0066117935	-0.0129089521	-0.0066139368	0.0568599142	0.0315109766	-0.1452564116	0.0172921336	-0.0426746612	-0.0579022365	-0.1271891183	0.0350220119	0.1427621205	-0.0113218286	0.0192013884	-0.1223673904	-0.0184785861	0.1162778974	0.035086645	-0.0194593874	0.0856562508	-0.0363016817	-0.036532442	0.0056109072	-0.0246489825	-0.0144342582	0.0784414573	-0.0415043651	0.1123253644	-0.0160827963	0.042011319	-0.0037416561	0.1461645769	0.0648126382	-0.0064980178	0.0058547281	0.043475966	0.0203870315	-0.1124952311	-0.0838536063	-0.0896552193	-0.0088302251	-0.07341369	-0.0426461478	0.0256326918	-0.0147339687	-0.0182788778	0.0120246223	-0.0406183203	0.0041687035	0.0262566614	0.1021757162	-0.091726424	-0.0754040452	0.1091680469	-0.047879105	0.0272696345	0.0508879197	-0.0350392095	-0.0266489785	0.038436736	-0.0737360453	-0.0421407936	0.0281398471	-0.0305340361	0.0606208012	0.0457003333	0.0180634961	-0.1098185471	-0.0524223074	0.082808898181085	-0.0029297592604393	8.583489324130398e-06	0.0068573136179653	0.1626104037006257	-0.0095728012633741	0.0264421433916804	9.163852402805822e-05	0.6438174521727404	-0.011942065643268	0.4145009117221989	0.0001426129318281	-0.0119383362295012	-0.0007263643486471	0.0001425238719286	5.276051669856709e-07	-0.0082140677719808	0.001592119928988	6.747090936269363e-05	2.5348458682810707e-06	0.0032101468917103	0.0002389375945062	5.709117406845701e-08	1.03050430663573e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1040565.8681007168	10.887390611227602	118.53527432144692	1082777325856.1984	1184908.884526467	11402.98951690062	130028169.92254542	1404009064629.756	1037549.4570713552	-2156.222535934416	1076508875869.064	4649295.624471443	1074963.8746976503	919177.0078306686	1.000923	25.187489	0.4388172353110507	0.2652142312940361	-0.1004410161	0.0024352354	0.0581318835	-0.0119223178	0.0534735701	0.143134142	0.0456093168	0.1226513535	0.1081565247	0.0515190777	-0.1256545571	-0.0759958516	-0.0375697207	0.0413788277	-0.0025277056	-0.0538475495	0.0735490704	0.0140344788	-0.0261939516	-0.0724860354	-0.0201304589	-0.0756810519	-0.0441723992	-0.1362914448	0.1194844191	0.0230044207	-0.0481512772	-0.1165769066	0.0514117474	-0.0072553665	0.0330071981	-0.04155079	0.1002006775	-0.0338465598	0.0719398286	0.036759844	-0.007777588	0.0699899577	-0.0189630236	0.0071585031	0.0209301484	-0.0505520129	-0.1096402448	-0.0515347151	0.1102216964	0.0128044931	0.1423771173	-0.0137935663	0.0010804562	0.0213091785	-0.0756241159	-0.1027051802	0.024781928	-0.0368142819	-0.1103844633	-0.0162962111	0.0262180907	-0.1301737443	0.0263026356	0.0100254951	0.0077726659	0.0151469623	0.0166427344	0.1099937202	-0.0442843318	0.0204198522	0.0242720795	0.0271708347	0.0611080725	0.0418396531	-0.003791905	-0.1342028281	0.0492544758	-0.0623946561	0.0533531188	0.0318822591	0.0431306357	0.1042934848	0.1269699648	0.0156710845	-0.1112164334	-0.0458586883	0.0506529581611232	-0.0321559400199618	0.0010340044785673	0.0025657221704724	0.1826361486452441	0.0200257449446183	0.0333559627919677	0.0004010304605869	0.853713200927686	0.2098957487549455	0.7288262294381955	0.0440562253453992	-0.0144689346995902	-0.0025305984700889	0.000209350071341	6.403928616816783e-06	-0.0087222213303013	-0.0005081535583205	7.607714493476299e-05	2.582200388337858e-07	0.0027141028882893	-0.0004960440034209	2.460596533299328e-07	7.366354488220321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1040052.8654966212	-513.0026040956145	263171.6718088818	1081709963027.7328	1187629.404017857	2720.5194913900923	7401226.303033407	1410463601287.8103	1048203.126347536	10653.669276180794	1098729794084.7484	113500669.0462386	1085728.5790644437	921256.0874046148	1.281237	32.24139	0.2787295990617096	0.132012830794202	-0.1180963172	0.0180831932	0.1311959589	0.0980927371	-0.0521325904	-0.0797219665	0.0626361472	0.1000742343	0.0473175479	0.0227306993	0.1328833113	-0.1420833344	-0.1474208953	-0.1812173819	0.1343133617	-0.1644136525	0.0206663646	-0.0422246099	-0.0613722365	-0.0579330404	-0.1376077446	-0.0760957615	-0.052189415	0.2279535402	0.0166515504	0.213597321	-0.3227347681	0.094979197	-0.1278159614	0.0468567249	-0.1527664227	0.0009108741	-0.1099972063	0.1164180916	0.11884351	-0.1271439628	0.1483744589	0.0687834225	0.072108058	0.0721304216	0.1760020578	-0.1768668342	-0.0309124863	-0.0623703974	0.0730442183	-0.0746023197	-0.1036403681	0.120429268	-0.0277629082	-0.3156444663	0.1136800898	0.1007740265	-0.0183727411	0.1279390716	-0.1707732026	-0.0518549435	0.0384292545	-0.1164010994	0.0041635415	0.1166581901	0.120251664	-0.0144302819	0.0630804802	0.0436330932	0.076158846	0.0925940464	0.106994507	-0.0603982424	-0.0737527361	-0.0428195605	-0.1397731125	0.1316928758	0.0730863181	-0.070463808	0.1044719984	0.1348408162	0.069353651	0.0941433181	0.0862819082	0.013271799	-0.1124192083	-0.0391140859	-0.0158924727881242	-0.0665454309492474	0.004428294380221	0.0002525706913212	0.1736740691613505	-0.0089620794838936	0.0301626822990615	8.031886867562664e-05	0.9059086199780496	0.0521954190503636	0.8206704277505343	0.002724361769843	-0.0137909246426698	0.0006780100569203	0.0001901896024997	4.5969763728520237e-07	-0.00706488943668	0.0016573318936213	4.9912662752512646e-05	2.7467490056143662e-06	0.0020289114472669	-0.0006851914410224	4.69487310850353e-07	4.116481660850667e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033827.7826932624	-6225.0828033587895	38751655.90867332	1068799884268.4677	1166146.5469547191	-21482.85706313793	461513147.5952151	1359897768974.415	1038952.7582135524	-9250.368133983577	1079422833799.5483	85569310.61421876	1074798.021790774	910942.6344567589	1.310622	32.980835	0.5885064992380458	0.3587539201125647	-0.0135945566	0.0390976278	-0.0082196218	-0.0475843357	0.0091724901	0.0392583807	-0.0086852221	0.0398955901	0.0090193184	0.1246699824	-0.0984961032	0.0151785603	-0.0233393746	0.0215248106	-0.0070767901	-0.1055971101	-0.0224747093	0.0732515089	-0.0050754838	-0.0538501848	0.0362409763	-0.0617856715	-0.0775157993	-0.0798320074	0.0543285316	0.0925532449	-0.0985803663	0.1148687169	-0.0037763195	-0.0484000763	-0.0921900569	-0.0116346461	-0.1164589211	-0.087541145	-0.1065001131	0.0273673727	0.0075130948	0.0213979305	-0.0908607031	-0.0033276758	0.0308537212	-0.0523076872	-0.132258858	-0.1133753513	0.0280512955	-0.0369940491	0.0064510838	0.0638911891	0.0009363412	-0.0377231167	-0.0821491364	0.0278902964	0.0575873173	0.107049201	-0.0097319932	-0.0486775045	0.0443110813	-0.0308963963	0.0096209326	0.0605351458	0.0933144984	0.0836399682	0.0415977586	0.089630997	0.0976522359	-0.0510724359	0.1865501042	0.0010617224	0.0331238889	-0.0854359359	-0.2323605727	-0.0625860919	-0.1197874268	0.04309814	0.0500552406	0.0942247092	0.0482021706	0.031420731	-0.0708851037	0.010866692	-0.1134247617	-0.032215118	0.0187909856450261	0.0346834584331503	0.001202942288884	0.0003531011415115	0.2531192260903481	0.0794451569289975	0.0640693426165767	0.006311532959473	0.7017332049092317	-0.2041754150688178	0.4924294908721818	0.041687600118524	-0.0088267013778325	0.0049642232648373	7.791065721343017e-05	2.4643512623151905e-05	-0.0069079031254153	0.0001569863112647	4.7719125590122464e-05	2.4644701924497347e-08	0.0017460716472273	-0.0002828398000396	7.999835248644098e-08	3.0487661972510568e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1033685.8282762964	-141.95441696606576	20151.05649617566	1068506391579.2528	1170153.7310267857	4007.184072066564	16057524.18742397	1369259754235.907	1038400.9289014372	-551.8293121152092	1078276489143.3676	304515.58970954496	1076316.9344980996	914782.664394077	1.129757	28.429495	0.4859846817347342	0.2880325718733769	-0.0567076254	0.0819063994	0.1123795673	0.0628291717	0.041655321	-0.0232716029	0.0084435915	0.0313357572	-0.0170752747	0.1209927868	0.0933493167	-0.0139230214	-0.1100479907	0.0006701817	-0.0322551693	-0.0747011323	0.1087790583	0.0441881457	0.0405018257	0.1124843587	-0.0057506097	-0.064502599	-0.0208822032	-0.0280102189	0.0145784522	-0.0287723376	-0.0699524629	0.1673429422	-0.0496016686	-0.0476857363	0.0222911358	-0.0872011739	-0.0653780332	-0.0850948814	-0.0781972716	-0.0013266263	-0.0223557119	0.1368267918	-0.0293069685	-0.0030699617	0.081602879	0.0417227104	0.0501756249	-0.050883576	0.0131040826	-0.032143147	0.0013047545	0.0169089107	0.031592552	-0.0442143898	-0.0349795485	0.1692223782	0.0455356816	0.0319362583	0.0134211197	-0.0599164644	0.0397657535	-0.0847692995	-0.0215790901	0.0435479008	0.060763507	0.0106831445	0.0327776451	0.0712507201	0.0140009826	0.0130339271	0.0825347078	-0.036241631	-0.0671812399	0.0702286956	-0.0419547756	-0.0590988848	0.0490228882	-0.1670506644	0.0993214485	0.093589956	0.0303570564	0.0349109165	0.1206499785	0.0084568186	-0.1142313295	-0.0251890118	0.0177781220686625	-0.0010128635763636	1.025892624324066e-06	0.0003160616242882	0.1850416664802452	-0.0680775596101029	0.0342404183337863	0.0046345541224671	0.8361865217828495	0.1344533168736177	0.6992078992112998	0.0180776944183174	-0.0131755582472005	-0.0043488568693679	0.0001735953351253	1.8912556070249235e-05	-0.0077569011224694	-0.0008489979970541	6.016951502376704e-05	7.207975990018745e-07	0.0021970356142982	0.0004509639670708	2.033684995963237e-07	4.826965490494669e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1028203.5390250012	-5482.289251295151	30055495.43486635	1057202517663.5372	1155106.004823023	-15047.726203762692	226434063.9034064	1334269882378.2056	1034415.608701232	-3985.3202002051994	1070015651524.7404	15882777.098163605	1070571.2616188666	888475.997688045	0.942318	23.712736	0.2137179218017686	0.1409683063231449	-0.0723885155	0.0678249645	0.0640057968	-0.0295494655	-0.1004821128	0.061236876	-0.0626056005	0.0315749137	-0.0076646618	0.0914989184	-0.1269852783	0.0377846634	0.0063134012	0.0995769757	-0.0156371839	0.0083162231	0.0082108582	0.1271225431	0.0424151656	0.0089528059	-0.0635603527	-0.0797539233	-0.1086269225	-0.0446068792	0.0135421141	0.0489625418	-0.0613395058	0.0861500253	0.0166465395	-0.0844772623	0.0543202257	-0.109615857	-0.110833512	-0.0197262589	0.0054066487	0.0907260507	-0.0223357434	0.0112825149	-0.0894376579	-0.0955095961	-0.0105171503	-0.0074575572	0.0083502438	-0.1110019939	0.0517247984	0.0425287869	-0.0147365459	0.0614025928	0.0009252006	-0.0586379379	0.0130951997	0.0426217748	0.1054994065	0.0177852813	0.0418953471	-0.0627631881	0.048363993	-0.1053833457	-0.0167499015	0.0668974864	0.0626469717	0.0329910998	-0.0160097011	0.0473601365	-0.0052665992	0.0457449777	0.110912512	-0.0125150596	0.0137056406	0.0295800199	-0.0107824649	0.0590804462	-0.0425967693	0.0582313716	0.1480562761	0.0677665502	-0.0092880466	0.0300838837	0.0642088533	0.0060432357	-0.1148374968	-0.0180634961	0.0164119400183295	-0.0013661820503329	1.866453394652076e-06	0.0002693517751652	0.1954476589951213	0.010405992514876	0.0381997874066732	0.0001082846802196	0.897908882320209	0.0617223605373595	0.806240360949527	0.0038096497903038	-0.0154879151453919	-0.0023123568981913	0.0002398755155508	5.34699442461335e-06	-0.0075638722315056	0.0001930288909637	5.721216313454152e-05	3.7260152746714494e-08	0.002496117559127	0.0002990819448287	8.945000972257731e-08	6.230602868982131e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1031173.9572709688	2970.418245967594	8823384.555977197	1063319730153.87	1169088.114835778	13982.11001275503	195499400.40878448	1366767020250.2732	1043465.0609599588	9049.452258726817	1088819333444.1704	81892586.18297584	1082088.131414133	887931.3991579987	1.363726	34.317162	0.9449589286893209	0.62296086374761	0.1142784194	0.1763259415	-0.0206001725	0.0249626427	0.0212776507	-0.090973895	0.0782462293	-0.1035285363	-0.026749434	0.1568742889	0.0185758333	0.0218263522	-0.0085639523	-0.1010129735	-0.0487454258	-0.0665371174	0.0574801154	0.009717343	0.0043068279	0.0415297397	0.2274384177	0.0471561181	0.0315260143	-0.04537122	0.0015463059	0.0372902535	-0.0018688536	-0.0758124154	-0.0140005239	-0.1000077766	-0.0263455598	0.0218225026	-0.0257340475	0.1282080945	-0.1221981295	-0.1225005713	-0.0234711177	0.0856279656	-0.0825075266	-0.0213427848	0.0419331465	0.1220370224	-0.0600119343	0.0173000433	-0.0863857828	-0.1347164059	0.0237103771	-0.0125002785	-0.0342173695	0.0132536751	-0.063289981	-0.0526922095	0.0796365068	-0.0654475459	-0.0077445049	-0.0785388491	0.0329824965	0.1341208984	-0.0607121139	0.0580671166	0.0589530555	-0.0320209755	0.0350346823	0.0098360907	0.013135482	-0.096303845	0.1138021147	-0.0764732393	-0.1764110658	-0.1407508837	-0.1166523984	0.0077012663	-0.0803829579	-0.0167744309	0.0706961414	0.0565605437	0.0070139108	0.0323567052	-0.0314231474	0.003627002	-0.1152422001	-0.010866692	0.0278272103930561	0.0114152703747265	0.0001303083977281	0.0007743536382594	0.1288192814856898	-0.0666283775094314	0.0165944072824893	0.0044393406895393	0.4510112746135064	-0.4468976077067026	0.2034111698284996	0.1997174717739739	-0.0081704271464788	0.007317487998913	6.675587975591771e-05	5.354563061423723e-05	-0.007046199423832	0.0005176728076736	4.9648926320410415e-05	2.679851358046682e-07	0.0030613102145095	0.0005651926553825	3.1944273769832137e-07	9.3716202294602e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1032613.5219514013	1439.5646804324351	2072346.469148539	1066290685716.8772	1149458.827208227	-19629.28762755101	385308932.765127	1321255595446.9126	1041378.3339322382	-2086.7270277206558	1084468834383.484	4354429.688219881	1079930.5456116102	889667.9013035974	1.122046	28.23546	0.5398681080718999	0.2913534061021554	0.0454578888	0.076259136	-0.0287413443	-0.074237853	-0.0646863358	-0.0331179613	-0.0900775439	-0.1051241586	-0.0161330487	0.0661379274	0.017629718	-0.0821100061	-0.0536876149	-0.0140573794	-0.0214172622	0.0353935325	0.0026793567	0.0698620864	-0.1823125738	-0.0300667379	0.0045723479	-0.0227658124	-0.0922135175	-0.0739550833	0.0844384838	0.1413057762	-0.0208085231	-0.184622271	-0.0418746381	-0.1200079469	0.030437478	-0.123755303	-0.1085843175	0.0393169918	-0.0371705071	-0.0350411855	-0.0019429208	-0.0980177671	0.0066290281	-0.1056217246	0.1242177331	0.012661389	-0.0775450865	-0.0607061423	0.0778906753	0.0142888366	0.0847876817	0.0647893973	-0.0296321671	-0.0561127527	-0.0679087493	-0.1545310882	0.194463736	-0.0516366974	-0.0810907224	-0.0725852673	0.0355697774	0.0085131722	-0.0143787108	0.0355923981	0.0751047557	0.0125679799	0.0337699688	0.0592766431	0.0512567075	-0.12515744	0.1502139336	0.0003628903	-0.0276484926	-0.0675239982	-0.1728086189	0.0670965539	-0.0366310815	0.0211638909	0.1534655424	0.0792195751	0.014875142	0.0925530365	0.0292234537	0.0012091775	-0.1154447293	-0.003627002	-0.0229391468475625	-0.0507663572406186	0.0025772230274821	0.000526204458094	0.2130828327983209	0.0842635513126311	0.0454042936333571	0.0071003460798164	0.6720509156515817	0.2210396410380753	0.4516524332281293	0.0488585229102411	-0.0105575548191214	-0.0023871276726425	0.0001114619637587	5.698378525496071e-06	-0.0072818794817188	-0.0002356800578867	5.302576878627726e-05	5.5545089685525295e-08	0.0020081467754274	-0.001053163439082	1.109153229419236e-06	4.032653471659464e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1032811.6853388648	198.1633874635445	39268.72813102687	1066699977372.5062	1154755.990274235	5297.163066007895	28059936.54787817	1333461397074.229	1038632.5142453798	-2745.8196868583327	1078757499647.6792	7539525.752738792	1077230.9038312023	886529.973137718	0.989682	24.904627	0.387857520949929	0.200803112364162	0.02286339	0.1102176921	0.0596670037	-0.0268751526	-0.009453227	0.0451269661	-0.0395271585	-0.0571729486	-0.0940955588	0.0527572064	0.0779166625	-0.0684905538	0.0093183571	0.0091379177	-0.1336270723	0.0175555507	0.1187802747	0.0150126323	-0.0699491945	0.1620871217	-0.020109657	0.0230977801	-0.0247937272	0.0163966903	0.0317966415	0.1183518026	-0.00448004	-0.1361273616	-0.0375095502	0.0951742687	-0.0154199335	-3.069e-07	0.0072697155	0.0841408011	-0.0827561566	-0.0161885271	-0.1313031815	0.0472905325	0.0170358381	-0.0486421273	0.1071159313	0.094500801	0.0778157082	0.0288706504	-0.0251429435	0.0605664286	0.0143937957	0.0867015689	-0.0201112432	-0.0990030773	-0.0254931926	-0.1102466057	0.0042558362	-0.0195177442	-0.0632743921	-0.089681886	0.0405493369	-0.0019060856	-0.0604163433	0.0429846061	0.0103495776	0.0054841094	-0.0084498673	0.0471350785	-0.0535775042	-0.0492832176	0.1191232434	-0.0237074236	-0.1123233445	0.0583174287	-0.0122773626	0.0279249594	-0.041083946	-0.0066184522	0.0466793308	0.0327041431	-0.0168284591	-0.0364727473	0.0017809898	-0.0012091775	-0.1154447293	0.003627002	0.0313407621749917	0.0542799090225542	0.0029463085234967	0.0009822433737093	0.1634661821833134	-0.0496166506150075	0.0267211927175882	0.0024618120182517	0.721742976445384	0.0496920607938022	0.5209129240482421	0.0024693009059349	-0.013717023647339	-0.0031594688282176	0.0001881567377416	9.9822432764787e-06	-0.008048953322622	-0.0007670738409031	6.478564958974773e-05	5.884022773979872e-07	0.0027669821166779	0.0007588353412504	5.758310751307626e-07	7.65619003401531e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
