global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1033593.4359152704	-794.0087766028009	1068315390767.134	630449.9373222766	1459870.6482654186	-276.2070484580472	76290.33361790604	2131222309666.8936	1063689.0053946346	-146.2810069983825	21398.13300846083	1131434300197.427	1110321.898785828	1061813.959165787	1.19669	18.932816	0.0619438944076031	0.0292455402387445	0.0726723261	-0.0224691666	-0.0497403225	0.0177591347	0.0416406478	-0.0356228708	-0.0110578469	-0.0954310004	0.0131396892	-0.1267271834	0.0095020888	0.0458443656	0.0147017401	0.0767066205	-0.0330757768	0.0253688988	0.1199425533	0.0111704072	-0.0055274904	0.0998029557	-0.0006655755	0.0114604877	0.1333048891	0.1370032707	-0.0244897805	0.1131621207	0.0925887624	-0.0013657789	-0.1266716457	-0.078115503	-0.0539321008	-0.0183629826	-0.031367853	-0.009973359	0.1217239988	-0.055146513	-0.0079013321	0.0165585829	0.0550400087	0.0050732217	0.068907755	0.0517647684	-0.0679695872	-0.0534218121	0.0064979242	0.0378769638	0.1248855625	-0.0007144735	0.0416416975	0.0256813746	0.1365328026	-0.0326303861	-0.1162650587	0.0264280292	0.0039518199	-0.0066425589	0.0164261731	0.0868535079	0.0133971948	-0.1303112529	0.1580418236	0.0058818867	-0.1059292524	0.07040218	0.0466973843	-0.024032165	0.1930687753	-0.1456795773	0.1164740449	0.0036000811	0.0224613602	0.0868376445	0.073164586	0.0587717355	-0.0336826607	-0.0003897236	0.0105898288	0.0347348357	0.0228381667	0.0596595484	-1.85212e-05	-0.0836972064	-0.0894914992	0.0842299979	-0.036199346	0.0063000476	-0.0275720712	0.006620667	0.0101112527	-0.0698225573	-0.0632774471	0.1231273296	-0.0888152732	0.0060893831	-0.0185111529	0.1101586444	-0.0538420417	-0.0274212677	0.0531416482	0.1053584162	-0.0929829415	0.1138130337	0.0118592089	-0.0984803535	-0.0298858491	-0.1	0.0816496581	-0.005906733424652	-0.0062785213399648	3.941983021639338e-05	3.488949974990115e-05	-0.0247187773030788	0.0059572404625356	0.0006110179513592	3.54887139284714e-05	-0.0204381811770133	0.0207291935651455	0.0004296994658612	0.0004177192498244	-0.006765095973161	0.0002969664501601	4.576652352607918e-05	8.81890725206913e-08	0.0002327931001087	0.000224852539292	5.055866442608066e-08	5.4192627458219226e-08	0.0003577909024807	5.775979134700003e-05	1.280143298979538e-07	3.336193496448979e-09	0.0	0.0	0.0	0.0	0.0
1035027.718238176	1434.2823229056085	1071282377521.325	2057165.781799508	1459685.9346090308	-184.7136563877575	34119.13485613455	2130683027695.44	1063509.1045878693	-179.90080676530488	32364.300274807567	1131051615541.2915	1110920.77821457	1067679.0583157418	1.341358	21.221611	0.1863678551469625	0.0969846722112994	-0.006166776	0.1196622402	0.0280062517	-0.1951057535	-0.1182677286	0.0271510755	-0.0420789584	-0.0629049378	0.0108863654	-0.2516761882	0.0622898177	0.0335970309	-0.0642680945	0.0068407444	0.1142463007	-0.2108349141	-0.0293934979	0.0628861882	-0.0253876627	-0.0197488218	-0.0414878696	0.0399666966	0.1619026417	0.0653299809	0.0144198902	-0.0337446125	0.0808329681	-0.0342080723	-0.0001607173	-0.1346166262	-0.0288682074	0.0729863845	-0.1668771624	0.0607131655	0.2563046326	-0.0603440248	-0.0010369495	0.1595629994	-0.087715528	-0.1056655334	0.0593700499	-0.0601222798	-0.1550949599	0.0043462651	-0.0214413021	0.0280671048	-0.1490785463	-0.0734844841	0.0190145791	-0.0755452669	-0.0930056515	-0.0020935564	0.0385909287	0.1639630563	0.0412058826	-0.1833810688	0.0516714471	0.0041862666	-0.0732816808	-0.1519378428	0.1567524169	0.0967041078	-0.1065828378	0.0387818597	0.0641309	0.1194708707	0.1225678862	-0.0926193598	-0.0499388971	0.0913957304	0.065059452	-0.004066778	0.002928894	0.1422785926	0.0254175595	0.0900010438	-0.0268985901	0.0533290872	0.2007300479	0.2183925615	0.0777947083	0.114195774	0.0864340596	0.00753186	0.0097261039	-0.06992711	0.0508917105	-0.1682482108	-0.0600144391	-0.1048390489	-0.1561420371	0.0837467227	-0.1070644117	-0.0418008695	0.0406277203	0.0632988386	0.0499382539	0.1378683295	0.0288090791	-0.0017257731	-0.0356586579	0.0297317927	-0.0495781675	-0.1181534327	-0.032215118	-0.097494591	0.0866153656	0.0002491717178543	0.0061559051425063	3.789516812353551e-05	6.20865449784629e-08	-0.0810106962895815	-0.0562919189865027	0.0065627329133228	0.0031687801431829	-0.0828393297552168	-0.0624011485782034	0.003893903343879	0.0068623545542935	-0.0076320505325633	-0.0008669545594023	5.824819533159976e-05	7.516102080684365e-07	-0.000127856751896	-0.0003606498520046	1.30068315751012e-07	1.6347349005395298e-08	0.0003550176650927	-2.773237388000013e-06	1.260375425278725e-07	7.690845610201135e-12	0.0	0.0	0.0	0.0	0.0
1034747.914754682	-279.80348349397536	1070703247089.1626	78289.98937536334	1461065.0294603524	1379.0948513215408	1901902.6089415827	2134711020311.9805	1064810.2675933123	1301.163005443057	1693025.1667336088	1133820905972.1414	1111902.4876260615	1069143.6725818005	1.357671	21.479702	0.1364917858196278	0.0765302869263098	-0.0769210868	0.0738516236	-0.0931318657	-0.0788949018	0.0893989533	0.0965671456	-0.037774688	-0.0674322654	-0.0161753908	-0.055739938	0.1689618954	-0.0412214208	-0.0636504174	0.0262569573	-0.034903867	-0.0436261731	0.1242558324	0.0718553794	-0.1336993483	0.0103376022	-0.015795641	0.0006541201	0.0616394119	-0.0069963807	-0.0224235112	-0.1524479256	0.0353961517	-0.0858314525	-0.0253690597	-0.1445651417	-0.0847661294	-0.108165317	-0.1854969649	0.0292579561	-0.0682790308	-0.0223329211	-0.0933292886	-0.1026969782	0.0523967866	0.0108749027	-0.0227407001	-0.1491975365	0.0347980613	0.1265670722	-0.0946763164	0.0655416763	0.0560468209	0.1002054439	-0.0490606226	-0.0379198906	0.1463527659	0.0203479074	-0.0799699489	0.0006863571	0.0121541064	-0.1853867834	0.0604005238	0.0861673148	-0.0314214418	-0.0331752781	0.0544874542	2.65612e-05	-0.0334325749	-0.0769556889	0.0226634698	0.0811068305	0.0515983195	-0.0030673663	-0.0284389963	0.0335127701	0.1972865404	0.0889666442	-0.060870618	-0.0137694352	0.0417953007	-0.1572052581	-0.0347342498	-0.0438579799	0.0988313809	-0.0200387361	0.0244011639	-0.0255877594	-0.1404130646	-0.0840704599	-0.0033477767	-0.0340121248	0.1609352613	-0.0666716896	-0.0114436547	-0.1199152684	-0.0618486153	0.0957796392	-0.01222186	-0.0226276045	0.0358537912	-0.0026137098	-0.0216368522	0.0162526337	-0.0409040994	0.0487280953	-0.0868522562	0.0035287624	-0.0391087832	0.0587380667	-0.0345302564	-0.0948181434	0.0912392418	-0.0002012627051044	-0.0004504344229587	2.0289116938613706e-07	4.050667646594069e-08	-0.0193294488630471	0.0616812474265344	0.0003736275933491	0.0038045762840933	-0.044978139312704	0.0378611904425127	0.0014334697417242	0.002023033016033	-0.0077150558511706	-8.300531860729998e-05	5.952208678668171e-05	6.889882917099381e-09	-0.0005088511519173	-0.0003809944000213	1.4515673284759036e-07	2.589294948075631e-07	8.903911316886226e-05	-0.0002659785519238	7.92796367389746e-09	7.074459008350164e-08	0.0	0.0	0.0	0.0	0.0
1033616.6620077431	-1131.2527469388442	1068363403980.0292	1279732.7774566808	1462419.7355451542	1354.7060848018157	1835228.576199064	2138671482911.9587	1063392.5352838258	-1417.7323094864842	2009964.90136188	1130803684097.3628	1111290.6366275211	1093727.6126074337	1.4813	23.435637	0.1191372354756191	0.0598357555363539	-0.1349240783	-0.0282776192	0.1214485369	-0.0296060413	0.0002525109	0.0289435979	0.011738997	0.0818792452	-0.0009560279	-0.1090023116	-0.0132818172	-0.1141747544	-0.0670531981	0.1147452707	0.0011120684	-0.0729491707	-0.1137447579	0.1404852262	0.0397324646	-0.1407059138	0.0466607203	-0.0620917976	-0.0954875496	0.0353873813	0.1122658032	0.0315150475	0.0509860532	0.2095567932	0.0616946723	0.1003602934	0.0858528583	0.0976375037	-0.1513292957	0.1304514233	-0.0701640846	0.0235736337	-0.0170966336	0.1475978623	-0.0250049502	0.0061592954	-0.2113926322	0.0147372363	-0.136410228	-0.0164543501	-0.0109657266	-0.1427771061	-0.0148302213	0.0400734868	-0.1139104009	-0.0462614533	-0.074802893	-0.1139831064	0.0051430736	-0.0159087456	-0.0690165287	-0.1069913281	0.1413847274	-0.1289973285	-0.0357530897	0.017448802	-0.079030617	-0.1259175728	-0.0079574446	-0.0657142236	0.0070004799	-0.0078165105	0.052055206	0.0083540658	0.0605841378	0.2127291524	-0.0914689645	-0.156277524	0.0289349867	0.0544880549	0.2520047614	-0.0727059121	0.0701451145	0.1398082046	0.0118012812	-0.0252894354	0.0592194384	0.011788385	0.1291010759	-0.0898551651	-0.1452190697	-0.075386281	-0.0085718026	-0.0320120558	0.0935593402	-0.1170450947	-0.021208612	0.0084887488	-0.1239803944	0.0249938535	0.0246925299	0.122190376	-0.072126921	-0.0489507598	0.1383981053	-0.0866816637	0.0676794208	0.0395090384	-0.0687355228	0.0474273321	-0.0368302486	-0.0919753525	0.0955030384	0.0127456271470691	0.0129468898521735	0.0001676219568443	0.0001624510113721	-0.0709272901366375	-0.0515978412735903	0.0050306804861267	0.0026623372240946	-0.0588760027820711	-0.013897863469367	0.0001931506090131	0.0034663837035944	-0.0075240798456403	0.0001909760055303	5.661177752357056e-05	3.647183468830917e-08	-0.0001239415888909	0.0003849095630264	1.4815537170917417e-07	1.5361517456800865e-08	-0.0001489681358842	-0.000238007249053	2.2191505508813478e-08	5.66474506018064e-08	0.0	0.0	0.0	0.0	0.0
1034045.8704409592	429.2084332160885	1069250862176.0012	184219.87914380943	1457521.2665198238	-4898.469025330385	23994998.792121213	2124368242357.5515	1061341.094867807	-2051.4404160187114	4208407.780475024	1126444919655.1956	1109066.7311239385	1078639.9408078257	1.39884	22.131033	0.0970867538267623	0.0456704215909451	-0.0697673675	-0.1037505456	-0.0144344628	-0.0237566136	-0.1268825179	0.0181572917	0.0761814467	0.1066118243	0.058905687	-0.0309885317	0.031472344	-0.1349891071	0.110781569	0.0285760465	0.0899383833	-0.0650499164	0.0717204978	-0.0148845223	-0.0232628629	0.0126008403	0.046362174	0.1792871822	-0.178575702	0.0273921219	-0.0903958522	-0.1031514287	0.039350895	-0.004576186	-0.0707570656	0.0230350939	-0.0290956409	0.0611530786	-0.0299951116	-0.1515889085	-0.1279404571	-0.0192011284	-0.0213241584	-0.0437552213	0.095119806	-0.0820149653	-0.0681911804	-0.0624562193	-0.0718355806	-0.0444914961	0.0553841923	-0.1932636927	-0.1966805984	0.1171084729	-0.1241661342	0.0932347051	-0.0589744623	-0.0002025516	-0.0765538584	0.077874021	0.0389384956	-0.0132841965	0.0022364247	0.0419656845	0.0486554686	0.1923706894	-0.1148932697	0.0109810004	0.0280810641	-0.0689902731	0.0575734229	0.0341785125	0.1199788712	-0.0410854412	-0.08442237	-0.1709031783	-0.0253521994	-0.1236864301	-0.1885452915	0.0344893407	0.0310800854	-0.0225590074	-0.0399186571	0.044064204	-0.0007193965	0.0346291861	0.0478870512	0.0905645897	-0.0969493106	-0.0897338026	-0.0739294356	0.0522439458	0.0315634644	-0.1502801863	0.0738933188	-0.0068109189	0.1099269133	0.1609001381	0.0254633884	-0.0744927327	0.0037809938	-0.0291832104	0.0163619068	0.0700720818	0.0051278986	-0.0219137386	-0.1041585312	-0.045794858	-0.0169284099	0.083607596	-0.0391140859	-0.0889712056	0.0993899282	-0.0002971700277072	-0.0130427971747763	0.0001701145581423	8.831002536749803e-08	-0.0369513951566631	0.0339758949799744	0.0013654056040238	0.0011543614396902	-0.0480123769037135	0.0108636258783575	0.0001180183672249	0.0023051883359442	-0.0078331121197297	-0.0003090322740893	6.135764548025631e-05	9.550094642886573e-08	-0.0005411513225332	-0.0004172097336423	1.7406396184587898e-07	2.928447538794315e-07	-9.112142774281946e-05	5.784670814138054e-05	8.303114593889868e-09	3.346241642794061e-09	0.0	0.0	0.0	0.0	0.0
1033542.7595037308	-503.1109372284264	1068210635722.5868	253120.61515886555	1468288.0019961454	10766.73547632154	115922592.81708084	2155869656805.8325	1063961.8204218508	2620.72555404366	6868202.429617449	1132014755315.379	1111739.073845541	1078747.4813875903	1.199655	18.979736	0.1180368193667016	0.052015334513285	-0.0453628792	-0.1072682714	-0.0858962957	-0.0933733839	-0.0551556393	0.0391748201	0.0945948253	0.0763767161	-0.1273572651	0.1072674434	0.0185122779	-0.0976601756	0.1022736174	0.142955749	-0.149506077	-0.0110202077	0.0299930719	-0.0864175225	-0.0999612665	-0.0763898914	0.0848692543	0.0059816387	-0.1590690426	0.0021944413	0.0259904041	0.0088616964	-0.1050041046	0.0772733225	-0.0458680501	-0.0564034385	0.0400596342	-0.0182312804	-0.0094515596	-0.1864150029	-0.0615549405	-0.0232277765	-0.0167737156	0.038911921	0.0845608887	-0.0748317334	0.0488860761	-0.0140589183	-0.0113774324	0.0153309846	-0.049052398	-0.0291106765	0.0048347899	0.0864454319	-0.0966797822	0.1200694919	0.1050945745	-0.1205047436	-0.0236754433	-0.11450252	0.1405019598	-0.071330113	-0.0035656982	-0.0960964684	0.0786477497	0.0536411769	-0.1315296401	-0.0022571924	-0.0174924604	-0.0044949213	-0.0178392996	0.0422837545	0.0690710989	-0.13864111	0.0067764158	0.0541596951	0.0229403583	-0.0769230725	-0.1384340355	0.0161070158	-0.1213222712	-0.0263361955	-0.0025547157	0.0341931497	-0.1333367376	0.0440265225	0.0102033444	-0.1350151468	0.0229707628	-0.0495822973	-0.1413916564	-0.0091741739	-0.024278931	-0.0971007074	-0.0902570498	0.0074589428	0.1324417521	0.1970785098	-0.0688206242	-0.0155403927	-0.0346630815	0.0338269569	-0.0658869519	-0.116198425	0.0747078369	-0.0128583551	-0.0247097982	-0.0239289237	-0.0442478278	0.1569987953	-0.0413807664	-0.085810973	0.1028845713	0.013901530932344	0.0141987009600512	0.0002016031089529	0.0001932525622629	-0.0691956977790937	-0.0322443026224306	0.0047880445911356	0.0010396950516068	-0.0549943183880685	-0.0069819414843549	4.874750689095729e-05	0.0030243750549682	-0.007458061721605	0.0003750503981246	5.562268464326973e-05	1.406628011334959e-07	-7.082700389782204e-05	0.0004703243186353	2.2120496469983257e-07	5.016464481142098e-09	0.0003557413414944	0.0004468627692372	1.2655190204823532e-07	1.9968633453035644e-07	0.0	0.0	0.0	0.0	0.0
1035138.2104974032	1595.4509936723623	1071511114831.766	2545463.873210129	1465660.8661894272	-2627.1358067181427	6901842.5469405865	2148161774679.142	1063457.6666018665	-504.1538199842908	254171.07420475263	1130942208654.2866	1112033.623623275	1078620.5375216752	1.23277	19.503639	0.0606301630539931	0.0297507300621388	0.0136631927	-0.125541431	0.0229799246	-0.2014106053	-0.0052979842	-0.082221417	0.0713446693	0.064216076	-0.0410239398	-0.0954308351	0.1002037074	0.0368833613	0.130732937	0.065359276	0.0474662223	-0.1049145318	-0.1066075601	0.0740868556	-0.2003898173	-0.0054047637	-0.1173869373	-0.0335904796	0.0257522259	0.001135933	-0.0223397447	0.0887300351	0.1455469183	0.0646285087	0.1518892948	-0.0498565269	0.0408520873	-0.2106317643	0.0389125411	-0.014902091	-0.099217729	0.1405127402	0.0722641331	0.0194618018	0.1080414693	-0.0170541785	0.0081397459	-0.0027612536	0.0138685475	-0.0836855134	-0.0525895166	-0.1217523839	-0.2259888626	-0.1582090068	0.025034621	0.1522983016	-0.0559474835	-0.0099686988	0.0133038517	0.0075893043	-0.0165386535	-0.2434548793	0.0546135022	-0.0614049719	0.0875048422	-0.0082658541	-0.0091393615	-0.0969964555	-0.0284720201	0.1081322832	0.1555152397	0.0210933701	-0.0219456114	-0.021730314	-0.0997628939	0.0328716018	-0.0008586154	0.2022263652	-0.1471873926	-0.1524292552	0.1083443619	0.0768668909	-0.1031099183	0.1036953815	-0.1451003043	-0.0522083886	0.0326314649	0.1176497459	-0.0029516979	0.0160410656	-0.1518998721	0.034113944	0.0988667409	-0.0177259689	-0.0995060442	-0.0437144406	0.0812226522	0.1614614094	-0.0941474213	-0.0026887289	0.0381256978	-0.0330244253	0.0378391418	0.0198007576	-0.0371327213	-0.0171152356	0.1191046674	0.1051996167	-0.0772552696	-0.0939262915	-0.043629296	-0.0825001988	0.105973176	0.0005176553987666	-0.0133838755335774	0.0001791281242982	2.679671118722077e-07	-0.0526601903280123	0.0165355074510814	0.0027730956453824	0.0002734230066647	-0.0508336652725631	0.0041606531155054	1.7311034347564825e-05	0.0025840615250429	-0.0078481001651143	-0.0003900384435092	6.159267620166709e-05	1.5212998741515685e-07	6.910138947535671e-05	0.0001399283933731	1.957995527199905e-08	4.7750020274249395e-09	0.0003567770436885	1.0357021940999916e-06	1.2728985890310582e-07	1.0726790348635368e-12	0.0	0.0	0.0	0.0	0.0
1033315.1714432848	-1823.0390541183297	1067740243534.8652	3323471.392840654	1470151.1086178415	4490.242428414291	20162277.065931868	2161344282170.2683	1063351.9591757387	-105.70742612774484	11174.059938552631	1130717389082.8818	1112248.9373009554	1072213.3513645958	1.147202	18.149872	0.0560896896954202	0.0283128935527532	0.0640735522	-0.0950005173	0.0011376587	-0.056269505	0.1177042738	-0.1115446827	-0.0257749623	0.0375965187	-0.0993875154	0.0120766216	0.0614861589	0.0504273388	0.0532490221	0.0523646483	-0.0181626934	0.1312153602	0.0499661729	-0.0080997497	0.0102181083	0.0590950434	-0.0168136183	-0.0734123386	0.1274860073	-0.1587457741	-0.1564887903	0.0149827473	0.001212001	-0.0397692234	-0.0158544212	-0.1128505174	-0.0248990946	0.0473481786	0.016186449	-0.0907545411	-0.0421005191	-0.050668708	0.0515518702	0.094751333	0.0064705203	0.0469536583	-0.1135120085	-0.0134596687	0.1632200079	0.01666346	0.012420411	-0.0803231677	-0.0971214053	0.0666563067	0.0600441141	0.0867416903	0.0515662721	-0.0157599625	-0.109305874	-0.1089364879	-0.0595344475	0.0101102701	-0.0081494656	0.0644289017	-0.0278773167	-0.0973584395	0.0176814691	0.0686816505	0.1764196187	0.013994048	0.119223055	0.0507850593	-0.1043677262	-0.0727151847	0.0198408233	0.0459255425	-0.0227946156	-0.0153604295	-0.0616468816	-0.0150370908	-0.1068387332	-0.0348332512	-0.137608396	0.1001102591	0.0633855771	-0.1046051736	0.0132135534	-0.105110175	-0.0931867367	0.0534824759	-0.0792256555	0.0795578549	0.1075291432	0.0392897695	-0.0159189851	-0.0029005424	0.0762104358	0.1604144131	-0.017351414	0.0096595067	-0.0155357243	0.0270028045	-0.0043116446	-0.0179193901	-0.0079851182	0.0588495976	-0.0300496327	0.013899772	-0.1670075265	-0.0322376653	-0.0458586883	-0.0790446912	0.108643553	0.0003988364414908	-0.0001188189572758	1.4117944608108398e-08	1.5907050706104433e-07	-0.0691680838248061	-0.0165078934967938	0.0047842238199954	0.0002725105477014	-0.034571579024444	0.016262086248119	0.0002644554491412	0.0011951940762433	-0.0075250605654418	0.0003230395996724	5.662653651356727e-05	1.0435458295656839e-07	-7.083888977077457e-05	-0.0001399402792461	1.95832817554852e-08	5.018148303955951e-09	0.0003557391027425	-1.0379409460000008e-06	1.26550309220039e-07	1.0773214073833765e-12	0.0	0.0	0.0	0.0	0.0
1031724.920827708	-1590.2506155768642	1064456312256.9404	2528897.0203425954	1473287.689564978	3136.5809471365064	9838140.037939744	2170576616223.711	1061148.802488336	-2203.156687402632	4853899.389246939	1126036781022.4297	1111399.989865313	1078807.029270959	1.113586	17.618036	0.0755499895304292	0.0495698712446661	0.0805623049	-0.0400715763	0.2014953093	-0.0252082946	0.0105407164	-0.1408744191	-0.0984594451	0.1245640519	-0.0970788579	-0.0263658225	0.000757203	0.064687415	0.06368725	0.0143365986	0.0693579043	0.110787676	-0.088250255	-0.086221648	0.0119684166	0.0530854101	-0.0152577466	0.0098723797	-0.0418404054	-0.075040245	-0.0794177519	0.0318805881	0.0182671155	-0.021997665	-0.0296033208	0.0551317147	0.0282823034	-0.0766720581	-0.1879019111	0.1224431563	0.0744973041	-0.1007720247	-0.0417076966	0.1498106282	0.0177336577	0.0377479888	-0.0944626017	0.0181012929	0.1065339979	0.1069707356	-0.0891697484	0.1538820537	-0.0532228969	-0.0577326596	0.0648640792	0.0423279565	-0.1741308168	0.0275021703	-0.0479250981	-0.1256132247	-0.0038129074	0.0426585592	0.0164740593	0.0373704114	0.0772502759	-0.0034726286	0.014650021	0.1264238856	0.125576322	0.0169284505	0.1426808273	0.1550376304	-0.0593578887	-0.0001125513	0.1933251808	0.086629109	-0.0461798631	0.012896907	-0.0211174529	0.0559414007	0.0223927437	-0.1761380306	-0.0130978696	-0.0042385601	0.0417922951	0.0433053896	0.054861741	0.0335894749	0.0938472811	0.0722541926	-0.0098918285	0.0874078434	0.0270485612	0.133802679	-0.010025674	0.0259433439	0.0757824905	0.1641787511	0.0456620417	0.1048097776	-0.010688049	0.2204086994	0.0496523819	0.0078900178	0.0303073374	-0.0064465821	0.0160102173	-0.0654090501	-0.0306158637	0.0122957464	-0.0480679655	-0.0754505123	0.1108851636	0.0001450753706109	-0.0002537610708798	6.439468109411363e-08	2.1046863157889988e-08	-0.1147956232459961	-0.0456275394211899	0.0131780351164366	0.0020818723536322	-0.0356319583500521	-0.001060379325608	1.1244043141770809e-06	0.0012696364558598	-0.0071510164999217	0.0003740440655201	5.11370369821524e-05	1.3990896295080505e-07	-0.0002672696305163	-0.0001964307407455	3.858503590983584e-08	7.143305539631953e-08	0.0003540477147531	-1.691387989400002e-06	1.2534978432189248e-07	2.860793330686581e-12	0.0	0.0	0.0	0.0	0.0
1030728.7792591548	-996.1415685531684	1062401816393.0676	992298.0245995666	1459013.109719163	-14274.579845814966	203763629.7745468	2128719254332.3823	1061425.4001263608	276.5976380247157	76506.25336085165	1126623880033.4053	1110391.100086253	1062113.1117875453	1.027687	16.25902	0.1507629711889206	0.1053563098992761	0.0622156578	-0.020435432	0.1097047954	0.0722809318	0.0329873181	-0.0758044136	-0.0961350337	0.1070889385	0.048214286	0.0473667971	-0.0413933549	0.0548415526	0.0543770437	-0.0200350987	0.1029142246	0.0272610971	0.0579462797	0.0196402137	0.0176108989	0.0717027341	0.0113531875	-0.0524462041	-0.1019493063	0.0814920712	0.0213788247	-0.0075645597	-0.0580379315	0.0678222174	-0.0420369559	-0.0199022161	-0.0342427243	-0.1432039993	-0.0321037948	0.0566741078	-0.0689559222	-0.0471898503	-0.0661991761	-0.1242942774	0.0215233862	0.0016647651	0.049971391	-0.0221572928	-0.141377946	-0.0214485928	0.0233217629	0.0144240585	0.0573283737	-0.1056396622	0.0377596867	0.0230122794	-0.070975757	0.0831684811	-0.1042313087	-0.0184995722	-0.0073060955	0.0288490124	0.0165010572	0.1198177125	0.0590152611	0.0110924198	-0.0971229039	0.0282090252	-0.0324519857	-0.0256023151	-0.0717416007	-0.0725087155	0.0514161507	0.0243373238	0.1043818847	0.0223524275	0.0940045616	0.089830312	-0.0007296843	-0.0643335115	0.0825712546	-0.0402168911	0.1127274765	-0.013513212	-0.1254638925	0.0641685967	0.0188359576	0.036195431	-0.1058148271	0.057126	0.0310988383	0.0770021562	-0.0040615981	0.0704035334	-0.0003450391	0.0323547142	0.0361213148	0.0413436485	0.0465989716	0.0524127672	-0.039226462	0.0504786907	0.0017530815	-0.0564744976	-0.0227751641	0.0315061111	0.0057163148	-0.0239589154	0.0471819252	0.0775851704	-0.0502561585	-0.0717239676	0.112689161	-0.0039519589377761	-0.004097034308387	1.6785690124100146e-05	1.56179794458684e-05	-0.0122428722709173	0.1025527509750788	0.0001498879214419	0.0105170667325565	-0.0143780936322031	0.0212538647178489	0.0004517267654446	0.0002067295764963	-0.0074100558401173	-0.0002590393401955	5.4908927553656505e-05	6.710137976897178e-08	-7.081786030438408e-05	0.0001964517702119	3.859329801939542e-08	5.015169338091259e-09	0.0003557430280977	1.6953133446000123e-06	1.2655310204012097e-07	2.874087336378881e-12	0.0	0.0	0.0	0.0	0.0
