global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
890544.08227427	303.1158416933613	91879.21348547486	793068762473.7218	1111271.5361889368	-469.606995330425	1234924427143.7195	220530.7300632698	910563.8021061769	35.473250182694755	1258.3514785240534	829126437706.0568	919575.0367251164	838747.4595102164	1.031332	20.689035	0.0841173173976782	0.0458030953558298	-0.0706269129	0.0359504398	-0.0654374987	0.1115569737	-0.0284603709	0.1116628436	0.0201482864	0.1035858917	0.079980139	0.0402093381	0.0401230747	0.1172169573	0.0266279923	-0.0906012781	0.0556859143	0.1111136489	-0.0665218454	-0.057766207	0.0041521638	-0.0496886809	0.1199968776	0.0853853443	0.0461551039	0.0357647915	-0.0066872499	-0.0541736699	0.1348095658	0.0830757076	0.0224006874	0.0966114747	0.0064486946	0.0154193262	0.1065866651	-0.0732275889	-0.0401240885	0.1470706182	0.0548505028	0.0723382757	-0.0936343086	-0.079193678	0.0155869683	0.0643417546	0.0118745934	0.038781441	0.089500497	-0.1195609556	-0.0280599527	-0.0943932049	-0.0235019011	-0.1047234358	0.0011930956	-0.0749302428	0.0120877439	-0.0688226905	0.0509290865	-0.0080033461	-0.1520629309	0.0596700311	0.0538281567	-0.1113428553	0.0100006005	-0.0139753379	-0.0976190278	-0.0498012273	0.1000661489	0.0569829655	0.010474805	0.0178596668	0.0305940721	-0.004377469	-0.0854089373	-0.0056628528	0.0765459153	-0.0770150259	-0.030627959	-0.0941495105	-0.0646490624	-0.08463953	0.001115229	-0.0547186144	-0.0757391324	-0.0040144332	-0.0844696096	-0.0782316266	-0.1050548699	-0.1040405512	0.0890764693	-0.0787355115	0.0583146439	-0.0719348176	0.0312084266	-0.0232629202	-0.0148355897	0.0060029964	0.0669587953	0.1259314012	-0.0206871831	0.0443455161	-0.0376195021	0.0739962278	0.0702795034	0.013271799	-0.1124192083	-0.0391140859	-0.0245922372710793	0.0072153164177422	0.000604778133997	5.206079100814156e-05	0.1416378805656251	-0.0010770935891457	1.160130599778778e-06	0.0200612892111222	0.2209732382045075	0.0319419838519366	0.0010202903323973	0.048829172002586	-6.506624690792782e-05	0.0007760114801414	4.233616486683427e-09	6.021938173113586e-07	-0.001672961176915	-5.0017665921499874e-05	2.7987990994648216e-06	2.5017669042347693e-09	-0.0012750574089897	5.1629324714100094e-05	1.625771396219527e-06	2.665587170433986e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889589.2585405771	-954.8237336928725	911688.3624231972	791369048910.7738	1121070.813757184	9799.27756824717	1256799769458.1946	96025840.85955216	910277.6917717472	-286.1103344296571	81859.12346745022	828605476137.3	920144.1605064028	845926.8388521634	0.928915	18.634501	0.0651587204230677	0.0422857811271135	-0.0204759571	0.0549106725	0.0852343595	0.0575165581	0.006465173	0.0520657823	0.1011120385	-0.0203872036	0.0275795743	0.0147316351	0.1017491711	0.027502055	0.0545121201	-0.1387363274	-0.1248253642	0.1312295822	-0.0127825885	-0.0851825184	-0.0054719319	0.0175366467	0.0643934198	0.0843435437	-0.041947559	0.0134731193	0.1423797097	-0.0495682787	-0.0294740935	0.0051256906	0.0824776285	0.1081822211	-0.0814504337	0.0270022228	-0.0903160551	-0.0409168569	-0.0638479572	0.0612176041	-0.0600368087	0.0044775438	-0.0759160209	0.0793710903	-0.0268085618	-0.0407768356	0.0782875727	-0.1465452586	-0.0033524063	-0.0076489703	-0.073976379	-0.1045442758	0.1392965004	-0.0813093381	0.0047563992	-0.1543162981	-0.0273722721	0.0510541524	0.0639047178	0.053791317	-0.0272968578	0.067457976	0.0199987922	-0.0828652992	-0.0038333255	0.0251611881	-0.0006355967	0.0380627764	0.0232007679	0.1183116718	0.0660566574	0.0924015159	-0.1409019394	0.0295759506	-0.0293840582	0.0258049689	0.0822703285	-0.0311187873	0.1074230436	0.0690038144	0.0551991609	-0.076667722	0.0425972	-0.0914067362	-0.0272488869	0.0487035181	-0.127829394	-0.0327389531	-0.0022158757	-0.0407593358	0.0169733049	-0.071022599	0.0808215456	-0.0581065678	0.047835594	-0.0476413663	0.0774884486	0.0954949488	-0.0002574593	0.0784395748	0.001670726	-0.1292642551	0.0017081677	-0.0318553106	-0.0090748232	0.010866692	-0.1134247617	-0.032215118	-0.0189779201330395	0.0056143171380398	0.000360161452576	3.152055692648744e-05	0.1357961289650688	-0.0058417516005563	3.412606176260215e-05	0.0184405886418975	0.2269886322281706	0.006015394023663	3.618496525992148e-05	0.0515238391608156	-0.0008089254061706	-0.0007438591592626	6.543603127482702e-07	5.533264488189696e-07	-0.0015300102853732	0.0001429508915418	2.3409314733477808e-06	2.043495739259547e-08	-0.001208122306578	6.693510241169995e-05	1.459559507651347e-06	4.48030793486476e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
888124.938042609	-1464.3204979681177	2144234.520769596	788765905573.1881	1123872.47499102	2801.6612338360865	1263089340042.441	7849305.669179942	910357.1175529972	79.42578125	6308.454727172852	828750081479.4016	919867.1246543948	840866.8413511618	1.13329	22.734362	0.090219302603249	0.0533349558647538	-0.0492266724	0.0604645926	0.0287400802	-0.0716575406	0.0188504253	0.0594635086	0.0011176226	-0.1938451275	-0.0433312087	0.0567097463	0.0808718945	-0.001409326	-0.1347631746	-0.0674440278	0.0684936585	0.1377464501	0.1081026993	0.1284973403	0.1592519825	0.0898429202	-0.0842444416	0.0241682855	-0.0831083433	0.1485917304	0.2320781409	0.3276639419	0.1453972868	-0.0275058253	0.0016013059	0.0399778134	0.1243430404	0.2573700116	-0.0911478135	0.0426227883	-0.069496692	-0.027232892	0.115549404	0.0548528051	0.0386881898	0.0613165339	-0.0887501077	-0.1094129437	-0.0329363215	0.0636263376	0.1198322122	0.0285340395	0.1042916663	-0.0784993368	0.0323339353	-0.0543753109	0.1532808612	0.0368592391	-0.2350017956	0.1146847265	0.2172826069	0.0394541035	-0.0324565421	0.1268985153	-0.1014574288	0.2448768009	-0.2176725516	-0.1118763253	-0.0007154133	-0.2276247277	0.2009879884	-0.0949318158	-0.0255233413	0.1061164788	-0.0657164833	-0.1172090843	-0.0020064075	-0.0487397884	-0.0323111645	-0.0614862193	-0.065545816	0.0526014324	-0.0339322892	-0.0792036286	-0.0174425091	-0.0371683343	-0.02802747	0.0561984934	-0.1355569338	0.0263481641	0.0585175359	-0.0524614154	-0.0898480962	0.0794961911	0.0501578486	-0.0433770906	-0.0626831463	-0.0500344408	0.0285285708	0.1287340178	0.0502891787	0.075195917	0.2601389481	-0.2631166547	0.1245101775	0.0233746682	-0.2540566973	0.0084568186	-0.1142313295	-0.0251890118	-0.0266241611344071	-0.0076462410013676	0.0007088459561108	5.846500145099503e-05	0.132282022568944	-0.0035141063961247	1.234894376328515e-05	0.0174985334949306	0.2108405858085689	-0.0161480464196016	0.0002607594031696	0.0444537526241005	-0.0008108836519322	-1.958245761600019e-06	6.575322969709014e-07	3.834726462824439e-12	-0.0024713859329486	-0.0009413756475753	6.1077484295762215e-06	8.861881098480036e-07	-0.0015230065889641	-0.0003148842823861	2.319549070028064e-06	9.91521112938092e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
887171.2920688974	-953.6459737116238	909440.6431763913	787072901471.1969	1106933.5744432472	-16938.90054777288	1225301938229.704	286926351.7673404	909305.3919727704	-1051.7255802267464	1106126.6961032865	826836295870.7537	919370.2648974098	843008.2677133414	1.349949	27.080643	0.2535633480720342	0.1780383751645166	0.0623167216	-0.0482401787	-0.0502687803	0.03791509	-0.1288373004	-0.0304658394	-0.0503422078	0.0568501595	-0.0285319538	0.0685857628	0.0876667891	0.053082953	-0.0766240453	-0.0391982356	-0.0611071271	-0.0494907637	-0.0517001136	-0.1306132537	0.2000247912	0.0512582662	0.1034463519	-0.0165874221	0.0400221092	0.0674924524	-0.0306587584	-0.0448918936	0.0139027598	-0.0356986577	-0.0435922042	-0.0839511089	0.046842757	-0.0722000124	-0.1349217933	-0.1293714289	-0.0848746643	-0.0081864031	0.0782210294	-0.1141122787	-0.0351052827	-0.0077456574	0.0594879626	0.1947104356	-0.1385649509	0.0893665432	-0.1927474615	-0.0582031231	0.0905749461	0.0067513102	0.0479135362	0.0467309907	-0.1027742541	-0.1018725179	-0.1391996995	-0.0382972694	-0.0616769586	-0.1384628303	-0.1043425516	0.0014300253	-0.0270287303	-0.0379536287	0.1022976145	-0.0315620323	0.1355541447	-0.0415168442	-0.0341487747	-0.1664833694	-0.1205530757	0.0466508513	-0.0740048808	0.0544929542	0.0703979636	-0.0278688099	0.1501364209	0.0076559265	-0.0574674331	0.0003730857	0.0038983173	0.0380054311	0.0199254026	0.0622626576	-0.0131407508	-0.0050888643	-0.0884882874	0.0644861684	-0.0603085756	-0.0376359307	-0.0566334949	-0.0039217662	-0.1101376897	-0.0371633168	-0.1447937715	-0.1471177709	-0.0643182222	0.1922020682	0.0413104824	-0.0151664685	0.0461247113	-0.0317534623	0.0732354641	-0.2313020062	0.0234010358	0.0060432357	-0.1148374968	-0.0180634961	-0.043670438111107	-0.0170462769766998	0.001907107164816	0.0002905755587663	0.139612955864024	0.00733093329508	5.374258297691251e-05	0.0194917774450899	0.0889479454974946	-0.1218926403110743	0.0148578157620049	0.0079117370082252	0.0011214033019424	0.0019322869538746	1.2575453656073177e-06	3.7337328721139807e-06	-0.0025799193328246	-0.000108533399876	6.655983763882129e-06	1.1779498888643718e-08	-0.0016280561849971	-0.0001050495960329	2.650566941507312e-06	1.1035417626696477e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890427.3705184079	3256.078449510504	10602046.869366724	792860902168.326	1115866.6144261854	8933.039982938208	1245158301190.957	79799203.33677265	913065.6337719298	3760.2417991593247	14139418.388144957	833688851575.3358	922297.889278958	838921.0757061298	1.063167	21.327667	0.084428016206077	0.0485504388165411	-0.0075718379	-0.0011717406	0.0351946647	0.0605967266	-0.0132102063	0.0392486606	0.0301724114	0.0413210781	0.1179780294	-0.0069270885	-0.0741758065	0.0173483072	0.1228676163	-0.0914189397	-0.0263885165	0.1191138352	-0.006368618	-0.0664566072	-0.0183478577	-0.071696482	0.1013059539	0.0348904887	0.0003692888	0.084239474	-0.0248373438	-0.0606663632	-0.0745748572	0.1491070376	0.1165402352	0.0742922339	-0.0233505082	0.0211677913	-0.1230662939	-0.0567633789	-0.0237651243	-0.0414845498	0.1211233622	0.1970643505	-0.0006402054	0.0828817966	-0.0304119463	0.0019000788	-0.1804262215	-0.1025504707	0.0303700211	-0.0196606536	-0.1202464913	-0.0655452464	0.0330153257	-0.0872211309	0.0237107909	-0.087596482	0.0412926027	-0.0730876692	-0.0045656377	-0.0099169319	-0.1345085739	-0.0286892646	0.0078827789	-0.135710531	-0.0111115937	-0.0387761582	0.0672292919	0.0047566982	-0.0019786922	0.0777084186	0.1484855401	0.1096961769	-0.1216076464	-0.1427325865	-0.1128939655	-0.0527222595	-0.0092009255	-0.0717064673	0.0133262366	0.052037781	-0.0876599477	-0.0055307648	0.0477851479	-0.0120258211	0.003200954	0.004801774	-0.0829150377	-0.0250054746	-0.046273905	0.0225714748	0.0362775957	-0.1437196563	-0.0331858338	-0.0420547673	-0.0600550297	-0.0675497158	-0.0531806217	0.0603357922	0.0648400324	0.0253316914	-0.0300512233	0.0113120718	0.0235167015	0.022913807	-0.0036558146	0.003627002	-0.1152422001	-0.010866692	-0.0456101295780371	-0.00193969146693	0.0020802839201253	3.76240298688144e-06	0.1123947048487821	-0.0272182510152419	0.0007408331883287	0.0126325696780448	0.1286551343213346	0.03970718882384	0.001576660844292	0.0165521435872406	0.0011798041477816	5.84008458391998e-05	1.3919378271226672e-06	3.41065879473398e-09	-0.0024750521104908	0.0001048672223338	6.125882949644962e-06	1.0997134320006652e-08	-0.0017760458148254	-0.0001479896298283	3.154338736358819e-06	2.190093053671727e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889418.9523250149	-1008.4181933930377	1016907.252766078	791066072754.927	1122285.5922907686	6418.977864583256	1259524950663.4414	41203276.82600981	909870.6021335892	-3195.031638340559	10208227.169997156	827864512626.9402	919744.3719623107	847345.5877604167	1.024281	20.547596	0.0798508923658988	0.038506585773156	0.0592336659	0.0131730924	0.0800904705	-0.1337769426	0.0227243868	-0.0267087412	-0.0033263413	-0.1738146977	0.0001074871	0.0628950011	-0.087262246	-0.0203110408	-0.0884248847	-0.0334870349	-0.1138517866	-0.0037184007	-0.0084747298	-0.0334995447	0.1286775135	-0.0760169445	0.0414103708	0.060800872	0.1581899444	0.0591453488	0.0098391693	0.1073642423	-0.0086302688	-0.0069974285	0.018334715	-0.0056057373	0.0089828689	0.0607716516	-0.0880643924	0.0664755102	-0.0823048112	-0.1340606024	-0.0473108111	0.0696717465	-0.0320539422	-0.0959804286	-0.0311837993	0.0204646289	-0.1973279937	-0.104840732	-0.0570321858	0.0566275918	0.0826757526	-0.0010975284	0.131446406	0.0291252099	-0.0211016822	-0.0055073102	-0.0821254353	-0.1321643405	0.0547901465	-0.0237820558	-0.1102451917	0.0278293361	0.1375406584	0.069639456	-0.0788958565	-0.0207485811	0.0336575753	-0.0334393737	0.0087168573	0.0459564348	0.0337470572	-0.0224184929	-0.1124863112	-0.0500349458	0.0060937825	-0.1661207584	0.0176230161	0.0149495491	0.0366533079	-0.0048057056	0.1253322246	0.0309734783	0.0643027775	0.0294656298	0.0355002933	-0.0163776823	-0.0830049173	0.0798384895	0.0244319684	0.0696507924	-0.1425209824	-0.0103900414	0.0432222321	-0.0154478415	-0.0911870747	-0.0722777977	-0.013160712	0.0711832115	0.1020669614	0.0897085963	0.1153616381	-0.0576457548	-0.0052287059	-0.1772015853	-0.0901943375	0.0012091775	-0.1154447293	-0.003627002	-0.0311930915366929	0.0144170380413441	0.0009730089596165	0.0002078509858855	0.1183859719340461	0.0059912670852639	3.589528128696777e-05	0.0140152383507687	0.097599212266374	-0.0310559220549606	0.0009644702946837	0.0095256062350167	0.0007509749855173	-0.0004288291622642	5.63963428872709e-07	1.8389445040830128e-07	-0.0024741183435588	9.337669319999484e-07	6.121261577934139e-06	8.719206832965966e-13	-0.0016380754403351	0.0001379703744902	2.683291148229032e-06	1.903582423699361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890203.5333635892	784.5810385743389	615567.4060903883	792462330813.0189	1125993.8499012212	3708.257610452594	1267862150015.374	13751174.505479584	913666.2978115864	3795.695677997195	14407305.679966588	834786103756.7305	924025.5535870198	853327.6560897436	1.075415	21.573362	0.2693329026978501	0.143519753563663	0.055776894	-0.0490162854	-0.0535374405	-0.1372860935	0.0332360512	-0.1113962332	-0.117770555	0.0114053919	-0.0685264753	0.0374242108	-0.0692429664	-0.0077714458	0.0021156481	0.1310364113	0.0302394375	-0.2026515573	0.0156652448	-0.0561871922	0.0594882941	0.0219415802	0.0249471728	-0.0038493611	-0.1823895621	-0.0636606583	-0.0303843798	0.0143057845	0.0675362682	-0.0213834695	-0.0322802498	-0.1468046507	0.0138963398	-0.0756435332	-0.1335337704	0.1355746763	-0.018346533	-0.1392899951	0.1393217484	-0.1067908271	-0.0902950904	-0.1227541975	0.0337164432	0.1984121688	-0.0095431806	-0.0563979386	-0.0531746806	0.0137870066	0.0372531546	0.1365985062	-0.0633988147	0.1816168901	-0.1023222047	0.0263461068	-0.0464328289	0.0201708863	0.0039847879	0.1043452029	-0.0195889098	-0.0925299794	-0.1309727723	0.0263780947	0.0972210532	-0.0731691667	0.0914370021	-0.0797573451	-0.0754130739	-0.1138772927	-0.0931726117	0.0597962278	0.0205424104	0.0533828459	0.0449095676	-0.1038399988	-0.1488585249	0.0666323059	-0.0965380635	-0.0542252095	0.2144167931	0.0989064984	-0.0163390473	0.2392373889	0.0577857875	-0.0401671149	-0.0212171917	0.2295527326	-0.0679417957	0.0559508613	-0.1257711722	0.0965770903	-0.0245442265	-0.0453647516	-0.0285836577	0.1817279985	0.0935367566	-0.0212246465	0.2093185573	-0.0647682649	0.0568687279	-0.1294758343	-0.0723638356	-0.2947890202	-0.1693529957	-0.0012091775	-0.1154447293	0.003627002	-0.0029705342262218	0.0282225573104711	8.824073589155147e-06	0.0007965127411428	0.1537193996689296	0.0353334277348835	0.0012484511154962	0.0236296538345761	-0.0149727496258265	-0.1125719618922004	0.012672446604259	0.0002241832313576	0.0016509495280286	0.0008999745425113	2.7256343440978576e-06	8.099541771684239e-07	-0.0031200957949413	-0.0006459774513825	9.734997769610384e-06	4.172868676946305e-07	-0.001319928319023	0.0003181471213121	1.7422107673588826e-06	1.0121759079917612e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
889400.8496560822	-802.683707506978	644301.1342971477	791033871368.9609	1107225.1966594828	-18768.653241738444	1225947636117.6304	352262344.508619	911308.9281798246	-2357.369631761801	5557191.580752771	830483962580.2607	920889.6778594296	857340.4012225812	1.135837	22.785461	0.160329469944791	0.0973687036758241	0.0901782239	-0.0396484829	-0.0323570202	0.1193333829	-0.1181583708	-0.0519870745	-0.0121187248	0.0653736013	-0.005068451	-0.0023640376	-0.055217414	0.1518041905	0.1082464247	0.0519347392	-0.0148122881	-0.1119894373	-0.0204787701	0.0206611816	0.0245860613	0.1210717074	0.0891063173	-0.0355925988	0.0437981103	-0.0789517835	-0.0675405442	-0.0825642762	0.1393226743	-0.0220464397	0.0630159452	0.0556637925	0.0110454976	0.1067660907	-0.0477711641	0.0250511674	-0.0123562108	-0.0176374486	0.1737920093	0.0357531401	-0.0780603306	-0.083762428	-0.0884752556	0.0631901902	0.0174090117	0.0531034368	-0.0083293687	-0.1554201546	-0.0707652961	0.0729302907	-0.0178239857	0.1081687068	-0.0873913592	0.0214693522	-0.0227696972	0.0843694069	-0.038546466	-0.0313728307	-0.0807370416	-0.0396713773	0.0471058863	0.0011246123	0.1548406999	0.0831669638	-0.0952362961	-0.1241866842	0.0570063603	0.0571560728	0.0749120567	0.0364562633	-0.0022665927	-0.0145809015	-0.0227331822	-0.1301570688	-0.0043137282	-0.088129663	-0.1095728967	-0.018428806	0.0668416665	0.061764313	0.0625155309	0.1889952309	0.0351132303	0.0002363435	-0.0310787909	0.0436462584	-0.0480024481	-0.0369474812	0.0998929998	-0.0051714339	-0.016941661	0.0743613112	0.1375185351	-0.0653455479	0.0390581548	-0.0339011499	-0.0183719178	-0.1286108341	0.0184781754	0.0628471067	-0.0663561748	0.1204124186	-0.0936932266	-0.003627002	-0.1152422001	0.010866692	-0.0066224423287195	-0.0036519081024976	4.385674239721575e-05	1.3336432789088347e-05	0.1314229355369036	-0.022296464132026	0.0004971323127907	0.0172719879851371	0.0696549466638458	0.0846276962896722	0.007161846979297	0.0048518115947432	0.0012086516858402	-0.0004422978421884	1.4608388976843575e-06	1.956273812045149e-07	-0.0029800559486745	0.0001400398462667	8.880733457230275e-06	1.9611158542428958e-08	-0.0009071979790663	0.0004127303399567	8.23008173221979e-07	1.7034633352077317e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890739.4457502143	1338.5960941320518	1791839.503225585	793416760215.3989	1117375.5601427802	10150.363483297406	1248528142404.3918	103029878.84305744	912027.289587902	718.3614080774132	516043.1126149638	831793776953.0549	922221.2109647846	842264.0188301282	1.004572	20.152214	0.0622691982671287	0.0313046218391361	0.0159048185	-0.0366236507	0.1397980778	0.0451503129	-0.0065929704	-0.0358592935	0.0868726339	-0.0076326111	0.0039995565	-0.0575853618	-0.0570941245	0.0103452391	0.1146247346	-0.0073918612	-0.129356394	-0.101073485	0.0649645695	0.0734896199	-0.011597891	0.09954317	0.01137827	-0.1387919647	0.0034139542	-0.1302438321	-0.0355464724	-0.1178426393	0.0243020661	0.0833060906	-0.0518794761	0.0154614424	-0.025738664	0.1122344047	0.0092793997	-0.0647087995	0.0268594383	-0.0382461515	-0.1243427175	-0.098692481	-0.0173287807	-0.0789615034	-0.1161382914	-0.0783328149	0.1040115023	-0.0169016562	0.0191202937	-0.0003173374	-0.1193285278	0.0174982955	0.1045919079	0.1198444186	-0.0126462668	0.0686124584	0.0053160005	0.067550428	-0.1436120149	-0.0927865604	0.0300591546	-0.1179264555	-0.0272781678	-0.0282670488	0.0787197521	0.1176575956	-0.0588603331	-0.141882002	0.0545534554	-0.0187568459	0.0499189799	-0.0313082087	-0.004657574	0.0671767807	-0.0016318735	0.02748108	0.026776339	0.1456799467	0.0518639993	0.1623198272	0.031348534	0.0277733846	0.0379502358	0.1689333645	0.0339075266	0.0264319099	-0.0586212107	0.048890473	0.1292274729	-0.0003770218	0.0275820609	-0.0598824833	-0.0812103219	0.0902047489	0.16437589	-0.0051972054	0.0271191423	-0.0280694305	0.0411433362	-0.0775047032	-0.0262846635	0.0314569452	-0.0293708912	-0.0178866057	-0.048811896	-0.0060432357	-0.1148374968	0.0180634961	0.0060352205994291	0.0126576629281486	3.6423887683773343e-05	0.0001602164308026	0.1481311651788246	0.016708229641921	0.0002791649377671	0.0219428420972362	0.07247587098162	0.0028209243177742	7.957614006609904e-06	0.0052527518745444	0.0007929487320819	-0.0004157029537583	6.287676917102928e-07	1.728089457633753e-07	-0.0030574073624543	-7.735141377979973e-05	9.34773977998976e-06	5.983241213733791e-09	-0.0010157912391139	-0.0001085932600475	1.0318318414605524e-06	1.179249612776566e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
890824.0062456243	84.56049540999811	7150.477383984312	793567410103.504	1120781.7478223778	3406.1876795976423	1256151726251.7842	11602114.50864277	911110.9855628656	-916.3040250363993	839613.0662979062	830123228013.3363	920798.9659487776	862183.8193346855	0.938498	18.826738	0.0793728607967017	0.0334819701322066	0.0722247645	0.0013418125	0.0219026171	-0.111935657	0.001009916	-0.0594867575	-0.0140586391	-0.1641697942	-0.006335591	0.0159609136	-0.0213605373	-0.0106739748	0.0176611853	0.0240025326	-0.1304354766	-0.1856836644	0.0815177922	0.0355508648	0.05564508	0.0400168005	0.0856056493	-0.0935676556	0.1107471086	-0.055819061	-0.0286417725	-0.0509817226	-0.0489812848	-0.0678717453	-0.087064349	0.0354397651	-0.0292099751	0.219036969	-0.1418556069	-0.0220415355	0.0025673362	0.066121417	-0.1038881303	-0.021014537	-0.0820854854	-0.0928840157	-0.0222235884	-0.0262404333	-0.0858754559	0.0479800911	-0.0383716024	0.0433399017	0.0102388127	0.0412077873	0.1056425241	0.1960260737	-0.0354626862	0.0668206203	-0.054780398	0.024916311	-0.0047657009	-0.0521984172	-0.0564173895	-0.0941594007	0.0854222038	0.0723489433	-0.0024451562	0.2049122228	-0.0011293359	-0.0827081956	-0.0446572431	-0.0059433953	0.1459992341	0.0211950234	-0.0496593971	0.0201602784	-0.0312004999	-0.127045882	0.0753956907	0.0105505086	0.0253517801	-0.0112014355	-0.0339651355	0.0320208009	0.1025432358	0.1559455126	0.0390526285	-0.0267609456	-0.0206883087	0.056297507	0.052452412	-0.0257294436	-0.0858805591	-0.0104320809	0.02157503	0.1231832507	0.1041144189	0.0636637988	0.0241490327	0.0035704739	-0.0222089555	-0.0837454207	0.0310324486	0.0033443021	0.0143568087	0.0648666611	-0.0133999474	-0.0084568186	-0.1142313295	0.0251890118	0.0023104093670696	-0.0037248112323595	5.337991443442949e-06	1.38742187167115e-05	0.1686326249779597	0.020501459799135	0.0004203098538955	0.0284369622069571	0.0877787128884222	0.0153028419068022	0.0002341769704245	0.007705102436348	0.0011250878544786	0.0003321391223966	1.2658226802952593e-06	1.1031639662645003e-07	-0.0028987551899981	0.0001586521724561	8.402781651540921e-06	2.5170511825071805e-08	-0.0013218749014291	-0.0003060836623152	1.7473532550281928e-06	9.36872083362854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
