global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
949624.256966403	-454.78192186856177	206826.59645846265	901786229418.9928	1298106.2930059524	-7363.170275297714	1685079947941.6555	54216276.50302782	950337.2341113612	-1255.4804907197831	903140858538.432	1576231.2625779875	971656.5744929636	944496.5237861614	1.175963	21.915609	0.099346974257554	0.0516105164882948	-0.0228964883	0.1054414017	-0.0788337783	0.0548156409	-0.0490590178	-0.0345844628	0.0093364762	0.0296788854	-0.0438725944	0.0072251791	-0.0504380292	-0.0298405351	-0.0589481159	0.0885602759	0.0996555657	-0.0961240181	0.0910259446	0.000102313	-0.0318735052	-0.0734757375	0.123813861	-0.039591175	-0.0324008635	-3.03197e-05	-0.1788697527	0.1532626051	-0.1022737089	-0.0561907242	0.0354178768	-0.034731647	0.0098247281	-0.0378920776	0.0518752497	-0.0362066713	-0.0121718019	-0.114203411	0.0145425485	-0.0445529531	0.0304557611	0.0933874409	-0.0503003247	0.1004799725	0.0533318922	0.0364694999	0.0498112141	-0.0126104054	0.0067574765	0.1055700734	-0.0695057041	-0.035449323	0.0989633278	-0.057889463	0.1117132428	-0.0931599357	-0.0325720466	0.0449548923	-0.0566910531	0.0409754225	-0.066716105	0.0683315752	0.1601020667	0.0073516057	0.1322021179	-0.0945952685	0.0800119396	-0.0432582823	-0.0429152218	-0.0243826043	0.0367827845	-0.0164966439	0.0713975201	-0.0306715021	0.0828374057	0.0295731435	-0.0279129892	0.0954415849	0.0061582713	-0.0551335427	-0.0740047383	-0.0625673151	-0.0403504614	0.0205572634	-0.022849932	-0.0913409374	0.0042046379	-0.0395974614	-0.0996622782	0.0166607301	-0.0173584556	0.1168366211	-0.0394618689	0.047877638	-0.0681177462	-0.0353118077	-0.1947940087	-0.1440985978	0.0489014123	0.0220049256	0.1104575419	-0.0565559809	0.0199528708	-0.0296465921	0.0065976059	-0.0170374908	-0.110845947	0.0496386907	0.0	0.1704451060992653	0.0039393194282837	0.0290515341931898	1.5518237558053503e-05	0.4131360400281068	0.0022857503720388	5.224654763275855e-06	0.1706813875701054	0.6267707996854313	0.0342328716293565	0.001171889499992	0.392841635338315	0.0074291468921571	0.0007218706183486	5.51922235452475e-05	5.210971896351343e-07	-0.001346904326962	-0.0004288316344053	1.814151265988958e-06	1.8389657066680657e-07	-0.0006420065580168	-2.707840380339994e-05	4.121724205365787e-07	7.332399525399841e-10	0.0	0.0	0.0	0.0	0.0	0.0
949456.1943715436	-168.06259485939518	28245.0357908732	901467065030.4944	1305233.7533482143	7127.46034226194	1703635150879.4673	50800690.9305167	950567.567350956	230.33323959482368	903578700099.5144	53053.40126224645	972592.0253587196	945011.7594656216	1.168582	21.778057	0.1792623131740293	0.0776549759864171	0.0322119411	-0.0613199431	-0.1148509424	-0.0443744149	0.1448479797	0.0415664996	-0.1205390277	0.0272551073	-0.0254991093	-0.0153233803	0.0526095354	-0.0459962142	-0.0015415307	-0.0266140036	0.1262552853	-0.0027708032	0.062345428	0.0418465741	-0.0364343124	0.0452174355	0.1716989414	-0.0483117577	-0.0700296823	-0.0271900097	-0.0489332788	-0.1491950181	0.0721172656	-0.1885963314	0.1383523773	-0.1415801785	-0.069904206	0.0756273527	0.1263498825	-0.065028489	0.1336821826	0.0112199109	-0.0288621186	-0.1055375226	0.0320517758	0.0019358504	-0.0089981306	0.0553898348	-0.0206293219	-0.0314571019	0.0174877592	-0.0852292231	-0.0445773976	-0.0193645392	-0.0505231073	-0.1135348431	0.0207311594	-0.0750049185	0.049914887	-0.0162895491	0.1545560856	0.0432204467	-0.0404960427	0.0623772001	-0.1797964495	0.0158071879	-0.0176492835	-0.0253009163	-0.0349624392	-0.0973483654	0.204785039	0.1011379913	-0.0828623519	-0.0679344734	-0.1172268503	-0.1103777207	0.0499063929	-0.0554636966	-0.047065736	-0.0706549182	0.0349090795	-0.0440257981	0.1286675156	-0.0976930568	0.1169571231	-0.0625196676	-0.0289846317	-0.0155646482	0.0556654818	0.1467235517	-0.0578090172	-0.0800894581	0.0236760694	-0.0211844469	-0.0588165617	0.1142836364	0.0463254402	-0.0183414715	-0.1171623918	-0.0735478732	-0.0990977224	-0.0496337164	0.117809974	-0.0086332556	0.1532187664	-0.0074861464	-0.0374892947	0.0303729668	0.071155915	-0.0194497534	-0.1093265412	0.0561566646	0.0	0.1518286959431094	-0.0186164101561558	0.0230519529117851	0.0003465707271022	0.3772118058231939	-0.0359242342049128	0.0012905506032094	0.1422887464523949	0.5793791434626456	-0.0473916562227856	0.0022459690795386	0.3356801918795089	0.0065572314016805	-0.0008719154904766	4.299728365518481e-05	7.602366225330506e-07	-0.000810064834291	0.0005368394926709	6.562050357549053e-07	2.881966408912566e-07	-0.0007798518266727	-0.0001378452686559	6.081688715647469e-07	1.9001318090817276e-08	0.0	0.0	0.0	0.0	0.0	0.0
947001.548849055	-2454.6455224886304	6025284.641073481	896811933522.509	1304947.3216517856	-286.4316964286845	1702887512286.169	82043.11671901408	950284.8233619236	-282.7439890324604	903041245512.0024	79944.16333398808	972452.0715438742	925666.8071495962	1.432091	26.688887	0.248101375602505	0.1312714416052561	-0.0200010342	-0.1113282685	0.0663797708	0.0675737026	-0.1092168712	0.0279217213	-0.0602731394	0.0421127788	0.1170692197	-0.073081115	-0.0601340266	-0.0496918302	-0.0060486369	-0.1067715665	0.0240292401	-0.085649842	0.0744247147	0.0098050347	-0.0052943584	-0.0283157437	-0.0005185147	0.0349218161	0.035746171	-0.0044632542	-0.1801986068	0.0288034182	0.0025717051	0.0600855875	-0.0052902959	0.0284741807	-0.125188666	-0.0520722182	0.0030783849	0.1726128226	0.0621084952	0.0093249299	-0.0864154176	0.0838408225	0.1825395223	0.0270569714	0.048789558	0.0548395665	-0.0009489231	-0.0326859534	-0.0267212998	0.0533570158	-0.0508255184	-0.0334737406	0.0588854242	-0.0384640982	0.1011253432	-0.0262279389	0.0739928599	0.0293250744	-0.0776998298	-0.0144069128	-0.0336892058	-0.0989018345	-0.0943207678	0.1084676409	0.0756184132	0.0169356537	-0.0082336767	-0.0795960963	-0.0216531515	0.0256216441	0.0245105134	0.0109956389	0.110564336	0.0298991549	-0.068212428	0.1428782746	0.004004471	-0.0025835128	-0.079411729	-0.0400632571	-0.016613232	-0.0828691169	0.0985226763	-0.0569484575	-0.039676887	0.0158586568	-0.0234355925	-0.0351118672	0.0134506674	0.1425381556	-0.0207968095	0.0790797491	-0.003058014	0.0365974459	-0.0279864571	0.0008663337	0.0041182382	0.1523095716	-0.1142617856	-0.0067928334	0.1486279515	0.0552288343	0.1731300383	-0.0704795103	-0.0440784596	-0.0014634983	0.1055554788	-0.0218533699	-0.1076127567	0.06245003	0.0	0.1491773145168764	-0.002651381426233	0.022253871166467	7.0298234673733456e-06	0.4792446982837077	0.1020328924605137	0.0104107111438587	0.229675480833042	0.6556282581950938	0.0762491147324482	0.005813927497482	0.4298484129439326	0.0070293131046751	0.0004720817029946	4.941124272355709e-05	2.2286113430228185e-07	-0.001349925057589	-0.000539860223298	1.8222976611066647e-06	2.914490606993665e-07	-0.0011112696400463	-0.0003314178133736	1.2349202128886334e-06	1.0983776702133837e-07	0.0	0.0	0.0	0.0	0.0	0.0
947912.5666327494	911.0177836944348	829953.4022075202	898538233980.2866	1295561.4336309524	-9385.888020833256	1678479428311.889	88094893.93962121	952022.612556243	1737.7891943193972	906347054818.4144	3019911.28389326	974275.1526352096	940444.8671591252	1.434453	26.732906	0.1738075657406355	0.0911712499882407	0.0664239297	0.0872195404	-0.0581042222	0.137694912	0.0404156724	-0.1086098163	-0.0112154644	0.1059641884	-0.0316913514	0.0176959163	-0.009502653	-0.0720614371	-0.064336866	0.0654932056	0.0399958164	0.0230670529	0.0656701857	0.09547993	-0.0397971167	-0.0503964981	0.0622473298	0.0522548343	0.0848911928	-0.0372461844	-0.1175701481	0.0141753024	-0.1120396709	-0.0416531201	-0.0035673967	-0.079048482	-0.0283017911	-0.0652907699	-0.1794206174	-0.0706463849	0.0756557583	-0.0642706614	0.052518485	0.1721138042	-0.0853465707	-0.0118974244	0.1157623316	0.0756641596	0.1075763795	0.0877048371	0.044742334	0.1343684093	-0.0508494636	0.1029174326	-0.0315067815	-0.021758301	-0.0389805896	-0.0968029562	0.0765809625	-0.0966796885	-0.0485183455	-0.0069662341	-0.1161433367	-0.0010760704	-0.0877935403	0.0309530054	0.0138405516	0.0377556742	0.0902790616	-0.029641429	0.1263389748	-0.0641290486	0.0361716993	0.0912367443	0.0141281715	0.1372349812	-0.0800354379	-0.1002238382	-0.0010964725	0.0462266338	0.1467278245	-0.0023383583	-0.0473607606	0.0138249084	-0.0480689276	-0.0748117414	-0.0150533923	0.0042801112	-0.0862588846	0.0031254728	0.0496442453	-0.1033860618	-0.0556938799	-0.0710151803	-0.0640906524	0.0405347337	-0.049905469	0.0058304454	-0.0855501812	-0.0233779367	-0.1454207141	-0.08113393	0.0066778402	-0.0611079571	0.2118343855	0.0105589392	0.0264125734	-0.0741718067	0.0076428262	-0.0242472716	-0.1057076408	0.0684936154	0.0	0.1406483626727208	-0.0085289518441556	0.0197819619225172	7.274301955992543e-05	0.4150207132174301	-0.0642239850662775	0.0041247202577934	0.1722421923995043	0.6223336208777965	-0.0332946373172973	0.0011085328740903	0.387299135674869	0.007951060210745	0.0009217471060699	6.321935847489234e-05	8.496177275482369e-07	-0.0009350063601121	0.0004149186974769	8.742368934500781e-07	1.721575255159273e-07	-0.0011298036667576	-1.853402671130001e-05	1.2764563254189182e-06	3.4351014613518226e-10	0.0	0.0	0.0	0.0	0.0	0.0
946650.6792321628	-1261.8874005866237	1592359.811759266	896147508490.7151	1297752.7319196428	2191.298288690392	1684162153204.8962	4801788.19001744	949772.6148411136	-2249.9977151294006	902068019902.1262	5062489.718087523	971613.9500586368	924993.315990679	1.222472	22.782362	0.263076819751658	0.1498380969825185	0.0701226526	-0.0263330781	-0.0255356586	0.0358963024	0.0071345247	-0.0329417565	-0.1059971267	-0.0376420072	0.0338662551	0.0682381052	-0.0154508906	-0.0356558949	-0.0044922929	0.001443456	0.1406334941	-0.0439913636	0.0132228187	-0.0037058179	0.0958865725	0.0338269374	-0.0267283713	0.0936281569	-0.0592464576	0.0283865839	-0.0928027228	0.1756572893	-0.0201208329	-0.0403317152	-0.1178539898	-0.1605697335	0.1001893246	0.088919059	-0.0282979071	0.0984046151	-0.0298755566	-0.0387138995	-0.1240806431	-0.022851228	-0.0088009835	-0.0679840562	-0.02214873	-0.1333805551	-0.1783496824	0.1059244265	0.0273775786	0.0089662263	-0.0350726032	-0.0043809625	-0.0744244654	-0.1141496461	0.0479182502	-0.079106173	0.0004395587	0.0593444907	-0.0110963779	0.1057778291	0.0689691655	-0.1105554279	0.0072751337	0.0605012014	0.1009829975	-0.0398650415	0.1858664632	0.1748641403	0.1156284351	0.0107938806	0.0194520972	-0.0624071306	-0.099955405	0.0484591815	-0.0002483813	0.0284717573	-0.0250627494	-0.0449338956	-0.1552935511	-0.0705868752	0.127384871	0.1606219792	0.0543274797	-0.0407288726	-0.0742217629	-0.0180054558	-0.1062728772	0.0098608482	0.0006665771	-0.0435733843	0.0731440928	0.0638163869	-0.0761423578	-0.0281034907	0.1796532071	0.152271111	-0.1420074743	0.0901873286	0.1889642398	-0.0672780361	-0.0730692636	-0.0251922449	0.2259816296	-0.014466442	0.0828756177	0.0965604307	0.0225138495	-0.0266303944	-0.1036145805	0.0742632484	0.0	0.1413648116385246	0.0007164489658038	0.0199840099695955	5.132991206013438e-07	0.4691763162880988	0.0541556030706686	0.0029328293439478	0.2201264157656701	0.748114585355097	0.1257809644773004	0.0158208510248399	0.5596754328210287	0.0071675125950831	-0.0007835476156619	5.137323680067488e-05	6.139468660094496e-07	-0.0012978664263345	-0.0003628600662223	1.6844572606062862e-06	1.316674276589245e-07	-0.001631872049631	-0.0005020683828733	2.6630063863668807e-06	2.520726610811109e-07	0.0	0.0	0.0	0.0	0.0	0.0
946961.1776060264	310.4983738636365	96409.2401719626	896735471892.9923	1302220.321875	4467.589955357136	1695777766704.2285	19959360.00920798	949593.6415213724	-178.9733197411988	901728084017.8208	32031.449179185376	971932.832070916	920950.4031216896	1.064826	19.844419	0.1381056340992281	0.0773241562325831	0.0645750675	-0.1354755007	-0.0185279486	-0.0165116146	-0.0772914084	0.0099296047	-0.0900539047	-0.0082739571	0.1102706214	-0.0289044879	-0.0170228635	-0.0344162418	0.0272716949	-0.1462157618	0.0702856206	-0.0863010784	0.0432543705	0.0352622013	-0.0552138601	-0.0613254095	0.0327975685	-0.0052791915	0.0534721581	-0.0088632202	0.0809370307	0.0722882428	-0.1157435116	0.0625227148	0.0266465126	-0.1607966479	0.0836200935	0.0214418742	-0.1269895316	-0.1265217119	-0.0324718873	0.0352926385	-0.0461159928	-0.0783209232	-0.0628863635	-0.0197159922	0.0243304787	0.0271643745	-0.0648048521	0.0462802009	-0.0269616765	-0.0438730013	-0.0584367927	-0.0878893454	0.0661909582	-0.0793209049	0.1149597741	-0.0680378579	0.0439236432	-0.0822633435	-0.055287272	-0.0429835685	-0.0726561824	0.0331895233	0.0737775262	-0.0763668837	-0.0001262232	-0.0011585422	0.126386927	0.0317887812	0.0290507079	0.0416961662	0.1029764489	0.1213999049	-0.1518119905	-0.0149516722	0.0721179938	-0.1132946285	0.0104303144	-0.0388004999	-0.035303579	-0.0830320016	-0.01753219	0.0627950503	-0.1021329397	-0.0448803418	-0.0633621262	-0.0059222395	-0.0214201898	0.1132522524	0.0179805326	0.0780471763	0.0845681344	0.0149201847	-0.0370849484	-0.0139939951	-0.013709687	0.0157200695	-0.0562363927	0.1049942413	-0.0265698473	-0.0812282098	-0.0669637164	-0.0674335406	0.0474849435	0.0041925747	0.0569074647	0.000388741	0.107741682	-0.029001679	-0.1013372972	0.0797358525	0.0	0.1241320339904206	-0.017232777648104	0.0154087618625989	0.0002969686254689	0.4773874205161093	0.0082111042280104	6.742223264325139e-05	0.2278987492670245	0.6756345899698033	-0.0724799953852937	0.0052533497310521	0.4564820991636642	0.006643638307258	-0.0005238742878251	4.413792995766594e-05	2.74444269444256e-07	-0.0010841531101366	0.0002137133161979	1.1753879662188627e-06	4.56733815203036e-08	-0.0016979195823644	-6.60475327334e-05	2.8829309081764982e-06	4.362276580169544e-09	0.0	0.0	0.0	0.0	0.0	0.0
946031.3026700176	-929.874936008826	864667.396617418	894975225631.5304	1304407.5152529762	2187.193377976306	1701478965848.4434	4783814.872663403	950060.864278684	467.2227573116543	902615645833.96	218297.10494990495	972239.2903490618	933647.4568184398	1.076241	20.057158	0.1343170256925525	0.0709546658229457	0.0093737964	-0.0534185698	0.0790462631	0.1153502011	0.0024110091	-0.0537298229	0.0444861623	0.0113594885	0.125342322	-0.0134050081	0.0339779051	-0.0465937524	-0.0831930063	-0.0652951489	-0.0478627969	-0.1504301607	-0.006589219	0.0487512432	0.0510403349	0.1078779078	0.0450388328	0.0387964039	0.0493241835	0.0116386794	-0.1530622323	-0.0325879818	-0.0165982373	-0.0413540365	-0.140842252	0.0047276271	-0.0417660361	0.0881744093	-0.0266261753	0.0981112126	-0.0974838583	0.013886522	0.0494971608	0.0221813011	0.0390527118	-0.0457543656	0.0042533364	-0.1054190555	-0.0987749848	-0.1538299192	-0.0295604809	0.0329568597	-0.0352657626	0.0438248971	0.0996860238	0.0052831689	0.102342774	-0.1185024699	-0.0310845147	0.0958428447	0.032926225	0.0488281686	-0.0480570775	-0.0612540709	-0.0206764477	0.094689986	-0.0326644767	0.0344730984	0.1145079333	0.0346219243	-0.0371094692	-0.0239071443	-0.1124694898	0.0390192567	0.0411858222	-0.0301413828	-0.0442607734	0.1475898963	-0.0622048856	-0.0875186279	0.0146393234	0.0061420863	0.0261739773	0.0910931843	0.0632342121	-0.0460577979	-0.0805503161	0.0079434171	-0.1022506487	-0.0129191801	0.0619296858	0.0965671007	0.0456822524	0.0003246756	-0.0143537897	0.0313792017	0.033911961	0.0744464313	-0.1347489072	0.0832449852	0.0587732994	-0.0542058937	0.0474993563	-0.0201390829	-0.0362219409	0.0461912945	0.0816053262	0.024476387	-0.0447299859	-0.0313600711	-0.09887984	0.0848895389	0.0	0.1374526371638751	0.0133206031734545	0.0188932274633038	0.0001774384689046	0.4691565855226258	-0.0082308349934834	6.774664468995223e-05	0.2201079017392488	0.7371253157670878	0.0614907257972845	0.0037811093590768	0.543353731144729	0.0072560013343778	0.0006123630271198	5.264955536449242e-05	3.749884769833257e-07	-0.0006731771336077	0.0004109759765288	4.531674532122793e-07	1.6890125328388288e-07	-0.0017000778132823	-2.15823091789997e-06	2.8902645712147267e-06	4.657960694979348e-12	0.0	0.0	0.0	0.0	0.0	0.0
946457.352398562	426.04972854442894	181518.3711927816	895781519909.2958	1290966.6997767857	-13440.815476190532	1666595019932.5654	180655520.6650029	951812.6619446006	1751.797665916616	905947343438.0668	3068795.0623109043	973673.4787596578	931534.7946762564	1.227052	22.867727	0.1281978549067102	0.0705252224562252	0.1106434376	0.0958179522	-0.0572896046	0.0902491214	-0.0780563562	-0.1376276672	-0.0393909283	0.0147719054	-0.042394326	0.0086860435	0.0153137213	-0.0522402314	-0.0734887054	0.0481760291	0.1249226404	0.0028359128	0.0560786335	0.0177657453	0.0336306092	-0.0313201048	-0.0726620479	0.0438997124	0.129655243	-0.0751155186	-0.0080327478	0.0253214364	-0.2019494288	-0.0319249045	-0.0110829762	-0.0215914114	0.017939106	-0.0158715398	-0.0318746621	-0.0610329112	0.0603807425	-0.0611429595	0.009147346	0.0408764619	-0.0561831013	0.0454556093	0.0169996304	0.0135920384	-0.0092682659	0.0009429446	-0.007280705	0.0575898971	-0.0297694143	0.0983488745	-0.059352284	-0.0909897184	-0.0078023927	-0.077792332	0.0452062687	0.0313874894	-0.130952541	-0.059478019	-0.1365103007	0.0203673265	-0.0546524216	-0.0572467677	0.0264517776	0.1473772785	0.106675601	0.0053070409	0.0364600612	-0.1018539244	0.0157380333	-0.0087979246	-0.0026395888	0.0606573128	-0.0346055379	-0.0770014264	0.0382303483	0.0016702081	0.0044045891	0.0196976451	-0.0487084783	-0.0084712913	-0.0393136707	-0.054884119	-0.0614361696	-0.0050143733	-0.110214309	0.0265036647	0.08093537	-0.0847403811	0.01678426	-0.0650939804	0.0387957055	0.0409086252	0.0148606828	0.0094587156	-0.0444038387	0.0765926829	-0.1224109673	-0.0765480495	-0.0004194458	-0.0016454775	0.0981731588	-0.0418003386	0.0967144685	-0.0491660432	-0.1261098914	-0.0337045224	-0.096246578	0.0897036946	0.0	0.1231687185227912	-0.0142839186410839	0.0151705332225465	0.0002040303317451	0.4313607108424264	-0.0377958746801994	0.0014285281428413	0.1860720628584833	0.6806058105594559	-0.0565195052076319	0.0031944544689155	0.463224269367294	0.0071902686156103	-6.573271876750015e-05	5.1699962764630464e-05	4.320790316567267e-09	-0.0003496251860908	0.0003235519475169	1.2223777074902652e-07	1.0468586274197884e-07	-0.0017027642745538	-2.6864612715001707e-06	2.899406174696729e-06	7.217074163270314e-12	0.0	0.0	0.0	0.0	0.0	0.0
945856.8570676056	-600.4953309564153	360594.64250045473	894645194061.8088	1298743.139434524	7776.439657738432	1686733742228.2437	60473013.75044703	950335.8473003376	-1476.8146442630095	903138222664.0508	2180981.49350968	972033.6935568432	927749.261349879	1.150694	21.444685	0.18067255556135	0.0925978482963774	0.0743778104	-0.0323445369	-0.0071666813	0.058071059	0.1019696903	-0.0370576971	-0.1189859301	-0.0563754997	0.018849069	0.0216221074	0.0200486055	-0.0424984887	0.0040973424	-0.0315356066	0.1431488933	-0.0694007021	-0.0147185537	0.017659445	0.064351843	0.0440247466	0.0829985435	0.0188854522	-0.0954709108	-0.0586311943	-0.1117190411	-0.0294629876	0.0141634934	-0.1139949762	-0.1612721819	0.0717465772	0.1120202214	0.0987924329	-0.0340408291	0.0819666667	0.0154351456	0.0521243503	0.1016772203	0.050175202	-0.0873487669	-0.0826226758	-0.1576132574	-0.2390130286	-0.0070884862	-0.0936413423	0.0675822718	-0.1232754958	-0.033245174	-8.66992e-05	-0.0608000777	-0.1196573443	0.0911827695	-0.0719164363	-0.0243579774	0.0567259663	0.0707848181	0.0869787305	0.0412221696	-0.0194745622	-0.1239922448	0.0231056101	0.0255030227	-0.0483823773	0.0847665949	0.1604922289	-0.010853187	-0.1592901108	-0.0595366162	-0.0052218899	-0.0044634294	-0.0876430768	-0.09432692	0.0485236136	-0.0312731117	-0.121970636	0.0521885317	0.0038883614	0.0321114048	0.0957100656	-0.051240346	-0.0559358275	-0.0850702645	0.0045363892	-0.0885317834	0.0445331546	0.0072047533	-0.0166180406	0.1048133725	0.0697142769	0.0427093354	0.0655083047	0.1167498846	0.1137227845	-0.1516665767	-0.0018420027	0.1315155532	-0.0947423084	0.0151642965	0.0095771697	0.0241179171	-0.1011632081	0.138801635	0.0338412513	0.0341272024	-0.0360339907	-0.0934421931	0.0941590645	0.0	0.1400156016781295	0.0168468831553382	0.0196043687132886	0.0002838174720496	0.484395230443269	0.0530345196008426	0.0028126602692921	0.2346387392761876	0.7506420209498401	0.0700362103903842	0.0049050707658461	0.5634634436156603	0.0078831864082894	0.000692917792679	6.214462794783871e-05	4.801350674112747e-07	-0.0004707132618499	-0.000121088075759	2.215709748813725e-07	1.466232209104154e-08	-0.0017016712946963	1.0929798575001063e-06	2.8956851951933817e-06	1.1946049689009532e-12	0.0	0.0	0.0	0.0	0.0	0.0
947337.7174629412	1480.8603953355923	2192947.510473487	897448750927.8954	1304250.057217262	5506.9177827378735	1701068211751.2312	30326143.465834618	950746.0257311586	410.1784308209317	903918005443.5928	168246.34511072183	973072.9043701713	920420.1528627704	1.12105	20.892227	0.1188588017495068	0.0545583232087735	0.0501107893	-0.1362190944	0.0215804153	0.0370151718	-0.1825723248	-0.0075965487	-0.0214604545	-0.0144637118	0.1226056178	-0.0866839873	0.0554253956	-0.0925115933	-0.0460412291	-0.1168069413	-0.0591350407	-0.0929160089	-0.010539071	0.0393466414	-0.0121187725	0.0642704355	-0.0933516258	0.0648408989	0.0397909834	0.0084380646	0.0375008596	-0.0712056922	-0.02576221	-0.1263531109	0.0510864033	-0.042564634	-0.0373940432	-0.0565607154	0.0411100914	0.1564740901	0.029766349	-0.1462171974	0.0700800672	-0.0125417729	-0.0413381111	0.0223352355	-0.0344446807	-0.0232520516	-0.0245913603	-0.0193018893	0.0053768956	0.1128962927	-0.0927036748	-0.0017947618	0.1195520611	-0.0048998199	0.0799627465	-0.064242101	-0.0423241507	0.0673742335	-0.0573260245	-0.0720386789	-0.0674471811	-0.0580525106	-0.0139352588	-0.0197732709	-0.013383918	0.05225789	-0.0776252942	-0.0266448262	0.1471592634	-0.050155305	-0.0922711435	-0.0622081464	0.0378340639	-0.0400193958	-0.0811321164	0.0388121784	-0.0208282077	-0.0685567792	-0.0635093057	0.1133306293	0.016709564	0.0867933398	-0.0337541612	-0.0755284043	-0.0825725933	0.0052923493	-0.047123106	0.06979748	0.0651504642	0.128389267	0.0884003803	-0.0031062799	0.0196609884	-0.0569098308	-0.0354321913	-0.0312065554	-0.0384001708	0.1721094689	-0.0017088975	0.0518903371	-0.0495539716	-0.0311034139	0.0846096114	-0.0472831701	0.0425872244	0.0115466374	0.0246155808	-0.0383474405	-0.0904716714	0.0982378286	0.0	0.1408940161704066	0.0008784144922771	0.0198511237926267	7.716120202424389e-07	0.5042598897007338	0.0198646592574647	0.0003946046874151	0.2542780363609961	0.7114837115675101	-0.03915830938233	0.0015333731936822	0.5062090718258799	0.0074596924031458	-0.0004234940051435	5.564701074955116e-05	1.793471723925667e-07	-0.0008617209803836	-0.0003910077185337	7.425630480332727e-07	1.5288703595292917e-07	-0.0020663179433677	-0.0003646466486714	4.2696698430833226e-06	1.3296717838728354e-07	0.0	0.0	0.0	0.0	0.0	0.0
