global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
991109.983007698	-218.8430368148256	47892.27476233512	982298998417.5194	1427667.9292931785	-2913.1867852914147	8486657.245996527	2038235716332.272	1022822.632136918	-3347.5557788247243	11206129.692342808	1046166136811.4932	1061278.6179681653	993690.7411200496	1.179104	21.915281	0.0939004151838529	0.0590909705459784	0.0176450014	-0.1306800159	0.0048233405	-0.0931309199	-0.19752051	0.0072179481	-0.0544921803	-0.0395213804	0.1249013958	-0.0558403402	-0.1383950101	0.0835053679	0.0389285002	0.0654753333	0.1638333451	-0.0955706499	0.0088658876	-0.0543100218	-0.0585937841	-0.0024972822	-0.0990622246	0.0739416571	0.0448924595	0.0749135504	0.1497731112	0.1004796536	-0.0989130376	0.0505727437	-0.1084076896	-0.1669904238	0.0292753169	0.0436184902	0.0118733717	0.0297825831	0.1896484485	0.0658593675	-0.0225097477	0.0953958328	0.0397432338	0.0231654504	0.0616986251	0.037812937	-0.0486809901	-0.0154735488	0.0337992817	-0.0342144698	-0.1628195528	-0.0063419029	0.0098817037	0.0420997821	-0.1638031443	0.084132192	-0.0484757802	0.0738664727	-0.0341052384	-0.1150221814	-0.0955243481	0.0679621383	0.0586728123	-0.0900103535	-0.0080911523	0.0856106563	-0.1748806727	0.1338234909	0.0472948498	-0.0234799568	-0.1094597232	-0.148928972	0.0754171585	0.0211928604	0.0895714192	-0.0666792825	-0.0486341699	-0.0904618522	0.0794104233	-0.0673782566	-0.0916666751	0.0012031942	0.1180886878	-0.0911314647	0.0932425631	-0.0957245085	0.1054364898	-0.1269012158	-0.0491743665	-0.0299299175	0.075032137	0.1356379388	0.0014657062	0.0733820358	0.0450539037	-0.0038094692	-0.0414585726	0.1296810156	-0.0353670016	0.0415305667	0.0256508899	0.0997432052	0.0328668061	-0.054899456	0.0820871571	0.0146912283	-0.003627002	-0.1152422001	0.010866692	0.0135665299153373	0.0082626652882283	6.827163766529285e-05	0.0001840507339437	-0.0379406383437697	0.0489870788446893	0.0014394920379327	0.0023997338937358	-0.0259744342648531	-0.0001504803556144	0.0006746712353791	2.2644337425865672e-08	-0.0001150034450528	-0.0006830009903981	1.3225792374012391e-08	4.664903528847855e-07	-0.0001069965421676	-4.697956383269084e-05	2.207079417909873e-09	1.1448260035823005e-08	-6.000615765479947e-05	-2.325967562636879e-08	3.6007389564926484e-09	5.410125102438944e-16	0.0	0.0	0.0	0.0	0.0	0.0
992599.7167122588	1489.7337045607856	2219306.5105044018	985254197617.2563	1426492.7753598187	-1175.1539333597757	1380986.767090952	2034881638153.7583	1022759.830827328	-62.80130958999507	3944.004486218407	1046037671553.9448	1061283.2632479183	1005520.0297687192	1.168059	21.710005	0.1150109336950603	0.0608387985652741	-0.0687375838	0.0680566492	-0.0538983922	0.0077047371	-0.1500530802	0.0858550602	0.0523581751	0.0674357437	0.0005302294	-0.0211523742	-0.1086962266	-0.124041974	-0.0333468311	0.1583901351	-0.0762055281	-0.10052757	0.0127602248	-0.0493859083	-0.0858814345	0.0426471731	-0.1167072463	-0.0206787915	-0.0277531246	-0.0810491954	-0.0165552885	0.0261295002	-0.075477871	0.0566550007	0.0300931388	-0.0412881862	0.0090824533	-0.0917253841	-0.1392125205	0.0429347722	-0.0832556603	-0.1347500215	-0.1284760261	-0.1111025057	-0.0573878852	-0.0618192263	-0.0319419396	0.0106235601	-0.1261385864	-0.0910050148	0.1787524484	0.0392246415	0.0415940323	0.0052282597	0.042759451	-0.1318233047	0.023717909	0.0798878012	0.0358475932	0.1492220445	0.0560823463	-0.0074593726	-0.0369915922	-0.0708530485	0.0342128096	-0.0868143272	-0.0780138074	-0.0464237805	-0.0033725998	-0.0158300127	0.0514439423	0.0324426889	-0.025935908	-0.068197436	-0.096509557	0.1305742292	-0.0806007429	0.016160825	-0.1092428132	0.1519425463	0.129778187	-0.0259971381	-0.0407429945	-0.1529801438	0.0726523036	0.0607099707	0.1770460954	0.0093340992	-0.09203	-0.0325162011	-0.052433808	-0.0444861623	-0.0028933467	0.0860525771	0.0412438623	-0.0101001085	-0.0439527574	0.06753454	0.018098743	0.0385117668	-0.0677292184	0.0874088992	-0.0230201046	-0.0301802932	0.0522089354	0.0489458477	-0.1359170479	0.0055471382	-0.0060432357	-0.1148374968	0.0180634961	0.0211462108862434	0.0075796809709061	5.7451563620716046e-05	0.0004471622348454	-0.0777143230643417	-0.039773684720572	0.0060395160093488	0.0015819459962514	-0.0364733520476079	-0.0104989177827547	0.0013303054095887	0.000110227274609	0.0006994871274678	0.0008144905725206	4.892822414931543e-07	6.633948927249348e-07	-0.0004350204946743	-0.0003280239525067	1.075997134181178e-07	1.892428307866727e-07	-5.934767826555018e-05	6.584793892492846e-07	3.522146915511257e-09	4.3359510606611094e-13	0.0	0.0	0.0	0.0	0.0	0.0
993210.8460347392	611.1293224804103	373479.0487953654	986467784681.0424	1434151.8306634463	7659.055303627625	58661128.14402645	2056791473395.3145	1025018.6512610863	2258.820433758316	5102269.751964105	1050663235433.0966	1064976.7571663314	999801.4610844678	1.117685	20.773741	0.1014282770789272	0.0518654675033259	0.1009848249	-0.0688625985	0.0081541445	-0.0578009961	-0.1605424315	-0.1042365497	-0.0342715722	-0.0251201287	0.0802197153	0.0021625424	-0.1240983679	0.0108083377	0.0160612037	-0.0058373108	0.0645210369	-0.1304928405	-0.0608922647	-0.1704238842	-0.1408112074	-0.059892773	-0.0214653327	-0.0835991195	0.0532264996	-0.0774735191	-0.0030860114	-0.0165238997	0.0877892721	0.0074750395	0.1326427836	0.0072702377	-0.1703454882	-0.0317144821	-0.1118322513	0.0091632702	-0.0198037238	0.08280833	-0.0749968252	0.0434469789	-0.0102539252	-0.0996683398	-0.0610260598	-0.0257973165	0.1357293208	-0.0476563359	-0.0292104421	-0.0632329278	-0.0636349489	0.0383955387	-0.0271710684	0.109118353	-0.0466401933	0.0705741081	0.0032489107	0.1688802313	0.0762857034	-0.0361033113	0.0058270009	-0.0982208274	0.0680459013	0.0894810065	-0.0457627731	0.0572591894	0.090420846	0.0937907383	-0.1315753164	-0.1021887308	0.1339521357	0.0765571536	-0.1986494808	0.0536656885	0.0668992642	0.0280272428	-0.1023173847	0.0623065811	0.1252182097	-0.0752150009	-0.0454549573	-0.0115606456	0.0731033788	-0.0429508664	0.1446838922	-0.0914563505	0.1038532005	-0.1318738049	-0.0380332424	-0.043378721	0.0155216675	-0.013242887	-0.0107930761	-0.0780564853	0.0106131976	-0.1633487398	-0.0252027676	-0.0009826379	0.0256676243	-0.0519841265	-0.0165958281	0.0612278958	0.0893888494	0.1637970198	-0.0532142105	-0.0177531551	-0.0084568186	-0.1142313295	0.0251890118	0.0159526381888781	-0.0051935726973653	2.697319736281829e-05	0.0002544866651852	-0.0477380461506697	0.029976276913672	0.0022789210502834	0.0008985771776051	-0.0260728554883513	0.0104004965592565	0.0006797937933164	0.0001081703286791	3.800058981817796e-05	-0.0006614865376496	1.44404482652941e-09	4.375644394916849e-07	1.9998864576820097e-05	0.0004550193592511	2.070426172932999e-07	3.9995458436198965e-10	-6.000039953747452e-05	-6.527212719243343e-07	3.600047944656572e-09	4.260450588225208e-13	0.0	0.0	0.0	0.0	0.0	0.0
994398.2889163768	1187.442881637602	1410020.5971518124	988827956999.818	1429015.8734843256	-5135.957179120742	26378056.14576189	2042086366670.1704	1026317.484201774	1298.8329406876585	1686967.00781535	1053327578378.2588	1064289.8078934904	1010461.9418258818	1.285987	23.901854	0.0407723643475243	0.0225064600241259	-0.1515867859	0.0590898326	-0.0083256982	0.0291732662	-0.1213544391	0.1570143827	-0.0047136397	0.0941508395	-0.0126420926	-0.0273311616	-0.1551637264	-0.0684436878	0.0099827576	0.0951943882	-0.0480183139	-0.0497574381	0.1324808409	-0.0578035387	0.0390361018	-0.1339673273	-0.1219296701	-0.013348027	0.0146150804	0.0550303741	-0.0932181664	0.060626857	0.0974031876	-0.054081396	-0.0360517687	-0.0606259187	0.0218586783	-0.0569625588	-0.0473050008	0.0615492543	-0.0232003275	0.0143178013	0.1067156031	0.0904758066	-0.0253803784	-0.0459450032	-0.0558030597	0.0324810814	-0.0277571781	-0.0628764264	-0.052172171	-0.0621927156	-0.124294356	-0.0705936784	0.0353669095	-0.1187748824	-0.0048594742	0.0155427269	-0.0678317881	0.061687484	-0.0624799457	-0.0682282343	-0.0419380123	-0.1749524463	0.0531223186	-0.0282416726	-0.0400322813	0.1489441083	0.0482893379	-0.0081068872	0.0665795015	-0.0674728808	-0.0567460916	0.0069205773	0.0291352909	0.1256407565	0.0947927964	-0.0293281867	-0.0238928641	-0.0262531319	0.0240262799	0.0179170359	0.0089502837	0.0157518194	0.0983819763	-0.0212004981	0.0892406268	0.0533926268	-0.2376142772	0.0422848957	-0.1236616059	-0.0292077182	-0.0250177207	0.0447454578	-0.0385816114	-0.0409951399	-0.0555658329	-0.0627274263	0.0033699967	-0.0297417313	0.054874069	-0.0885401993	-0.0506729131	0.0919410918	0.0466418615	-0.0476574782	-0.0993335216	-0.0235713679	-0.010866692	-0.1134247617	0.032215118	0.0159157687718476	-3.686941703049881e-05	1.3593539121688356e-09	0.0002533116955989	-0.03876553863455	0.0089725075161197	0.0015027669856267	8.050589112682452e-05	-0.0329841769964076	-0.0069113215080563	0.0010879559321303	4.776636498772161e-05	0.0003309942414301	0.0002929936516119	1.0955718785988734e-07	8.584527988488836e-08	-0.0001840099371186	-0.0002040088016954	4.1619591169201254e-08	3.3859656958391134e-08	-5.996953471845969e-05	3.0864819014826846e-08	3.596345094348542e-09	9.526370528180168e-16	0.0	0.0	0.0	0.0	0.0	0.0
996498.3533727394	2100.0644563626265	4410270.720877654	993008968274.581	1432994.1659601736	3978.292475847993	15826811.023388756	2053472279675.8936	1025608.2995080376	-709.1846937363734	502942.9298299538	1051872384019.7686	1063895.2402636134	1002591.4093223044	1.166756	21.685789	0.0571214794795437	0.0351721122487484	0.0170256774	-0.0957542018	0.0308677426	0.0539581965	0.0019757653	0.0552384146	-0.0652634721	-0.1005882853	-0.0183818579	0.149844449	-0.0585184858	-0.0270946894	-0.0131099977	0.0678480012	0.0154606343	-0.0482219567	0.0590451041	-0.1997917704	-0.0541233691	-0.0664380763	0.0712506315	0.1387359807	0.0145631496	-0.0529037304	-0.0805482129	-0.0634405405	-0.0632704998	0.0009442105	0.0048920544	0.0310635685	-0.0250166231	0.0595947037	0.0994955562	-0.0334612981	-0.0432260931	0.0890212448	0.0645922773	-0.010411975	-0.0131662038	0.0289061841	-0.0707564638	-0.110465413	0.0909657381	-0.0314574526	0.00795661	-0.0641138316	-0.0022884684	-0.0035117102	0.0486460694	-0.0067095604	-0.07780787	-0.012313301	-0.0508100735	0.1125151935	0.0211507879	-0.201124344	0.1612795606	0.0159192836	0.029198606	0.0998867315	-0.0878629674	-0.0381527537	0.0460363071	0.0027444453	-0.0151024522	-0.0274308531	0.0027515623	-0.0034343903	-0.0273868405	-0.0694606586	0.0935464198	0.0836707759	0.0005532948	0.0306080732	-0.0402102384	0.0746923117	0.0263160906	0.0398121763	0.0681062074	-0.0129849271	0.1330931212	-0.0265501389	0.0898980575	0.0877434101	-0.0195617637	-0.0023319009	-0.1823831256	0.0617126771	0.0208730673	0.0325862111	-0.0468188573	-0.1405573344	-0.0502826322	0.0476871946	0.068940775	0.0167058211	-0.0862797453	0.090945593	0.0031681265	0.1187978421	-0.0460266473	-0.0807185996	-0.013271799	-0.1124192083	0.0391140859	0.0159440109824942	2.8242210646598626e-05	7.976224622068487e-10	0.0002542114862098	-0.047750617917643	-0.008985079283093	0.0022801215115167	8.073164972346703e-05	-0.0667920670102404	-0.0338078900138328	0.0044611802155004	0.0011429734271874	0.0002059897302494	-0.0001250045111807	4.2431768968220576e-08	1.5626127815525758e-08	-0.0003450060328178	-0.0001609960956991	2.591974283038596e-08	1.1902916268067689e-07	-5.996478215893368e-05	4.7525595260099e-09	3.595775099368371e-09	2.258682204826745e-17	0.0	0.0	0.0	0.0	0.0	0.0
996501.1910538144	2.8376810749759898	8.052433883276889	993014623771.6708	1432748.2152503943	-245.9507097792812	60491.75164093219	2052767448303.1904	1024418.5085227272	-1189.7909853104502	1415602.5887260118	1049433280603.9288	1062890.906138894	1020509.831033416	1.111594	20.660513	0.053757512475635	0.036367780355596	-0.0674179861	0.0730363247	0.0059005423	-0.1248474634	0.0599081461	0.0392264042	0.1003942042	0.0549841314	-0.0636851874	0.1074920939	-0.0295083603	-0.0534042864	0.041740632	0.0938414473	-0.0231690524	-0.1586984427	0.1004809908	0.0056823284	0.0552157613	-0.0590503434	-0.0761162528	0.0979991951	0.1090912742	0.0346295014	-0.0313996416	-0.0393478802	0.0844117704	-0.027712673	-0.0801013166	0.0512754342	0.1087753211	-0.0449726715	0.0045690851	-0.0300414797	-0.2598145525	-0.0359398928	0.0153899944	0.0278828514	0.0084667615	0.081430094	-0.0660027747	-0.1797000739	0.1288794339	0.0383117289	-0.1495656317	0.0146058	-0.0874689825	-0.0380781102	-0.0429769421	-0.1218542518	0.0142606451	0.1380006151	-0.0914880667	0.0313530712	-0.0213879047	-0.0866358615	-0.0191160294	0.0088435185	0.066988204	0.0618495386	-0.1329126348	0.0299126845	0.012450443	-0.1172632396	0.0132560045	-0.0328652941	-0.0540489149	0.1475160739	0.119183791	0.0587746942	0.0370953381	0.0718684126	0.0712111695	0.0610193848	0.045987835	0.0268004029	0.1743236651	0.0448593949	0.1358192572	-0.0270885345	0.0987185848	-0.0216181908	-0.0976092577	0.0391268476	0.0742933001	0.0659090735	-0.1034604385	0.1387108245	-0.0387994547	-0.0252668391	-0.0309315515	-0.0244608354	0.0775767589	-0.151756464	-0.0594553073	-0.1418290938	-0.0707858299	-0.0604712871	-0.0192856414	0.0521412034	-0.0307598875	0.0155090317	-0.0156710845	-0.1112164334	0.0458586883	0.015933728885642	-1.0282096852200218e-05	1.0572151567802564e-10	0.0002538837162011	-0.0514263793463953	-0.0036757614287523	0.0026446724926793	1.351122208110318e-05	-0.0668086913899799	-1.6624379739496598e-05	0.0044634012452415	2.763700017229849e-10	0.0006860053317408	0.0004800156014914	4.706033151768051e-07	2.304149776751506e-07	0.0001759796275029	0.0005209856603207	2.714260582597958e-07	3.0968829296059435e-08	-6.0060411752655264e-05	-9.562959372158364e-08	3.60725305989849e-09	9.145019195355147e-15	0.0	0.0	0.0	0.0	0.0	0.0
996800.7288717862	299.5378179717809	89722.90439529574	993611693079.324	1441437.7928948146	8689.577644420322	75508759.63840944	2077742910785.4744	1029624.3446854212	5205.836162694031	27100730.15281292	1060126291168.883	1068965.0833718306	1012516.8247041304	1.090124	20.261463	0.0228066350649457	0.0136165697613556	0.0113448226	-0.1210490116	0.0387021051	0.0806766864	0.0369824481	0.0035090648	-0.1271372297	-0.0072971474	-0.0824689485	-0.0080034435	-0.0277923706	-0.0818389704	-0.1013960529	-0.0698372935	3.29999e-05	-0.1142226868	0.120920978	-0.1891798412	-0.0161044566	-0.0788718075	0.0832050255	0.0155397608	-0.01160104	-0.0523679764	-0.0229891625	-0.073534271	-0.0672787398	-0.0216061755	-0.0738776822	-0.0644790586	-0.0202298699	0.0422016592	0.0718139884	0.0322123885	-0.0758265499	0.0459335306	0.003132404	0.1302865768	-0.096221285	-0.0526101256	0.077733423	-0.0118142112	0.0992831914	0.0131116627	-0.0382570952	0.0887031038	0.0062168393	-0.0679382846	0.0878413347	0.0653048349	0.0545440552	-0.0119533397	-0.1713115871	0.1243064161	0.0141951736	-0.1589255347	0.1400798765	-0.0284181497	-0.0046962721	0.0569173084	0.0246010089	-0.0616834417	0.0107098009	0.0403291667	-0.0481337712	0.0338560213	-0.005510787	-0.0593683596	0.01796444	0.0384537198	0.0762783814	0.0377544019	0.0918199669	0.0441797509	0.0191299135	0.0007504087	-0.0178642363	0.0004789734	0.0986285657	0.0128220319	0.1337747551	-0.0315629515	0.057479881	0.0684644961	0.0041895314	-0.0298936868	-0.1737507722	0.0719049287	0.0461037944	-0.0401724652	0.0673291228	-0.1459959007	-0.1247297358	0.0272324028	0.0041321423	-0.017429614	0.0313941373	-0.0167910688	-0.0006625376	0.0501828766	0.0412691075	-0.1583804925	-0.0180634961	-0.1098185471	0.0524223074	0.0114628232352345	-0.0044709056504074	1.998899733484569e-05	0.0001313963165222	-0.0478873613271275	0.0035390180192678	0.0022931993748748	1.2524648540702186e-05	-0.066851436916977	-4.274552699709555e-05	0.0044691146178645	1.8271800782594247e-09	0.0007389980386055	5.299270686469999e-05	5.461181010627761e-07	2.8082269808480216e-09	-6.602216263873473e-05	-0.0002420017901416	5.856486643175581e-08	4.3589259594955395e-09	-5.997559139352197e-05	8.482035913329362e-08	3.5970715630027064e-09	7.194493323500907e-15	0.0	0.0	0.0	0.0	0.0	0.0
995314.2432232812	-1486.485648504924	2209639.5832111044	990650442763.133	1426496.281447161	-14941.51144765364	223248764.3403648	2034891640982.578	1023659.6264204546	-5964.718264966621	35577863.980426416	1047879030763.2646	1061648.3809821762	1020761.8024153002	1.246919	23.17573	0.116411965346942	0.0687098509765246	-0.0374031826	0.133885309	0.0243095839	-0.144703541	0.0442233237	0.0182613766	0.1367152828	0.0326502285	-0.000761107	0.017080203	-0.0936073642	0.0356424514	0.1574584507	0.0353023457	0.0461918865	-0.1470580244	0.0627358727	-0.013110629	0.0526261269	-0.0815207101	0.136584121	0.0465428936	-0.0053582977	0.0395444679	0.0729606311	0.0906487707	0.1060293247	0.1994570194	-0.0006952293	0.0957455809	-0.0649599818	-0.1887487618	0.0157162713	0.0671994973	-0.0755623905	0.0428597949	-0.0193019239	-0.0293568488	-0.0450328865	-0.1657341684	0.1073757385	0.0618329528	-0.0681368354	0.0072360124	0.0982836466	0.091084371	-0.0330582169	0.0864944823	-0.1356493311	-0.0766801687	-0.043526342	0.1224341089	-0.073800878	-0.0115281804	-0.0199350727	-0.1329534681	0.0676493949	-0.0369251353	-0.0770455848	-0.0522137172	0.0455069608	0.1712495265	-0.1667248822	-0.0532586574	-0.0661699047	-0.0135751349	0.0192880953	0.0805513735	-0.0562101069	-0.0953939457	0.0721170052	0.0753061937	-0.0663590052	0.1418590267	0.0846289296	-0.0224534976	-0.0342183149	0.0477787975	0.0629512804	-0.1285763794	0.1275323174	-0.0938850359	-0.1386515049	0.0329962562	0.1464007751	0.0952929083	0.0384072652	0.0654871061	-0.0871256273	0.0616584614	0.0565677471	-0.0058079159	0.0010229746	-0.0222227507	-0.1304593595	0.1603464669	0.0778270091	-0.0285366217	0.093372726	0.0558007223	0.1052594576	-0.0482939688	-0.0204479845	-0.1082280018	0.0587790397	0.0159802215998041	0.0045173983645696	2.0406887984216103e-05	0.0002553674823788	0.011940980393831	0.0598283417209585	0.0001425870127658	0.0035794304730797	-0.0574374127606773	0.0094140241562996	0.0032990563846404	8.86238508153942e-05	8.70040759124344e-05	-0.000651993962693	7.569709225376648e-09	4.250961273882066e-07	0.0001349976029081	0.0002010197655468	4.04089461405044e-08	1.8224352790933053e-08	-6.000588525590632e-05	-3.029386238434832e-08	3.6007062653449954e-09	9.177180981618338e-16	0.0	0.0	0.0	0.0	0.0	0.0
995604.9158403224	290.6726170411566	84490.57029755489	991229148445.4154	1428424.449754781	1928.168307620101	3717833.022510563	2040396408657.249	1024754.903720898	1095.277300443384	1199632.3648665466	1050122612700.0269	1062345.3045449627	1004673.7370706992	1.215492	22.591612	0.1223496490579129	0.0809753095109095	-0.1197182385	-0.0692109172	0.0141732202	-0.0313014052	0.0390660838	0.122325811	-0.0392152315	0.0272070841	0.0251478656	-0.0111164538	-0.0067437888	-0.0052832474	-0.098879865	0.1430773526	-0.0439241896	-0.0998667963	0.1058718105	-0.0932704856	-0.0740433128	-0.0017712888	0.0628044415	0.0164969242	0.0009050817	-0.0671387612	-0.0060740659	-0.0121705196	0.0679937879	0.0099866745	0.0083899806	-0.0650439076	-0.0647489862	0.0491937692	0.1216272928	0.0395565847	-0.0025949293	-0.038818565	-0.0583822126	0.0820350884	-0.1477477981	-0.0801644709	0.0058117656	0.1028034889	0.0386135709	0.0424506218	0.0365443191	0.0330084523	0.040564617	0.0952528204	0.1215424589	-0.0954237764	-0.0046264616	0.0763680605	-0.0370448485	0.1099869602	0.0920419123	-0.0701860807	0.1404887184	-0.0288670702	-0.0249838523	-0.0029702725	-0.0434134428	-0.0032893915	0.0602101463	0.1038472744	-0.0565033342	-0.0494191918	0.0648455226	0.0157561354	0.0165107951	-0.0784558506	-0.0844330615	-0.02789914	0.1075177593	0.0915218628	0.0967227123	0.0058220004	-0.029916945	0.0087182332	0.1637093718	0.0223932963	0.080111108	-0.0727221847	0.0693056153	0.0450349104	0.006065389	-0.0516514313	-0.164324364	-0.1218880869	-0.0508430308	0.0218138767	-0.1134015888	-0.1456585526	-0.0681420751	-0.0245970372	0.0074481361	0.1119463906	-0.0195517581	-0.0590108406	0.1383864831	-0.0438172268	0.128656446	0.0880032929	-0.0228235037	-0.1064475877	0.0649037979	0.0160085757806598	2.835418085569974e-05	8.039595719977295e-10	0.0002562744985251	-0.0653709056047517	-0.0773118859985827	0.0042733552995853	0.0059771277166578	-0.0667458625867993	-0.009308449826122	0.0044550101724558	8.664723816543083e-05	0.0005259965752745	0.000438992499362	2.766723972005027e-07	1.9271441449615318e-07	-3.404365505899065e-05	-0.000169041257967	2.8574946895096487e-08	1.1589704497755395e-09	-0.0001659913089738	-0.0001059854237178	2.7553114654835545e-08	1.1232910040661462e-08	0.0	0.0	0.0	0.0	0.0	0.0
994988.5061737436	-616.4096665787511	379960.87705172703	990002127417.858	1426198.0445583595	-2226.405196421547	4956880.098652867	2034040862302.0889	1022249.6216394124	-2505.282081485609	6276438.307812869	1044994288941.9218	1059815.0055903818	1029335.2272470606	1.320091	24.535727	0.1311591457161207	0.0878659367708771	0.0943859535	0.1277490011	-0.0449393821	-0.0979503457	0.0905621814	-0.0597040019	0.1387082743	-0.0749533956	0.0541215608	0.0426191615	-0.0375242578	0.0323210046	0.113265712	0.0603467156	0.1206254932	-0.2110692988	0.0874476753	-0.0218954739	-0.0862823562	0.0930255425	0.185466771	0.0621381857	0.0285763746	-0.1139678498	-0.0016716218	0.0505475062	0.0993916595	0.1826801746	-0.2126133709	-0.0011084414	-0.0699340826	0.089127366	-0.0155564314	0.072974793	0.0341693062	-0.0445851802	0.0286280498	0.1280106657	-0.0747525838	-0.0960416456	-0.0737813169	-0.0673561905	-0.1220792271	0.0064283846	-0.0563308385	-0.013709349	0.122630026	0.0358730891	-0.1145956663	-0.0126635083	-0.1240956871	0.1834981395	-0.0764512995	0.0168067078	0.1700930134	-0.1279364626	0.1549082756	-0.0295424514	-0.1412405358	0.025922053	-0.157224246	0.0515478086	-0.1171140355	0.0641379308	-0.0029379281	0.006907577	0.1128948851	0.0267509437	0.1293570927	-0.0100110015	-0.0658178967	-0.0557806661	-0.024435859	0.0899178879	-0.0813183411	0.0314940391	-0.1552846779	-0.0431041614	0.0154024634	-0.0955142376	0.2056309296	-0.0963000473	-0.0641264435	0.0830556352	0.1204014958	-0.0129174741	0.1175112562	0.0318495243	-0.1830500033	-0.0166628334	-0.0357737712	-0.150985601	0.002985578	-0.0929948561	-0.0830265485	-0.1131010671	-0.06146992	-0.0119970189	0.0539367332	0.0131371908	0.1336817773	-0.020389402	-0.0251890118	-0.1044804285	0.0707724105	0.0159797306311304	-2.8845149529402318e-05	8.320426513735786e-10	0.0002553517910434	0.0157889780094251	0.0811598836141768	0.0002492918265821	0.0065869267082667	-0.0667639404457389	-1.807785893959135e-05	0.0044574237438421	3.2680898383976293e-10	-0.0001979960671832	-0.0007239926424577	3.920244262001425e-08	5.241653463328831e-07	0.000135005777321	0.0001690494323799	2.8577710587997034e-08	1.822655991004744e-08	-5.998660194199228e-05	0.0001060047070318	3.598392412547032e-09	1.1236997912899388e-08	0.0	0.0	0.0	0.0	0.0	0.0
