global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
1004648.290593434	3131.943251898978	1009318187792.3092	9809068.533115543	1520684.9958448757	20197.84002770111	2312482856587.729	407952741.7846052	1007765.4438174332	2415.840183134424	5836283.790446965	1015591189752.548	1064388.8744329151	1191218.6090785435	1.112035	25.591812	0.1065692851469731	0.0708653451038954	-0.0841834747	0.0316572059	-0.0899630233	0.0746585225	-0.1038611974	-0.0687587317	0.0153440966	-0.135880238	-0.1412208731	-0.0806585413	0.0827420179	0.1047648656	0.0965279844	-0.0552436363	-0.0791433506	-0.016484877	-0.1017366019	-0.1549071539	-0.1500393504	-0.0469973132	0.0718753446	-0.0255692923	-0.0264083219	-0.0390738146	0.0168572882	0.0564529014	-0.035208022	-0.0933783691	0.022112736	-0.0791107909	-0.1169844542	0.0112312411	-0.0019778101	-0.0076239674	-0.1013221605	0.0494348054	-0.1592098907	0.0895569344	-0.0809173011	-0.086189267	0.073398614	0.1023283715	-0.0655283765	-0.026646096	0.1036698645	0.0167998461	0.0335236167	-0.023845325	-0.1805140081	-0.0125824584	0.1521678536	0.0105411663	0.1577500875	0.0335550519	-0.0048929504	-0.0139905986	0.0410614738	-0.1482013225	-0.1049100646	0.026952162	0.1322453766	-0.035873312	0.2291963696	0.024823075	0.037316399	0.0810441651	-0.1726651065	-0.0649976642	-0.0663256681	0.0637167823	0.0305458853	0.0232200283	-0.025991854	-0.0363863216	0.0055866299	-0.0550929173	0.0917817399	0.0163863335	0.0139663936	-0.0044268961	-0.0254279363	-0.0122955841	0.0353096898	0.020376506	-0.0218979736	-0.0251890118	-0.1044804285	0.0707724105	-0.0335270201168924	0.0255189083145808	0.0006512146815679	0.0011240610779185	-0.1021046438218888	0.0006596845793468	4.3518374422796493e-07	0.0104253582899947	-0.1434679187238998	-0.0068575312804455	0.0205830437029675	4.70257352622885e-05	-0.009487379597125	-0.0002362215146916	9.001037161994372e-05	5.580060400319385e-08	0.0003558961428826	-5.311905262030001e-05	2.821633751278201e-09	1.26662064518712e-07	0.0012882170097223	0.0011813226521401	1.3955232084593196e-06	1.6595030641378642e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1003263.3961860812	-1384.894407352782	1006537442126.8298	1917932.5195170129	1505675.6381578948	-15009.35768698086	2267059127342.184	225280818.17573145	1003487.1181501988	-4278.3256672343705	18304070.51491642	1006986396293.3912	1058875.044642857	1184956.5479910714	1.123581	25.857544	0.2016501088896672	0.089255296864863	0.0650742835	0.0209271384	-0.1218253669	0.0194239765	0.0651203884	0.0905971652	0.0432084357	-0.1574607049	-0.0406271874	0.1063218124	-0.0648625648	0.1145237443	0.0637611701	-0.1055448829	-0.0218777482	-0.0330402051	-0.130241504	-0.1452002674	-0.1328903468	0.0330871282	0.1142583728	0.1725372023	-0.0313900118	-0.0219528542	0.0439440595	0.0933853556	-0.1132131248	-0.0337769165	0.0553939374	0.0294198002	0.00731646	0.0059918804	0.0569667181	0.1966071052	-0.0772558263	-0.0092791003	-0.0089286557	0.0897082002	0.0689331647	0.0908751727	0.0944160893	0.0373284901	-0.1819067117	-0.0285461223	0.0875046225	-0.0116176249	0.1171260372	0.0307138127	-0.219813789	0.0667099627	0.0353312742	0.0336979767	0.0315138418	0.073830294	0.0545970293	-0.1450677853	-0.0635912082	-0.0718762426	0.0679469047	-0.0268562203	0.0728222163	-0.0080590522	0.2759958109	-0.0841039047	-0.0439400274	0.1690426399	-0.1455550856	0.0230871952	-0.0284360439	-0.0078445685	-0.0720060016	0.0192684388	-0.1115570173	0.065938683	0.1598804389	-0.0565719728	0.0376331409	0.0599169728	0.0032119837	0.0453604228	0.0064187684	0.0052393887	-0.0902967096	0.0619538445	-0.0487016066	-0.0275434712	-0.102329975	0.0763617167	-0.0634393897812231	-0.0299123696643306	0.0008947498589355	0.0040245561758139	-0.0861430213744398	0.015961622447449	0.0002547733911549	0.0074206201315171	-0.0949655564119922	0.0485023623119076	0.0090184569046392	0.0023524791498355	-0.0101680220367794	-0.0006806424396544	0.0001033886721404	4.632741306586937e-07	-0.0004240801121722	-0.0007799762550547	6.083629584493103e-07	1.7984394153998573e-07	0.0006033606151119	-0.0006848563946103	4.6902828123875574e-07	3.640440318682104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002241.155338362	-1022.2408477192512	1004487333453.9746	1044976.3507457732	1503820.6209314405	-1855.017226454336	2261476459938.623	3441088.910442338	1005690.1869321408	2203.0687819420127	4853512.057967464	1011412752091.6044	1059424.1472852316	1192646.1499720982	1.124475	25.878101	0.1032725721515597	0.0561862337377299	-0.0514880874	0.0005094149	-0.0424413023	0.03259324	0.0096050759	-0.0878505986	-0.1728430525	-0.0929764584	-0.0081381144	-0.088668626	-0.0248323472	0.1129005192	-0.0099062058	-0.0765292343	-0.0082256945	-0.0156099897	-0.1487867426	-0.0666147399	-0.2033458912	0.0312013431	0.1392770848	0.1118865933	0.1165593753	-0.1584475682	-0.0102589782	0.071760388	-0.0376785764	-0.0658123378	-0.0665109915	-0.0052746181	-0.0971430186	-0.0636426066	0.0411913092	-0.0716303353	0.0738633162	0.0164924731	-0.1011913959	0.0363886413	0.0261493764	-0.0936681845	0.0829821927	-0.0143739004	-0.1511841376	-0.1106014199	0.0377995728	0.0367799734	0.1063793968	0.1217207871	-0.1424422385	-0.0427587334	0.1065212314	-0.1053267155	0.1749334923	0.129620278	0.0202900225	0.0249657629	0.0778899683	0.0101627755	-0.0068424685	0.0603187348	0.1292236437	-0.0455720398	0.2207272238	-0.066561253	-0.0546572477	0.1614791487	-0.0277386046	0.1509646387	-0.0625909139	0.0601077474	0.0341631351	-0.1128476538	-0.0771872856	0.0777722868	0.0891848248	-0.0219994087	0.0400053349	0.0110561243	0.0010164588	-0.0559100052	0.0244560834	0.0690324215	0.0155280533	-0.0066526557	-0.0067991144	-0.0298858491	-0.1	0.0816496581	-0.0747670678204883	-0.0113276780392651	0.0001283162897612	0.0055901144304734	-0.0992306038076549	-0.0130875824332151	0.0001712848139462	0.0098467127320317	-0.0994133638381384	-0.0044478074261462	0.009883016909614	1.978299090008128e-05	-0.0110672276691985	-0.000899205632419	0.0001224835282818	8.085707693742334e-07	-4.3684535080634745e-05	0.0003803955770915	1.4470079507082497e-07	1.9083386052112077e-09	0.0003947717395639	-0.000208588875548	4.350931900237905e-08	1.5584472635830768e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002214.1924741362	-26.9628642257303	1004433287596.585	726.9960472551668	1510736.109851108	6915.488919667434	2282323593608.059	47823986.99804305	1003317.5829429302	-2372.6039892106783	5629249.6896184245	1006646172242.4436	1062905.44128861	1207058.1576683407	1.25445	28.869295	0.1773269326288811	0.1142455286829422	0.1080626741	0.0074395552	0.010064494	-0.043549312	0.0507208687	0.1539607383	-0.0053297105	0.014186946	0.1705930532	0.0763918852	-0.0381587313	0.0463658133	0.0104086807	-0.0676457719	-0.034414789	-0.1583981114	-0.0486186615	-0.1351801576	0.0058236181	-0.0627378353	0.1470981806	0.0077289408	-0.1922554475	-0.1232875131	0.0065393406	-0.0759600489	-0.1568777437	0.2101424379	0.1077160141	-0.0214329746	0.0940126062	0.0378770754	0.2614894765	0.0088132081	0.0064686827	0.2153503506	0.1421024881	-0.0753549887	0.041104864	0.0994311729	-0.0273669935	0.0674312647	-0.1127625454	0.0127560327	0.0043734945	0.0983468042	0.0660273239	-0.0875146644	-0.144259316	-0.1407083395	0.0022306336	0.1859791406	-0.0402257672	0.177390204	-0.0549376336	-0.2384879523	-0.0793607082	0.1847681596	0.1269736728	0.0038253226	-0.0742135365	-0.0246369872	0.1756230712	-0.0413365539	-0.0684332711	0.0849758527	-0.0800540011	0.0726580352	-0.0087731709	-0.0947121497	-0.1325709476	-0.0317339633	-0.0384701422	0.071379796	0.1187203736	0.0224165054	0.1624708161	0.0033005984	0.0842623211	0.0556562767	-0.0063508623	-0.0506667237	-0.1223451939	-0.0409092434	0.0473398288	-0.032215118	-0.097494591	0.0866153656	-0.0801193268514453	-0.0053522590309569	2.8646676734460756e-05	0.0064191065351287	-0.1248371467582956	-0.0256065429506407	0.000655695041883	0.0155843132107522	-0.0900294928341765	0.0093838710039619	0.008105309579979	8.805703501899695e-05	-0.0088621103469125	0.0022051173222859	7.853699980085359e-05	4.862542405045776e-06	-0.0002583360190515	-0.0002146514839708	4.6075259570894615e-08	6.673749873937697e-08	7.48553529543337e-05	-0.0003199163866095	1.023464944213215e-07	5.603323865917875e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
999420.3071563052	-2793.885317831068	998840950356.4034	7805795.169192004	1507913.740218144	-2822.3696329640225	2273803847938.672	7965770.345077471	1003652.5167518456	334.9338089154335	112180.6563546001	1007318374382.3136	1060301.5210545366	1146329.232638889	1.645418	37.866825	0.1310305670372422	0.0724576200589593	-0.0604738598	-0.0376848297	-0.0850491187	0.0837217619	0.048895818	-0.0619018015	-0.1000755064	0.0399358842	0.0556017988	-0.061820889	-0.0336492753	0.0066932989	0.0075258449	0.0682979069	-0.0888685089	0.0508812856	-0.0883402711	-0.1461675116	-0.1239739601	-0.1449367164	-0.0215136551	0.1134956353	0.0996126676	-0.0607605334	-0.0414193854	-0.0422140714	0.034606972	-0.0061730896	-0.0163746366	-0.0088776449	0.0179494942	-0.0343061222	0.0121440989	0.0496868749	0.2391907638	0.0049399523	-0.1061221995	0.1148280207	0.0452138099	-0.063435905	-0.0493941567	-0.0129088679	-0.0371452387	-0.1230885801	0.0483628073	-0.0144005738	0.109376476	-0.0314476318	-0.1000279919	0.0268029596	0.1658282446	0.0059283745	0.1097385129	-0.0465652441	-0.0311178844	0.0884590613	0.0898710351	0.1104050738	0.0287569611	-0.0154768821	-0.0561594922	-0.0372764445	0.1361218074	-0.0539075544	-0.0006872294	0.009092058	-0.0005381041	0.0495323403	0.0074432577	0.0417555634	0.060900241	-0.0164883128	-0.0367103824	0.0689774532	0.0286822064	-0.0798827322	0.0508285881	0.0147032903	-0.1496145884	-0.0217242711	0.1411275968	0.0690812418	0.0494103831	-0.0581624122	-0.0765516925	-0.0345302564	-0.0948181434	0.0912392418	-0.0798648362151652	0.00025449063628	6.476548395424719e-08	0.0063783920636751	-0.1493053493462639	-0.0244682025879683	0.0005986929378858	0.0222920873434099	-0.1255921544238418	-0.0355626615896653	0.0157733892528221	0.001264702899341	-0.0100071570970862	-0.0011450467501736	0.0001001431931657	1.3111320600833504e-06	1.6747185735965786e-06	0.000260010737625	6.76055836803468e-08	2.804682300749359e-12	6.500859628655927e-05	-9.846756667774433e-06	9.695861687436024e-11	4.226117591148848e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1002437.3010727277	3016.993916422478	1004880542581.9744	9102252.291730242	1514261.372403047	6347.632184903137	2292987503951.9595	40292434.35481818	1006246.7499645088	2594.23321266321	6730045.96168488	1012532521814.1368	1061438.849963803	1193798.4033706908	1.605739	36.95369	0.0962868889001255	0.048234716539057	0.0406076867	0.096604371	-0.0382432256	0.0101823191	-0.0406835138	-0.0039245822	0.1336340976	0.1333676634	-0.0752557138	-0.0149439287	0.0503905988	0.0924815974	-0.1433872888	0.0547845154	0.0916058926	-0.118249892	0.2619617243	-0.1125392516	0.0154473036	-0.0328357825	0.0880988994	-0.0769261019	-0.0077422677	-0.0069089681	0.224650113	0.071968965	-0.0746069845	0.0931831509	0.0909703897	-0.0142580547	-0.0254830214	0.1709859424	0.0390324563	-0.1129832964	0.0907280609	0.1669196619	-0.0403319192	0.0857331466	-0.0562368581	-0.0206007044	0.1582794703	-0.0455472429	0.162206258	0.1045608428	-0.1056343836	-0.0655289228	-0.0278189547	-0.020343763	-0.1022967387	-0.2311413549	0.0061477194	0.1432282057	-0.101990987	0.0006637879	0.0883450013	-0.2580812991	0.1293478381	-0.0264765723	-0.0271470707	0.0165638961	-0.0090203414	-0.0400241764	0.1022332938	-0.0286543594	0.0300272207	-0.0005897716	0.0205061155	0.1256257302	-0.0731473629	0.044418094	-0.0310831066	-0.0347642296	0.0201047674	-0.0857077445	0.0084823323	-0.1526583155	-0.0806890643	0.0445507457	0.1270249155	-0.0619579548	0.0771625888	-0.0145106066	-0.0047823097	-0.1015717235	0.1316086406	-0.0368302486	-0.0919753525	0.0955030384	-0.0635695144171109	0.0162953217980543	0.0002655375125021	0.0040410831632272	-0.1507591637548841	-0.0014538144086201	2.113576334711676e-06	0.0227283254560719	-0.142501347754191	-0.0169091933303491	0.0203066341117608	0.0002859208190831	-0.0095620615475872	0.0004450955494989	9.143302103984572e-05	1.9811004818381645e-07	-0.0005519410038243	-0.0005536157223978	3.064903680861449e-07	3.046388717025759e-07	0.0002988685116517	0.0002338599153651	5.469046001459079e-08	8.932238725690235e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006382.5289666394	3945.227893911768	1012805794609.2888	15564823.134899482	1495487.9471952908	-18773.425207756227	2236484200206.385	352441494.0312169	1005008.3252768314	-1238.4246876774123	1533695.7070488962	1010041733875.7412	1058488.7862813706	1167468.241823227	1.704073	39.216694	0.1697778412905092	0.0788519972423371	0.0162898759	-0.1247869094	-0.0955004317	-0.0470543516	0.099903959	-0.0182516367	0.1632639361	-0.0308434292	-0.0779524033	0.0562436468	-0.0282719707	0.075528043	0.0261804094	-0.1835313051	0.0352390442	0.1636731652	0.0426724274	-0.0986839797	-0.0015100048	-0.0120279905	-0.1264246749	0.0363622755	0.0784383797	0.0288057011	-0.1643934489	-0.0010488624	-0.0477216147	0.0078517379	0.1544752344	0.0166196464	0.0838419781	0.0333471259	0.0307030084	-0.0361216608	0.032457189	-0.060141984	-0.0221766091	0.047545205	0.0527129276	0.0110711977	0.1433113558	-0.0281843631	-0.1103123031	0.1127533985	0.1528839812	-0.1431600249	-0.0439566948	0.0116065479	-0.0748588554	0.2087636012	0.006842747	0.0843235604	-0.0866547159	-0.0258228458	-0.0797136456	0.0780727126	-0.047518525	0.0319683844	-0.0085535462	-0.0227137239	-0.0637120691	-0.0123132464	0.101389811	0.0822722575	0.0371076177	-0.0139701603	0.0367410765	-0.0356960868	-0.1833615352	0.0519340814	-0.0105583526	-0.1431732536	0.0298338691	0.0075444251	0.0357557794	-0.0206138479	0.0254749753	0.112126198	-0.0041409741	0.1159789387	0.1290539229	-0.0902110237	0.0667455833	0.0476689152	0.0139126648	-0.0391140859	-0.0889712056	0.0993899282	-0.080142004627433	-0.0165724902103221	0.0002746474317712	0.0064227409057034	-0.1016020216020052	0.0491571421528789	0.0024164246246383	0.0103229707936143	-0.1707778659268797	-0.0282765181726887	0.0291650794905393	0.0007995614799703	-0.0090581296775131	0.0005039318700741	8.204971325464357e-05	2.5394732967638e-07	-5.1043298650910174e-05	0.0005008977051733	2.508985110479681e-07	2.605418337166008e-09	-0.0002117357281932	-0.0005106042398449	2.607166897475882e-07	4.483201859350468e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007826.7603263484	1444.2313597089378	1015714778829.9028	2085804.2203667276	1510340.2827216063	14852.335526315495	2281127769611.581	220591870.58625337	1007929.2232751278	2920.897998296423	8531645.11645205	1015921319132.0024	1061681.652159749	1191489.1978159102	1.618671	37.251297	0.1455450236593167	0.0778692199546401	-0.0008426218	0.0643330513	0.0067280533	0.1148063003	0.0162286558	-0.0751652281	0.0115859123	-0.1442160545	-0.1139142109	-0.1332465731	-0.012072183	0.032246077	0.0257303373	-0.0544006706	0.0800216985	0.056393612	0.0262456393	-0.0050764326	0.0148465549	-0.152209215	0.0110172239	-0.0465360935	0.1113937248	0.0140570687	0.102659251	-0.0756273056	-0.032168184	0.0771442343	0.1089044755	-0.0210572531	-0.1469094551	-0.0969355557	-0.0167647816	0.038437913	0.0694419018	-0.0375558484	-0.05901951	-0.0139886961	0.0248790381	-0.1287191939	0.0192245562	0.0173506117	-0.0298692032	-0.0208951164	0.0466413978	-0.0774968034	-0.1379618152	0.0477495485	0.0031653756	-0.0742290859	0.1783703878	-0.0116939544	-0.0121018652	-0.0964073696	0.0035926058	-0.0072834095	0.1926885831	-0.0259946411	0.0468046324	0.1329482362	-0.1141106221	-0.0177659501	0.0687114263	-0.0089437249	0.0090570118	-0.0409567165	-0.0265881556	-0.0578574941	-0.0815188155	-0.0454459608	0.0336689001	-0.0944739284	-0.0632155329	-0.0942322513	-0.0055249246	-0.0795754122	-0.1024756697	0.1123391521	-0.0884894423	0.0479327821	0.1160565624	0.0814662512	0.1283330643	-0.0330342912	0.1210197033	-0.0413807664	-0.085810973	0.1028845713	-0.0553729784682417	0.0247690261591913	0.0006135046568747	0.0030661667444443	-0.1668406196355363	-0.0652385980335311	0.0042560746733806	0.0278357923603697	-0.1503232341914895	0.0204546317353902	0.0225970747377893	0.0004183919594304	-0.0092821339688121	-0.000224004291299	8.615801101497546e-05	5.017792252036744e-08	0.000200939852178	0.0002519831508289	6.34955083016653e-08	4.03768241933165e-08	1.3932184302971676e-05	0.0002256679124961	5.09260067303798e-08	1.9410575945197035e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
1007350.970757853	-475.7895684953546	1014755978286.7888	226375.7134889957	1520646.1262119114	10305.843490305124	2312364641163.2925	106210410.04666448	1006624.1086385576	-1305.1146365702152	1703324.2145898049	1013292096092.3706	1065951.2571428572	1205825.227469308	1.312358	30.20196	0.1609669902303435	0.0893973328808323	-0.022217643	0.0111918277	0.1238604671	0.0473971824	-0.0769952174	0.0980264927	-0.0096814528	-0.1969025729	-0.123320484	0.0844694142	0.0993579005	-0.007163855	-0.0029310617	0.0241421333	0.0307849042	-0.0367322557	-0.1550817958	0.034195834	-0.0478870323	-0.171357409	-0.0527816161	0.1189419531	0.0328342185	-0.0890081252	0.1182821126	0.0057474614	-0.0596782525	0.1020082274	0.0529064786	0.0569250152	0.091713337	0.240380854	-0.0777279743	-0.0974758688	-0.1435468536	-0.1582688761	0.0053868144	-0.0804618973	-0.0900090796	0.0690786456	-0.0422242449	0.0278816657	-0.0797440447	-0.042106307	-0.0835151924	0.0254498154	-0.0407887014	-0.0183691238	-0.0611250253	0.1944441319	0.0948557634	0.0134620458	-0.086296933	-0.0107203701	0.115248963	-0.2073626094	0.125026537	0.1162488022	-0.0205791664	-0.0589094851	0.0374682708	0.0011752483	0.0219279018	0.0139045167	0.0392266023	-0.0965178172	-0.0740851562	-0.0927415492	-0.0438284129	0.0106017072	0.0586373458	-0.0194638074	-0.1454262847	-0.1436982971	-0.0539036447	-0.0763682745	-0.0862715112	-0.1406136783	0.1136449058	-0.0454207631	0.073038675	-0.0236478255	0.1001068447	0.1125363758	-0.0090807097	-0.043629296	-0.0825001988	0.105973176	-0.0742955268526088	-0.0189225483843671	0.0003580628373587	0.0055198253103067	-0.1705591298233457	-0.0037185101878093	1.3827318016842205e-05	0.0290904167660968	-0.139191878903631	0.0111313552878584	0.019374379152723	0.0001239070705445	-0.0077121534072981	0.0015699805615139	5.9477310177699694e-05	2.464838963531814e-06	-0.0003830560630537	-0.0005839959152317	3.4105122900731096e-07	1.467319474422002e-07	-0.0003759828663575	-0.0003899150506604	1.5203374673155816e-07	1.413631157944017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1005843.590658069	-1507.3800997840008	1011721328867.9172	2272194.765224824	1517387.7983898893	-3258.32782202214	2302465730702.515	10616700.195763543	1008282.0300610448	1657.9214224872412	2748703.443142117	1016632652144.0216	1067816.947804054	1209652.0865536644	1.173005	26.994947	0.1300937497495197	0.0809015582088848	0.0652781165	0.0042569836	-0.000118565	0.1365654827	0.0645917055	-0.0010145459	-0.0909478808	-0.0824406298	0.1198812494	-0.062187846	-0.050733735	0.0722629913	0.1832610253	0.1022050884	0.076274399	-0.0309164753	0.0712350292	-0.0309367923	-0.0390290334	-0.0516414045	-0.1578969965	-0.009841708	0.1280335998	0.0705349997	0.1383516055	0.0454210754	0.0900220356	0.0830170282	-0.1279054101	-0.0362368858	0.1290194549	-0.0721918877	-0.0172700908	-0.0299038001	0.0302256313	-0.119123358	0.0688248463	-0.0225006458	0.0761295096	-0.0057552513	-0.0939533013	0.2118150996	0.0301097855	-0.0503398423	-0.0570714574	-0.0067383804	0.0237559412	0.114695752	-0.0043444479	-0.0653977892	-0.0174985209	0.1240453839	0.0497536243	-0.126082416	0.0089625884	0.1626281791	0.2326039845	-0.0034543214	0.0534598096	-0.0401811338	-0.0293283738	0.0087359887	0.0022691657	0.0555945474	0.0921266968	-0.1156607705	0.0288555532	-0.1681999697	-0.0021583453	0.0256029021	0.0014586296	0.1550976857	-0.2009637731	-0.1549875566	0.0461404758	-0.0803753899	-0.1065566139	-0.1246662811	0.0510371782	-0.0776055118	0.1770678949	0.0062558067	0.138302716	0.1095983972	-0.0462739477	-0.0458586883	-0.0790446912	0.108643553	-0.0908910231077442	-0.0165954962551354	0.0002754104959542	0.0082611780815724	-0.1713106105691366	-0.0007514807457909	5.647233112944474e-07	0.0293473252935703	-0.202908864347691	-0.06371698544406	0.0411720072308696	0.0040598542340785	-0.0070200750035449	0.0006920784037531	4.928145305539593e-05	4.78972516941577e-07	-9.518251489493146e-05	0.0002878735481587	8.287117972951884e-08	9.059711141723847e-09	-0.0003753390721788	6.437941786999494e-07	4.144709445279424e-13	1.4087941910404244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
