global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
928939.578805041	-1376.1286418221423	1893730.0388432543	862928741070.487	1370281.2126453489	-3479.45305232564	1877670601728.808	12106593.543338211	937041.1401447464	-2270.330682630418	5154401.408493099	878046098323.7662	969216.4157007376	891962.8513109777	1.126669	22.173981	0.0607568269703152	0.027664107406312	-0.0133051219	0.0162616718	0.0808350681	0.1585023455	0.0251585906	0.0597047097	-0.0875527733	-0.0017145578	-0.0240222509	-0.0679508799	0.0629582963	-0.0782421106	0.012459688	0.096598182	0.0882007894	0.0455921211	0.0234998909	0.0784203528	0.0314143307	0.0859760196	-0.0176939962	0.0083491662	-0.066687807	-0.0198231454	0.0479643514	0.0142399579	0.0354772113	0.0321964705	-0.0324022231	-0.1870006064	0.1039477222	0.0036919383	0.0326658359	0.0419744127	-0.0695923328	-0.1205313317	0.1235760485	-0.0153535562	0.0096964826	-0.0324235813	0.0058088109	-0.0205390284	0.0370545441	0.1135005073	-0.0921277966	0.135311566	-0.019573874	0.131824795	0.0211925801	0.0505969406	0.0823735406	-0.0086072265	-0.0223865875	0.0634953986	0.0736593967	0.0495897135	-0.0024052481	-0.0335480044	0.0509876593	0.0006913422	-0.0763338577	-0.0139901318	0.0227767478	-0.0019832929	-0.0491713802	-0.0427668254	-0.145455613	-0.0968344134	-0.0546508486	-0.0011299364	-0.1975777134	0.0346040096	-0.0359395465	-0.1298639614	-0.0168018395	0.0526452715	0.1299844826	-0.0070622557	-0.0117963244	0.0241956212	0.0705133587	0.0179294913	0.0284905943	0.0171979599	-0.013602494	0.0202140501	-0.1139846339	-0.0748349445	-0.1457294248	-0.0138444322	-0.044049527	0.0108875087	-0.0412917763	0.0071635367	-0.0180708462	-0.026092717	-0.0358085634	0.0430300626	0.0641631668	-0.1317276721	-0.0368197534	-0.088966648	0.0012091775	-0.1154447293	-0.003627002	-0.0578681581248616	0.0114972214249889	0.0001321861004952	0.0033487237247639	-0.0846522393282498	-0.0181045597181111	0.0071660016232872	0.0003277750825866	-0.0600327931100252	0.0084042919506402	0.003603936248591	7.063212319159565e-05	0.0037902479277113	8.816510747950042e-05	7.77308617687186e-09	1.4365979353519806e-05	0.0032971088051245	-0.0002570129602654	6.605566174443548e-08	1.0870926472829508e-05	-0.0049782965772324	0.0001098370097865	2.478343681088383e-05	1.2064168718839782e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928271.3390964044	-668.2397086366545	446544.30819880095	861687678987.8318	1365122.5139534883	-5158.69869186054	1863559478102.692	26612172.193403646	937507.742137241	466.6019924945431	217717.41939987763	878920766567.2675	968350.9263204688	878615.3961070916	1.045909	20.584536	0.0516284941117365	0.0349022659663137	0.0207173907	0.0043414641	0.0716447439	0.0039420539	-0.0283816231	-0.0071570407	-0.0323846849	-0.0521748548	0.0184833681	-0.0157031315	0.0424513413	-0.026893826	0.0599264586	0.0635472515	0.0752049864	0.0963133708	-0.0130790064	-0.0074369489	0.0241176839	-0.0130878651	0.003965943	-0.0678902282	-0.0366570743	0.1697239913	-0.0511471058	-0.0630954139	0.0127607569	0.0951263674	-0.0269702254	-0.0340351468	-0.1002416883	0.0228504678	-0.0086355872	0.0248358721	-0.069028854	0.039158473	0.027919307	-0.0150456047	0.0091661758	0.0565468387	-0.1232833852	-0.0018166248	0.0435884363	-0.0693921734	-0.0724750293	0.0174472556	0.0253559189	0.0603939822	0.0233178393	0.10246805	0.0781152377	0.0007616437	0.0196125789	0.0315265497	-0.0354753419	0.0243892123	0.1070525971	-0.0254880656	0.0464515584	-0.106181262	0.1315645653	0.029487595	-0.0912285615	0.0457323516	-0.0703653067	-0.0947071747	0.0198348262	0.0867143186	0.0162098472	-0.0523680078	0.0769773988	-0.0299412498	0.0098294036	0.0397939881	0.0217188193	0.0286982513	0.0500258401	0.0834440705	-0.0174563427	0.0149095126	0.0775752425	-0.0057728153	0.021619199	-0.0031733721	-0.0080546809	0.0278000118	-0.0922718244	-0.1085174933	-0.0963991337	0.065707114	-0.0279054334	-0.0390232298	-0.0287881746	-0.0184987944	0.0486822929	-0.0535046587	-0.0932586696	-0.0642165044	-0.0137372374	-0.0464974465	-0.0880993208	-0.0526184793	-0.0012091775	-0.1154447293	0.003627002	-0.057756524430431	0.0001116336944306	1.246208173222528e-08	0.0033358161142829	-0.0588646458185166	0.0257875935097332	0.0034650465273394	0.0006649999790232	-0.0371345305591575	0.0228982625508677	0.001378973359849	0.0005243304278484	0.0037901313142004	-1.166135109001605e-07	1.3598710924461851e-14	1.4365095378882452e-05	0.0032681579779618	-2.8950827162700123e-05	8.381503934045351e-10	1.068085656891536e-05	-0.0049507439307719	2.7552646460499847e-05	2.450986546807481e-05	7.591483269772946e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929447.7203763376	1176.3812799332663	1383872.91577743	863873064912.7708	1368025.406104651	2902.892151162727	1871493511747.7957	8426782.841282163	937542.6064599714	34.86432273045648	1215.5209994534243	878986138927.7568	968895.1729452056	874972.6206328081	0.886386	17.444967	0.0602926979854899	0.0329414205181868	0.0321318584	0.0181004899	0.0818369428	0.0159666412	-0.004895553	0.0050588002	-0.0011880368	-0.0552313679	0.0134913785	0.0085659445	0.0465188369	-0.0084761107	0.0413650484	-0.0049339967	0.0481828315	0.089135266	-0.0228946037	0.0243056645	0.0512418753	0.0290162746	0.0380934655	0.0301327235	-0.0774639316	0.089049944	-0.0386094668	-0.0509178124	0.0720254191	0.0646213702	-0.0957241859	-0.1171625299	-0.1760644472	0.0186972323	0.0091966433	-0.1030595637	0.0604335361	-0.0176073577	-0.0460668463	0.0029468799	0.0048487218	-0.0387245602	-0.0791399102	0.0967097628	0.042688579	0.0951839214	-0.1477377058	0.1264829884	0.0311079966	0.0295931622	0.0223038016	0.0895669793	0.0240146962	-0.0065429385	0.0325213085	0.0084135605	0.0008819612	-0.0032908256	0.1528845522	-0.0095393801	0.0051452849	-0.0364369545	0.0250368933	0.0247688389	-0.1065987508	-0.0183388432	-0.1146824072	-0.1387546066	0.0074557132	-0.0277075579	0.0432807344	0.0535209918	-0.0066183325	-0.0839126166	0.0305482083	0.1068057432	-0.0943909106	0.0205821135	0.0653019235	0.0377757649	-0.0248000614	-0.0070699406	0.0660753649	0.024832565	0.0335238331	0.016030005	-0.0060330966	0.0418028797	-0.052383246	-0.1263095873	-0.0183853415	0.042921031	-0.1127114111	-0.0805760215	-0.0180443667	-0.0495537208	-0.0163554387	-0.0443385851	-0.098539575	-0.0737566905	0.0140628166	-0.0649558347	-0.0192898022	-0.0310519115	-0.003627002	-0.1152422001	0.010866692	-0.0586137477624646	-0.0008572233320335	7.348318409827863e-07	0.0034355714267618	-0.0802498238231521	-0.0213851780046354	0.0064400342236469	0.0004573258382899	-0.0321255293128217	0.0050090012463357	0.0010320496336289	2.5090093485793575e-05	0.0036048861616408	-0.0001852451525596	3.4315766546829495e-08	1.299520423838934e-05	0.0032779489410985	9.79096313670014e-06	9.586295914422106e-11	1.0744949260448776e-05	-0.0044849541384185	0.0004657897923534	2.011481362371723e-05	2.169601306606237e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930115.6594796234	667.939103285782	446142.6456982146	865115140009.2148	1369223.2610465116	1197.8549418605398	1874772338590.8435	1434856.4617397173	938296.94612223	754.3396622586297	569028.3260564635	880401159102.3031	969479.611894099	886923.3498751137	1.043062	20.528502	0.1127994955485414	0.059378250960833	-0.006686173	0.0537318785	0.0212209845	-0.07324149	0.0210654202	-0.0053799419	-0.03444131	-0.1048282116	0.0174185839	0.0089465872	0.0151601377	0.0786312469	-0.0184752161	-0.0060626424	0.0958711676	0.0478476326	0.0175696424	0.0671346465	-0.0264019686	0.083867388	0.1013002295	0.078978901	-0.1461412505	0.0007940807	-0.0002905619	-0.0955852029	0.045490087	0.01563597	0.0097961592	-0.0959141724	-0.1001847686	-0.0211029373	0.0023041127	-0.0117914971	-0.0495260753	-0.0283761514	0.0208690826	0.1025015528	0.063132663	-0.0231292985	-0.0654348989	-0.1045926053	0.0759126695	-0.0683119929	0.1336467658	0.1768981212	0.0265183758	-0.0144291748	0.0934993485	0.0292801074	0.0221066723	-0.0745414107	-0.0354743575	0.0022768632	0.1035259939	-0.0046222879	0.0469055218	-0.0401377327	0.0098634049	0.0626343488	-0.0119014067	0.0661956195	-0.0929182123	-0.0738504076	-0.0501439402	-0.0655054592	-0.113241688	-0.0911527329	-0.0117151618	-0.0753927854	-0.0566972615	-0.070002929	0.1159713794	0.0184016496	-0.043701049	0.0067212323	0.0427938556	0.0638998401	-0.0378691752	-0.0062553341	0.0234440849	0.0444378486	0.0423766447	-0.0032101699	-0.0475214657	0.0125756382	0.1163962988	-0.1043229927	-0.0729846928	0.0158755235	0.0420412137	-0.0335527888	-0.0957874397	-0.0848178694	-0.1149157709	-0.0119148872	-0.0400415328	-0.000932834	0.061979947	-0.0245445412	-0.0404241603	0.0165752734	-0.0060432357	-0.1148374968	0.0180634961	-0.0658824761971743	-0.0072687284347097	5.283441305755734e-05	0.0043405006698712	-0.0485506634399826	0.0316991603831695	0.0023571669204624	0.0010048367689979	-0.0274775821001895	0.0046479472126321	0.0007550175180726	2.1603413291415437e-05	0.0027871854226632	-0.0008177007389775	6.686344985245128e-07	7.768402580306242e-06	0.0028700532790224	-0.0004078956620761	1.6637887114050018e-07	8.237205824427229e-06	-0.0046430309277254	-0.0001580767893069	2.155773619581459e-05	2.498827131757814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928920.2799157412	-1195.3795638822485	1428932.3017473146	862892886438.7389	1370101.935755814	878.6747093023732	1877179314361.8289	772069.2447676101	938332.9652877057	36.01916547561996	1297.3802815600927	880468753745.6187	968090.6988606428	889665.4334275266	1.084376	21.341614	0.072060484803488	0.0405406118768974	-0.0036578693	0.0325707522	-0.1161143724	-0.030642019	0.0093024471	0.1075648907	0.0041915883	0.0182861194	-0.0129121918	-0.1101763312	0.0221376332	0.0222441794	-0.0812039674	0.0584832044	-0.0610089788	-0.0240146701	0.0317312452	0.068365984	-0.069987338	0.1005663643	0.0969028257	0.0354362242	-0.0398795975	-0.0992482728	-0.0377702992	-0.0165901272	0.0391643973	0.0172395235	-0.014076978	-0.0573365035	-0.1145218025	-0.0469948225	-0.0098347627	0.0104616304	0.0434921717	0.0710876016	-0.1084808763	0.0209146516	-0.0289565938	-0.080254853	0.0614835774	0.0011449337	0.0617150233	-3.19235e-05	-0.0014423903	0.0190687131	0.0108130597	0.0449469024	0.005632394	-0.135484511	-0.0214970808	-0.0239798195	-0.0425322594	0.0458655107	0.0968826736	-0.0432448302	-0.0016054693	0.034650044	0.0595611177	0.0171406022	-0.0106435022	0.0350917138	-0.0758759802	-0.0868058981	-0.1039349043	-0.1113401807	-0.0225166871	0.0322819892	-0.0164040693	0.0199900202	0.0307736148	-0.096856464	0.0188306354	0.006770949	-0.0198303403	0.0464483368	0.0238686705	-0.0326323029	-0.0232331876	0.0081855169	0.068095613	0.0321942291	0.0543903907	-0.0735507853	-0.0564761463	-0.0541664058	0.0532893376	-0.0038146984	-0.080606956	-0.0462769862	-0.0176928368	-0.0328138952	-0.0191165681	-0.0050972384	-0.0046411612	-0.0411361505	-0.1200538687	0.0187817375	0.0387062547	-0.0525359858	-0.03049066	-0.1414176516	-0.0084568186	-0.1142313295	0.0251890118	-0.0803567983844146	-0.0144743221872403	0.00020950600278	0.0064572150465934	-0.0472119015087315	0.001338761931251	0.0022289636440701	1.792283508567169e-06	-0.0553813332714412	-0.0279037511712517	0.0030670920749224	0.0007786193294271	0.0031919582050005	0.0004047727823372	1.638410053210791e-07	1.0188597182470014e-05	0.0028688704144081	-1.1828646142996065e-06	1.3991686957621569e-12	8.230417454666105e-06	-0.0044821135844021	0.0001609173433233	2.008934218348184e-05	2.589439138222892e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928848.9443004776	-71.33561526355334	5088.770005029704	862760361328.1118	1372317.4462209302	2215.51046511624	1883255173202.336	4908486.621039579	939773.4520639742	1440.486776268575	2075002.1526046323	883174141204.2389	971575.8075276609	885241.2617778031	1.072278	21.103508	0.070889411415289	0.0414408622871965	0.0071602384	0.0071511136	-0.1502980296	0.057303611	-0.0184458817	0.1297337927	-0.0199955451	0.0421915301	0.0302518431	-0.1235641266	-0.0123322214	-0.0404304514	-0.0630654549	0.1175657506	-0.0930211455	-0.0895145743	-0.0290157726	0.0073851544	-0.0467832617	0.1270557653	-0.0121951876	0.0929231757	-0.0769685941	0.0139040642	0.0164588115	-0.0285770341	-0.0380062579	0.1238620357	-0.0589194156	-0.0213835839	-0.0653426939	-0.0491898776	0.0263423579	-0.0774505543	-0.018576184	0.026474211	0.053957494	-0.1086448602	-0.1832011921	0.0133245688	-0.0910606519	0.0112426428	-0.0767382257	-0.1288659556	0.1164823664	0.0174175407	-0.0530497806	0.0942143551	-0.0357657827	-0.143970611	0.0120546945	0.0084021645	0.0574498926	-0.0672775081	0.0554163257	-0.0395194865	0.111554286	0.0029044139	0.0298626047	-0.0049609007	-0.0009991836	0.0363887519	-0.0233390368	-0.0694844696	-0.0565002543	-0.0665333032	-0.0760855256	0.0013563123	0.0197830162	-0.0825637413	-0.1147855279	-0.0683030361	-0.035236154	0.1815574819	0.1288973299	0.1231873977	0.0388036417	-0.0813735878	-0.0181822397	0.0081453333	0.0707109963	-0.0102717208	0.066889091	-0.0224508839	-0.084696524	-0.0701579983	0.005531792	0.0290062331	-0.093690924	-0.0100923828	-0.0421879615	-0.0496606338	-0.0981188131	-0.0128072299	-0.0279702743	-0.0403182276	-0.0855266253	-0.0820051699	0.0229168932	-0.0509916881	0.0060016788	-0.0160321897	-0.010866692	-0.1134247617	0.032215118	-0.0583476300343051	0.0220091683501095	0.0004844034914634	0.0034044459306201	-0.0804109235775314	-0.0331990220687999	0.0064659166305915	0.0011021750663246	-0.0552541904506966	0.0001271428207446	0.0030530255623618	1.6165296866893737e-08	0.0034011010764355	0.0002091428714349	4.3740740672076926e-08	1.1567488532130717e-05	0.0028677312988378	-1.1391155703001192e-06	1.2975842825001658e-12	8.223882802333936e-06	-0.0045829131609095	-0.0001007995765074	2.1003093040437505e-05	1.0160554624071256e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926904.4241722976	-1944.52012818004	3781158.52889732	859151811550.1786	1360872.4337209302	-11445.012499999952	1851973780861.528	130988311.12515518	937587.4364724804	-2186.015591493808	4778664.166254022	879070201031.0375	969204.7218453636	860159.4442003341	1.133701	22.31238	0.0523062663729433	0.032545316888456	0.0712035093	0.0069676496	0.000530637	0.1281110735	-0.0463284427	0.0646164953	-0.0031179283	0.0497145963	-0.0600522423	-0.0457530687	0.0454033451	-0.0710925329	-0.0345693114	0.0704955837	-0.0652785119	-0.0304769975	0.0040961534	0.0347107645	-0.1324055162	0.1032481593	-0.020112197	0.1157224217	-0.1040464964	0.0199507523	0.0487280248	0.0259123668	0.0035844027	0.0580379584	-0.1077349535	-0.0375189988	-0.0848966773	0.0443793904	-0.0500131809	0.1260860061	0.053770509	0.0404235365	-0.0859129268	0.0484176776	-0.0299896767	-0.0767723005	0.1402341336	0.015839338	-0.0016448134	-0.0862638571	0.0170845844	-0.0640375366	-0.0114489457	0.1057967936	-0.0511365933	-0.0792841848	-0.0165042094	0.0100964292	0.0081132932	-0.0106696356	0.0307943355	-0.1161611992	0.1400470092	-0.0631041772	0.0537519852	-0.013007276	-0.0748434791	0.0377982285	0.0122623571	-0.0510040476	-0.0412197525	-0.0456498798	-0.071451403	-0.0570013874	0.0021221442	-0.0671943726	0.0549502026	-0.0937010729	0.083718075	-0.095156934	-0.0756476672	-0.0218834864	-0.0724047982	-0.0424418734	-0.0358346946	-0.0517454067	0.0852955993	-0.0130772041	0.0916608519	0.0595091619	-0.0997928101	-0.0608051319	-0.0623345034	-0.0526097033	-0.0629495423	-0.0810144124	-0.1486797888	-0.0375751556	-0.0328873012	-0.0169190466	-0.053009585	-0.0201096804	-0.023999823	-0.0743528131	0.1016372015	-0.0360385412	0.0538212252	-0.0604067135	-0.013271799	-0.1124192083	0.0391140859	-0.0685975198715027	-0.0102498898371976	0.0001050602416746	0.0047056197325212	-0.080500073057081	-8.914947954959118e-05	0.0064802617621953	7.947629703962977e-09	-0.0279129069296004	0.0273412835210962	0.0007791303732605	0.0007475457845809	0.0032104526656158	-0.0001906484108197	3.634681654807717e-08	1.0307006318159596e-05	0.0028688306809203	1.099382082499819e-06	1.2086409633216389e-12	8.23018947578963e-06	-0.0044821420831097	0.0001007710777997	2.008959765318296e-05	1.0154810120933337e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931472.6334452633	4568.209272965672	20868535.96160956	867641266857.4537	1369290.8510174418	8418.417296511587	1874957434680.07	70869749.77820545	942958.9225339527	5371.486061472329	28852862.50859152	889171529586.3931	975885.1654702318	878764.1801905445	1.644837	32.372055	0.3889378071083316	0.2464868221962119	-0.0282739643	-0.026660993	-0.0119001444	0.0335811609	0.0306559679	-0.0119826422	-0.0221454771	-0.0914998384	0.1180668688	-0.1898691773	-0.1486206617	0.0019564854	-0.1428856267	0.182072741	0.2116258116	-0.2889413544	-0.1748225571	0.0363850059	0.2864595285	-0.1328658201	-0.0363343142	0.08848681	0.1258677066	0.0122484266	0.2294213191	-0.2226207837	-0.0700349561	0.0325396798	0.1269418947	-0.0029366129	-0.0579852305	0.196945641	-0.0246378151	0.0178368517	0.0748896133	0.0656658486	0.0246114701	0.1451256694	-0.0004830378	0.0036770109	0.0684761329	-0.0502913858	0.0576185229	-0.093814174	0.1463341257	0.0651329736	-0.1823474015	0.0530795086	0.1786163445	-0.0200110729	0.0790633011	0.207478736	0.0777380058	-0.1909498681	0.1426061338	0.3473528931	-0.0389865017	0.0827112969	-0.2006377842	-0.0400519186	0.1014752895	0.1410155816	0.1667862884	-0.1743286414	0.1526858838	-0.0585216221	-0.0753587252	-0.0621801665	0.1087136734	-0.046648955	0.1464181607	0.1274286961	0.0539813038	0.0606759781	-0.028045059	-0.0481438009	-0.0590564273	0.1296492343	0.0341614823	0.138662392	-0.0275096655	-0.1542241436	0.0508536604	0.1102098711	-0.2577105783	-0.0450780729	-0.0151214452	0.0728234969	-0.0352222986	0.055238548	0.0369577063	0.0347287368	-0.2769426121	-0.0783456656	-0.2154957191	-0.1147571087	-0.0130668054	-0.0977084993	0.0881165515	-0.2129636578	0.2085978053	0.3726392429	-0.0156710845	-0.1112164334	0.0458586883	-0.0896406487723737	-0.0210431289008709	0.0004428132739386	0.008035445912332	-0.1229654304171248	-0.0424653573600437	0.0151204970776687	0.0018033065757162	-0.2176346587491622	-0.1897217518195618	0.0473648446888642	0.0359943431134834	0.0054206731806085	0.0022102205149927	4.885074724894598e-06	2.9383697730968278e-05	0.0028560653672262	-1.276531369409986e-05	1.6295323370877342e-10	8.157109381868929e-06	-0.00497330763498	-0.0004911655518702	2.473378883215036e-05	2.412435993440558e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
928388.2331088664	-3084.4003363968804	9513525.43516519	861904711375.0028	1364046.470348837	-5244.3806686047465	1860622773271.1208	27503528.59723517	939663.5716136526	-3295.350920300116	10859337.68792282	882967627817.7261	971030.8042017914	869800.8922303681	1.441529	28.370747	0.2592046575265647	0.119103502809388	-0.0072218488	-0.0212864552	-0.0637453984	-0.0746551406	-6.86891e-05	0.0137969198	-0.0498671095	-0.106789184	0.0351073392	-0.0565149835	-0.0469466471	0.0696373595	-0.1173331512	0.1797762461	-0.0604465135	-0.023293714	0.0499338127	-0.1272292348	0.0008035723	0.0407396191	0.0326481626	0.0846686457	-0.0749104561	0.1117418886	0.0645157395	-0.0526114954	-0.0402624957	0.1835936951	0.0014897042	0.0816400089	0.1064953082	-0.1079836675	-0.0456634528	0.0647407294	0.0270588342	-0.117127018	0.159273701	0.1221198236	-0.017002058	0.0391062458	0.042697145	0.031858243	-0.0066458294	0.1865098435	-0.0348970532	-0.03648733	-0.0708159809	0.0616335627	0.1008440444	-0.1429673824	0.0349632029	-0.0525374583	0.0669774901	-0.0792787676	-0.0651173771	-0.007329404	0.0009606359	-0.0429923234	0.0700449526	0.0555697712	-0.0176486465	0.1649469914	-0.0011466055	-0.0342814473	-0.1064263586	0.055041958	-0.1247430373	0.1387483958	0.0367571352	-0.1338636018	-0.055012012	-0.042866799	-0.2437053053	0.0234451474	-0.0097311488	-0.1576195418	0.0526810972	0.2096534247	0.0190005895	0.1455034675	0.0374659314	-0.1251107707	0.0561390053	-0.0814663573	-0.0510815019	-0.1149034473	-0.0155813309	-0.0029346255	0.0445967545	-0.0261275078	0.1348212958	-0.0276590854	-0.025157477	0.0052769532	-0.1109079097	0.0214897171	-0.125086852	-0.0213215837	-0.0235384981	0.1298524504	-0.0111046606	0.0724349184	-0.0180634961	-0.1098185471	0.0524223074	-0.1160059102052883	-0.0263652614329146	0.0006951270104259	0.0134573712025574	-0.0579653362172507	0.0650000941998741	0.0033599802027789	0.0042250122459925	-0.1620414175859963	0.0555932411631659	0.0262574210132792	0.0030906084630259	0.0044966154289538	-0.0009240577516547	8.538827283931395e-07	2.0219550315905368e-05	0.0024118837419446	-0.0004441816252816	1.9729731623780374e-07	5.817183184656686e-06	-0.0058499894726559	-0.0008766818376759	3.422237683018486e-05	7.685710445107943e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925814.1011650556	-2574.131943810731	6626155.264146813	857131749916.0599	1359369.8940406975	-4676.5763081396	1847886508824.217	21870365.96585261	937061.1044942816	-2602.467119371053	6772835.107407466	878083513556.0428	969133.4141695206	879312.0415383539	1.352436	26.617304	0.1167385118569298	0.0635913430531799	0.034516829	-0.0206882277	-0.1721045309	0.067718537	-0.0803766069	0.1356857124	-0.0233209202	0.0241542249	-0.0346828148	-0.0895863066	0.0585476492	-0.0255925948	-0.0419089105	0.0920570922	-0.0298483827	-0.0900136298	0.0997826947	0.0193884368	-0.0286390955	0.1419228883	-0.0018312389	0.0240779273	-0.0830182103	0.0015621379	0.0150012593	0.0303019639	0.0068216277	-0.0044213426	0.0908237222	0.1134047252	0.0141291909	-0.1300280296	0.0008106657	-0.0085765008	0.0808640728	-0.0292723988	-0.0844384449	0.0361666108	0.0874066421	-0.0545142355	-0.0727986447	-0.0015399696	-0.0392785447	0.0137576327	0.0153325387	-0.1423889172	-0.0085160699	0.1336640569	-0.0070883311	-0.123909203	0.0189250475	-0.0199683314	-0.0654978493	-0.0059104363	0.043625689	0.0452209517	0.0970853676	-0.0217492481	0.0876252015	0.0570547327	-0.020036212	0.0825698163	0.007212141	-0.0019866124	0.0009344186	0.131047822	0.0093377471	0.0325639312	-0.0036286401	-0.027502203	0.0590487944	-0.0727230776	-0.0745192199	0.0257198942	-0.0315528781	0.015924073	0.0216468841	-0.1029964581	-0.0207220718	0.0486831602	0.062069737	-0.0600345698	0.0364907181	-0.0534415848	-0.1363269825	-0.0745999812	-0.0141012072	-0.0445521779	-0.0901539788	-0.053978114	-0.0459696008	-0.1114679775	-0.0201001923	0.0981360376	-0.0799071989	-0.0598101711	-0.0181629735	0.0898163866	-0.0585908017	0.0859277046	0.0448430987	-0.1156705476	-0.0204479845	-0.1082280018	0.0587790397	-0.1108882795954144	0.0051176306098738	2.6190143059118295e-05	0.0122962105516307	-0.0902141691655344	-0.0322488329482837	0.0081385963182276	0.0010399872265263	-0.1253493737763591	0.0366920438096372	0.0157124655061253	0.0013463060789283	0.0038280104221822	-0.0006686050067716	4.470326550800517e-07	1.4653663792335544e-05	0.002445126151471	3.324240952639994e-05	1.1050577911208851e-09	5.978641896607384e-06	-0.0056982367991712	0.0001517526734847	3.246990261942885e-05	2.3028873909754e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
