global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
844515.413148563	573.2458746345947	713206283045.488	328610.8327855814	1082294.3706574135	8140.666223404231	1171361104756.7268	66270446.5608745	881756.2435091444	-3050.886879490456	9307910.751447009	777494072967.3575	903180.9405084426	791295.0130099956	1.094142	20.277416	0.1444335553934622	0.1009518029837011	-0.0575486597	0.0906204912	0.0758732871	0.0984064652	-0.0022401937	-0.0416217233	0.0739814808	-0.0799874184	-0.1040870189	0.0609626253	0.0956298878	-0.006549755	0.0177156228	-0.0258444814	0.139454705	-0.0352167864	0.0420553926	-0.100698107	0.1103715989	-0.1376377329	0.0959963113	0.0011446561	0.1252417196	-0.0106119841	-0.0513515864	-0.050456878	0.0654974742	0.0978591125	-0.003349881	-0.1362783391	-0.0697700703	0.1139608373	-0.0027531876	-0.0837454595	0.0487754832	-0.0878168013	0.1617764168	0.009803015	-0.0984289145	-0.1062053322	-0.1238047637	-0.1380021909	0.0816768567	0.0592607827	-0.0295680943	-0.0706443756	0.0735208781	-0.0625218305	0.1080367868	0.0065877658	-0.0106421205	0.018961868	-0.1222474552	0.0121310522	0.0574613142	-0.075532807	0.01231708	0.0126148113	-0.0827820905	-0.0514762447	0.1889724847	0.1430625437	-0.1319580652	0.0924943732	0.0459919944	0.0087108597	0.050818771	-0.0640544608	0.0770496867	-0.0503358485	-0.0140174306	-0.1797911297	-0.1070529053	-0.0027529186	0.1089376658	-0.2093823316	0.0137745321	0.192957136	-0.039647221	-0.0061210704	-0.0210811429	0.0057993209	-0.1028211481	-0.0842336227	-0.0745254132	0.0173755675	-0.0060479609	-0.0794618741	0.1086964241	-0.1064331912	0.086142692	-0.0083346016	-0.0154811063	0.0428054939	-0.0748692272	0.014798371	0.0651808202	-0.0669801252	-0.01327604	0.0304367591	0.0209051767	-0.0764244578	-0.1123659957	0.043875223	0.0007849326	0.0213501666	0.0275434712	-0.102329975	-0.0763617167	0.0591569147279784	0.0003941053030728	1.553189899101815e-07	0.0034995405601333	0.0703345600638556	-0.0961941168553436	0.0092533081175795	0.0049469503393761	0.1393497865358313	-0.0041373778032607	1.7117895086914383e-05	0.0194183630075817	-0.0026079471875272	0.0003753607853886	6.801388532931033e-06	1.4089571920762152e-07	0.0006631900785691	0.0004203038027772	4.3982108031248907e-07	1.766552866289755e-07	-0.0016781383831746	-7.849452046979999e-05	6.161389743783849e-09	2.8161484330838603e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843504.4636072884	-1010.9495412745746	711499780125.4194	1022018.9750032728	1087713.5043425865	5419.133685173001	1183120667529.23	29367009.89777671	882754.980364141	998.7368549966486	997475.3055285967	779256355357.6951	904457.1573525706	791336.6897201992	1.322419	24.508009	0.2544708416215623	0.1394235784790909	0.1411305946	0.0019002579	0.0307220576	0.1283577256	-0.0651752415	0.1555905101	-0.0561995957	-0.0452774339	-0.0382604498	0.005624125	0.0336662233	0.0696585126	-0.0293137583	-0.1513831719	0.1026749772	0.004964663	0.0201169821	0.0528949717	-0.0989113043	0.0366877469	-0.1637518605	0.1481301413	0.0937581973	-0.0697528802	-0.0809636818	0.1275444624	-0.0091044931	-0.0182311807	0.1959317011	-0.0216230419	0.2772735082	-0.2082718853	-0.1407420384	-0.0441034975	0.0164750607	0.0070698279	0.2326572142	0.0795785426	0.187719957	-0.142296413	0.0427529292	0.0580744007	-0.0085378351	-0.0683465897	-0.121552261	-0.055278341	-0.0101639828	-0.0869458732	-0.0066149179	-0.0963841151	0.0193211361	0.1235629639	-0.1282356744	0.0599076534	-0.0249285957	0.1206755057	-0.0967010006	0.0631959384	0.0477258739	0.0107132812	0.0499524948	-0.044282633	0.0897547519	-0.0057476511	-0.2382793891	0.103974912	0.0819333318	-0.1513437566	-0.1913474072	0.2511356818	-0.0808546841	-0.0323091301	-0.0523325772	-0.0363251627	-0.0791940561	-0.0757249931	0.0647572601	-0.1643734098	-0.143270144	-0.0820567652	0.1776458093	0.0344875824	-0.0845650821	0.0946755531	0.0293576424	-0.0717318536	-0.0507611946	-0.0637228382	-0.0502699518	-0.1025057126	-0.0207451066	0.0213341368	-0.0967816362	-0.0887773352	-0.0256913807	0.0093385123	0.0235844422	-0.1362475848	0.1080505451	-0.0568690992	0.0894522416	0.0633038023	0.0286568375	-0.0126427698	0.1047983183	0.2424065125	0.0251890118	-0.1044804285	-0.0707724105	0.0812322730256909	0.0220753582977125	0.0004873214439723	0.0065986821809203	0.1671022714775034	0.0967677114136477	0.009363989972235	0.0279231691329412	0.2172439869820834	0.077894200446252	0.0060675064631608	0.0471949498798716	-0.0034970383349146	-0.0008890911473873	1.2229277115862278e-05	7.904830683626432e-07	0.0006634755746932	2.854961240999609e-07	4.40199838214472e-07	8.150803687610026e-14	-0.0014128435974071	0.0002652947857675	7.038132335542374e-08	1.9961270307342355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842747.6490639241	-756.8145433643367	710223600002.771	572768.2530477695	1075102.223819814	-12611.280522772577	1155844791662.309	159044396.42406297	883818.7575522534	1063.7771881123772	1131621.905948276	781135596201.209	904210.8891601562	785928.1365847775	1.32029	24.468557	0.1562685504006878	0.0721360852300801	0.0205485585	-0.0926743758	-0.0877282845	0.0183312606	0.0167306256	0.0332165519	-0.0843267833	0.0260513643	0.0660420546	0.0399211631	-0.0735786329	0.062707833	-0.0367045514	-0.1075212006	0.1265837436	0.165275201	0.2237001006	-0.0039895915	-0.1189952527	0.0205903543	0.0961446754	-0.3372132208	-0.2794124491	0.0306897806	-0.0614037279	-0.0231738254	-0.1170316032	-0.0109747398	-0.0901455105	-0.1563884675	0.0781095257	0.0567061052	0.097112484	-0.1094677296	-0.1075779992	-0.0847953209	-0.0712328875	-0.1010118485	0.0200642723	-0.0776308183	0.129875293	0.0720280721	0.0020205317	0.1003627016	0.1225550582	0.0336512937	0.0357384291	0.0738490382	-0.0842044946	-0.0272262698	0.0094780541	0.0445187285	-0.072231746	0.1616262458	0.221221557	0.0703540226	-0.0485006439	-0.1009776637	0.0090080879	0.0426161046	-0.297089459	-0.1115038986	-0.2733137618	0.1427924217	0.119249526	0.00534576	-0.0573439967	-0.0284407662	0.0861258213	-0.0694929588	0.092872057	-0.1443219408	-0.0478859188	-0.0665619132	0.0454237811	0.3025244859	-0.0393997242	0.0510659071	-0.1134292761	-0.0895886488	-0.0615862857	0.0799091119	-0.0530319215	0.1849811547	0.2314518073	0.1033650257	0.1087960009	-0.1224270277	0.0508142685	-0.0043388005	-0.1130925248	-0.0995625007	-0.1290981331	-0.0160327255	-0.022563165	0.3650058701	0.0133638996	-0.1199182833	-0.0262456802	-0.2656464169	0.153175008	0.1520298341	0.0920122505	0.0292561987	-0.0456118909	-0.1741551123	0.0228235037	-0.1064475877	-0.0649037979	0.1019942909065605	0.0207620178808695	0.0004310613864855	0.010402835377532	0.1255536620033268	-0.0415486094741766	0.0017262869492376	0.0157637220424456	0.260012606673385	0.0427686196913016	0.0018291548302991	0.0676065556290884	-0.0037503608961282	-0.0002533225612136	1.4065206851207515e-05	6.41723200198182e-08	0.0002929006105443	-0.0003705749641489	8.57907676572237e-08	1.3732580405395854e-07	-0.0010129550556828	0.0003998885417242	1.5991084580238717e-07	1.0260779448333443e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845984.557279171	3236.908215246862	715689871154.8348	10477574.793932624	1087421.2891560006	12319.065336186672	1182485060109.6982	151759370.75723603	885074.4960809929	1255.738528739428	1576879.2525606635	783356863613.0234	906558.486343876	771822.1955807353	1.340465	24.842453	0.2026365121641047	0.0960957820640536	0.1068860931	-0.0355983144	-0.0331791225	-0.0720939493	-0.1054091468	0.0576693196	0.1082173419	-0.0232046639	0.1667577471	0.0371235869	0.0091687145	0.1341438484	0.0869115983	-0.0611836827	0.1668670675	0.096711115	-0.0371080065	0.1392899327	-0.0999200539	-0.0569314708	0.0735539794	-0.0161681939	0.0381727402	-0.0091465506	0.0052232305	-0.051150356	-0.1647268154	0.0123672169	0.0024531031	0.2604264832	-0.0875657753	0.1615548434	0.1158552813	-0.0972824638	0.0933517295	0.0821398818	-0.0199090167	0.0341782854	0.047344867	-0.157308419	0.081816525	0.0135074602	-0.021433089	0.0321871563	-0.0459388622	0.0115150842	0.0357580801	-0.1026703175	-0.0289681283	-0.1066882493	-0.1180150653	-0.0091412113	-0.1121175905	0.1667236642	-0.0678800273	0.0976088656	-0.0528254294	-0.0751816479	0.069348563	0.008445559	0.0390816916	0.115929251	0.012948411	0.0957404496	0.0868375173	-0.0262063966	-0.2252410136	0.0630250007	0.1488414738	0.0427408351	0.1448451971	0.0189681282	-0.0678979949	0.0737939562	-0.0987149264	0.0383850386	0.0873202765	0.0020118841	0.2037011203	0.0947933937	0.0668322135	0.0623185348	-0.0536103507	0.0406400215	0.2192833834	-0.009283847	0.201229478	-0.1556523537	-0.0310409791	0.0271394403	-0.126462422	0.0895031127	-0.0363439322	-0.1126923524	0.0986609786	0.1793568378	0.0753177278	0.1228479628	0.1686286868	-0.0634465807	-0.1617663528	0.0215315339	-0.0233877123	0.012179769	0.0410608537	-0.1023529617	0.0204479845	-0.1082280018	-0.0587790397	0.0700657417183521	-0.0319285491882083	0.0010194322532638	0.0049092081625428	0.1797165382798624	0.0541628762765356	0.0029336171665473	0.0322980341312972	0.2120765597108942	-0.0479360469624907	0.0022978645983901	0.0449764671788084	-0.0031167347746643	0.0006336261214639	9.714035655601724e-06	4.014820618013851e-07	-0.0004429186990866	-0.0007358193096309	1.9617697400056614e-07	5.414300564256943e-07	-0.0010156904193254	-2.7353636425999934e-06	7.482214257257904e-12	1.0316270279094069e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846026.7923148723	42.235035701305605	715761333314.592	1783.7982406905592	1089229.972095246	1808.6829392453656	1186421932110.6104	3271333.9747172548	884320.480690725	-754.0153902678285	568539.2087607457	782022712569.075	905390.7620967742	797970.0860187834	1.454915	26.963526	0.0619785379860097	0.0384626111980214	-0.0433503667	-0.1528810678	0.098742654	0.0435984276	0.0870334952	0.0941907907	0.0718570786	0.0485018999	0.0230674651	0.0057542448	-0.1128775071	0.0890676845	-0.0451180395	-0.0793451827	0.0079155977	-0.0036985735	0.0223212291	0.0730973586	0.1571620199	-0.0032626198	0.0020427121	-0.0333721395	0.2194998443	-0.0607751861	0.0261562153	-0.0456046116	0.0710625248	0.0003692911	-0.3060195148	-0.0670243621	0.1325492487	0.0068194871	-0.147905485	-0.0072214871	-0.0900198698	0.1378175983	0.0380600677	-0.0984424534	0.1549378684	-0.0049731585	0.0995870375	-0.0606305652	0.0898656719	0.0429706223	0.0023827396	0.0851475278	0.0602255356	0.1537169968	-0.1352186563	-0.0153907018	-0.0118306021	0.0736731516	-0.0007644371	0.0466109078	0.0227480844	0.0293915435	0.1213141108	0.1178532168	-0.079269522	0.0623753494	0.1528963215	-0.0190149241	-0.08758307	0.046956541	0.0436791691	-0.2629093784	0.1433167589	-0.0394858437	0.1054792285	0.1663797628	-0.1311889544	-0.051199109	0.0490738625	0.0442268196	0.0658622361	0.0908960719	-0.0691542463	-0.2124772247	-0.0739434446	0.1001760242	0.0050915152	0.1053225647	0.0021383374	0.105399307	0.1182769412	0.1295909557	-0.1003201929	-0.1187237411	0.108778174	0.0270472448	-0.0627799957	-0.0307618077	0.0328073925	0.0531065509	-0.0702724906	-0.0651550131	0.0066546835	-0.0054507381	0.0007356672	-0.0775100526	0.2567566573	-0.0620762763	0.0907971941	0.0111875023	0.1579443535	0.0313465975	0.0180634961	-0.1098185471	-0.0524223074	0.0988968889682979	0.0288311472499458	0.000831235051748	0.0097805946476078	0.1796778844895499	-3.865379031248173e-05	1.4941155055213063e-09	0.03228414217464	0.2202417921931356	0.0081652324822414	6.667102148905019e-05	0.0485064470284443	-0.0026187263868098	0.0004980083878545	6.85772788897391e-06	2.480123543734382e-07	-0.0004431707011203	-2.520020336999876e-07	1.964002703314583e-07	6.350502498892966e-14	-0.0010150807199434	6.096993819999525e-07	3.71733336411124e-13	1.0303888680008114e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843215.1389927203	-2811.6533221519785	711011770626.5126	7905394.403968258	1084528.495553524	-4701.4765417219605	1176202057667.59	22103881.672361884	885955.2564908556	1634.7758001305629	2672491.916692522	784916716503.7777	907761.1708511844	780831.9250427319	1.389503	25.751261	0.1327753338793834	0.0939380630686037	-0.0688283345	0.0082888139	0.0230083791	0.0391465435	0.0841503778	-0.0237001324	0.0106871215	-0.0433432194	0.036020196	-0.1109797133	-0.091400133	-0.0710854543	0.1443978664	-0.0323052008	0.0723311839	0.0982281603	-0.0390475595	0.0315687379	-0.0665826142	-0.083727211	-0.1738194127	-0.0900529624	0.0054597824	0.0670012816	-0.0685934759	-0.0054623168	0.0716767993	-0.0328665428	-0.0263145738	0.2257018472	-0.0023977585	0.1778669104	0.090976533	0.0534790621	0.0940449475	0.010688515	0.0973773772	0.1248672608	0.0214408052	0.088984672	-0.0392847685	0.01307118	0.1235942884	-0.052695938	0.0170580446	0.0496298286	-0.2147112855	0.1678298113	-0.0379480554	0.13263754	-0.1263175127	0.0136083012	-0.0127871158	0.103692279	-0.0706691354	0.1816805867	-0.1125151045	0.0117699292	0.0050510999	-0.1182209865	0.0814837764	-0.1047998851	-0.023594215	0.0493006217	0.0076915004	0.1157876709	-0.0737446042	0.1257159008	0.0903215979	0.0192514604	0.1165337783	-0.1052582988	0.0514153386	0.0632963547	-0.1485736152	-0.0448291378	0.0828967407	0.0096851729	0.0146426731	0.0907595151	-0.0006867949	0.0756325025	-0.0053576074	-0.0498737182	0.2561483619	0.1698784557	0.2320302773	-0.0803101774	-0.0820612904	-0.2758619279	-0.1061987646	-0.1428496222	-0.1731206621	-0.094263738	-0.0612044963	0.1844636388	-0.0439884727	-0.0048003671	0.2560229898	0.2030659496	-0.088215228	-0.0760337995	-0.0823892272	-0.184966054	-0.012158352	-0.1199710161	0.0156710845	-0.1112164334	-0.0458586883	0.098840526902066	-5.636206623189921e-05	3.1766825099289924e-09	0.009769449758278	0.0900682214237633	-0.0896096630657866	0.0080298917147638	0.00811228451044	0.2342887893556025	0.0140469971624668	0.0001973181292823	0.0548912368177138	-0.0024900019387227	0.000128724448087	6.200109654842806e-06	1.6569983535328436e-08	8.262085506860473e-06	0.0004514327866271	6.826205692267386e-11	2.037915608419634e-07	-0.0010139917229597	1.0889969837000245e-06	1.1859144305077509e-12	1.028179214230781e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841248.718748414	-1966.420244306326	707699406795.8481	3866808.577217751	1072246.868828956	-12281.626724567965	1149713347713.5005	150838355.001622	882131.4972240366	-3823.75926681899	14621134.9305841	778155978394.7205	902734.076313634	781443.5247775156	1.099516	20.37701	0.2138105269002267	0.1237539616777953	-0.1163620721	0.0188532743	-0.0454407551	0.0384545744	0.0627404192	-0.0794476046	-0.0553261576	0.028847691	-0.0133746944	0.0287596881	-0.0116901607	-0.1458712761	0.0158111295	0.0221751448	0.0074114227	-0.0274817772	-0.059822183	0.0788254562	-0.1110923606	-0.1534232396	0.163682979	0.0388984722	-0.0660934429	-0.0588427631	0.0111179389	0.0170852386	-0.0282850003	-0.0811332357	-0.1364779924	0.0457630322	0.13632373	0.0242004188	-0.0790420129	-0.0203280417	0.0582087251	0.0181746856	0.031440248	-0.0148439004	0.0862520762	-0.0114932058	0.043944381	0.0107024394	-0.0692938684	0.0049889675	-0.0298094815	0.1201481582	-0.2017136965	-0.0730115626	0.0421776068	0.137132683	0.0286391485	0.0008229057	0.0053500631	-0.0092029227	-0.0832256438	0.0027966531	-0.0131312653	-0.2313712635	0.031592898	0.0260580856	-0.0433035065	0.1446833308	-0.0787608622	0.0672598871	-0.0194122719	-0.0901972026	0.051943434	-0.0221100705	0.0267675892	0.0918593375	0.0303330945	0.0574977156	0.106564572	0.0609955532	-0.05577084	-0.0390224563	0.0195911327	-0.0948821864	-0.0663954266	0.0390411193	0.0346065011	-0.0270070332	-0.0051656877	-0.0657101209	0.0528849032	0.1538853688	0.1080258879	-0.0955436992	0.0294352414	0.157605967	-0.1825528065	0.031456126	-0.0043613707	-0.0411005881	0.0426444668	0.0060463677	0.0585094826	0.1227236858	0.1607934142	0.0955659042	-0.0042582351	-0.091572874	-0.0206643621	0.1273810011	0.0241517703	0.2652386103	0.013271799	-0.1124192083	-0.0391140859	0.0870756069146949	-0.0117649199873711	0.0001384133423092	0.0075821613195624	0.1969672764287793	0.1068990550050159	0.0114274079609654	0.0387961079837711	0.1840797409710859	-0.0502090483845165	0.0025209485396787	0.033885351035982	-0.002366264321938	0.0001237376167847	5.599206841276703e-06	1.531099780755732e-08	-0.0006119843020233	-0.0006202463875301	3.745247859229457e-07	3.84705581244214e-07	-0.0008592256568081	0.0001547660661516	2.3952535232041434e-08	7.382687293173109e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842841.3514521591	1592.6327037451556	710381543717.702	2536478.9290386047	1072501.3304936837	254.46166472765617	1150259103910.7217	64750.73881597009	881035.423375245	-1096.0738487916533	1201377.882004948	776223417241.9971	902238.626779864	772892.8807062428	1.055208	19.555866	0.126683109238959	0.0799068348813492	-0.0774729862	0.0626176263	-0.0335703105	-0.0250935845	-0.0031647151	-0.0770246503	-0.0028391466	0.0760506347	-0.101116405	-0.0416384841	0.0571380383	-0.1200011065	-0.0632868883	0.0168359719	0.1622323177	0.0113570907	0.0104894775	-0.0120874753	0.0016822202	0.0101593987	0.2016619621	0.0391151157	0.0746313121	0.0733339329	-0.0759502175	-0.0258151897	-0.0153033823	-0.1400695924	-0.1132412777	0.0602773774	0.0318909512	0.0232720249	-0.0482024601	0.0529089034	0.0573443016	0.0269751715	0.0292352495	0.1915106144	-0.1736052321	0.0097120371	-0.0546492566	0.016438761	-0.0307373781	-0.0620239079	-0.0265972041	-0.0843913658	0.022394828	0.0683979761	0.08457789	0.0596446887	0.1193417398	-0.0616344626	-0.1197744923	0.0652182527	-0.0105770961	0.0080342258	0.0275198318	0.0399758396	0.0802464287	-0.0435733117	0.0491733213	0.2203995452	-0.1359011393	0.0450345666	0.0088090295	0.0962234655	0.0483885913	0.0427559361	0.0752297619	0.0078156401	-0.0601644449	0.1097997845	0.1211323217	-0.0805781221	-0.1498964018	-0.1158066769	0.0611231197	0.0505300882	-0.0364244316	0.068519144	-0.0696684888	-0.1140749113	0.0267914589	0.0338472365	0.0150184997	0.1266680175	0.0282042347	-0.0895025612	-0.0928264171	-0.1248502744	-0.1299985165	-0.0423913882	0.0665441238	-0.0006875388	-0.0694409125	-0.0514455143	-0.048818293	0.0725852768	-0.1250494916	-0.0293048142	0.1343115017	-0.1573436934	-0.0332079618	0.0523338961	0.0046026326	0.0320090566	0.010866692	-0.1134247617	-0.032215118	0.0986947834056337	0.0116191764909387	0.0001350052623275	0.0097406602714849	0.1963354620505129	-0.0006318143782663	3.99189408584156e-07	0.0385476136585883	0.2592823080154147	0.0752025670443287	0.0056554260900567	0.0672273152498003	-0.0023201552116025	4.610911033550019e-05	5.38312020592624e-06	2.12605005593133e-09	-0.0002480700849962	0.0003639142170271	6.153876707002189e-08	1.3243355735444725e-07	-0.001233793355954	-0.0003745676991458	1.403009612434534e-07	1.5222460451962337e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842143.7957411023	-697.5557110568043	709206172705.2314	486583.9700279638	1079271.6117852393	6770.281291555613	1164827212005.5083	45836708.766787946	880791.0757266493	-244.3476485956926	59705.77337424407	775792919079.708	901575.5146641884	784122.9469184285	1.077035	19.960381	0.0870288036234101	0.0451326567325995	0.0330342591	0.0972037134	-0.0054716801	0.0041051979	-0.0876947021	-0.0573183544	0.0162011247	-0.0882548423	0.0122952236	-0.0760539535	0.1281210607	-0.0247011564	-0.0155586235	-0.0068190249	0.0381916215	0.099158625	-0.0598838792	-0.0746615553	-0.0036537573	-0.0067462984	0.0271771924	0.0374939179	0.0123144216	-0.1425285452	-0.0596934316	-0.1274923528	0.1346821119	0.0945558412	-0.0606871237	0.0465397849	-0.0227790517	0.1125896528	0.0114065015	-0.0421890102	0.0975888794	0.0689717469	0.0773363505	0.0705818522	0.0668839131	0.1150268054	-0.0379555934	-0.0095478076	-0.0741743049	0.1241334204	0.0562789931	-0.0081358345	-0.0097885365	-0.0027643814	0.1234294248	-0.0580986697	0.0397504275	-0.0213036349	0.0424487431	0.1230230373	0.0053422769	-0.0391952325	-0.0607511369	0.0234971045	0.0219145864	0.0073751023	0.0679741988	0.0271149054	0.043948954	0.1373068501	0.0831409214	0.033320479	0.1659891329	0.0327561337	-0.0522610125	-0.0167303512	0.0968715591	-0.053535428	0.0560899416	0.0614037162	-0.1869439758	-0.1108842565	-0.0542662222	-0.0501816285	-0.012800347	0.0799162704	0.063117013	0.06095976	0.0201691421	0.0434629262	0.015346185	0.0820829878	0.160588312	-0.1832026717	-0.020781305	0.0103930593	0.0785757655	-0.0453445647	0.0169771586	0.0498262258	-0.0925993603	-0.0764867914	0.0425248488	-0.0489209931	0.0304173403	0.0274784995	0.0677337506	-0.0340073269	0.1103585645	0.1288290298	0.0001369204	0.0913879129	0.0084568186	-0.1142313295	-0.0251890118	0.0988534655539155	0.0001586821482817	2.5180024183326155e-08	0.0097720076520191	0.160394380674532	-0.0359410813759809	0.0012917613304748	0.0257263573519666	0.2673359686952921	0.0080536606798773	6.486145034660322e-05	0.0714685201582501	-0.0026377035904371	-0.0003175483788346	6.9574802310047695e-06	1.0083697290048289e-07	-0.0004453260553778	-0.0001972559703816	1.983152955983514e-07	3.890991785118666e-08	-0.0008910901167848	0.0003427032391691	1.1744551013706187e-07	7.940415962315486e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842470.4299040664	326.6341629640665	709756425262.7424	106689.87641523634	1073429.5960979057	-5842.015687333653	1152251097778.9128	34129147.29105249	881925.485630307	1134.409903657739	1286885.8295167608	777792562204.2528	902984.0165385584	774886.5520315635	1.270795	23.551291	0.2002947111957287	0.1348797338422715	0.1281166797	-0.0322170954	-0.0915646129	-0.0519906451	-0.1202609405	0.086789466	-0.063721236	0.1201362464	0.0009784616	0.086233795	0.0149854498	0.0627939069	-0.1100367247	-0.0076285099	0.0019657984	-0.0357167254	-0.0703444634	0.0073299646	-0.1289612549	0.0802960136	0.2222416132	0.0729304126	0.1171329549	0.1475950426	-0.01007196	0.0760941168	-0.0753762631	0.0385623058	0.0302096108	-0.0802830944	0.0899484931	0.0044132058	0.0084047458	-0.1240477354	-0.0591607299	0.1238765639	-0.0027993768	-0.0492973934	0.0178346776	0.0306415991	0.1093540476	0.0048544668	-0.1743267909	0.0256751901	0.0084139675	0.0604166811	0.1116893817	-0.0907629766	-0.0286313745	-0.0926218721	0.0995754079	0.0077375285	-0.0547626968	-0.0243929786	-0.060289906	-0.0446357584	0.0278823278	-0.0413013108	0.1694003941	0.0132755494	-0.0521505561	0.1983762497	-0.0848030179	-0.1467273837	0.011868983	-0.0517220183	-0.0807615491	-0.0692153358	-0.0818037748	0.0245812774	0.0141822027	-0.0715226216	0.0507862976	-0.0108174745	0.007722589	0.0731870225	0.0391931849	-0.1247398338	-0.0630388819	-0.0994101261	0.1327538925	-0.075995723	0.0369999502	0.1493461085	0.0303857458	-0.0542297291	-0.0209773374	-0.134725485	-0.1031426568	0.0648327763	-0.2165502162	-0.0423411828	0.1157831458	0.002358723	-0.0198542531	-0.0329145642	-0.0310107844	0.1399261639	0.0038308779	0.0425678609	-0.0748620456	-0.0095671892	-0.0115999292	-0.0055551242	0.001671586	0.0472592555	0.0060432357	-0.1148374968	-0.0180634961	0.0859472489517401	-0.0129062166021754	0.0001665704269822	0.0073869296023723	0.2903532682399117	0.1299588875653797	0.016889312457231	0.0843050203775981	0.2771704441940557	0.0098344754987635	9.671690833578148e-05	0.0768234551347301	-0.0031028838853756	-0.0004651802949384	9.62788840612358e-06	2.1639270679906967e-07	-0.0006311533958784	-0.0001858273405006	3.983546091288363e-07	3.453180047752593e-08	-0.0011919851119339	-0.0003008949951491	9.053779810577697e-08	1.4208285070720723e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
