global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
990284.9571443392	2304.659397086012	5311454.936576861	980664296346.3656	1190318.782389323	855.0431315104943	731098.7567432724	1416858803708.8003	992561.3587822458	806.4467469649389	985178050947.658	650356.3556903322	1009725.0099282906	970345.8725649955	1.126125	19.054052	0.086281288876584	0.0432827380727636	-0.0223248373	-0.1135367437	-0.0762597726	-0.1222704635	-0.1009516498	-0.0988743232	0.0696554282	-0.0627958882	-0.0281417306	-0.2019688179	0.0483035368	-0.0821391754	-0.0305284705	0.0686549638	0.032334969	0.0786476055	0.1025741287	-0.1127348338	-0.1309709582	0.1285775293	-0.0638101115	0.0641363117	-0.1889291562	0.1198497467	0.0876164619	0.1133734719	0.0481749667	0.0677785062	0.0424164775	-0.1295498148	0.0371756489	0.0287066104	-0.0921029224	-0.0656773662	0.0647126879	0.0476341151	-0.0652361467	0.0378139881	-0.0033061906	0.1016645953	0.2237172493	-0.1205859818	0.0504276963	0.0618109965	-0.0273847845	0.0505568509	-0.0374057744	0.0803442044	-0.0240503777	-0.1651833459	-0.0317743108	0.0303091234	0.1542222737	0.0064850613	-0.0795977618	-0.0224991192	0.0417664945	-0.2227404377	0.1090800358	-0.0507516728	-0.0260577159	0.1249515184	0.0067266294	-0.0292061901	-0.0104825297	0.0402374451	0.1048695081	-0.0163444357	-0.203984767	-0.0215796763	-0.201687622	-0.0831171226	0.0123040719	-0.0852974494	-0.1069639153	0.0762386402	0.0385578836	0.0095401854	-0.000567209	0.1225153126	0.0461575584	-0.0087713001	0.048910674	0.062348714	-0.0438066835	-0.0801093978	-0.1539066503	0.0509759185	0.0185681291	-0.1265600613	-0.0339023445	-0.1649418773	0.1025493708	-0.000866825	-0.1671504072	0.0063320515	0.0854116393	-0.0174373633	-0.0266106213	-0.010186839	0.1846428349	0.0901453726	0.0012091775	-0.1154447293	-0.003627002	0.071385771469778	-1.4081690552086856e-06	1.9829400880473226e-12	0.0050959283683353	0.1743622924251866	0.0111339465546081	0.0001239647658808	0.0304022090197662	0.0085463437107904	0.0360444947567657	0.0012992056022705	7.303999082296663e-05	0.0034347166698467	0.0003546898580637	1.2580489541324765e-07	1.1797278602122804e-05	-0.0006849695815747	-7.809901931039994e-05	4.691833276826196e-07	6.099456817246223e-09	0.0020571802100056	0.000349239910549	4.231990416438685e-06	1.219685151202737e-07	0.0
988521.554990068	-1763.402154271258	3109587.157688514	977174864679.982	1198124.8583170574	7806.075927734375	60934821.38955408	1435503176117.2688	993763.749715478	1202.3909332322655	987566390248.5673	1445743.9563191584	1012744.6307149098	977637.7738268446	1.224307	20.715302	0.0870517014418296	0.0445742389228594	0.0660245263	-0.1028469667	-0.0151181573	0.2269223217	0.0268976121	-0.0411433761	0.1198028646	-0.0268912736	0.0044470328	0.2114690785	0.1521646507	-0.002892428	0.0776852881	0.1125530882	0.0322125487	0.0270159726	-0.1272817171	-0.1668346774	0.0206166798	-0.0794526983	0.0046741693	-0.0316827165	-0.113299733	0.0874289379	-0.0836033151	0.0152936185	0.0185536133	-0.0805892149	0.0506757725	0.021802812	-0.111209278	-0.0110873501	0.0707864787	-0.0824149884	0.0811184362	-0.0791993282	-0.0240252624	-0.0555786939	0.027013916	0.0006077665	0.0424638037	0.0761484156	-0.0706609716	-0.0043233932	-0.0446711691	0.0414903481	0.0611983334	0.1315910944	-0.0146166337	0.0941222089	-0.0393295061	0.0064471166	0.0225210995	0.2465116786	0.0606882389	0.0397202778	-0.0395339291	-0.106307742	0.0736908615	0.0108646714	0.1488614188	-0.0890919444	-0.0849884488	0.0372013527	-0.0303962885	-0.0163870435	-0.0314187474	-0.0700047486	-0.0534547409	-0.0475139131	0.0068839117	0.0789085698	-0.0343598158	0.0246088483	-0.0196685102	0.0043091765	0.0747817578	0.0397945113	-0.0458301108	-0.0415163865	-0.0439644506	-0.0286207137	-0.0006588915	0.1123066456	0.0272344891	-0.1907508972	-0.151223586	0.1335836298	0.1165536486	0.0054973396	0.0733257967	0.0454714025	-0.0248989934	-0.015438942	-0.0635799036	0.106189982	-0.0437873306	-0.093892546	0.0971212028	0.0404259774	0.1151091516	-0.0831153137	-0.0012091775	-0.1154447293	0.003627002	0.0858007961502522	0.0144150246804742	0.0002077929365386	0.0073617766200171	0.1540177547917522	-0.0203445376334344	0.0004139002115182	0.0237214687910923	-0.0274970446164957	-0.0360433883272861	0.0012991258421115	0.0007560874626415	0.0032637637653321	-0.0001709529045145	2.9224895561977864e-08	1.0652153915894768e-05	-0.0006848930790472	7.650252749997685e-08	4.6907852972675414e-07	5.852636713884714e-15	0.0022111258189762	0.0001539456089706	4.889077387343172e-06	2.369925052132889e-08	0.0
988463.39870326	-58.156286807963625	3382.153695290124	977059890576.0	1195408.7618815105	-2716.096435546875	7377179.84719044	1429002107983.086	995978.0685223824	2214.318806904368	991972312977.5754	4903207.778610384	1014119.26718113	959519.58710146	1.148508	19.432777	0.103807213047797	0.0513430353500362	0.1167476524	-0.1143294099	0.008553892	-0.0232994192	0.0453564904	-0.122496379	0.0857057887	-0.0741608509	0.1687952729	0.0304085993	0.1482089456	0.0241498812	0.067006598	0.1242628924	-0.0858078765	0.0192332795	-0.0212670216	-0.139165438	0.1293355328	-0.0266781472	0.0528885888	-0.0124701849	-0.0380835157	0.1845000965	0.067707602	-0.0899830872	0.1782901984	0.069485136	-0.0162619467	-0.0370981219	-0.1156059008	-0.1647239738	0.1671786422	-0.0398731042	-0.034075211	0.0183209318	-0.0506967174	-0.1223802936	-0.0852700129	0.1640777308	0.1333329118	-0.064458479	0.0154576646	0.0064553352	0.1047064645	-0.0138188032	0.0625351618	0.1358680333	0.1104865608	-0.0864238894	0.0263800776	-0.0216890535	-0.1153155884	0.165180803	-0.0731843955	0.0206038739	-0.0839008503	-0.2020765241	-0.0908271362	-0.0976181086	0.0636296245	0.0831744678	-0.0804896968	0.0552865682	-0.0244067268	0.0440699074	0.1434691075	-0.0882818473	0.0183795349	-0.0083576922	-0.0037266982	-0.0645077981	-0.0556957016	0.0894029541	-0.0769414198	0.1478396981	0.0789204114	0.082572248	0.0339887419	0.0889079417	-0.019557457	-0.0296588611	0.1455250443	0.0487820321	0.1441749214	-0.0288884431	-0.1482625904	0.0516036694	-0.0056138687	-0.0586760566	-0.0896823759	0.0660193959	-0.1073464517	-0.0533332832	-0.2118690709	0.1168500838	0.1391792405	0.0257620979	-0.0107608744	0.1226603988	0.0775925362	-0.1244116093	-0.003627002	-0.1152422001	0.010866692	0.0885871289522413	0.0027863328019891	7.763650483440444e-06	0.007847679416001	0.1545104483407016	0.0004926935489494	2.42746933176357e-07	0.0238734786464446	-0.0080994906897871	0.0193975539267086	0.0003762650983395	6.560174943394791e-05	0.0040338350604417	0.0007700712951095	5.930097995517763e-07	1.627182529484869e-05	-0.0002392212813022	0.0004456717977449	5.722682142786631e-08	1.9862335130526019e-07	0.0026179953815246	0.0004068695625483	6.853899817684135e-06	1.6554284092832605e-07	0.0
986327.7665468346	-2135.6321564253885	4560924.707558155	972842463061.2672	1189614.8194173176	-5793.942464192864	33569769.27837727	1415183418577.297	993927.8491084976	-2050.219413884799	987892569233.4445	4203399.645070129	1011633.3263322656	968547.0665645484	1.229061	20.79574	0.0664630032225101	0.0374852172267624	0.1199387755	-0.0344254498	0.1251481563	0.1503638939	0.0763512319	-0.0648967559	0.0254490094	0.0302400781	0.0419719197	0.1195983952	0.0644137886	-0.0575138229	0.1011889478	0.0627294639	-0.0906044612	0.0333068631	-0.168347898	-0.1174413836	0.007350518	0.0507222839	0.0980234722	-0.0959555592	-0.127689119	0.0319760918	-0.0941138219	-0.0197460599	-0.0054855636	0.1203552287	-0.0085686006	0.0218499283	-0.0270318292	0.0199588936	0.0013350373	0.0177520908	0.0904216042	-0.1276450646	0.0405727648	-0.0957416641	0.0387063078	-0.0605076299	-0.0246687891	0.05504928	0.0561370448	0.0720818787	-0.1091962704	0.1013762577	0.0982830652	0.0697195128	0.1005330405	0.0885375961	-0.0826313731	0.1063383876	0.0051914518	0.1615824121	-0.1008122144	-0.0403479465	-0.1311672669	-0.0282630478	0.0998396983	0.0939181164	-0.0096552418	-0.004962724	-0.003062543	-0.0516653489	-0.1109446837	-0.0918965271	-0.0958977039	-0.0889362274	-0.0074472486	-0.0527378304	-0.0161037243	0.01331393	0.0130323678	0.0568570594	-0.0001437372	-0.0120426546	0.1773939954	0.0486355155	0.0416844068	-0.0716448466	-0.1180762353	-0.0208619392	-0.0150536167	0.2219639991	0.1523924601	-0.0258274605	-0.1762192201	0.0732909279	0.1443628666	0.16265588	0.0077659396	-0.060851357	-0.0072403726	0.1230633833	-0.0120885111	-0.080356746	0.0113979704	-0.0358052732	0.1124726801	-0.1618912949	0.0330297169	-0.0599304358	-0.0060432357	-0.1148374968	0.0180634961	0.0989401209260023	0.0103529919737609	0.0001071844428087	0.0097891475288519	0.1263616282890751	-0.0281488200516265	0.0007923560702988	0.0159672611038663	-0.0149913096129097	-0.0068918189231226	4.749716806911076e-05	0.0002247393639101	0.0040348826737031	1.047613261400543e-06	1.0974935454622825e-12	1.628027819054948e-05	-0.0006582171872659	-0.0004189959059636	4.332498656122328e-07	1.755575692143417e-07	0.0026193393077795	1.3439262549000408e-06	6.86093840927879e-06	1.8061377786096493e-12	0.0
985763.884145602	-563.8824012326077	317963.36241985153	971730435285.824	1176404.075358073	-13210.744059244636	174523758.59886745	1383926548519.0828	988719.3571225342	-5208.491985963425	977565967148.7972	27128388.76784522	1005387.14166242	950578.5547061232	1.377968	23.315252	0.1074432020465813	0.0553507639228914	0.1068054542	0.0496423876	0.0387702234	-0.1739503467	-0.0066604431	-0.0230156821	-0.1355684197	0.0855143653	-0.0684599921	-0.0348921929	0.1909664589	0.0527340695	0.090668419	-0.081863938	0.0767010832	0.1124438671	-0.0497733586	0.0837955151	0.0951595011	0.1420103951	0.1074840059	-0.0020795047	0.0128229384	-0.0357027815	-0.0196243897	0.057753089	-0.1598670072	0.132900093	0.1146059313	0.0867464535	0.0114128834	0.041028771	0.0245185188	0.0200977427	0.1014935813	0.0408272044	-0.0224830045	-0.1416456613	0.04711401	0.0930578469	0.0316347981	-0.0715628371	0.0299683522	0.083594274	-0.0049596818	0.1051150451	0.0959565778	-0.0631678961	-0.0842667272	-0.0352170894	-0.1410519488	0.0793486916	-0.1026997484	-0.0785587139	-0.1894951017	0.0182438647	0.0261083829	0.1061759009	0.0923664333	0.1031499142	-0.0856431546	-0.0253503297	-0.0785926905	0.025243776	0.029010696	-0.1535182819	-0.0222614526	-0.101329308	-0.0430374484	-0.0244479303	-0.0392541837	-0.0008136044	-0.0331416945	0.1244917467	-0.1479567893	-0.0505133734	0.038130069	0.2079921695	0.049973583	0.0734855946	0.1627326189	0.0389583754	0.0716014768	0.1173689947	0.2152120136	-0.0309326795	-0.0849140719	-0.0031476273	-0.0442633947	0.0106328146	0.0583904005	0.0198797084	0.0640507219	0.1518184391	-0.1770376774	-0.0150360659	-0.0363398895	0.0079740471	-0.048422027	0.1864105324	0.0698398929	-0.0222068234	-0.0084568186	-0.1142313295	0.0251890118	0.0992926786912562	0.0003525577652539	1.2429697784082778e-07	0.009859036041685	0.157556002034596	0.0311943737455208	0.0009730889533752	0.0248238937771256	0.0082819453598119	0.0232732549727215	0.0005416443970253	6.859061894290986e-05	0.003485174068449	-0.0005497086052541	3.0217955069040817e-07	1.2146438287389356e-05	-0.0006107348774981	4.74823097677999e-05	3.729970905926193e-07	2.254569740885306e-09	0.0021640699115397	-0.0004552693962398	4.683198582031444e-06	2.07270223152552e-07	0.0
984709.405918865	-1054.4782267370028	1111924.330662414	969652614105.084	1180478.776529948	4074.701171875	16603189.640079498	1393530141837.6428	990104.021007208	1384.6638846738497	980305972414.6418	1917294.073520076	1007384.3972772276	963895.8208153308	1.414021	23.92527	0.1367377927080705	0.0732307971668365	0.0264084098	0.087798765	0.2043520029	0.0600085597	-0.0937194945	0.0044484358	-0.1124208728	0.0970593908	0.0894391176	0.0059983143	0.0486036474	-0.0558648991	0.0949093237	-0.1052058393	-0.0097158125	0.0113750319	-0.051552621	-0.1522488154	-0.0058812714	0.0147082607	0.0256420459	-0.0348615362	0.0275964822	0.000186862	0.0002908094	0.1766342899	0.0274665424	0.190591507	0.0364979016	0.0664119483	0.1081689538	0.025030237	0.0560260343	0.1476810306	0.0492550296	-0.0378751063	-0.1690474578	-0.0327787123	-0.1403224123	0.003215304	0.0171146432	-0.0143155931	-0.0916263853	0.0339520473	0.0524844101	0.0181659189	0.0910282884	-0.0905427558	0.0156060937	0.0405949468	-0.0653427636	-0.0384933931	0.0120980832	0.1420631302	-0.1016213249	-0.0788630445	0.0621859588	0.0139678713	0.1066130389	-0.0699789332	-0.0411329379	0.1153872418	-0.0147914767	0.0568865458	-0.0209586731	-0.1365577518	-0.0366264175	-0.1298216401	0.1509151193	-0.0873541994	-0.0643708705	0.0668127595	-0.156323752	-0.0905356505	0.1194433383	-0.1344854578	0.1061540868	0.0274550724	0.0803756436	-0.0121042272	-0.1513060718	0.0809913219	-0.044729589	0.126391435	0.1164632729	0.0264057126	-0.0199637758	0.0148176506	0.0487727037	0.0995072645	0.0646662249	0.1296777786	0.0127610599	-0.0328527257	-0.2178162064	-0.1492392063	-0.0496157407	-0.1380631838	0.0044344087	-0.1266850656	0.1136959244	-0.0124325358	-0.010866692	-0.1134247617	0.032215118	0.0991751906945097	-0.0001174879967465	1.3803429379506588e-08	0.0098357184492923	0.1449959990752205	-0.0125600029593754	0.0001577536743395	0.0210238397478213	-0.0114772985037916	-0.0197592438636035	0.0003904277180613	0.0001317283809451	0.0045617868549123	0.0010766127864632	1.1590950919762704e-06	2.080989930965065e-05	-0.0001932158908986	0.0004175189865995	3.73323804957397e-08	1.743221041710735e-07	0.0027559592962438	0.0005918893847041	7.595311642552622e-06	3.503330437253983e-07	0.0
985105.1742436416	395.7683247765526	156632.56689643883	970432204321.5952	1183531.8229166667	3053.04638671875	9321092.239456415	1400747575856.4482	988450.169338012	-1653.8516691960394	977033737264.3446	2735225.343702526	1005658.9862041352	950710.8962585668	1.276432	21.597261	0.0609325560035036	0.0374251642421633	-0.0340037191	0.0869437858	0.1053776441	-0.1198469659	0.0455903297	0.10230528	-0.0866201571	0.1268875154	0.0205352044	-0.0470322012	0.1298959719	0.0343497935	-0.0381340063	-0.1111511553	0.1253782137	0.0865753542	-0.0029755543	0.0720840896	0.1064827052	-0.0572685453	0.1001975541	-0.1697863922	0.0278509423	0.167491242	-0.0353016265	-0.0685147306	-0.0816617039	-0.0791176032	-0.0300472528	0.0017141284	0.1583110053	-0.0644943187	0.124828128	0.0212200923	-0.0828798289	-0.0155739572	0.0831290819	0.0450661645	-0.0291911101	0.1020366081	-0.0276521935	-0.0284120555	0.0930843115	0.0229115072	-0.0250428498	0.0712592186	-0.0419041229	-0.1091493842	-0.1044079013	0.0137781348	-0.0999547712	-0.1346179465	-0.1523928904	-0.0099146684	-0.0420832772	-0.0560808832	-0.1226931255	-0.0563342847	-0.0082390744	0.0522838609	-0.0815331503	-0.1714319861	0.0642464456	0.024378347	0.0278372264	0.0083251863	0.1509792494	-0.0298641409	0.0783098236	0.0915193913	0.0153033338	0.0444711004	0.1174896732	0.1328382981	0.0065673624	0.0417163229	0.0328651833	0.0495679375	0.0542885985	-0.0213686521	0.1485556928	0.1014862634	0.0920511104	0.1339806315	0.0706793119	-0.0027011121	0.0795461144	-0.0222757739	-0.0004247804	0.1232511896	-0.0762044426	0.0532254697	0.0660498971	0.0460749882	-0.1999557907	0.0038612579	-0.0017542784	-0.0703892417	-0.0553033292	0.0443562852	0.0125577578	0.0437515206	-0.013271799	-0.1124192083	0.0391140859	0.0990803634841483	-9.482721036140064e-05	8.992199824925327e-09	0.0098169184281509	0.1604071665683903	0.0154111674931697	0.0002375040835025	0.0257304590864993	-0.0163648145558141	-0.0048875160520225	2.388781315877761e-05	0.0002678071554461	0.0039027703941347	-0.0006590164607775	4.343026955758337e-07	1.523161674933432e-05	-0.0001954144744493	-2.1985835506999985e-06	3.818681682429613e-08	4.833769629408613e-12	0.0026063934356131	-0.0001495658606306	6.79328674120706e-06	2.2369946666201945e-08	0.0
986064.33633123	959.1620875884546	919991.9102670422	972322875384.3492	1183685.3177897136	153.494873046875	23560.676051676277	1401110931550.9353	993830.159664264	5379.990326251951	987698386258.2964	28944295.91056457	1010348.3045191468	959641.7295096468	1.365601	23.105993	0.0933852844230412	0.0430771327747601	-0.0728181051	0.0168651921	0.1100759262	-0.1238749666	0.1090969469	0.0078627717	-0.1137862467	0.0135615598	0.0927555703	-0.1563430947	0.0566077608	0.0426354445	-0.0603746843	-0.0070966533	-0.1021868406	-0.0599589071	-0.0123423796	-0.0634273106	0.0891823306	0.0048143043	-0.1432117136	0.0074648759	-0.0594571084	0.0406678312	0.0250205133	0.0003409884	0.0119895909	0.1823497972	0.0686039356	-0.1033472922	-0.0471881854	0.0498251435	0.0597336897	0.0885205141	-0.0151946646	0.1465945545	-0.0833021271	0.0353421239	-0.1767016343	0.0886676752	-0.0424352557	0.1123971173	0.0562547935	-0.0845023081	0.0159852948	-0.0701349154	-0.0358897689	-0.0379582645	0.1061979128	-0.0700062943	0.1038458278	0.0598578298	-0.0483145211	0.0708008591	0.0198437524	-0.0804445449	0.040168609	-0.046328415	-0.0223442072	0.0531212193	-0.0506995077	0.2239720178	-0.0498136166	0.1002068678	0.160452203	-0.006652748	-0.0734716501	0.003263305	0.1054337044	0.1033575454	-0.0499454002	-0.0265653467	-0.0537541536	0.0100413547	0.1156300814	-0.0253424618	0.1463839545	-0.0053428232	0.07812553	0.1193736477	-0.1793975607	0.0541606042	0.0523298283	0.0771523463	-0.0264439831	0.0050932169	0.0198960419	-0.0874792996	-0.1009320756	0.1392096424	0.0095175146	0.0448645402	-0.0955517957	0.1137745802	0.0061165816	-0.0117792851	0.0035073284	-0.1452703657	0.0053370658	-0.0519729579	0.1017595792	0.0625216558	-0.0156710845	-0.1112164334	0.0458586883	0.0997262298717913	0.000645866387643	4.1714339068703065e-07	0.0099453209244413	0.1700472188285289	0.0096400522601386	9.293060757820362e-05	0.0289160566313175	0.0002481502882005	0.0166129648440146	0.0002759906009084	6.157856553399123e-08	0.0042861397048797	0.000383369310745	1.4697202842109652e-07	1.8370993569746244e-05	-0.0007410576313011	-0.0005456431568518	5.49166412909597e-07	2.97726454619198e-07	0.0030071089866412	0.000400715551028	9.042704457538263e-06	1.605729528357536e-07	0.0
988153.235294734	2088.898963504005	4363498.879728108	976446816423.45	1193342.737467448	9657.419677734377	93265754.83189112	1424066889066.3025	993033.5307757966	-796.6288884673268	986115593245.045	634617.5859406885	1009886.9272168026	958761.6303169696	1.27152	21.514151	0.068378641658684	0.0480279657880991	-0.0779025922	-0.0178232026	0.0565524065	-0.1191990965	0.0991507547	0.0603654337	0.0270098527	0.0342428172	0.001483145	-0.0106016554	-0.0529083874	0.0559865206	-0.12709119	0.0533214605	-0.0582491562	0.0342844597	-0.0811960557	-0.0053055557	0.0698338799	0.0653442783	0.1768845151	0.0118421065	0.0001261023	-0.0744766102	-0.0957701617	0.0194626948	-0.0151688894	-0.012060086	-0.0317923616	0.2155839234	0.0546300107	-0.2087115327	-0.0927840803	-0.0270026029	-0.0350114199	-0.0412005548	-0.0980979386	0.0140532976	0.1176062668	0.0626383891	-0.1200072772	0.0638161329	0.1009881098	0.0850774481	0.0256808768	0.0423593415	-0.1219981878	0.0290184948	0.0746862866	0.0195686475	-0.0403965762	0.081329163	-0.066901161	0.0203913863	-0.128499082	0.0888489756	0.0336007415	0.0965472393	0.1203432495	0.0355803032	0.049709003	-0.1519738049	0.0173798552	-0.1306147617	-0.122602561	-0.0930113511	0.0521264031	0.1256720244	0.114545983	-0.0326896588	-0.0722597126	-0.0718089259	0.0018276447	0.0971247765	-0.1351894116	-0.021594876	-0.024267586	0.0417130422	0.0554278814	-0.0411368696	0.0542548283	0.0838967627	0.1416524392	0.1074471919	0.0112913376	0.0384545393	-0.0427175634	-0.0724856642	-0.0822696276	0.0798777382	0.0360245017	0.0794800994	0.0105794596	-0.0582436873	0.0468845365	-0.0313495783	0.0250720538	-0.0832740835	-0.2976038613	0.0033123787	-0.0017434953	-0.1046590827	-0.0180634961	-0.1098185471	0.0524223074	0.099671834892149	-5.439497964231099e-05	2.9588138102874273e-09	0.0099344746707678	0.1552121348206867	-0.0148350840078422	0.0002200797175197	0.024090806795595	-0.044657540393544	-0.0449056906817445	0.0020165210556045	0.001994295914001	0.0042859760179691	-1.6368691060052176e-07	2.67934047019432e-14	1.836959042660626e-05	-0.000654742515	8.631511630109994e-05	4.286877609485253e-07	7.450299302072408e-09	0.0029219183500638	-8.519063657739991e-05	8.537606844439558e-06	7.257444560462628e-09	0.0
988148.0209384022	-5.214356331853196	27.18951195553752	976436511284.4808	1198906.2720133464	5563.5345458984375	30952916.643405333	1437376249072.9402	990347.6472875568	-2685.883488239837	980788462487.999	7213970.112399394	1007086.0621177928	981019.646486703	1.360273	23.01585	0.118996762206802	0.0630638107317926	-0.0926255294	0.0225004923	-0.0620694645	-0.0078036008	0.1170984118	0.0769724837	0.0070892645	-0.0920095781	0.0239889535	-0.0845579949	0.0423748523	0.0498581514	-0.0746242744	-0.0727256607	0.0174326947	0.0149010345	0.0115643862	0.0175842442	0.1389709649	0.1001642567	-0.0301495698	0.1028958596	-0.0731813181	0.0274327511	0.0688864819	-0.1193335633	-0.0897999489	-0.0597618963	0.1073725289	-0.0324288565	-0.0085103694	-0.0277636338	0.0568681253	0.0289589233	-0.069992197	0.060029972	-0.0259221099	-0.1062131975	-0.0334987447	0.0335374146	-0.0707951184	0.0445174851	0.0231362637	0.1089885225	-0.0619376635	0.1381681237	-0.0606297153	-0.0794135532	-0.0412352228	-0.089151406	0.0424332398	0.0825984832	-0.0757943235	0.0153079666	-0.023608933	0.0289664895	0.0124438529	-0.0482255068	-0.0951554195	0.08375655	-0.020695322	-0.0903069134	-0.0363184988	0.0974709198	0.1588510189	0.0237149601	-0.0146166818	-0.0450429817	0.060462228	0.007102199	-0.0369455982	-0.0771692932	-0.0354779925	0.0815572128	-0.0221779472	-0.1246971823	0.0941003044	0.0457523844	0.0415596563	0.1084971988	-0.0175658223	-0.0255894419	-0.0221941213	0.0876541916	-0.0720422876	0.0225206407	-0.0779256502	-0.1223688535	-0.0820573983	0.1203975106	0.0706272308	0.0727075895	-0.0251681706	0.0296347654	-0.0041456412	-0.033750284	0.0909248911	-0.0394781646	0.1069469329	-0.1567526343	0.1019551533	-0.0002857162	-0.0204479845	-0.1082280018	0.0587790397	0.0886099334601908	-0.0110619014319581	0.0001223656632903	0.0078517203078194	0.1957972157835428	0.0405850809628561	0.0016471487967615	0.0383365497085872	-0.0022616580905463	0.0423958823029977	0.0017974108362496	5.115097318533537e-06	0.0043808446061009	9.486858813180076e-05	9.000049014121249e-09	1.9191799462803355e-05	-0.0006559852454284	-1.2427304283999874e-06	4.303166422197582e-07	1.5443789176712162e-12	0.0025189517184442	-0.0004029666316195	6.345117759852989e-06	1.6238210619884624e-07	0.0
