global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
907534.4750437912	-5065.0700854405295	25654934.970424533	823618823393.0098	1287344.7228070176	1405.2926535087172	1974847.4420055717	1657256435339.0771	915919.677102136	-6904.156644855626	47667378.97670409	838908854902.881	959160.433934278	860411.8290363934	1.064348	28.932365	0.367834709574086	0.2216839337074343	-0.045927321	0.076088201	-0.0059759785	0.0267162209	-0.0065427423	0.022333748	0.0052098558	-0.0055651843	-0.0155785254	0.0027665775	0.0178943774	0.0447008327	-0.1641164998	0.0156933256	-0.0643234727	0.0720358509	0.0539774884	-0.0139258486	-0.0586135917	-0.0773874025	0.0229648428	0.156984782	0.0317004526	0.1129449153	0.0225321658	0.0582915297	-0.0057667793	0.0358092558	-0.2478369382	-0.2241606368	-0.0672222344	0.1416155653	0.1303423071	0.0442559209	-0.0841520841	0.0205292059	-0.0296364273	-0.0290988766	-0.0284858154	0.1303381387	0.1123076819	-0.0237336509	0.0298538017	-0.0617799692	-0.1495983945	0.0749975569	-0.1600288904	-0.1729333558	-0.0624652962	-0.0424833481	-0.0488219279	0.0118788211	0.033984661	-0.0266328164	0.1985552069	-0.0491732549	0.0214236494	0.1010932776	0.1064822286	0.049538981	-0.021702132	-0.0078295704	0.021211901	0.039532255	-0.0281192497	-0.0618242647	-0.0659069258	0.0096188328	0.180241039	0.173151168	-0.0763694052	-0.0220340663	0.1629518051	0.0653785712	-0.0172263679	0.0410864762	-0.0609587479	0.0069080043	-0.1006255407	0.003627002	-0.1152422001	-0.010866692	0.0214823849607626	-0.0377046468425419	0.0014216403935208	0.0004614928636023	0.1728635225651373	-0.0706756288526976	0.0049950445137242	0.0298817974336277	0.5805753337394322	0.1961562266949315	0.337067718146653	0.0384772652711933	-0.004343256587615	-0.0003197809141445	1.0225983305109213e-07	1.8863877785861096e-05	-0.0033600859457914	0.0002065548240024	4.266489531866245e-08	1.1290177563104887e-05	-0.0004317993480555	-0.0007396284055314	1.8645067698115487e-07	5.470501782689211e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902048.3825438222	-5486.0924999690615	30097210.918216787	813691284449.9258	1299558.378508772	12213.655701754382	149173385.60099733	1688851979152.3486	915486.375	-433.30210213596	187750.71171544192	838115302810.6406	959401.1874623456	804841.4482382968	1.254742	34.107868	0.2352910885605059	0.1160510681176176	-0.0678405556	0.048049095	-0.1528753662	0.0677555047	0.0860816552	-0.0752164257	-0.0862653423	0.0628657722	-0.0426528737	0.0467138424	-0.0492829172	0.1384268039	-0.0721702545	-0.1054107083	-0.015015074	0.0096898149	-0.0380189538	0.0437774293	-0.0398150343	-0.0733095226	-0.015976618	0.0728877832	0.0504587221	0.0080862965	0.0274269421	0.0784744298	-0.1069037746	0.0501663937	-0.1395956649	-0.0173297261	-0.0029930033	-0.0934810258	0.1119348935	0.0082609007	0.0296299484	0.0275630887	0.0950788616	0.1010926968	-0.0102750448	0.1521241068	0.019580121	-0.0080807779	0.0228455595	-0.1057123411	0.0449302132	-0.0063997009	-0.0928803674	-0.1051461106	0.0767660528	0.0059527045	-0.1132961391	-0.0706866542	-0.0247880087	-0.1458132977	0.0459699053	-0.0537242659	0.0184931097	0.0915784691	0.1198514152	0.0798118929	0.0056420239	0.0234156451	0.0032881708	0.028265699	0.053825278	-0.0093607313	-0.0159427501	0.0893189177	0.1053073638	0.0699200869	-0.2248008583	0.0869759318	0.0666233118	0.0346350025	-0.0705292527	0.0360299487	0.0162516034	-0.0245108927	-0.1589973381	0.0012091775	-0.1154447293	-0.003627002	0.0030185842864796	-0.018463800674283	0.0003409119353396	9.111851094581557e-06	0.2157421812552655	0.0428786586901282	0.0018385793710645	0.0465446887727798	0.6694664496269169	0.0888911158874847	0.4481853271760693	0.0079016304837222	-0.0031696983863597	0.0011735582012553	1.3772388517335751e-06	1.0046987860491288e-05	-0.0028762534769251	0.0004838324688662	2.340938579292592e-07	8.272834063523728e-06	-0.0004755589441061	-4.3759596050599976e-05	2.2615630931930878e-07	1.914902246511685e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898498.4309043894	-3549.9516394328093	12602156.64231169	807299430337.6498	1255964.8041666667	-43593.574342105305	1900399723.920662	1577447589305.413	910112.446299639	-5373.928700361052	28879109.67656422	828304664909.5132	949755.2347449968	828262.2440915051	1.155481	31.409639	0.1480117255639217	0.0787708079811708	-0.0546834429	0.0766462086	0.1424762681	0.0319456883	0.0597872318	-0.0021773191	0.0001797022	-0.0104131873	-0.0269296848	-0.0885960434	0.0390245434	-0.067768046	-0.1419258714	-0.1157110746	0.0158657247	-0.0083885535	-0.0780363822	-0.0061424629	-0.0080521618	-0.0010331487	-0.079390583	-0.0693891303	0.1772979025	0.0519789257	-0.0364962678	0.0687779607	-0.1502307623	-0.0804883081	-0.0632155384	-0.1029587458	0.0206562338	0.0549979479	0.005052785	0.0024850606	0.1289655876	0.0474273002	-0.1097489708	-0.0646021093	0.0095031699	0.0905918776	-0.0571378263	0.0584489393	-0.0458891647	-0.1353262452	0.0290906506	-0.0027126767	0.0224506154	0.0842921259	0.0722275332	0.0711531783	-0.0448643133	0.0234108742	0.0173542639	-0.1160955315	0.0438820611	-0.0526048422	0.0223224818	0.0930944745	0.1039658006	0.0433819662	-0.0214719886	-0.0109117918	-0.0041688728	-0.0172387431	0.0384474651	-0.0031888402	0.023417998	-0.0325092501	0.0595310284	0.1321421254	-0.0494455039	-0.039043041	0.067255167	-0.0118956537	-0.1382856034	0.0656180431	0.0219915828	-0.0433594347	-0.0546978822	-0.0012091775	-0.1154447293	0.003627002	-0.0022005175994763	-0.0052191018859559	2.7239024495988437e-05	4.842277705604938e-06	0.23043336198171	0.0146911807264444	0.000215830791137	0.0530995343141937	0.6214839577865305	-0.0479824918403863	0.3862423097860101	0.0023023195232127	-0.00453491512399	-0.0013652167376303	1.8638167407059196e-06	2.056545518179324e-05	-0.0029956742604102	-0.0001194207834851	1.4261323528195134e-08	8.9740642744842e-06	-0.0005933004452134	-0.0001177415011072	3.520054182904186e-07	1.3863061083000316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900673.366677424	2174.9357730346965	4730345.616826032	811212513442.0455	1263155.2486842105	7190.444517543772	51702492.35987529	1595561182278.4695	911506.5766395908	1394.1303399518365	1943599.4047742232	830844239257.2262	950285.9725678436	805998.5350008808	1.121153	30.476492	0.1083199387113347	0.0639997158043011	-0.0623024651	0.064393357	0.0405435494	0.231000807	-0.0031161512	-0.0391595429	-0.0279652837	0.0221188784	-0.0353754724	-0.1614621935	-0.0330655309	0.1437754786	-0.07374533	-0.0507215081	0.0246367778	0.0245484466	0.0888589013	0.0482127511	0.0007995409	-0.0757892429	-0.1082540051	0.0498675443	0.0533148916	0.096733011	0.0199148706	-0.0427719079	-0.071336232	0.001008515	-0.0283710155	-0.1917632271	0.0136370619	-0.0602607436	-0.0286301986	-0.0085793407	0.0513146924	0.1164712618	-0.1250783017	0.146699131	-0.000274479	0.0732174471	0.0094876988	0.0157812707	0.0853054522	-0.0307137442	0.1012425593	0.1021811941	0.0050417022	0.0076741673	0.0677369117	0.0257303152	0.0390059743	-0.0482844063	0.1044023882	-0.0269346388	0.0433285087	-0.0547546098	0.0105208853	0.0879952578	0.1346087618	0.0405724814	0.0146590792	0.0196561146	-0.0089050052	0.0375295199	-0.0161355172	-0.0482312661	-0.0548338313	-0.0135900527	0.0555604646	-0.0971811253	-0.0606776004	0.0996464548	0.0474356852	0.0217030755	-0.1666135134	0.0149483325	0.0618458993	0.0105679953	-0.0600253369	-0.003627002	-0.1152422001	0.010866692	-0.0022521471562839	-5.162955680759968e-05	2.665611136149162e-09	5.072166813557657e-06	0.2202355704138767	-0.0101977915678332	0.0001039949528609	0.0485037064755256	0.6683261021615294	0.0468421443749988	0.446659778830423	0.0021941864896482	-0.005125699645474	-0.0005907845214839	3.490263508250785e-07	2.627279685561229e-05	-0.0032459770116866	-0.0002503027512764	6.265146729653539e-08	1.053636676039787e-05	-0.0004098202537399	0.0001834801914734	1.67952640375436e-07	3.3664980663152203e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904124.3704626288	3451.0037852047244	11909427.125497336	817440877264.4448	1295687.5242324562	32532.27554824576	1058348952.3469888	1678806160451.6318	916778.1465102286	5271.569870637846	27789448.90101672	840482169918.7302	959743.5382111798	820546.2862995649	0.974199	26.481819	0.1434145441249199	0.0925192119375428	-0.0672158218	0.0506156458	-0.1110084972	0.0583128792	-0.0043034408	-0.049328216	-0.0473734089	-0.0009714938	-0.034669716	0.0620097996	-0.1091533978	0.18058964	-0.0583685231	-0.0876422293	-0.0401521646	-0.0812717629	0.0353352333	0.127285087	-0.0152610381	-0.0646107621	-0.0921633295	0.1058102901	0.0562172782	0.0157871561	-0.0797143829	-0.0229958316	-0.1091429557	0.0371199898	-0.0023982595	-0.0756211513	0.0748063227	0.0012012258	-0.0583108032	0.0102803196	-0.0346944895	0.0264951574	0.0927646632	0.1312338135	0.0239420061	0.1303882055	0.0509242265	0.0005481023	-0.0255312257	-0.0006686266	0.176152717	0.0563629936	-0.03863192	-0.0620294575	0.0927456893	0.0790663637	-0.0011628574	-0.0101081104	0.0609603296	-0.0241618798	-0.0429559892	-0.047588296	0.0082855856	0.0875803338	0.1156887071	0.0360897419	0.032275539	0.0227226827	-0.0057036938	0.0200362899	0.108991481	0.052641629	0.0369335096	0.0391331077	0.0020654975	0.0714744415	-0.144324521	0.1017636211	-0.0298835541	-0.0002845145	-0.0715909272	0.0258503086	0.0531146481	-0.0171077407	-0.0426648827	-0.0060432357	-0.1148374968	0.0180634961	-0.0049397418617473	-0.0026875947054634	7.223165300834903e-06	2.4401049660698685e-05	0.1555158840117911	-0.0647196864020856	0.0041886378079843	0.0241851901799688	0.7253116951897454	0.0569855930282159	0.526077055179022	0.0032473578127774	-0.0054961867019238	-0.0003704870564497	1.372606589968371e-07	3.0208068262404013e-05	-0.0032459291938082	4.7817878400403114e-08	2.286549494715738e-15	1.0536056331216347e-05	-0.000399921728285	9.898525454900015e-06	1.5993738875446137e-07	9.798080618130356e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901889.50713607	-2234.863326558727	4994614.088397139	813404683082.1433	1269504.420614035	-26183.10361842113	685554915.0929775	1611641473958.577	913985.699759326	-2792.446750902687	7797758.856626974	835369859364.5447	954000.1544065644	818518.4444454001	0.847619	23.040966	0.1639156140179638	0.0889184619548575	-0.0602709047	0.0675147277	0.0607986876	0.0136214731	0.0624848034	-0.0068215012	-0.0208434395	-0.0058439983	-0.0216938869	-0.0383048968	0.024916744	-0.0063761836	-0.1920410414	-0.0658515648	-0.0784978318	0.0321727901	0.0158651426	0.0032497308	-0.0312809499	-0.0460316976	-0.0354698182	-0.0034180927	0.0032668471	0.0183247631	0.039404852	-0.0370812578	0.0157399158	-0.1374234345	-0.0434139766	0.1113217938	0.1756813201	-0.0213489318	-0.0610554148	-0.0083018743	-0.0435534257	0.0334835379	-0.0742347807	-0.0520633671	-0.0126396692	0.1307251996	0.0407431908	0.0092829651	0.0131998159	-0.1081929199	0.0479316243	0.0790341627	-0.035572255	-0.0065402904	0.0790661165	0.0237177844	0.0812832012	0.0103002785	0.0772349514	0.0319178989	-0.0415610119	-0.0533722532	0.0163778992	0.0859181399	0.1251935772	0.0424928298	0.0089464293	0.013962673	-0.0125396734	-0.0412863699	0.01197301	-0.0464305126	0.0205414546	-0.0292261192	0.0291348079	0.0449893941	-0.043923647	0.0431627357	0.0343492138	-0.0116489224	-0.1474282356	0.0188780856	0.1073376104	-0.0232355004	-0.0167002623	-0.0084568186	-0.1142313295	0.0251890118	-0.0187772108934893	-0.013837469031742	0.0001914755492044	0.0003525836489385	0.2229156712757571	0.067399787263966	0.0045427313232278	0.0496913965003213	0.6696632717414346	-0.0556484234483107	0.4484488975194424	0.0030967470322825	-0.0055511599103838	-5.4973208460000825e-05	3.022053648386706e-09	3.0815376350652285e-05	-0.0034947689705342	-0.000248839776726	6.192123448104562e-08	1.2213410157408672e-05	-0.0006367074285779	-0.0002367857002929	4.053963496062816e-07	5.606746786319906e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902277.557674678	388.05053860798944	150583.2205139507	814104791083.382	1284913.1656798243	15408.745065789204	237429424.50248316	1651001843337.3477	915559.3482062274	1573.6484469014686	2476369.434435404	838248920087.812	957566.2165332932	817339.2439708938	0.7346819999999998	19.970995	0.1401102398981446	0.0607847724756759	-0.0608187005	0.0554927061	-0.0490292566	0.1475147374	-0.0063669461	-0.0286082575	-0.0137959495	-0.0423786706	-0.0302979253	-0.0028743513	-0.0439577113	0.1198594873	-0.1078853435	-0.0779193703	-0.0265627784	0.0967306858	-0.0567028895	-0.0386221133	0.0152386004	0.008559794	0.0605969666	-0.0096941105	-0.1419139564	-0.0198274008	-0.0636368457	-0.0855464081	0.0008734906	0.0038645588	-0.0415130747	0.0319237612	0.1310937539	-0.0232662696	-0.0635037823	-0.1633969635	0.0011650459	0.0515908445	0.0102413921	0.1050084587	-0.003806816	0.1103251503	0.0739713591	-0.0066572079	-0.0168086475	-0.1242416981	0.015245192	0.0200614379	0.0125839222	0.0388112009	-0.042475128	-0.0283139295	0.1349211293	0.0305581962	0.0371512183	0.0735260074	-0.0933185653	-0.0601947734	0.0238103316	0.0766470908	0.0984669892	0.0438689653	0.0035891973	0.0277659754	-0.04213392	0.0257005986	0.0553479787	0.0011173474	0.0037014456	0.0408444161	0.1079661906	0.0295088044	-0.1055815534	0.0484741497	-0.0118744803	-0.0128582583	-0.1200382303	-0.009691052	0.0514674904	0.0147321383	-0.0093998395	-0.010866692	-0.1134247617	0.032215118	-0.0027341196404222	0.016043091253067	0.0002573807769542	7.475410208142421e-06	0.2031560454162075	-0.0197596258595496	0.0003904428141093	0.0412723787891521	0.6939807956060875	0.0243175238646529	0.4816093446700581	0.0005913419669079	-0.0045918392559332	0.0009593206544506	9.202961180555276e-07	2.1084987752329168e-05	-0.0029387482021716	0.0005560207683626	3.0915909485053616e-07	8.636240995766811e-06	-0.0005522488729736	8.445855560430002e-05	3.049788177006114e-07	7.133247614764638e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902503.1950364012	225.63736172311476	50912.219005367726	814512017050.9124	1278502.1680921053	-6410.997587719001	41100890.06973885	1634567793816.214	914912.5015042118	-646.8467020156095	418410.6559084707	837064885408.6943	957416.560312762	822872.8650826382	0.807192	21.942034	0.1082640088422473	0.0674451871610229	-0.0600299243	0.0626246646	-0.016173679	-0.0373006315	0.0327446303	-0.0244542369	-0.0288506222	0.12612051	-0.040316553	0.1070195293	0.0094752334	0.0033483898	-0.0822146091	-0.147482961	0.0442287275	0.0409559655	-0.1241462906	-0.0896139672	-0.0421125338	-0.004188756	-0.0249732008	-0.0500846753	0.0392970355	0.0312581016	0.0302873633	0.0246769036	0.0153896742	-0.1138074103	-0.0901120577	0.1406950331	0.0813282363	0.0827305699	-0.0571770635	0.0286808917	0.0141436169	0.0021418533	0.1021608804	-0.0156176374	-0.0283373345	0.102343267	-0.072002844	0.0737683823	-0.0600317168	-0.1381810301	-0.0751603763	0.0259802364	0.0005339894	0.0665231091	0.0494131485	0.050547313	0.0382500844	0.0506422602	0.0671043273	0.068791086	0.0050840321	-0.0595899226	0.020100149	0.079177	0.0932970087	0.044761843	-0.0111662569	-0.0019262271	-0.0359492233	-0.0296750386	0.0395422846	-0.0051071445	0.0784272482	0.0090948191	-0.0382508161	0.0014033771	-0.0986307848	0.0258294519	-0.0230514178	-0.0079942079	-0.0277496238	0.0219368169	0.0591402969	-0.0502597128	-0.0497471174	-0.013271799	-0.1124192083	0.0391140859	-0.0011365314385187	0.0015975882019035	2.552288062861259e-06	1.2917037107413857e-06	0.2029896744609942	-0.0001663709552132	2.7679294738584666e-08	0.0412048079377804	0.645084869543382	-0.0488959260627055	0.4161344889138021	0.0023908115855295	-0.0056498127667026	-0.0010579735107694	1.11930794948973e-06	3.192038429879569e-05	-0.0029955737126177	-5.682551044610025e-05	3.2291386374598487e-09	8.973461867726192e-06	-0.0005149654217406	3.728345123300001e-05	2.65189385588474e-07	1.3900557358434901e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
903002.8148481408	499.61981173965614	249619.95628276945	815414083623.6656	1268881.194627193	-9620.97346491227	92563130.412546	1610059486078.5325	914562.3277865524	-350.17371765943244	122621.63253942793	836424251406.3573	954987.6211297674	838193.1558007472	0.992439	26.97765	0.1023457852460409	0.0619629250042971	-0.0570376075	0.0576610333	0.0533049177	0.1075495529	0.108634364	-0.0370732954	-0.002482101	-0.1064792866	-0.041937715	-0.0423482088	-0.0184632233	0.0675486246	-0.1189213991	-0.0520398923	-0.0634829678	0.0526281923	0.0032180987	-0.0316415656	-0.0024264269	0.0431295959	0.0330181588	0.0561506479	0.0539299766	-0.0654910693	0.0013510878	-0.0189671595	-0.0048003918	0.0174344898	0.0501352652	-0.0418303229	-0.0779027211	0.0061120668	-0.0711675986	-0.045950565	-0.1061589397	0.0638760194	-0.0622081719	-0.0004881395	0.0027769155	0.1333833727	0.0695197584	-0.0333932763	0.0090743691	-0.03942146	0.0198158341	-0.0136095713	0.0105741454	0.0040951806	-0.0342460249	0.13408976	0.0406635227	0.0350385024	-0.002926708	0.0026100423	-0.0033525531	-0.0595059701	0.020321096	0.0664285966	0.0793191473	0.0453492422	0.0139583331	0.028925816	-0.0461352796	0.0405348883	0.0553433868	0.0204846869	0.0407703835	-0.0205223628	0.0736268452	0.0839438758	0.0065692025	-0.0231062035	0.0310764854	-0.0181749989	-0.1011269702	0.0080511367	0.0163564033	0.0567957737	-0.0018839152	-0.0156710845	-0.1112164334	0.0458586883	-0.0028207929460108	-0.0016842615074921	2.8367368256195613e-06	7.956872844264288e-06	0.185179995283363	-0.0178096791776311	0.0003171846724101	0.0342916306531463	0.7049991948578196	0.0599143253144376	0.4970238647501738	0.0035897263778842	-0.0054362245411177	0.0002135882255849	4.5619930108506295e-08	2.955253726145035e-05	-0.0031568577934601	-0.0001612840808423	2.6012554733177776e-08	9.965751128129772e-06	-0.0004310873432383	8.387807850229994e-05	1.858362975002559e-07	7.035532053237992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
905373.764582227	2370.949734086171	5621402.641563284	819701653593.7938	1287825.0031798244	18943.80855263141	358867882.47875094	1658493238815.1147	916626.022713598	2063.69492704561	4258836.751913785	840203265515.7494	959669.0728730093	812090.0148857695	1.182632	32.147682	0.1481864033133755	0.1210904640850492	-0.0553789717	0.0521333942	-0.0695058065	0.085351465	-0.0609043646	-0.0122070612	0.0154766808	0.0394841187	-0.0363693486	0.0441275402	-0.0200462504	0.1019670913	-0.0993889928	-0.0634111538	-0.0437459933	0.048931051	-0.0963441923	0.0401068166	-0.0046942283	-0.0020107581	0.019398345	-0.1014080726	-0.0763448374	-0.0098650993	-0.0039267875	-0.0990021661	0.0943543111	-0.0545732171	0.0564781452	0.0053225055	-0.0238131784	0.0585559998	0.1593451016	-0.1031930111	0.0499568847	0.0275804679	0.0577034289	0.0695826559	-0.0173259797	0.0718075832	0.0849936198	3.62874e-05	-0.0500144211	-0.1369820457	0.0357490256	0.0188053151	-0.0241909801	0.0651853446	0.0110577211	-0.0583534086	0.0774651789	0.0150761279	0.0337396895	0.0797864202	-0.0331005773	-0.0486156425	0.0010600721	0.0696049603	0.1187212048	-0.0006100336	0.0068395144	0.0118414183	-0.0510557084	-0.0862778415	0.0266200203	-0.0540839153	-0.0498129551	0.045367103	0.0507438359	-0.1112801843	-0.0653439852	0.0589816436	-0.1158666372	-0.0570135708	0.0396375317	0.0030401909	0.0328637315	-0.0507864979	0.0934358464	-0.0180634961	-0.1098185471	0.0524223074	-0.0027761875129783	4.460543303250013e-05	1.989644656016853e-09	7.707217107216637e-06	0.1855145669736515	0.0003345716902884	1.1193821594250313e-07	0.0344156545594214	0.7211543594977741	0.0161551646399544	0.5200636102226448	0.000260989344544	-0.0076760338350124	-0.0022398092938947	5.016745673017074e-06	5.892149543625517e-05	-0.003437968611883	-0.0002811108184229	7.902329223439264e-08	1.1819628176292724e-05	-0.0005432084619227	-0.0001121211186843	2.9507543310442537e-07	1.2571145255041298e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
906149.554897248	775.7903150210623	601850.6128804791	821107015840.4807	1280603.7483552631	-7221.2548245613	52146521.24124984	1639945960301.55	916144.515455776	-481.5072578219697	231849.2393352328	839320773199.6986	957260.754266424	843651.1121727689	1.282945	34.874523	0.2151051032176933	0.1199122304398209	-0.0555894155	0.0189493113	-0.0152492434	-0.0572158716	0.1295468016	-0.0495132808	-0.0765167846	0.067108048	-0.0373152431	0.0436698337	-0.0525985581	-0.0227049142	-0.0461074825	-0.1466001659	0.0043576131	0.0576791422	0.1963392879	0.1474813535	-0.044581905	-0.0090556001	-0.0391572843	0.1496765448	-0.0296767678	0.1132608005	-0.1441052824	-0.0267030732	0.1949833376	-0.1321114044	0.0081723753	-0.0076622252	-0.0233488888	0.1476271214	-0.1082705609	0.0164440907	-0.084582479	0.0221005215	0.034114034	-0.0312545493	0.0180665837	0.1428882368	-0.1148942325	-0.0222402251	0.139124327	0.0129889133	0.1069185949	0.0585166524	-0.0198956213	-0.1286536418	0.0118509994	-0.0368080712	-0.0037058955	0.1817397197	0.1148688654	0.1479146645	-0.0219534264	-0.0375439155	-0.01280351	0.0369504076	0.0986683647	0.0036103836	0.0853860905	0.0453234036	0.0078736379	0.2240855321	-0.0367172531	0.0643438535	0.1030963239	0.002777734	-0.0963681977	0.0689379572	0.0391323936	-0.0040998282	0.0258475122	0.0054208257	0.0668160088	-0.0089632343	-0.0828666062	0.0820181984	0.0928072317	-0.0204479845	-0.1082280018	0.0587790397	-0.0036543526788506	-0.0008781651658723	7.711740585515243e-07	1.3354293501422555e-05	0.2046099707807229	0.0190954038070713	0.0003646344465551	0.0418652401428882	0.8021305205853437	0.0809761610875696	0.6434133720545145	0.00655713866448	-0.0088602631776403	-0.0011842293426279	1.4023991359409086e-06	7.85042635770486e-05	-0.0043388172052203	-0.0009008485933373	8.115281881177921e-07	1.8825334740315694e-05	-0.0007412379891011	-0.0001980295271784	5.494337564866425e-07	3.921569363450069e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
