global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
1010071.2676052896	906.3177901371382	821411.9367190658	1020243965641.7563	1228419.734230917	-19852.57589971833	394124769.854077	1509015043447.9563	1032913.0487662336	-495.5924350651912	1066909366311.5555	245611.8616938458	1051027.8678723404	907478.4953188486	1.358853	25.312969	0.1306818290479067	0.0699196373915213	-0.0386498617	0.1405708146	-0.0787319278	0.0786665467	-0.0195283772	-0.0005511097	-0.0147478629	-0.1382796746	0.0147677091	0.0217534174	-0.0453598289	0.003000191	-0.0111032913	0.0401672176	0.0580122835	0.1087136014	-0.05331433	-0.0460960789	-0.1285521666	0.0726905429	0.0419390467	0.0298216774	0.0110729744	-0.0635227317	-0.1219312628	0.0805814655	0.0832283607	-0.0139961742	0.3065908312	0.041116246	0.1063050173	0.064350422	-0.1197619007	0.0710615791	0.0845589739	-0.0452937883	-0.1042360308	-0.0062315875	0.0195846782	-0.0752821575	-0.0494015211	-0.005689826	0.1977852262	-0.0020712689	-0.0786209615	-0.0350795313	0.0303927131	-0.0844221016	0.085702473	-0.0730860604	-0.0713205367	-0.0432216508	-0.0809017821	0.0806682061	-0.0543622675	0.0538796957	0.0547857032	-0.0815178782	-0.0849832862	0.125986057	0.0399410041	-0.1344686437	-0.136416867	-0.173873152	0.1111322313	0.047095148	-0.0519422816	0.1111118313	-0.0246322676	-0.0294910304	0.2095391155	0.0650089603	-0.0518649272	0.0614862344	0.0013991544	-0.1108807917	0.0995153256	-0.1104029878	-0.0189350764	-0.0097740426	0.0654434418	0.0356584051	0.0238047434	0.0890763068	-0.0628198068	0.0952325914	0.1277740246	0.0565416183	0.0065421097	-0.0047778615	0.0653623997	0.0598768739	0.0089091874	0.1662427793	-0.1081641352	-0.111550387	0.0566277719	0.1150825895	-0.0138625518	0.0102544231	0.1038600344	-0.0050189655	0.0652549531	-0.0251890118	-0.1044804285	0.0707724105	0.0508594020986947	-0.0079128871164328	0.0025866787818367	6.261378251740975e-05	0.033664292947023	0.0259092786050133	0.0011332846196229	0.0006712907178322	0.0883024771617613	0.0518712991968755	0.0077973274729033	0.0026906316803717	-0.0089191509101923	-0.0006852431236999	4.695581385779983e-07	7.955125295878415e-05	0.0022516340181852	-0.0002144175174705	5.06985575184883e-06	4.597487179825504e-08	0.0026711010225148	-1.0664142120015917e-07	1.1372392715589754e-14	7.13478067247961e-06	0.0	0.0
1011393.1274572244	1321.8598519348309	1747313.4681571724	1022916058267.7054	1236838.352362961	8418.618132044096	70873131.25318162	1529769109875.924	1034831.2800649352	1918.2312987016048	1070875778200.8324	3679611.3153184457	1051795.5427393618	919661.4090527158	1.250793	23.300009	0.0723529864616456	0.0498568256309232	0.1059522364	-0.0320862812	-0.1734655289	-0.0012660923	-0.0071370095	0.0073860673	-0.0236737637	-0.0432122606	0.1337512854	-0.1379551515	0.0017715425	-0.0288679823	0.0386070229	0.0282753964	0.0610043674	-0.1032975766	-0.0744495638	0.0395188032	-0.1978782277	0.0221581972	0.0762777783	-0.0795710733	-0.0504161002	-0.033161432	0.0368974344	-0.0162299409	-0.0752934346	0.0099524051	0.1067305447	0.118971309	0.1296754574	-0.0053022777	-0.0442589688	-0.1012573856	0.0504393886	-0.0704492613	-0.1032449623	-0.0091372717	0.0081889882	-0.137874861	0.0464706707	-0.1326980438	-0.009672206	0.068967177	0.0217684876	0.0470357137	0.099926139	-0.0933803123	0.0283757557	0.124102349	-0.1332890594	0.0462235853	-0.1580583035	0.0826276252	-0.0128935714	-0.0312339365	0.1219070526	0.0202591821	0.0581515591	-0.0260696018	-0.0590401691	-0.0121651193	-0.0670379576	-0.1041904391	0.1409941232	0.0183479882	-0.051416325	0.0115159291	0.0413075327	0.0778197774	0.1065150503	0.091411275	0.0316572947	-0.0006435862	0.0338666796	0.0216470321	0.0856908718	0.0865112107	-0.0796120458	-0.0033922181	0.1309728528	-0.03907513	0.1102223642	-0.0782970417	0.0138921373	0.0029115794	0.1380691121	-0.0857773855	-0.0497894037	0.0290613841	0.140883366	0.0524814644	-0.0657531615	0.1045971347	-0.0112765389	0.1373660975	-0.0845670831	0.0853586618	-0.0834212157	0.0797238264	0.1543394241	-0.0871228251	0.0632481749	-0.0275434712	-0.102329975	0.0763617167	0.0662469025894409	0.0153875004907461	0.0043886521026948	0.0002367751713527	0.0318581041647547	-0.0018061887822682	0.0010149388009723	3.262317917191841e-06	0.0869298799254352	-0.0013725972363261	0.0075568040238505	1.8840231731700497e-06	-0.0080118882880525	0.0009072626221398	8.231254655319863e-07	6.419035394023283e-05	0.0020868539084171	-0.0001647801097681	4.354959235075725e-06	2.7152484575187155e-08	0.0026674097553766	-3.691267138199693e-06	1.362545308555295e-11	7.115074803078254e-06	0.0	0.0
1010896.7000208588	-496.4274363656296	246440.1995765512	1021912138113.062	1252215.5239818136	15377.171618852532	236457406.9956438	1568043718501.048	1034340.231396104	-491.0486688312376	1069859714284.546	241128.7951609305	1052846.493125	921573.8703795336	1.214779	22.629124	0.0669101252995806	0.0382615318523185	-0.0165898988	-0.104420513	-0.0025135151	-0.0828000515	-0.1681242135	-0.0546817387	-0.0397086261	0.1355807206	-0.0978585342	-0.109079838	-0.1474930216	0.0374930556	0.0112511476	-0.0057964642	-0.0851387204	0.0701281023	0.0326875184	0.0158306236	-0.068371452	0.0235883982	0.0964390961	-0.0698924874	0.0809852174	0.0070766458	-0.0122091106	0.0589461607	-0.1001577338	0.0654929738	0.0650472144	0.1985581251	0.036269717	-0.0093050954	-0.0074158886	-0.0354765907	-0.0432078732	-0.1376037596	-0.0766743283	-0.0834813792	0.1304593185	-0.0483380363	-0.0990297824	-0.0495373452	-0.0598905077	0.1821173078	0.0843220936	-0.0390628967	0.03905487	0.0083592772	-0.0617481549	-0.0920074616	0.0114378033	0.049340804	-0.0653501621	0.0551022672	-0.1207994701	-0.1190457659	-0.031425998	-0.0119932671	0.0064162499	-0.0229053911	-0.1111726563	-0.0200642299	0.056160019	-0.1700484796	0.0172354209	0.105087153	0.0229255341	-0.0367123187	0.0173354745	0.1365637591	0.1114628091	-0.0036659737	0.0299867221	-0.2562960643	0.0270683423	-0.0419228107	-0.1174520233	-0.048759539	-0.1908940711	0.0086268993	0.1013183493	-0.0405645776	-0.0376928421	-0.0685432738	0.0557141205	0.0367206919	-0.0241064418	-0.0536479065	-0.0924064166	0.0496856301	0.0594033825	-0.006181085	0.0983116798	0.0892314992	0.1312515678	-0.1009750848	0.0155334113	0.1193427251	-0.1218510267	0.0527834008	0.0730246916	0.0965112203	0.0949772758	-0.0298858491	-0.1	0.0816496581	0.0681900619549935	0.0019431593655526	0.0046498845494258	3.7758683199347903e-06	0.03329245284894	0.0014343486841853	0.0011083874166988	2.057356147824103e-06	0.087983226510218	0.0010533465847828	0.0077410481471483	1.1095390276735931e-06	-0.0085977741448933	-0.0005858858568407	3.432622372460775e-07	7.392172024659571e-05	0.0024588334524047	0.0003719795439876	6.045861946664417e-06	1.383687811452231e-07	0.0029591297678494	0.0002917200124727	8.510056567713047e-08	8.756448982972444e-06	0.0	0.0
1006866.7832732792	-4029.916747579584	16240228.992422411	1013780719259.0806	1225042.549180328	-27172.97480148566	738370559.5621747	1500729247302.236	1033291.4571103896	-1048.7742857143749	1067691235337.312	1099927.5023756973	1050591.723231383	918775.3883441758	1.189314	22.15476	0.1155657702125278	0.0539443621820802	-0.0219561259	0.0557385978	0.016640979	0.0030273198	-0.0443344393	0.2092308831	-0.0700976632	-0.0985251484	0.0044412491	0.041023263	-0.0534373652	-0.059220942	0.0239503786	-0.0153842862	0.077941423	0.0108937641	0.001626942	-0.0376763412	-0.0056013908	-0.0178661583	0.1372992052	-0.1124359864	-0.0321714876	0.0679585767	-0.0184302546	-0.0691031887	-0.0186868501	-0.0455252387	0.0401232526	0.04812864	0.0214667472	-0.0825347225	0.089686129	0.0676756302	-0.0216062573	-0.0882586674	-0.0493798788	-0.0394310479	0.0054223417	-0.0205249597	0.019020719	0.0949597569	-0.0409349217	0.0192629593	-0.0836079079	-0.0228597913	-0.0476719972	0.0029280282	0.082088266	0.0120644	-0.0215490921	-0.0304534137	-0.0102245388	-0.0199492049	-0.0371631115	-0.1437743088	0.0809065026	0.0466201288	-0.0678785205	-0.0685290732	0.0396348465	0.0219162947	-0.0190944641	-0.0719657483	0.0789943992	-0.0442726738	0.0696361947	-0.1006376684	-0.0843512074	0.0291936877	0.0010390882	-0.0192799029	-0.0714084441	-0.02476816	-0.0582959401	-0.0526870491	-0.0134112785	0.0527632502	-0.041623969	0.0095401883	0.0675409617	0.0191186044	-0.017966027	0.0579171825	0.0591438245	0.0627190561	0.0838563203	0.0661116172	0.0803523991	-0.0487868284	0.0590674113	-0.0367931993	-0.0998054345	-0.0803919872	0.093408116	-0.0592647424	0.0141768056	-0.0243973619	-0.0418684585	0.022119242	-0.0033756982	0.1467611119	0.04657872	-0.032215118	-0.097494591	0.0866153656	0.0831884643650653	0.0149984024100718	0.0069203206034177	0.0002249520748544	0.0042650481923942	-0.0290274046565458	1.8190636083445038e-05	0.0008425902210948	0.1273532724282233	0.0393700459180053	0.0162188559981772	0.0015500005155858	-0.0084721011699084	0.0001256729749848	1.5793696641554965e-08	7.177649823316329e-05	0.0022302355509407	-0.000228597901464	4.973950612679767e-06	5.22570005537448e-08	0.0026700022997402	-0.0002891274681092	8.359469281523645e-08	7.128912280617956e-06	0.0	0.0
1008501.0846416992	1634.3013684200123	2670940.9628195246	1017074437723.4838	1239883.0875944544	14840.538414126497	220241580.42116416	1537310070902.7576	1033893.2533766234	601.7962662337814	1068935259377.6989	362158.7460529202	1051771.1555984044	914042.2323966674	1.144004	21.310726	0.1194310942154505	0.0530803173323383	0.0559302325	-0.1256740631	0.0256706658	0.0117874861	0.0405924949	0.0469606982	-0.1929325565	0.1101024291	0.0515578754	0.046225312	0.0098310785	-0.0519301919	-0.1150533114	0.0762799597	-0.0542814848	-0.0963098433	-0.0155244193	0.0724662426	0.0121458097	0.0227945452	0.1558156412	0.1081930898	-0.0248856788	0.0232278566	-0.0996799613	-0.0425756237	0.04793138	0.0152983827	0.0320460147	0.093916193	-0.0530318994	0.0612879683	0.0479586199	-0.0482906222	-0.0937497151	-0.0036537092	0.0097725812	-0.0729190028	-0.1488286328	-0.0420367862	0.0127395167	-0.0058436186	0.0020924971	0.0017163421	0.0692637967	0.1204721726	-0.1508733502	0.0163642902	-0.0817198831	0.0793218571	0.0221565864	0.0655220289	0.038377074	-0.0509456267	-0.1467986577	0.0618730771	0.088308093	0.0064375759	-0.1250333524	-0.020844439	0.0234981429	-0.0308859424	0.0257287398	-0.0349703638	0.0185969897	0.0808694075	0.1348542715	-0.0315577853	0.0460164429	0.0425780895	-0.0320373593	-0.0303317078	-0.0155468487	0.0228526138	-0.0947845431	0.0184678399	0.0509477779	-0.0335158377	0.075091774	-0.0024978958	0.0848454602	-0.0301438633	0.0161342762	0.0202174719	-0.0065678604	-0.0795144353	0.1184686572	-0.1121920017	-0.0326616201	-0.0651547519	-0.0319857631	-0.0297640152	-0.1407662189	-0.0439099307	0.0018616322	-0.1468083482	-0.0200402509	0.1053940527	0.0301401389	0.0186809294	0.0428486123	0.0903977644	0.0565682373	-0.0345302564	-0.0948181434	0.0912392418	0.0674407088916666	-0.0157477554733986	0.0045482492158105	0.0002479918024499	0.0339293747297801	0.0296643265373859	0.0011512024695538	0.0008799722689166	0.0916439816114973	-0.035709290816726	0.0083986193656084	0.0012751534506335	-0.0089454999456868	-0.0004733987757783	2.2410640090848763e-07	8.002196927828255e-05	0.0023628970393736	0.0001326614884329	5.583282418680524e-06	1.7599070513232486e-08	0.0028301364632877	0.0001601341635474	2.5642950335057452e-08	8.009672400830611e-06	0.0	0.0
1007154.9052658194	-1346.1793758798158	1812198.9120441703	1014361003201.0016	1234280.636142418	-5602.451452036388	31387462.272424635	1523448688756.132	1032976.6778896104	-916.5754870129748	1067040817063.856	840110.6233930722	1051228.2064494682	907278.4307592914	1.347729	25.105747	0.1171885498525315	0.0840933822032641	-0.0970913587	0.114569912	0.0130179338	-0.0825538546	0.1128970135	-0.0288488557	-0.0562641769	-0.0600999772	-0.060138921	0.0560191399	-0.1349552144	0.0786554338	-0.0177868913	0.1291942513	0.0940750666	0.0420657649	0.0212838712	-0.0644496934	-0.0129785916	0.1287172766	0.1264521774	-0.0520288575	-0.151052178	-0.0148140768	0.1123076346	0.0534202309	-0.0357567231	-0.0434308739	0.0661689	-0.0103051936	0.0224411099	0.1097576032	0.1132128408	0.0411290377	-0.012205091	0.0927142861	-0.0597303415	-0.0456997305	-0.0603590787	0.017285842	0.0884117688	0.1243937856	0.0064555224	-0.0414084265	0.0225383202	-0.0430352044	0.0133931111	0.0478742965	0.1072175087	-0.0311171161	0.0531108467	-0.0643324187	0.0340239642	0.0940104602	-0.1317558242	-0.0310786607	0.122550788	0.1054770266	0.0972701863	0.0997106905	-0.0041348247	0.04876045	-0.0869840918	0.0407326248	0.061998956	0.1235243466	0.0887430435	-0.0776408369	-0.0355412162	-0.0358500982	-0.055370424	0.10731501	-0.0883179734	-0.0865320272	-0.0481761267	0.0140212637	-0.0094693047	-0.0368939787	0.1196766968	-0.0316122555	0.0730984143	-0.0235301881	0.0166520648	-0.1010738991	0.091416918	0.2853141217	0.0101536575	-0.0547104195	0.0346351899	-0.0823880235	0.0662535285	0.0169211202	-0.1347952933	-0.0523804597	-0.0462108702	-0.0692980952	-0.0265691074	-0.04573064	-0.0049538414	0.1758628391	-0.0326655962	-0.0017711553	-0.0413336477	-0.0368302486	-0.0919753525	0.0955030384	0.0685872222760082	0.0011465133843416	0.0047042070595385	1.314492940474434e-06	-0.0498164882647387	-0.0837458629945188	0.0024816825030308	0.0070133695686967	0.1003188595795734	0.0086748779680761	0.0100638735873461	7.525350776101217e-05	-0.0086668376882646	0.0002786622574222	7.765265371163678e-08	7.511407551472368e-05	0.0023979724502445	3.50754108709001e-05	5.750271872131611e-06	1.230284447762457e-09	0.0026714482214689	-0.0001586882418187	2.5181958091541924e-08	7.1366355999893485e-06	0.0	0.0
1006110.6407175136	-1044.2645483057713	1090488.4468482565	1012258621365.0056	1230998.398213371	-3282.2379290470853	10773085.8228753	1515357056403.885	1034396.4384090909	1419.7605194804491	1069975991793.412	2015719.932675395	1051787.057925532	909196.325608321	1.374235	25.599516	0.0972651710483872	0.0675103316860392	0.1632745907	-0.0126643317	-0.0271258767	0.105846821	-0.0383557996	0.082400076	0.1048714691	-0.0018834474	0.1239409491	0.0367939894	0.0605629631	-0.0271030064	0.080777458	0.0142970319	0.0371503742	-0.1085047268	-0.0870550438	0.0148734157	-0.0666065201	0.0455315731	0.0254789714	-0.0823484859	-0.0399402914	0.1309293841	0.0432416736	0.0595239449	0.1308697474	-0.0609162493	0.0817010448	-0.0589316246	0.0688345951	-0.0096101803	0.0783920727	-0.009147184	0.0355282617	-0.0811937746	0.0041171205	-0.0043371163	-0.0166850101	0.0533092378	0.0231385894	-0.036062215	0.044360784	-0.01899851	0.0210561413	0.0004465547	-0.0702463932	0.0775644237	0.004871707	0.1187229521	-0.0979407878	0.0246132364	-0.0455607077	0.0205071808	-0.0330709439	-0.0789249224	-0.0294019701	0.0611887964	-0.0070182328	0.1106808523	0.1805728519	-0.0377209384	-0.0507798538	0.0303903659	0.0812470682	-0.030892564	0.0305098787	-0.0654082883	-0.0017133116	0.0282602522	0.0626083802	9.56122e-05	0.007415864	0.040224016	0.0076420867	0.0234136169	-0.0572951035	-0.017532122	0.0519279755	0.0041718502	0.0612267132	-0.0144722966	-0.0108528753	-0.084055569	0.0830245799	-0.0536116418	0.2011294066	0.0370498115	0.2118405777	-0.0240459991	0.0294327669	-0.0706097363	0.0235471886	0.0679081152	-0.0183292141	-0.0371061991	-0.0166565643	-0.0666149048	0.0389399337	0.0772634104	0.0393639616	-0.0173613523	-0.0187853965	-0.0391140859	-0.0889712056	0.0993899282	0.0689050847678629	0.0003178624918546	0.0047479107068663	1.0103656372807793e-07	0.0148910494668683	0.064707537731607	0.0002217433542247	0.0041870654392873	0.0788142421583728	-0.0215046174212006	0.0062116847669986	0.0004624485704322	-0.0088443997168931	-0.0001775620286284	3.152827401066817e-08	7.822340635217874e-05	0.0024342367150995	3.626426485499974e-05	5.925508385138403e-06	1.315096905473569e-09	0.0026723249960599	8.76774591000197e-07	7.687336834235629e-13	7.141320884566545e-06	0.0	0.0
1010455.5320998456	4344.89138233196	18878081.12426253	1021020382351.182	1238278.3944191854	7279.996205814416	52998344.756672285	1533333382085.3557	1034246.2064285714	-150.23198051948566	1069665215511.8912	22569.64797080712	1051533.7110239365	919658.2481234316	1.341083	24.981949	0.0457939937096586	0.0285145770579386	-0.0638898904	-0.0962386508	-0.0600613991	-0.0556284415	0.0812456856	0.0741462257	-0.1717888857	0.0259571128	0.0124612738	-0.014173375	0.0059622399	-0.0647714298	-0.1438692346	0.2222473376	-0.0713806477	-0.0736926771	-0.008179303	0.0118851773	0.0286236278	0.0817696787	0.0647167683	0.0797835307	-0.1385565496	-0.0897751316	-0.0652829974	-0.0404472877	0.0374242562	-0.041786089	-0.0598589218	0.0184274593	0.1254450006	0.091133599	0.0554718584	-0.1139929304	-0.0329260529	-0.1018153955	0.0226206453	-0.0373780127	0.010927749	0.0042209547	0.1028682147	0.079359698	-0.0649464959	0.10458318	-0.0112761134	-0.0348749926	-0.1760306042	0.007565026	-0.083480478	0.0485796078	0.0127355629	-0.0126447536	0.0658965909	0.0275960634	-0.0345179337	0.1210730508	0.1611916208	0.0391606032	-0.1170606179	0.0179423888	0.0045557762	0.0373154663	0.0354824741	0.1112559133	0.0937211249	0.1206779144	0.0675122877	-0.0637556407	0.0741360783	0.1381036595	-0.0075042259	0.0082311568	-0.0460635904	-0.0596722777	0.0630830564	0.0676890513	-0.060362832	-0.0418554372	0.0353750425	0.0260218253	0.0568111277	-0.0081403751	-0.0370621612	0.0675944582	-0.1110182518	-0.0700868723	0.049998218	-0.1578842644	-0.0017538689	-0.0839292218	0.0376766233	0.0612722193	-0.0291258695	-0.0895898887	-0.148009607	-0.0938418195	-0.0241527042	0.0485909402	0.0248414515	0.0553212417	0.0201740699	-0.0301256926	0.0163932633	-0.0413807664	-0.085810973	0.1028845713	0.0690372345391665	0.0001321497713036	0.0047661397528158	1.7463562055594415e-08	0.0397943707785941	0.0249033213117258	0.0015835919456642	0.000620175412355	0.0855977207072271	0.0067834785488543	0.0073269697902724	4.60155812227665e-05	-0.0091194148349051	-0.0002750151180119	7.563331513515398e-08	8.31637269310872e-05	0.0024378698014722	3.633086372700073e-06	5.943209168930104e-06	1.3199316591498971e-11	0.0026731776732307	8.526771707998738e-07	7.270583576032774e-13	7.145878872659099e-06	0.0	0.0
1008429.1792329948	-2026.3528668507931	4106105.940994429	1016929409528.5316	1238081.2275230533	-197.1668961320538	38874.7849303481	1532845125944.9905	1031347.1977272728	-2899.0087012986187	1063677042259.8982	8404251.450205104	1049795.5290957447	909374.2204118368	1.209725	22.534986	0.0997593264337654	0.057857358179281	-0.0272752072	0.0827646112	0.0520616556	-0.0620484763	0.0093648693	-0.1193079082	-0.0654338392	-0.0128067131	-0.0313004437	0.055845159	-0.1321277599	0.0766314716	-0.0371672384	0.1016976847	0.0735156519	0.0662093927	0.0161810527	0.1377853074	0.0227207003	0.0372245513	0.1799521782	0.0655516175	-0.0563706451	0.0248338416	0.0275813715	0.1082868634	-0.0025654121	0.1176147838	0.0388028332	0.0630320839	-0.0680829665	0.0536992911	0.0845341792	-0.0933922671	0.029448577	-0.0155564109	0.0228829842	-0.0368061367	0.0300199089	0.0460067921	-0.0454236439	-0.0061092147	-0.0201197093	-0.0096232221	-0.0090289834	-0.1152243986	0.0431557934	0.0442070132	0.0905360548	-0.0482494325	0.0500721129	0.1402997997	0.0461362566	-0.0029977866	-0.1733098897	0.0150823573	0.0688465726	0.0237702838	0.0777272827	0.0687680313	-0.0484706908	-0.0661670436	0.0187865054	-0.0513971043	-0.0004053784	0.0578283474	0.0254291384	-0.0968765847	0.0793232076	-0.0557795083	0.0356730046	-0.0318460467	0.0095980208	0.0085306696	-0.0427788603	0.0330195932	-0.0976978155	-0.0893913821	0.0158028257	-0.0129656431	0.0610756951	0.0040905696	0.135318314	0.0049095603	0.0115246107	0.1626536819	-0.0199185747	-0.0416660435	-0.014761855	-0.0377936772	0.0023778088	0.0664459411	-0.0463717863	-0.022743774	-0.0081337959	-0.0819404296	0.0141764726	0.0488983522	0.080482923	0.0723048307	0.0856487298	0.0685963809	0.0295088405	-0.043629296	-0.0825001988	0.105973176	0.0692002399394624	0.0001630054002958	0.0047886732076791	2.6570760525622523e-08	0.0142922294006524	-0.0255021413779417	0.0002042678212408	0.0006503592148605	0.1337798130343799	0.0481820923271528	0.0178970383755136	0.0023215140210222	-0.0093140606989493	-0.0001946458640442	3.7887012389513584e-08	8.675172670371193e-05	0.0023390604165081	-9.880938496409972e-05	5.471203632075047e-06	9.763294556983654e-09	0.0028979641707899	0.0002247864975591	5.0528969484932155e-08	8.398196335181992e-06	0.0	0.0
1006516.918397712	-1912.2608352827372	3656741.502156233	1013076307020.8264	1238905.315605789	824.0880827356596	679121.1681069352	1534886381036.2795	1036038.5783766232	4691.380649350467	1073375935884.6544	22009052.39710001	1053741.714787234	921170.4369062202	1.160085	21.610287	0.055264196231684	0.0307248371188117	0.1118823861	-0.0269387164	0.0109697354	-0.0337010741	0.0671562695	0.1055433197	0.1051196605	0.0465846425	0.1248118059	0.0818832842	0.0268396567	0.068356088	0.1053492182	0.055473266	-0.0030421093	-0.106958931	0.0110201642	-0.060509429	-0.0130587182	0.0320212159	0.0768138324	0.0198071977	-0.0217806662	0.0991773709	0.0464844627	0.0876226015	0.0129058396	0.0608151687	-0.038188967	-0.0052089617	-0.0355194356	-0.0385799073	0.1298432223	-0.0459544741	-0.0069942132	-0.0840574738	0.063425013	0.0189263995	-2.13722e-05	-0.0124711913	0.049601801	-0.0371219	0.0206583595	0.0402219202	0.0384562774	0.0434327493	-0.0256889823	0.0400780107	-0.0217480145	0.0950910763	0.0333471196	-0.0528659958	-0.0203910996	0.0094298165	-0.1339700431	-0.0359365314	-0.0395003877	0.0408473588	0.0579492476	0.080266968	0.0385418079	-0.0342850454	0.0468062263	0.0338562051	0.0235226708	-0.0340036296	0.0420334392	-0.1481501258	-0.0150430418	0.0812213532	-0.0229736694	-0.0536848911	0.0541058502	0.0462626792	0.0170807326	0.021438751	0.0241130614	-0.0136579392	-0.0151749869	0.0051146612	0.0746026675	-0.0261547532	0.0168692685	-0.0973467625	0.1171183577	-0.0085167197	0.0015572852	-0.0021327075	0.1332893256	-0.0443527647	0.1123530349	-0.0211155854	-0.0114229583	-0.0692340184	-0.0468943408	-0.0221547634	0.0123481677	-0.0105179889	0.0293819534	0.0144824829	0.0335487201	-0.0091033784	0.0705871505	-0.0458586883	-0.0790446912	0.108643553	0.0692081453669573	7.905427494903083e-06	0.0047897673851338	6.249578387716964e-11	0.0258683558381989	0.0115761264375464	0.0006691718337716	0.000134006703298	0.1181065262099423	-0.0156732868244376	0.0139491515333797	0.000245651919881	-0.0089090747174322	0.0004049859815171	1.6401364522536914e-07	7.937161232078964e-05	0.0022851953084621	-5.386510804600026e-05	5.222117597817192e-06	2.901449864807282e-09	0.0029992506320709	0.000101286461281	1.0258947238827573e-08	8.995504353977694e-06	0.0	0.0
