global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
950742.9979453068	1126.6347829500446	903912248142.0295	1269305.9341528942	1399978.2532862104	147.3239087301772	21704.334083537586	1959939109674.3088	925770.6339576548	-2458.16882125393	6042593.953784937	857051266698.3582	970741.1536039006	1026509.7979257766	1.268699	23.659348	0.1457550736661676	0.0764219632040721	-0.1059412632	-0.0632765033	0.1178679644	0.0548343113	0.1105421441	0.0969462867	0.0068570008	0.0390113268	-0.1113837454	-0.0798475022	0.0192475001	-0.0156454353	0.0127335847	0.0245837862	0.1160198678	0.0789263494	-0.008774722	0.0315537487	0.0691201462	0.1360831169	-0.0688635902	-0.0088380305	-0.0288897782	-0.054679894	0.0031605884	-0.0662440992	0.113034606	0.0111648157	-0.0138222581	0.1058230385	-0.0775457583	-0.0924107809	-0.0963002445	0.0485433765	-0.0417464671	0.0540628472	0.1682931437	0.1832602022	0.0228169159	-0.0429695141	-0.1170740304	-0.0111663717	0.141800951	0.0485562868	0.0089113773	-0.0899519413	0.0628036666	-0.0570368042	0.1232174879	0.0734032261	-0.0423746136	-0.0691692962	0.0270767429	-0.0651780278	0.0041844641	0.004022235	0.1405272072	-0.1022661453	-0.0231615033	-0.0022659982	-0.1102106469	0.0066054934	-0.0591939379	0.1003170001	0.0707035024	0.0170224473	-0.0259524288	-0.0303001733	-0.0659908778	0.0120598569	-0.1581866363	-0.0740901053	-0.1330850325	-0.0263371905	-0.1086328209	0.0423374543	0.047439814	0.0430745559	-0.0958417386	0.1469780457	-0.0334823891	-0.0575770447	-0.063052823	0.0314476362	-0.002596184	0.0864122896	-0.044876489	-0.043798668	0.1052966029	0.0499819281	-0.0079177423	0.066832584	0.0086434127	-0.0665115311	-0.0424935819	-0.1102865989	-0.02854464	-0.0200118662	0.1275921737	0.003627002	-0.1152422001	-0.010866692	-0.0616026802307345	0.0190619162643201	0.0003633566516679	0.0037948902116101	0.0599954662350512	0.0608065382577933	0.0036974350948964	0.0035994559687611	-0.1949478755138614	0.0301636832156191	0.0009098477851322	0.038004674167368	0.000602343763475	-0.0003616663278788	1.308025327213357e-07	3.6281800939722673e-07	0.0014090001850379	0.0002416566500722	1.985281521436837e-06	5.8397936524117773e-08	-0.0033239376742878	0.0001111357406177	1.104856166254979e-05	1.2351152842644701e-08	0.0	0.0	0.0	0.0	0.0
947110.4077946466	-3632.590150660253	897018124552.9418	13195711.20267388	1382180.077938988	-17798.175347222248	316775045.6904698	1910421767851.4272	925388.8216612376	-381.81229641719256	145780.62969537012	856344471255.5739	968335.3417632564	1030273.976227948	1.228849	22.916203	0.190082604703374	0.1145511591960761	0.0046426806	-0.1418435271	0.0380351724	0.0062399113	-0.0313057055	0.0677588577	-0.0945431009	-0.0395115312	-0.0780524597	-0.0682467843	-0.0776444908	0.074917542	0.1020315665	0.0262272862	0.0370406869	-0.0092004642	-0.0129969897	0.0562119232	-0.0389604341	0.0561061966	0.0581842181	-0.0243670319	-0.1029975202	0.0577091156	-0.105503644	0.0585322399	-0.0620294449	0.040813682	-0.0424567108	-0.1002661837	-0.1983842375	-0.0498260605	0.1634084846	0.043339081	0.0668285497	0.1761080834	0.0633745998	0.0929389497	0.0110418377	0.0088256102	-0.0898174078	0.010570751	0.1506048548	-0.0957777563	-0.1344725415	0.0171033083	0.1160494343	-0.045397759	0.0411467608	-0.0712628577	-0.0747000378	-0.0139911903	0.0337297716	0.1121563239	-0.0352092704	0.0363591978	0.0215445435	-0.0020217065	-0.0233731355	0.1679172545	-0.0483569143	0.0414740849	0.1061648406	0.0800312347	-0.0217287514	-0.0871245821	0.0952307955	0.0889111556	0.2004288689	0.1494135703	0.0395487628	-0.0588484834	0.0222769102	-0.060824239	-0.1179637732	0.0731336858	-0.092293651	0.0582014874	0.0158766706	0.0447784926	0.0916528824	0.0018656586	0.0023727233	-0.02234828	-0.0095123052	0.0011860216	-0.0463645836	-0.0397443358	-0.1234533537	-0.0353715356	-0.1539651626	0.0423135255	-0.0450851846	0.1867782814	-0.1151997029	0.0860169261	0.0737987554	0.0872089777	-0.0062710654	0.0012091775	-0.1154447293	-0.003627002	-0.0570824786442045	0.00452020158653	2.043222238286833e-05	0.003258409368166	-0.0296237542746382	-0.0896192205096894	0.0080316046847643	0.0008775668173241	-0.1757493507929268	0.0191985247209345	0.0003685833514603	0.0308878343041352	0.0019599550065643	0.0013576112430893	1.8431082873624747e-06	3.841423627756465e-06	0.001506329620176	9.732943513809998e-05	2.2690289246195725e-06	9.47301894430161e-09	-0.0032439851947908	7.995247949700015e-05	1.0523439944021904e-05	6.392398977718231e-09	0.0	0.0	0.0	0.0	0.0
945649.9284789824	-1460.4793156641535	894253787232.3046	2132999.831482834	1387073.8820684524	4893.804129464319	23949318.85756202	1923973954316.447	923065.7948391694	-2323.026822068263	5396453.616048573	852050461602.0675	966930.5984392352	1000446.2359299609	1.417069	26.426228	0.1451777864220458	0.0909940175430175	0.1245775737	-0.0105198135	-0.0538661795	0.0131420476	-0.0419320199	-0.0056649355	-0.2046926898	0.0144671677	0.0270001298	-0.0653065635	-0.1103900396	-0.1358425574	0.0182215777	-0.0953630894	-0.0269067332	-0.0509253297	-0.162168653	0.0162184606	0.0468433971	0.1192784844	-0.1716123934	0.0946586565	0.0359962369	0.0332305685	-0.0189165676	0.0335550972	0.0747681826	0.1888273177	-0.0920170748	-0.0185554652	-0.071325322	-0.0081032927	-0.0251815667	0.0155987929	-0.0500444403	0.0395022957	-0.064935564	0.0374910817	0.0133177762	0.1078040448	-0.1190187304	0.0918188056	-0.0333876782	-0.1136127479	-0.1604077308	0.0275730976	0.0982656238	-0.1396403307	-0.1060186433	0.0971672172	-0.0666138018	0.1233958422	0.0383333805	-0.0040968898	-0.0316911662	0.0860238897	0.0572346823	-0.0433784928	0.0091864342	-0.0208434953	-0.1045335907	-0.0139258125	-0.0475120681	0.0550776969	-0.1884722037	-0.0853265027	0.0124496125	0.0091715733	0.0050018479	0.0633921034	-0.1117795764	0.0531421644	-0.069871466	-0.1302178161	-0.1543538746	0.0281647942	0.0248914125	0.1735434917	0.0946658313	0.0406719657	-0.063676436	0.0779334834	-0.0448663391	0.0454163486	0.0460422008	-0.14540186	0.065403885	0.0772702477	-0.0159448415	0.0514817802	-0.0591042037	0.0049301573	0.0294215471	0.0864939403	0.0659626202	0.0395182107	0.000992651	-0.0626717925	0.0141648127	-0.0012091775	-0.1154447293	0.003627002	-0.0458042519840375	0.011278226660167	0.0001271983965981	0.0020980294998172	-0.0050934608804027	0.0245302933942355	0.0006017352940072	2.5943343740192643e-05	-0.1876019453981001	-0.0118525946051732	0.0001404839988745	0.0351944899171517	0.0002730944349761	-0.0016868605715882	2.845498587978869e-06	7.45805704149153e-08	0.0012775562955009	-0.0002287733246751	1.632150088173983e-06	5.2337234082898727e-08	-0.0032786847337769	-3.4699538986100124e-05	1.07497735835017e-05	1.2040580058478822e-09	0.0	0.0	0.0	0.0	0.0
946324.981306105	675.0528271226212	895530970244.0	455696.3194062436	1390353.9304935515	3280.048425099114	10758717.670995178	1933084052038.8677	927095.3013029316	4029.506463762256	16236922.341501804	859505697697.9735	968926.2200904012	998853.0363860826	1.346077	25.102325	0.1219703764411047	0.0723946459390352	0.0525917178	0.0551513603	-0.0693018907	0.0997591015	-0.0743502204	-0.0847024626	0.0336952758	-0.1253437298	-0.0346175633	0.076510857	-0.0469431284	-0.0032587375	0.0694877437	-0.0066170348	-0.0734025202	-0.0632661959	0.0258053615	0.0203373496	0.0322857941	0.2334907754	0.0199033908	0.078861613	-0.0618921832	-0.0189815669	0.0550628398	-0.0014780918	0.005411582	-0.0673633758	-0.0093272871	0.0803993552	-0.0371653601	0.079059407	0.052478761	0.0561891065	0.0102847871	0.1059305621	0.0306966555	0.0643436489	0.0587172155	-0.2342089351	0.0362770273	-0.0337718665	-0.1445810703	0.0903763939	0.0253648069	0.0967573151	-0.0555626088	-0.0346589655	-0.069557662	-0.0797986748	0.0401457102	-0.0729800663	0.0162739952	0.0492488503	0.0167754521	0.0522891095	0.0762459436	-0.1640688488	0.0730390753	0.0853284523	-0.1428385288	-0.041179342	0.0592535344	0.0196853993	0.0224099157	0.1221920252	0.006056832	-0.0176295684	0.0135739473	0.0866041303	-0.1167595347	-0.077679742	-0.0545712557	-0.0228092531	0.0512971567	0.1362856455	-0.0720342565	-0.0122927132	-0.0615616323	-0.1187626785	-0.0240946554	0.0766763253	-0.0809087192	-0.0193782366	-0.039331315	-0.0058619549	-0.0941914356	-0.0387585448	0.0412153062	0.0640877908	-0.1031559613	0.0403217835	0.0141452919	0.0248196438	-0.0468191568	-0.0050112877	0.0167327739	0.012392767	0.1330917959	-0.003627002	-0.1152422001	0.010866692	-0.0673413391197073	-0.0215370871356697	0.0004638461222894	0.0045348559544354	-0.0037405277208222	0.0013529331595804	1.8304281342924736e-06	1.3991547630239323e-05	-0.1652568536024006	0.0223450917956994	0.0004993031273582	0.0273098276625652	0.0016012556847907	0.0013281612498146	1.7640123055090804e-06	2.564019768074534e-06	0.0013007357732572	2.3179477756299924e-05	1.6919135518310058e-06	5.37288189054803e-10	-0.0034620492932091	-0.0001833645594321	1.1985785308609628e-05	3.362256165576476e-08	0.0	0.0	0.0	0.0	0.0
946932.64435319	607.6630470849341	896681432941.725	369254.3787925468	1394786.1331225198	4432.202628968284	19644420.144233365	1945428357150.872	928632.47572272	1537.174419788411	2362905.196851837	862358274966.9082	972635.1900897071	1004243.2778667824	1.141536	21.287945	0.1220158552064395	0.0566880226015939	0.0029515987	0.0741530235	-0.096990408	-0.0421706199	-0.0087386875	-0.1207037804	-0.0277523396	-0.0376489897	-0.0764373616	0.1239198516	0.0235061206	0.0087206833	0.1718396703	0.0773695453	-0.0300523509	0.122412936	0.0094699108	0.0589635824	0.0582643613	-0.022669723	0.0577854897	-0.0755599965	0.0429532017	-0.0512191121	-0.0693520151	0.087799518	-0.0306015036	-0.0481941726	0.0841906492	0.004745584	-0.0305197248	-0.0094127031	-0.086107207	-0.0325972146	-0.0972609776	0.1576033077	0.0045878757	0.0672389457	0.0431166671	-0.0262506103	-0.0666846342	0.0316373857	-0.0739475865	-0.0485887458	0.0454101732	0.0383172881	-0.1090453443	-0.1509256408	0.0738651381	-0.0771680241	-0.0166984186	-0.0384784808	-0.0222720841	-0.0435667552	-0.0940353739	-0.087949884	0.0500857936	0.0679090375	-0.0594311382	0.0617553611	0.0495376703	-0.0413022731	0.0736563429	0.0092947896	-0.0098792945	0.0012534125	0.0705526358	-0.0479561109	0.0150997428	-0.0349881504	0.0421164112	0.0542457748	-0.0818623121	-0.0046779603	-0.0202348464	0.0567067763	0.0392510333	-0.0405845554	0.1628789927	0.0334506857	-0.031795656	0.1332781521	-0.0390394383	-0.0540406293	0.0857420844	0.0021018156	-0.1089358756	0.0100620721	-0.1145244599	-0.0179196514	-0.0013237095	0.002880245	0.0901145298	0.0751409908	-0.0395595152	0.0026149964	-0.060351991	0.0738682065	-0.007246375	-0.0060432357	-0.1148374968	0.0180634961	-0.0486138752588374	0.0187274638608699	0.0003507179026601	0.0023633088676818	-2.1510423479753623e-05	0.0037190172973424	1.3831089657932315e-05	4.6269831827833603e-10	-0.2011806902597328	-0.0359238366573321	0.0012905220401826	0.0404736701333825	0.0008976596555076	-0.0007035960292831	4.95047372422945e-07	8.057928571260232e-07	0.0014271474614386	0.0001264116881814	2.03674987669064e-06	1.59799149088715e-08	-0.0030191462628557	0.0004429030303533	9.115244156515542e-06	1.9616309429622442e-07	0.0	0.0	0.0	0.0	0.0
947329.8970841584	397.2527309684083	897433933909.482	157809.73226185856	1396730.3460131448	1944.212890625	3779963.764072418	1950855659473.9995	926070.5228521988	-2561.9528705212288	6563602.510771964	857606613295.7449	970657.1181418308	988586.504174834	1.226861	22.879129	0.0882829482283	0.0438144972926399	-0.1043145407	0.0460607025	-0.0622431867	-0.025633062	0.1009432865	-0.0195109858	-0.0564114974	-0.0949753237	0.0297430209	-0.0338863292	0.0788220907	-0.0860687222	-0.0230315237	-0.0787990792	0.0781998053	-0.2119338181	0.1171707012	0.0594520647	0.0153111229	0.0111954078	0.0887129576	-0.0048036519	0.0479647678	0.0985918762	0.1441497732	0.0880490406	0.0153715117	0.0431285041	-0.0180641094	-0.1178379047	0.0528379035	-0.0553677858	-0.0025995706	-0.0305452649	0.0097068007	0.0174073284	0.0720040541	-0.0821764582	-0.0501410528	0.0300083767	-0.1152590437	0.048182413	0.0845092572	0.141902517	0.0924516006	-0.0986656872	-0.0412126652	0.0286657037	-0.0990227626	0.0749695257	0.0230752022	-0.0102717791	0.1706476826	0.0985150128	0.0350238111	0.0113634116	0.1306242468	0.0479660674	0.0263596774	0.1069922731	-0.0244717176	-0.0037991024	-0.1156502136	-0.0509050932	0.0665195699	-0.1503824515	0.0607464287	-0.0141191463	0.0054647522	-0.0493944033	0.0678848161	0.0340125027	0.0772377954	0.0013567919	-0.0103018256	0.1032504114	0.0224393831	-0.0351761383	-0.1991091673	0.0674168305	-0.0901539286	0.0200006942	-0.0273162451	-0.0033640077	0.0500199061	-0.04762901	0.0054230145	0.1499996411	-0.0538650819	-0.0811759078	-0.0926392512	0.0303061474	0.0326552601	-0.0290153411	-0.0059531795	-0.0724047993	0.0993622377	-0.0685313664	0.0021059597	-0.0084568186	-0.1142313295	0.0251890118	-0.0552434125532101	-0.0066295372943727	4.395076473747856e-05	0.0030518346305241	0.0215433472005486	0.0215648576240283	0.0004650430843446	0.0004641158086033	-0.1818669967835688	0.0193136934761639	0.0003730187556912	0.0330756045190746	0.0005048759758576	-0.0003927836796499	1.542790189993938e-07	2.54899750998164e-07	0.0013936453470286	-3.3502114409999844e-05	1.942247353294467e-06	1.1223916699407192e-09	-0.0034083576654704	-0.0003892114026146	1.1616901975770835e-05	1.5148551592530197e-07	0.0	0.0	0.0	0.0	0.0
946688.7088630592	-641.1882210992044	896219511488.806	411122.33487636223	1389922.023654514	-6808.32235863083	46353253.33903247	1931883231839.8596	926768.276465798	697.7536135992268	486860.1052907791	858899438263.3859	969988.1549443018	1007145.2378760178	1.29217	24.097042	0.1495182228111924	0.0847338481086265	-0.0684637781	-0.1041829393	-0.0639573359	0.0566334805	0.0407804115	0.108513375	0.0004695321	-0.078964749	-0.0984133853	-0.0840443286	0.0450801197	0.0850484503	0.2159403827	0.0086119664	0.0529715792	0.0759514503	0.0102415274	-0.046635139	-0.0850594629	-0.0402113249	0.0505643889	0.1357176194	0.0300571596	-0.0553738139	0.0549726458	0.040807083	0.0178295622	0.058360143	0.0853604619	-0.0455598791	0.0711714913	-0.0657087489	-0.064395783	-0.0804800008	-0.0198320413	-0.1289745159	0.0673782512	-0.0711218636	0.086349781	-0.0489611895	-0.0311433255	0.0036219139	-0.0352709483	0.0077281274	0.1434086681	-0.0692556127	0.0672595569	-0.0730063555	0.0605026524	-0.1348454984	-0.0308580864	-0.1875666392	0.0311010247	0.0270259788	-0.0383477905	0.0581902867	-0.0854941817	0.0227630259	0.0483794996	-0.0633664908	0.0190865134	0.1385551318	0.0377464293	-0.141489593	-0.0472563848	-0.1310861817	-0.0185066671	-0.03379092	-0.0981565808	-0.2160280602	-0.0050133154	0.0393657913	0.0218799075	0.1662497938	0.0169759579	0.073549758	-0.0568875705	-0.0576071377	0.0809536581	0.0960813895	0.1414833255	0.0994312241	-0.0088988888	0.0250396861	0.1073672023	-0.1511819039	-0.0690894486	-0.0132911226	-0.0162480012	-0.0206043337	0.0979863859	0.2292188972	0.0830059366	-0.0168477212	0.0083034949	0.004385231	-0.0224879423	0.0107946454	0.192898507	-0.010866692	-0.1134247617	0.032215118	-0.0639883683717243	-0.0087449558185141	7.647425226776523e-05	0.0040945112868754	-0.0426147149116644	-0.064158062112213	0.0041162569339945	0.0018160139270024	-0.1869030562694291	-0.0050360594858603	2.536189514512357e-05	0.0349327524428533	0.0014369618705069	0.0009320858946492	8.687841150041857e-07	2.064859417290689e-06	0.0015928428461104	0.0001991974990817	2.5371483324050798e-06	3.9679643640443673e-08	-0.0037086571796314	-0.0003002995141609	1.3754138076031527e-05	9.01797982053325e-08	0.0	0.0	0.0	0.0	0.0
947417.5392482814	728.8303852222161	897599993675.2688	531193.730423164	1388723.1334015378	-1198.8902529762129	1437337.8386813672	1928551941244.5847	924782.773412052	-1985.5030537460696	3942222.376434968	855223177999.6866	968509.1808674	1003750.6399276236	1.413826	26.365742	0.1558622169872371	0.0767434493441959	0.0471478072	-0.1262105363	-0.0248937371	-0.161044316	0.0038438712	0.1395897249	-0.0644758319	0.0706351761	0.0048805979	-0.0959469445	-0.086220691	0.0037934654	0.0124159383	0.0280719304	0.0541375694	-0.0114063376	0.0018153332	0.0506242696	-0.0018604938	-0.0407970298	-0.1671001607	-0.0140469163	-0.0489853151	-0.051051746	0.0243525557	-0.0643661384	-0.1255875476	-0.0451785941	0.0970507601	0.0878347035	-0.1227830363	-0.0028248964	0.0226240871	0.0502907433	-0.0052048724	-0.1010884804	0.0154837729	-0.064935831	0.080504124	0.0213689983	-0.0001494447	-0.0569794676	-0.0089767653	-0.1215268371	-0.0030654335	-0.0193496839	0.1271443901	-0.0468664625	0.0614721828	0.0424404541	-0.0187020314	0.0570996701	0.0748476573	-0.086526077	-0.018746173	-0.052981968	0.0120232303	0.0195794914	-0.0992735268	-0.0550644809	-0.148089494	-0.114096406	-0.0151360514	-0.0241846803	-0.0474744998	0.1321523038	-0.0197937267	0.1066569035	-0.0343714696	-0.027510651	-0.041682121	-0.0471784211	0.0580880403	0.0987716833	-0.0288308761	0.04312789	0.0335107992	0.2106641613	-0.0702614405	0.1535671053	-0.0493523111	0.059285501	0.0114397711	-0.00529952	0.0188383205	-0.0281625134	-0.0633085984	0.0074621961	-0.1193166261	-0.0889355316	-0.1096281622	0.1394335648	0.1273562178	0.1167659962	-0.0112085412	-0.01576534	-0.0808997589	-0.0540493199	0.026133114	-0.013271799	-0.1124192083	0.0391140859	-0.0495289379533687	0.0144594304183555	0.0002090751280232	0.0024531156947886	0.0179021990164898	0.0605169139281542	0.0036622968713876	0.000320488729626	-0.2012607416703815	-0.0143576854009523	0.0002061431300727	0.040505886137712	0.0007751733201965	-0.0006617885503103	4.379640853219407e-07	6.008936763444656e-07	0.0013047119157931	-0.0002881309303172	1.702273183212501e-06	8.301943300551273e-08	-0.0033280129154636	0.0003806442641677	1.107566996549253e-05	1.4489005584384586e-07	0.0	0.0	0.0	0.0	0.0
947419.89568675	2.356438468559645	897604458743.0922	5.552802256107726	1388367.4612475198	-355.6721540179569	126502.68114377328	1927564207450.8835	927348.9670704396	2566.1936583876377	6585349.892348927	859976106726.6112	968549.12506073	1001553.1800126282	1.406126	26.222162	0.1368919240906013	0.0702829520034223	0.115815304	0.0191359463	-0.0555385001	0.140820951	-0.1158846403	-0.0197781791	0.0069378099	-0.0188970368	0.0617362133	0.0121351832	-0.1024043793	0.0691812362	0.139560434	-0.1162814354	0.0002325004	-0.067302037	-0.0310734607	0.0210537052	-0.0377183034	-0.0434609895	-0.0213883135	0.1065506495	-0.0478853765	-0.0246839255	-0.0023019381	-0.0474469929	-0.1011640745	0.0020257754	0.0862232921	-0.0226657341	-0.0207509378	0.0710248493	0.0197215481	0.0597591189	-0.0808361199	-0.0869651554	0.0232168842	0.0665904676	0.1159714226	0.0882025029	0.0099557489	-0.0284550878	0.0566203206	0.0277647965	0.1740659395	0.0984023556	0.0334734017	-0.018567399	-0.1054697247	-0.1336693981	-0.0682310873	-0.0220376726	0.1052464847	0.032126115	-0.0480214584	0.0229150031	-0.0467020941	0.0984693927	0.0276133712	-0.0504362583	-0.0535952386	0.0369658923	-0.0209208785	0.0446178345	-0.0564116132	0.0338697655	0.0256287646	-0.0114101781	0.0218672339	-0.0270178087	-0.0452644945	0.0845032809	-0.0692396229	0.1317870384	-0.0659602177	0.1092848742	-0.0918788183	0.0329411971	0.0866363994	-0.0991990032	0.0864480127	0.1060997	-0.0576604318	0.0716006463	0.118506984	-0.0510440198	0.0217956809	0.1585293511	-0.0299915898	-0.1483415668	0.0805720177	0.1629464418	-0.0162022586	0.1383749992	0.0549506921	-0.1562388602	0.0494788526	-0.0508981124	0.0175084866	-0.0156710845	-0.1112164334	0.0458586883	-0.0577301254195248	-0.008201187466156	6.725947585503589e-05	0.003332767380954	-0.0203591120267816	-0.0382613110432714	0.0014639279227499	0.000414493442519	-0.2002415417423577	0.0010191999280237	1.038768493283709e-06	0.0400966750393563	0.0016832929302106	0.0009081196100141	8.24681226092161e-07	2.833475088896988e-06	0.0017413319718659	0.0004366200560728	3.032237036242384e-06	1.9063707336501505e-07	-0.0037714777624397	-0.0004434648469761	1.4224044512577168e-05	1.966610705035359e-07	0.0	0.0	0.0	0.0	0.0
947006.4180913272	-413.47759542276617	896821155906.1655	170963.7219165927	1396832.183779762	8464.72253224207	71651527.54784662	1951140149642.9385	925539.9724653908	-1808.9946050487924	3272461.4810956367	856624240631.2363	969837.8796848973	998805.742220484	1.254837	23.400845	0.2574850679187528	0.1472931642637368	0.0359228318	0.0940176012	-0.050939039	-0.0409641225	-0.0257466369	-0.096588401	-0.1087443817	-0.0173657719	0.0229024243	0.0727367408	-0.0180513635	-0.1694107389	0.0395440942	0.0124296142	-0.0437245169	0.076249996	-0.0483705271	0.0100504283	0.0908545322	-0.0216608393	-0.0719110263	0.0996093416	0.0018505545	-0.237055815	0.0504813476	0.0423312959	-0.0414719027	0.035635674	0.0389230597	0.0309526469	-0.0850676482	-0.0171545634	-0.0330186147	0.1555620676	0.0051445575	-0.0591663224	-0.1691899246	0.0329582683	-0.0133373087	0.2065129226	-0.0353066398	-0.1096997854	0.0372806064	0.1574649672	0.1215605024	0.0495855109	-0.0597111819	-0.1611738067	-0.0086435956	0.0932463281	0.0401062385	0.0008830345	-0.0336611391	-0.1008679946	-0.0600011503	-0.057747515	-0.0414162199	0.0207409219	0.0064273378	0.057639672	-0.0004223022	-0.0177906969	0.0106348838	-0.1616871306	-0.1326570083	0.0357830514	0.0403678903	-0.0242370582	0.0002463235	-0.0741670734	-0.1071638142	0.0829093139	-0.1092815459	0.1066160797	-0.2528520968	0.0402565632	0.1811754654	0.0258710924	0.0547220241	0.0056157568	-0.0875037055	0.1002328863	-0.0415584467	-0.0189260506	0.047438403	0.0532499429	-0.153749161	0.0807473404	-0.0060614058	-0.0749260984	0.0029322195	0.2521084341	0.1654943685	0.0807284228	0.0501357464	-0.1430946285	0.0486521671	-0.0072427212	-0.0945131544	-0.0180634961	-0.1098185471	0.0524223074	-0.055085837032621	0.0026442883869037	6.992261073114276e-06	0.0030344494415844	0.060284933505514	0.0806440455322956	0.0065034620798149	0.0036342732077642	-0.2056485952532512	-0.0054070535108934	2.9236227669665607e-05	0.0422913447296355	-0.0005273038568275	-0.0022105967870381	4.886738154863171e-06	2.780493574251566e-07	0.0010208777662463	-0.0007204542056196	1.0421914136160352e-06	5.19054262394969e-07	-0.0033267351453242	0.0004447426171154	1.1067166727135229e-05	1.9779599547874415e-07	0.0	0.0	0.0	0.0	0.0
