global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71
1043688.751825373	-5864.696995876846	34394670.8534469	1089286210686.805	1444170.8602874088	-16778.83941605827	2085629473703.2744	281529452.1498706	1031871.704519544	-3035.29771986953	9213032.248245168	1064759214588.0692	1064337.238969715	898098.8208383018	1.438345	51.373005	1.1723434840723568	0.7000907806570706	-0.0201967637	-0.063111475	-0.089515976	0.0390253603	-0.0994110545	0.0031567026	-0.2176040916	-0.1805112741	0.0541374971	0.1115798397	-0.0839580687	0.074390231	0.020116094	-0.0093186069	-0.083139428	-0.0609802542	0.0507216917	-0.1005969735	0.1307982695	0.0459615821	-0.0415541813	-0.1111513616	0.013538496	0.1263795309	-0.1348596544	0.0235922986	-0.0913486406	-0.1135164834	-0.0197437932	-0.0825193143	-0.0512593168	0.0400730537	-0.1628692578	-0.0565236479	0.0020989369	-0.0210678086	-0.03150854	0.0704894933	-0.1154956115	-0.0982597164	0.0445582645	-0.0870858182	0.080684375	0.068193439	0.0843505234	0.1129095822	-0.1150781033	0.0394824639	0.0073021122	0.0641876375	-0.0742784416	-0.0531623149	0.0310343519	0.0723162962	-0.0556706074	0.0009986356	0.0119834989	0.0279157927	0.0608097972	0.13311403	-0.045200439	-0.1372481558	-0.0270657896	-0.0586504612	-0.0143785552	0.1859349551	-0.0012091775	-0.1154447293	0.003627002	-0.3203772766446775	0.0784920265330554	0.1026415993902602	0.0061609982292658	0.2054383681557254	0.0164664140808099	0.0422049231104873	0.0002711427926806	1.4139543384154791	-0.1935371708989066	0.0374566365195526	1.9992668711239552	-0.0402905001929017	-0.0131274581274737	0.0016233244057942	0.0001723301568885	0.013715201331738	-0.0030384522352369	0.0001881067475701	9.232191985816714e-06	-0.0054167773508739	0.001511047088481	2.9341476868940463e-05	2.2832633036069078e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047246.8445054416	3558.09268006857	12660023.51995754	1096725953326.6046	1462244.484603102	18073.62431569328	2138158932752.192	326655895.90481925	1026421.3546009772	-5450.349918566877	29706314.234821964	1053540797180.9048	1059996.5744952494	939041.4689740954	1.17323	41.903957	0.3111742884808109	0.1627251439542412	0.0143071189	-0.1096783604	-0.1061458595	0.078738133	0.0180840273	-0.0823279126	-0.0320774617	-0.1182719102	0.0228532273	0.038331387	-0.0145659882	-0.0130317119	-0.07909705	-0.1000765732	0.0484383868	-0.0436856194	-0.0680822439	-0.128304644	0.0705603799	0.0190678089	-0.0624891406	-0.0431421052	-0.0457068073	0.0827480014	0.0158804603	0.0444915292	-0.0446612344	-0.071585395	-0.068150255	0.0748386928	-0.0475338676	-0.0676059087	-0.1379128753	-0.0651466511	0.0314110489	-0.0565671091	-0.0512356434	0.0255476566	-0.0270210947	0.0433003635	0.0285462451	-0.0234346652	0.0764077781	0.0602910837	0.0589439047	0.0995950091	-0.0822513441	-0.0295867971	0.0570222353	0.0452833276	-0.0727285201	-0.1166059865	-0.0824827495	-0.0553195705	-0.0156141115	-0.0213667143	-0.1675676224	-0.0054124648	-0.1013338325	-0.0859820706	-0.009788088	0.0571525858	0.0945357171	0.0404682022	0.0674372596	-0.0628758124	-0.003627002	-0.1152422001	0.010866692	-0.3128800069901274	0.0074972696545501	0.0978938987741421	5.620905227303792e-05	0.2862135285614329	0.0807751604057075	0.0819181839315861	0.0065246265385677	1.318961937383321	-0.0949924010321581	0.0090235562538543	1.7396605922659636	-0.0397255931793303	0.0005649070135714	0.0015781227534496	3.191199339821628e-07	0.0124641452545704	-0.0012510560771675	0.000155354916927	1.5651413082179816e-06	-0.004674551293845	0.0007422260570288	2.1851429798787965e-05	5.508995197326669e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1052884.4139108732	5637.569405431626	31782188.801058702	1108565589056.443	1505040.040830292	42795.556227189954	2265145524502.4478	1831459632.794577	1030877.9874592834	4456.632858306286	19861576.43373525	1062709425028.1024	1063737.3866983373	894534.5769140625	1.420264	50.727211	1.912128356232668	0.9356395239677248	0.0568435801	-0.2681512474	0.040705478	0.0204957051	-0.1511075774	-0.0250334481	0.040870415	0.0494375039	0.020458583	0.1472580518	0.063387055	0.128322293	0.137811174	0.0027602275	0.0281564302	0.0665898423	-0.1821687183	-0.1291607772	0.0070108356	0.089617305	0.1000930634	-0.1042309659	-0.0824124251	-0.0027479587	-0.1426087524	-0.0529585897	-0.1303950893	0.0634298694	0.0019211112	0.0160217773	0.0227321443	-0.2291987485	-0.0986255519	0.0942936088	-0.0247034526	-0.0738698877	0.1276186097	0.059892804	0.0309801875	-0.0790003308	0.0899881567	0.0810075206	0.2250178341	-0.0505979624	-0.0093106631	0.1932986099	-0.0334774293	-0.016782585	-0.1238885709	0.125054387	0.1771367656	0.0177515748	0.0030867103	-0.0144018774	0.0177839753	0.0059174945	-0.1042949017	-0.0744172502	0.0654403517	0.0262897898	0.0491276219	-0.0731952338	0.0340112658	-0.1504632195	-0.078070227	-0.1065906339	-0.0060432357	-0.1148374968	0.0180634961	-0.4193972698960095	-0.106517262905882	0.1758940699962262	0.0113459272969608	0.4679046928813335	0.1816911643199006	0.218934801620375	0.0330116791919211	2.115922493268201	0.7969605558848798	0.6351461276363366	4.477127997518319	-0.0294530997551608	0.0102724934241694	0.0008674850851874	0.0001055241211496	0.0140135850837752	0.0015494398292048	0.0001963805669002	2.4007637843262e-06	-0.0093918055029108	-0.0047172542090657	8.820601060450557e-05	2.2252487272949e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1042098.6075772098	-10785.806333663408	116333618.26729368	1085969507914.3596	1456098.8195141423	-48941.22131614969	2120223772190.479	2395243143.916345	1033119.9547231272	2241.967263843748	5026417.212147021	1067336840847.1165	1063191.1812648457	896965.4056188322	1.265533	45.200741	0.8270959817315917	0.4839068233728764	0.0115784227	-0.2213735262	-0.0729835374	0.0285858814	-0.0635389534	0.0381776406	-0.0456083982	-0.1516276223	0.0654624033	0.1135920247	0.1666478532	-0.0056021258	0.0590596524	-0.0013640113	0.0343472168	0.1004809354	-0.0542740476	-0.1249296138	0.0982769917	0.2194141191	0.0952892474	-0.0786128258	-0.0492938702	-0.0134431943	-0.0806277787	-0.0769088562	-0.1561825243	0.1149931645	-0.0312085767	-0.0001729365	0.0783053703	-0.1146315454	-0.1858662244	0.1113397092	-0.1479638767	-0.1212999766	0.0074311181	0.0284643257	-0.0176841218	-0.0750710233	0.0783912768	0.0951129912	0.1799723573	-0.0274852995	0.0668958457	0.172551	-0.1429817548	0.0010720074	0.0029320458	-0.0602764504	0.1194844519	-0.0935539279	-0.0708734746	0.0284779666	-0.0429604972	0.0499948998	-0.0601403428	-0.0058984307	-0.0109944065	0.0558505392	0.0706291385	-0.0343880797	-0.045381965	-0.0118592516	0.0676320272	-0.0813580703	-0.0084568186	-0.1142313295	0.0251890118	-0.4184458001124369	0.0009514697835725	0.1750968876317375	9.052947490516488e-07	0.3369337512070274	-0.1309709416743061	0.113524352702439	0.0171533875630544	1.894600594924228	-0.2213218983439728	0.0489833826865798	3.589511414287238	-0.0377985806561594	-0.0083454809009986	0.0014287326996201	6.964705146893247e-05	0.0141122083182312	9.862323445599884e-05	0.0001991544236171	9.726542374562914e-09	-0.0083588761997706	0.0010329293031401	6.98708113230914e-05	1.0669429452856967e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044825.6157300466	2727.0081528368173	7436573.465638471	1091660567285.6711	1474816.364051095	18717.544536952628	2175083307672.892	350346473.4928052	1029267.9296009772	-3852.025122149964	14838097.541674444	1059392470905.0822	1062704.529364608	886029.8327919408	0.935752	33.422031	0.3314583191431599	0.1630559515001494	-0.029085079	-0.1836109017	-0.0445514764	-0.0205283296	-0.1788009671	0.0385694701	-0.2008580751	-0.0807764133	0.0162839353	0.1398937299	0.1172187085	0.0290581368	-0.0875997402	-0.0523079075	-0.0970556456	-0.0549776793	-0.008476048	-0.1125915462	0.1125819974	0.1318807986	0.0666146803	-0.0960198947	0.0123761836	0.0496971787	-0.0006463045	-0.0720197088	-0.1434071085	-0.0409724549	-0.0597604003	-0.0917344161	-0.0806177689	-0.027146961	-0.1803285239	0.008846753	-0.0761885013	-0.0588512689	0.0424420295	-0.0250259748	-0.067004809	-0.0404942471	0.0878435306	-0.0353253019	0.1673681241	-0.0235389802	0.0622118559	0.1747981663	-0.1452009903	-0.0243881809	0.0149178931	0.1171571716	0.0308578442	-0.1244414794	-0.0325326197	0.0205065028	-0.048412697	0.0385584899	-0.0576401393	-0.00532034	0.0308633936	0.1444987588	0.036975459	-0.0728271554	0.0152614343	-0.0172023102	-0.0423514375	0.000783257	-0.010866692	-0.1134247617	0.032215118	-0.3975686504110172	0.0208771497014197	0.1580608317896376	0.0004358553796554	0.3278153337107881	-0.0091184174962393	0.1074628930159153	8.31455376357233e-05	1.7952092094378571	-0.0993913854863708	0.0098786475089003	3.222776105650496	-0.0402640558131902	-0.0024654751570307	0.0016211941905276	6.078567749936047e-06	0.0136985016060513	-0.0004137067121798	0.0001876489462509	1.7115324370270256e-07	-0.0071966307397987	0.0011622454599719	5.179149400501558e-05	1.3508145092252956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046690.185699472	1864.5699694253271	3476621.170882765	1095560344839.5952	1491337.8799612226	16521.515910127666	2224088672207.234	272960487.9686016	1026333.1302931596	-2934.799307817593	8613046.977166625	1053359694337.3558	1059472.5343230404	918451.063283306	0.82098	29.322756	0.2691495594712002	0.1283370673832122	0.0267267343	-0.1743125658	-0.0322953327	0.0537584732	-0.046444014	0.0093683332	-0.0828780906	-0.03056017	0.0565879227	0.1206349224	0.1576565193	-0.0448788582	-0.1373399566	-0.0895423901	-0.0365998106	-0.0097337975	-0.1077682051	-0.0797100831	0.1238384299	0.0585531144	0.0592052472	-0.0568983706	-0.0766824803	-0.1267670677	0.0174023373	-0.0955913026	-0.1457168519	0.0989935321	-0.0868412634	-0.0144965803	-0.0623161855	-0.1142028063	-0.1397509876	-0.0313411981	-0.0796181728	-0.056740991	0.0757630829	-0.0292817878	0.0622573736	0.0360745708	0.0783496612	0.1227580871	0.146303708	-0.0071006894	0.0603933786	0.1576444377	-0.1083163997	0.0359835414	0.0085961393	-0.0001015378	0.0068059625	-0.1268953796	-0.1123443366	0.03753833	-0.0415716743	0.0362450656	-0.1058946782	0.0270589593	-0.0318695355	0.0798103609	0.0724645306	-0.0127663357	-0.0424035633	0.0047302072	0.0646767247	0.033328837	-0.013271799	-0.1124192083	0.0391140859	-0.3795745603401457	0.0179940900708714	0.1440768468574149	0.0003237872774786	0.2557982009028734	-0.0720171328079146	0.0654327195851467	0.0051864674178728	1.7483826007512278	-0.0468266086866293	0.0021927312810907	3.0568417186096277	-0.0418149956648096	-0.0015509398516193	0.001748493862448	2.4054144233411885e-06	0.0132301403488412	-0.00046836125721	0.00017503661365	2.193622672554247e-07	-0.0065696972905125	0.0006269334492861	4.316092248896728e-05	3.930455498338922e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1044226.1604439452	-2464.025255526765	6071420.459873741	1090408274155.504	1488990.2391081203	-2347.640853102319	2217091932159.2573	5511417.575154983	1025556.1334283388	-776.9968648208305	603724.1279413999	1051765382812.4846	1059992.405002969	888535.9174259868	0.735531	26.270761	0.128164490779845	0.0656875364974821	-0.0342659837	-0.1995001876	-0.033218961	0.0097171536	-0.1594004814	-0.0560424692	-0.1228263046	-0.0274887279	-0.0011834298	0.1447641848	0.1005818102	0.0381279375	-0.0663221783	-0.1119278174	-0.0121962652	-0.0996635885	-0.1045537607	-0.1299179919	0.110753533	0.0809357155	0.025628817	-0.1520877195	-0.045399161	-0.0324809125	-0.0035985245	-0.121035463	-0.0527311117	0.0528700542	-0.073120666	0.0152193473	-0.1308879495	-0.0773836214	-0.1835602864	-0.0444493621	-0.0300587766	-0.1279139167	0.0948013817	0.0094471858	-0.0105427431	-0.036919137	0.1177807933	-0.011955419	0.1485811063	-0.0181992942	0.0661062715	0.1829346534	-0.1604317148	-0.0230744503	0.020482522	0.1043199256	0.0123321211	-0.1299171899	-0.0395440437	0.0496401176	-0.0688180915	0.0432072712	-0.0589493526	0.0245352591	0.0122728867	0.1493990743	0.0699138192	-0.0798412606	0.0075664382	-0.0137199626	-0.0238108945	0.0075573174	-0.0156710845	-0.1112164334	0.0458586883	-0.3641700475916138	0.0154045127485318	0.1326198235628782	0.0002372990130196	0.3106098914922484	0.0548116905893749	0.0964785046928263	0.0030043214252653	1.760158048836331	0.0117754480851033	0.0001386611776049	3.09815635688332	-0.0414708120255173	0.0003441836392922	0.0017198282500557	1.184623775564904e-07	0.0136763313790233	0.0004461910301821	0.0001870420399888	1.9908643541496385e-07	-0.0064366151728502	0.0001330821176622	4.143001488336541e-05	1.7710850041482182e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050443.177988198	6217.017544252682	38651307.14554565	1103430870181.9448	1486665.792712135	-2324.4463959853165	2210175179220.401	5403051.047809127	1027133.0258957656	1576.8924674268346	2486589.853827491	1055002252885.7916	1056800.7785926366	986715.6590367767	1.250492	44.663494	0.790579650988048	0.505830398011232	0.0628595475	-0.0780330186	0.0101605575	0.1470391864	0.1459995825	0.0353922261	-0.0605665344	-0.0271776483	0.0667333647	0.0937173138	0.095157414	-0.1200961161	-0.1027696144	-0.0856156393	-0.0148010751	0.0124252383	-0.053376582	-0.090778303	0.096657152	-0.0038272063	0.0240975367	-0.0347200791	-0.037392009	-0.0844633306	-0.0025908274	-0.0909153703	0.0172239609	0.1130197685	-0.1094712024	-0.0043178278	0.0120806208	-0.0700903956	-0.1349716322	-0.0618932119	-0.015515805	-0.0318935746	0.0730606767	0.0100966633	0.0967056958	-0.0152542437	0.0239096564	0.0796244465	0.0781479473	0.034144192	0.0331886895	0.0753396526	-0.0050229258	0.1013397339	0.0019002032	-0.0028460937	-0.0827141286	-0.1236963605	-0.1175156002	0.0506832343	-0.0163214956	-0.0068776352	-0.1004160019	0.0227682622	-0.0602835632	0.1036966863	0.0353267225	0.0945794475	-0.0234853344	0.050565236	0.1526616139	0.0989910386	-0.0180634961	-0.1098185471	0.0524223074	-0.2920154665606418	0.072154581030972	0.0852730327106293	0.0052062835637551	0.2319143591084582	-0.0786955323837901	0.0537842699606869	0.0061929868171681	1.2600731584329452	-0.5000848904033859	0.2500848976097665	1.5877843646031782	-0.0432335757082684	-0.001762763682751	0.0018691420685225	3.107335801226218e-06	0.0133564787288502	-0.0003198526501731	0.0001783955240342	1.0230571782275552e-07	-0.0057263385623764	0.0007102766104738	3.279095333095901e-05	5.044928633861504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1055785.2236049057	5342.045616707765	28537451.37098664	1114682438382.4607	1542248.801665146	55583.008953010896	2378531366237.5786	3089470884.270489	1037499.9017508144	10366.87585504877	107472114.99399316	1076406046132.9496	1078797.0044536816	940469.9105550988	1.327386	47.40992	1.0405883506770348	0.6086663030879897	0.0353954758	0.100791623	0.0008798141	0.0106983162	0.0375843706	0.0020798061	0.055277862	0.1588402854	-0.0156742358	-0.0309107353	-0.0601172064	0.0259049406	0.0092543976	0.0523833286	0.0988718731	0.1496275321	0.0204891253	-0.0126410109	-0.0169423674	-0.04951057	0.0252258457	-0.0242926277	-0.0812673381	0.0577074703	-0.0265068909	-0.037776938	-0.0573524919	-0.0832481228	0.0813357781	0.0817972043	0.0810811381	-0.0353909728	0.0509315043	0.0893873945	0.0162823409	0.1359604596	-0.0681048735	-0.0363570579	-0.0901288177	-0.0022195762	0.1771684888	0.0222332504	-0.0566920453	0.0756698877	0.0085333481	-0.0746656649	-0.0091075154	0.0512322237	-0.006704314	-0.0318998043	-0.0039355357	0.0031799124	0.0484916274	0.0229373519	-0.0621662748	-0.0342381921	-0.0456834179	-0.0184762751	0.0189222461	0.0590176625	-0.0447807139	0.0830444371	-0.0710747159	6.10447e-05	0.0583820002	0.1427404417	-0.0204479845	-0.1082280018	0.0587790397	-0.2694638529093538	0.0225516136512879	0.0726107680247538	0.0005085752782769	-0.0967110366541561	-0.3286253957626143	0.0093530246107215	0.1079946507401348	0.8095065009435274	-0.4505666574894178	0.2030103128411863	0.6553007750698331	-0.0398332627583459	0.0034003129499224	0.0015866888219754	1.1562128157410637e-05	0.0146947362489118	0.0013382575200616	0.000215935273425	1.7909331900014247e-06	-0.0056880153568862	3.8323205490200206e-05	3.235351870017324e-05	1.468668079044111e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053172.760302954	-2612.463301951764	6824964.504044714	1109172863044.143	1470851.3498802464	-71397.45178489946	2163403693444.5432	5097596121.377043	1029536.618281759	-7963.28346905543	63413883.60853148	1059945648383.0404	1063030.3322743468	936489.4406918174	1.008094	36.00584	0.7246514475456504	0.4322695355661645	-0.0030527928	0.0532958811	-0.0097612383	0.0979686745	-0.0797822478	-0.1014583032	-0.0680673626	-0.0964578766	0.0536570569	-0.0224112788	-0.0347339095	0.0407833275	-0.0180097128	-0.0771521357	0.0469791974	-0.0952522576	-0.0240738106	-0.0055197028	0.035943832	-0.0407407301	-0.0344858711	-0.0281557117	0.0170584014	0.0027083693	0.051449156	0.0166492474	0.1240578268	-0.1107759653	-0.040555896	0.07236697	-0.0758359135	0.0183681253	-0.0416634497	-0.0774439718	0.037587432	-0.0383813351	-0.0084759812	0.0131846903	-0.0411270698	0.0616514541	-0.0292120718	-0.1784471736	-0.0559778121	0.079066114	-0.0001558288	0.0583661227	-0.0439612168	-0.0444800943	0.0090588159	0.0510700644	-0.0759736405	0.0001828178	-0.0518866406	0.0129026729	-0.0780347374	0.0203129942	-0.0147587342	-0.0480402061	0.0437312542	0.0153559134	-0.0251990828	0.1156494569	0.0089321731	0.0279130924	-0.020627261	0.0633224847	-0.0228235037	-0.1064475877	0.0649037979	-0.2576763401679756	0.0117875127413782	0.0663970962823622	0.0001389454566281	0.095126815564285	0.1918378522184411	0.0090491110394014	0.0368017615437844	0.9478433826356536	0.1383368816921262	0.0191370928363013	0.898407078006198	-0.0468211278771936	-0.0069878651188476	0.0021922180156925	4.883025891920836e-05	0.014792593384223	9.785713531119956e-05	0.0002188208190309	9.576018931314418e-09	-0.005119953593171	0.0005680617637151	2.621392479622464e-05	3.226941673952232e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
