global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40
1042334.8730076863	-2707.365297231823	1086461987487.9496	7329826.852655158	1206647.5635347683	20682.433360927276	427763049.7291974	1455998342584.3926	1058803.0490464994	637.3949190177955	1121063896670.1638	406272.28278970206	1071167.7885644103	862892.8894003445	1.357175	36.666832	0.1225888890735565	0.0620504545166613	0.0394525888	0.0091356947	-0.0125653121	0.0173701059	0.1036782146	0.0714062379	-0.0449247866	-0.0270004397	0.0205585632	0.0262787037	-0.0110815385	0.0785592306	0.0046991449	-0.0016149105	-0.0160648745	-0.0211016352	0.0172881501	-0.0170775614	-0.0244865067	-0.188900415	-0.0750214415	0.0593795287	-0.0637835832	-0.0070418482	-0.1761857551	-0.0297450262	-0.0400844682	0.143438944	-0.084893099	-0.1046236055	0.0163654996	-0.0698276534	0.0341854099	0.07490967	-0.0037189108	0.0001552288	0.0117893951	0.030415184	0.0123099028	0.0211713299	0.0469856757	0.1252714346	0.1268102686	-0.0573425736	0.0908443704	0.0686292281	-0.1348217427	0.0453607831	-0.0463918117	0.1531615436	0.0730280121	0.0364243479	0.1212689135	-0.0637969768	-0.0438068775	-0.0408956611	-0.0659667056	0.0552660414	-0.064172972	0.0057253186	-0.1093553946	0.0495527647	-0.0699369627	0.0260735061	-0.0122242523	-0.0803611623	-0.0386755312	0.0770232008	0.1590552029	-0.0273191132	-0.0566501681	-0.0677366062	0.0083531273	0.0036094792	-0.0631110247	0.0060071625	-0.0515021985	-0.0084568186	-0.1142313295	0.0251890118	0.0513667603819527	0.026494428789988	0.0026385440721369	0.0007019547569077	-0.0953466306127808	0.0129620569603047	0.00909097996921	0.0001680149206421	0.1140016894471287	0.0429013906203437	0.0129963851967995	0.0018405293171593	-0.0164297897452742	2.2297118362199497e-05	0.0002699379910739	4.97161487257934e-10	-0.0015811396317204	0.000769485232101	2.500002534996922e-06	5.921075224215302e-07	0.0031687286573879	1.2837903595200316e-05	1.6481176871965722e-10	1.0040841304151325e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1053322.6845643583	10987.81155667198	1109488677817.8667	120732002.8049343	1215381.0295943709	8733.466059602564	76273429.41422994	1477151047097.873	1055969.6728709508	-2833.3761755486485	1115071950023.1829	8028020.552166685	1071563.8016375543	930267.7969029712	2.149388	58.07008	1.2968914261761186	0.7686821644231745	0.0003936803	-0.2063939976	-0.0335508986	-0.0197078587	0.0045473087	0.1059599696	-0.1935342701	0.0343911735	-0.1463988986	-0.1985719049	-0.0255150054	-0.1012327384	0.0388377137	-0.1222053511	-0.0790469901	-0.0191845776	-0.0650078022	-0.2107049144	0.0679542552	-0.0533497826	0.1696361377	-0.1002106254	-0.3039681329	-0.031909237	-0.0054816313	-0.01250085	-0.0231882132	0.0441937019	-0.1704882488	-0.171851429	0.0893607822	0.0754541697	0.0355610823	-0.136520951	-0.0115104386	0.1374136219	0.0721422705	-0.1005967176	-0.0890642734	-0.2763217475	0.0476074376	-0.1011941577	0.1269211471	0.0629302091	-0.0353416908	0.2401057235	-0.0176609693	-0.0875247375	0.0377815717	0.1547495518	0.1286686027	0.2767111157	-0.0300640088	0.1345755165	-0.0055720704	0.2211930685	-0.1708610953	-0.1130066135	0.2762374913	-0.1592172784	0.0566314533	0.2160827897	-0.0289177868	-0.1184852718	0.1796778681	-0.1073325689	0.031098918	-0.0307367349	0.0433701759	-0.0269073937	0.0420872368	0.2787364191	0.0569689402	0.1515188999	-0.0248406207	0.0129064544	-0.0359494255	-0.010866692	-0.1134247617	0.032215118	0.0778265059137197	0.026459745531767	0.0060569650227382	0.0007001181336058	-0.2172749093907384	-0.1219282787779576	0.0472083862507535	0.0148665051657553	-0.5471974480280153	-0.661199137475144	0.2994250471283725	0.4371842993978744	-0.0227681912697525	-0.0063384015244783	0.000518390533696	4.0175333885508855e-05	-0.0032908511421769	-0.0017097115104565	1.0829701239967007e-05	2.923113448987447e-06	0.0048667009102781	0.0016979722528902	2.883109771585021e-06	2.368477775010169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1046892.0037356704	-6430.680828687968	1095982867485.6868	41353655.92045496	1196487.552152318	-18893.477442052917	356963489.8533623	1431582462455.4458	1066083.831439394	10114.158568443265	1136534735656.4983	102296203.5476143	1078647.3469978166	904726.3347505447	2.364403	63.879128	2.01786978352345	1.1411397288877136	0.1177055183	-0.0762716907	-0.1293541284	0.0161741834	-0.1009732099	0.0864234504	0.0570617519	0.0941301078	0.0822993859	0.0713781728	-0.0430862014	0.0630843844	-0.2202161852	0.0661812928	-0.1402423012	-0.0621922184	-0.0073085458	0.0238825051	-0.0834280613	-0.1740219504	0.0905534211	0.0345912174	-0.1194941129	0.0306070262	-0.1910262026	0.225294426	0.049874937	0.0582229305	0.0438220261	-0.0379046226	0.1616098902	0.044549772	-0.055129586	0.0970915655	0.2414609873	-0.098107932	0.1094651168	0.0779930443	-0.0308599071	0.0892479102	-0.0812559916	-0.042528646	0.1247145329	-0.1270492432	0.1121034284	0.124834731	-0.1692560808	-0.1779443871	-0.0429444006	-0.0048673012	0.0128017566	0.1053166752	0.0549542878	-0.0721212663	-0.2126658137	-0.0607723718	-0.0693159401	0.1909985441	-0.0455691331	0.1127575942	0.3458702989	-0.1947028773	-0.1167239501	-0.048194105	-0.0181899778	-0.0103546459	0.1300348279	0.1028575423	-0.0425516785	0.158229942	-0.0228126517	-0.0280323647	-0.1281077224	0.0424985269	-0.0748730212	-0.0285607527	0.1084598222	-0.013271799	-0.1124192083	0.0391140859	0.0796484285691434	0.0018219226554237	0.0063438721735339	3.3194021623461645e-06	0.1532648449036884	0.3705397542944268	0.0234901126833516	0.1372997095125742	0.3358385719054837	0.883036019933499	0.1127875463795147	0.7797526124999948	-0.0125573515368925	0.01021083973286	0.000157687077621	0.0001042612480501	-0.0003389651144429	0.002951886027734	1.1489734880928833e-07	8.713631120731213e-06	0.0027799849380701	-0.002086715972208	4.354383548667979e-06	7.728316255896618e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1048674.4230593315	1782.4193236611318	1099718045578.8218	3177018.6453606063	1207297.0124172186	10809.4602649007	116844431.2184671	1457566076191.5415	1065140.926462905	-942.9049764890224	1134525193226.2556	889069.7946877638	1077940.5998635371	897805.9683103644	2.139819	57.811539	1.7310172654943266	0.982414538069874	-0.0454788887	-0.1399985711	0.1122647399	0.0146154555	0.0063142268	0.102515793	-0.176500311	0.0211525413	-0.0060396544	-0.034420384	-0.0923145311	-0.1249071266	-0.1681266497	-0.0713159599	0.1403895727	0.122559071	0.0696051677	-0.0483509982	0.0139789184	0.1171169736	0.0960438813	0.0381345092	-0.0393086734	-0.0589342066	0.041300785	0.0235410796	0.155745168	0.0078779302	-0.0155636521	-0.0168150777	-0.0108093352	-0.24062333	-0.0835151418	-0.1219774846	0.1510280097	0.0644589981	-0.163472396	-0.0108064283	0.1115530675	-0.0814531741	-0.0335162934	-0.1141325105	-0.0786917554	0.1024704469	0.0247245047	0.0282512204	0.0153395355	-0.0282474521	-0.0780429771	-0.1622470161	0.0706989063	-0.0666903984	0.0924147936	0.1376374374	-0.0171995293	0.0661607619	-0.1297026319	-0.018601589	-0.1940434461	-0.0214196155	-0.0368419845	0.1492189605	-0.1828430348	0.0823566117	0.1143652546	0.0328050986	0.0618864567	0.1129767639	0.064375764	-0.13087562	0.0123443376	-0.0439074762	0.0266987891	-0.0197467851	0.0203418229	0.0283602889	0.013645783	-0.0156710845	-0.1112164334	0.0458586883	0.1243168733453643	0.0446684447762208	0.0154546849983673	0.0019952699587262	-0.1535589316960397	-0.3068237765997281	0.0235803455036289	0.0941408298869198	-0.4531619696361986	-0.7890005415416823	0.2053557707245589	0.622521854553068	-0.0207931966549641	-0.0082358451180716	0.000432357027132	6.78291448088638e-05	-0.001815420545332	-0.001476455430889	3.295751756413536e-06	2.179920639401917e-06	0.0048781744406433	0.0020981895025732	4.402399188708374e-06	2.3796585873345576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1047110.0716565574	-1564.351402774104	1096439502164.6008	2447195.311361307	1197813.9610927152	-9483.051324503496	89928262.42316751	1434758285388.6206	1059894.3407131662	-5246.58574973885	1123376013475.797	27526662.029362768	1072837.7828329694	924683.6265590948	1.678942	45.360016	0.3548375848046198	0.1688194449330844	-0.0381051889	-0.1109175788	0.1255746228	-0.0989904982	0.1264801745	-0.0119962435	-0.0513949674	-0.005568682	0.1505957111	-0.1163957643	0.0137606768	-0.1082461746	-0.0176460982	-0.043141583	-0.0275828908	0.0549188044	-0.015491483	0.0187225887	0.1727163164	-0.0600428251	0.1167277807	-0.0454285318	-0.0882376641	-0.0399169891	0.1917996086	0.1018586854	0.0328862734	-0.0130991304	-0.0259003262	0.0507472213	0.0418245408	-0.014025782	-0.0058224349	-0.1061560156	0.0204830493	0.0411443	0.0118031638	-0.0335775507	0.0216442088	-0.0094113968	0.1217422649	-0.1690003557	0.0602313563	0.0005344485	0.0167694137	0.0596344579	0.1156675262	-0.1446787667	0.0556798239	-0.1291120418	0.0228612487	-0.0526184312	0.0231386764	0.142374644	0.0060327673	0.0803325769	-0.1030690545	-0.1340127635	0.1062665255	-0.0654758158	0.0460087419	-0.0471497471	-0.0858536303	0.066451063	-0.0283642459	0.0577437005	-0.2172124355	0.0361218945	0.0268369936	0.1861622557	0.0804931287	0.0128021465	-0.0571416948	0.0150510712	0.0522272628	-0.0590570594	-0.0339512439	-0.0180634961	-0.1098185471	0.0524223074	0.1512165893468591	0.0268997160014948	0.0228664568936966	0.000723594720961	-0.3104415669820355	-0.1568826352859958	0.0963739665102616	0.0246121612542787	-0.4231405043219993	0.0300214653141993	0.1790478863978759	0.0009012883796116	-0.0192620180783549	0.0015311785766091	0.0003710253404508	2.3445078334669728e-06	-0.001373947347435	0.0004414731978969	1.8877313135236723e-06	1.948985844614037e-07	0.0040301508510909	-0.0008480235895524	7.191440084373385e-07	1.6242115882548703e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1039196.4846262296	-7913.587030327762	1079929333659.5135	62624859.68657178	1198168.512727649	354.5516349337995	125706.86183423024	1435607784891.9863	1059224.328239289	-670.0124738770537	1121956177533.9734	448916.7151508496	1071140.5534934497	879703.261385527	1.381282	37.318142	0.1368491944649097	0.0731270615050696	-0.0777981339	-0.1180093665	0.0249988827	0.0607098708	0.1291818081	-0.037888947	-0.1422148518	-0.0502435841	0.0994719836	-0.0296771263	0.0114067947	-0.1314386973	-0.0214887645	-0.0794246754	0.0037270456	-0.0656837687	0.085931428	0.1428762207	0.080002594	0.0192028388	0.1809951495	-0.0654237167	-0.0471170417	-0.0285523602	0.003117426	-0.0153911904	-0.0399479976	0.037832016	0.0060979732	0.1156507356	0.0385788354	-0.0931319578	-0.0371028335	-0.1179806733	0.0174436551	0.0609903593	-0.0091994083	0.1356825702	-0.0090798537	0.0862104534	0.0699047376	-0.2223550204	0.029669931	0.0722322011	-0.0205435989	0.0437533157	0.0062152349	0.0018515925	-0.0454341191	0.014082502	0.0580519257	-0.135908652	-0.0138702315	0.152582878	-0.0085170607	0.0442455327	-0.0672715369	-0.1038136854	-0.1392580845	-0.0102527743	-0.016851935	0.0315419351	-0.1208503656	0.0179904947	0.0697617565	0.0817898715	-0.0526450466	0.0839477794	0.0399562735	0.0643910937	0.0041879819	-0.0538248395	-0.012945892	0.0608520657	0.0173138648	0.0173275284	-0.0215047288	-0.0204479845	-0.1082280018	0.0587790397	0.1325533695846559	-0.0186632197622031	0.0175703957882463	0.0003483157718922	-0.2508706213705238	0.0595709456115117	0.0629360686668327	0.0035486975610496	-0.4254600140969842	-0.0023195097749849	0.1810162235954059	5.380125596250533e-06	-0.0194660666186388	-0.0002040485402838	0.0003789277496012	4.163580679199008e-08	-0.002180821663287	-0.0008068743158519	4.755983127061877e-06	6.510461615816329e-07	0.0039151633209026	-0.0001149875301882	1.3222132098805189e-08	1.5328503829341074e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1043540.9523758652	4344.4677496355725	1088977719285.5276	18874400.02762357	1194909.9465024834	-3258.566225165501	10618253.843789345	1427809780250.568	1056382.924177116	-2841.4040621730965	1115944882492.9944	8073577.044533774	1068903.3974344975	949116.3936118464	1.284254	34.696716	0.2375212185517471	0.1301327560679153	-0.0984563738	-0.1654026658	-0.0614878644	-0.0381691085	-0.0240672237	-0.0459788922	-0.0850749841	-0.071004129	0.0312269861	0.0247565243	0.0405191259	-0.1839459983	0.024568457	0.003521438	-0.089395674	-0.0946523105	0.0975651369	-0.0019095068	-0.0794168573	0.0034753434	0.1448735012	0.0791819735	-0.0793968397	0.0213846891	0.0330938653	-0.0584544153	-0.1475081354	0.0867419899	-0.119572876	0.0383861265	0.0882725526	-0.0462867962	-0.1775399032	-0.1624162171	-0.0011796645	-0.0094695802	0.0978817681	0.1557833002	-0.0250937096	-0.0291854631	-0.0918891436	-0.1161499905	0.0288540313	0.0746311742	0.084109612	0.059186936	0.0657314001	0.0147984834	0.0732067654	0.0913411623	0.1280977803	-0.046106418	0.056372318	0.1456212745	-0.0035092643	0.0905652667	-0.0781865599	-0.1183542263	-0.0406182281	-0.0339063139	0.0362337705	-0.0124802695	-0.0806320225	-0.1048310541	0.080204267	0.0666773828	-0.0106234767	0.0340078638	-0.0893061858	0.020793509	0.0382212839	-0.0221198785	-0.0298884781	0.0852659502	0.0601836813	0.0501457333	-0.0781430538	-0.0228235037	-0.1064475877	0.0649037979	0.1209249782964434	-0.0116283912882125	0.0146228503759953	0.0001352194839517	-0.1877178170871758	0.0631528042833479	0.0352379788519743	0.0039882766888508	-0.4250609069997324	0.0003991070972517	0.1806767746594351	1.592864750767353e-07	-0.0218887685005254	-0.0024227018818865	0.0004791181864695	5.869484408496862e-06	-0.0026040616600437	-0.0004232399967567	6.781137129309552e-06	1.791320948546117e-07	0.004316039759918	0.0004008764390154	1.607019193576678e-07	1.8628199209193028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034919.8667251776	-8621.085650687572	1071059130542.4594	74323117.79649115	1192737.863410596	-2172.0830918874126	4717944.958063182	1422623610813.2737	1052843.5321316614	-3539.392045454588	1108479503151.473	12527296.051427212	1065535.315720524	966290.2247236924	1.190992	32.177055	0.4249015532710621	0.2912460762368731	-0.1794653125	-0.0991006871	-0.0530373088	-0.1116389307	-0.1258293038	-0.1403168731	-0.1148560369	-0.0917984371	-0.03774652	0.031706823	0.0758661984	-0.182787967	0.1040351735	-0.0373362645	-0.087218914	-0.0356197933	0.0528850771	0.2097724521	-0.1152938322	-0.0106807614	0.1261279787	0.1244536491	-0.0525392618	0.0415462976	-0.0050023539	-0.0573937179	-0.2437484977	0.0421473766	-0.0562963513	0.0287490647	0.0582223034	-0.0446411291	-0.2210977167	-0.1848890555	-0.0813518984	0.0231734024	0.1158959591	0.094052307	0.0215367677	0.1384355478	-0.0576060209	-0.0803545595	0.0570967357	0.1705071578	0.1384197334	0.0337141633	0.0500510852	0.0578620866	0.0841796744	0.1784609865	0.023330651	-0.0617089714	0.0360635503	0.1315750368	0.0089854743	-0.0107567801	-0.0051840581	-0.104607611	-0.0967572151	0.012853151	0.0411196862	0.0097452805	-0.0608973982	-0.0485006527	0.0069313631	0.1841410908	-0.0505548261	0.057652011	-0.0358194326	0.0469953884	0.037104446	-0.0023892759	0.0751984601	0.1286421919	-0.0042921472	0.0842604283	0.0910720276	-0.0251890118	-0.1044804285	0.0707724105	0.1389498186696016	0.0180248403731582	0.0193070521083151	0.0003248948704778	-0.175407083525684	0.0123107335614918	0.0307676449509862	0.000151554160822	-0.2998399746039553	0.1252209323957771	0.0899040103705005	0.0156802819100677	-0.0168780908699348	0.0050106776305905	0.0002848699514137	2.5106890317701016e-05	-0.0028621428687329	-0.0002580812086891	8.191861801038594e-06	6.660591027847836e-08	0.0044341818594509	0.0001181420995329	1.3957555682041665e-08	1.966196876268344e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034073.5951202626	-846.2716049150331	1069308200124.9448	716175.6292854658	1176897.792735927	-15840.070674668998	250907838.97850877	1385088414546.697	1054769.730995298	1926.1988636364692	1112539185423.893	3710242.062274426	1069181.8853165938	900206.3171918781	1.809867	48.897232	0.7156188286043859	0.4579881942702801	-0.1031545294	-0.0175756309	0.0061075402	0.0137154318	-0.1845886201	-0.1164410008	-0.0733069594	0.0904455286	-0.0354483632	-0.0977548629	-0.119060451	-0.1022340497	0.0547289528	-0.0433133816	-0.2302867127	0.018732639	-0.1652184505	0.0114032305	-0.0266241923	-0.2536762262	-0.0258825498	-0.0140717236	0.0545070355	-0.1557246951	-0.0422101325	-0.1252888413	-0.0932318015	0.0345138229	0.0737675561	-0.0941656327	0.0057877046	-0.1418289128	0.2451582406	-0.1297070405	-0.0103665728	0.0217709412	0.2263540544	-0.164690826	-0.0786329047	0.0697173028	0.0324232604	0.0769328668	0.2279129093	-0.0315647349	0.0531691565	-0.0621606763	-0.0934450946	0.0593124718	-0.0157993466	0.0886312874	-0.0823527776	-0.007815987	0.0015641256	0.1192779893	-0.0774969973	-0.129327314	0.1194880758	-0.0550332515	0.1330963696	0.1719162253	0.1706095622	0.0957379497	0.0774854952	0.0588190114	0.0858287179	-0.0821758082	-0.1819486574	0.1542964405	-0.1675731685	-0.0120400923	0.3656514423	-0.0909167653	0.2772787387	-0.0604155751	0.1479184023	0.0727501505	0.0089464061	-0.0275434712	-0.102329975	0.0763617167	0.0992855097531588	-0.0396643089164428	0.0098576124469445	0.001573257401819	-0.1135614125933841	0.0618456709322998	0.0128961944302048	0.0038248870130663	-0.4206035190381385	-0.1207635444341831	0.1769073202272657	0.0145838336643069	-0.0090699273176284	0.0078081635523064	8.22635815470619e-05	6.09674180595661e-05	-0.0010798795234221	0.0017822633453108	1.166139785106342e-06	3.176462632038444e-06	0.0041577026706389	-0.0002764791888119	7.644074184614129e-08	1.7286491497437845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1034474.0314612604	400.4363409978105	1070136521767.7128	160349.26319171474	1174824.9355339403	-2072.8572019867133	4296736.979828186	1380213629152.3271	1061953.8550809822	7184.124085684307	1127745990321.36	51611638.87850938	1073256.6059497816	861385.1562597292	1.648552	44.538967	0.4209431123635733	0.2279529908331604	-0.1197010702	0.0144368482	0.0001173835	0.1430018114	0.0300556697	-0.12262807	-0.0628052341	0.0420273394	0.1854944117	0.0529660447	-0.034771791	-0.0862722161	-0.0577753683	-0.0437585168	0.0499476651	-0.0738630054	-0.0725339353	0.1610362526	0.0124824895	0.0040614231	-0.0327565655	0.0041069167	0.0823673179	-0.1043937531	-0.0667116391	-0.1464380582	0.057535076	0.0378792518	-0.0275297327	0.0453318968	0.0436879975	-0.0310320432	-0.0653723012	-0.0907138159	0.0350906721	0.031418885	-0.0467943631	0.0104918912	-0.0911823875	0.1775119076	0.0349701259	-0.0057684771	0.0146458998	0.0496236209	-0.0541026175	-0.0864510302	-0.1055819432	0.1368597404	-0.0624267628	-0.0347784976	0.0934790044	-0.0614570715	0.0181663384	0.1389391211	-0.0450476124	-0.1403699698	0.1254876288	-0.0232537976	-0.1018015917	0.1383501416	0.1079486833	0.0628138215	0.07933156	0.0308581805	0.049557594	-0.0298264017	0.019644359	-0.1248753337	0.0053873734	0.1120842607	-0.030019358	0.0197025881	0.0069232158	0.0279757089	-0.0183293622	-0.0590517832	-0.0590587556	-0.0298858491	-0.1	0.0816496581	0.1218121895976622	0.0225266798445034	0.0148382095345768	0.0005074513048167	-0.1037940299294746	0.0097673826639095	0.0107732006490006	9.540176410323989e-05	-0.3215342970502632	0.0990692219878752	0.1033843041796069	0.0098147107452829	-0.0126201702477634	-0.003550242930135	0.0001592686970825	1.2604224862973554e-05	-0.0001430108714444	0.0009368686519777	2.04521093512867e-08	8.77722871058513e-07	0.0028532176954059	-0.001304484975233	1.701681050608642e-06	8.140851217377355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1029623.8536554748	-4850.177805785555	1060125280016.3508	23524224.747734785	1178634.5382864238	3809.60275248345	14513073.131729478	1389179374841.6514	1058369.928030303	-3583.927050679224	1120146904558.869	12844533.104590278	1071286.3349344975	898660.4227445419	1.112255	30.049824	0.2647987184360998	0.1573715561703476	-0.1657629087	0.0403320131	-0.0790021083	0.0747230382	-0.1104537815	-0.2389021201	-0.0669500347	-0.0597237605	0.0091371187	0.1115574849	0.1030103292	-0.1751025093	-0.0132897435	0.0707532657	-0.0948699246	-0.0823212235	-0.0125156503	0.0328257178	-0.0107561302	-0.0319819921	-0.0676223806	0.0166464423	0.1079673997	0.0209544765	0.0094992084	0.0041148943	0.1012619267	-0.1128169132	-0.0620646258	0.002868175	0.0268555387	-0.0753186894	0.0249742938	-0.1635082947	0.0262399801	-0.1091428242	0.0992433995	0.0522869439	-0.0461824531	0.0649463507	0.0158324201	0.0664945567	-0.003420636	-0.0670514279	-0.0089119214	-0.0793598748	-0.0141685219	0.0120001287	0.0142061222	-0.0923069851	0.0593588174	0.0244218359	-0.0535234676	0.0870011403	-0.0123702245	-0.1020507912	0.145470077	-0.0995173835	-0.0923269437	0.0604871184	0.0774118682	0.0556576978	0.0929259043	-0.0538229466	-0.0249762632	0.1056602544	-0.052717714	-0.1040849525	-0.0532020075	0.0547731941	-0.0303079285	0.0548698268	0.0383557147	0.0629142174	-0.0106836235	-0.0145048429	0.0858789757	-0.032215118	-0.097494591	0.0866153656	0.1210013843028718	-0.0008108052947903	0.0146413350032112	6.574052260601445e-07	-0.1019286888459163	0.0018653410835583	0.0103894576098476	3.479497358010474e-06	-0.187232144502957	0.1343021525473062	0.0350558759351761	0.0180370681788399	-0.0136004738489001	-0.0009803036011366	0.0001849728889146	9.609951504015813e-07	-0.0011751599881897	-0.0010321491167453	1.381000997842016e-06	1.065331799198103e-06	0.0033971733677328	0.0005439556723268	2.9588777345660974e-07	1.1540786890433013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
