global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
943417.9110099028	1956.0349210732384	890037354814.289	3826072.6124579897	1402744.7705439816	-1071.2218171295244	1147516.1814942802	1967692891288.4875	931306.323524182	-1500.5802513040835	2251741.0906038266	867331468236.1283	968325.2167803736	1097531.304987237	1.005685	19.37788	0.1387038717941635	0.0736301043158892	-0.0979200574	0.0688275781	0.0123906434	0.0133411806	0.0312754483	0.0769845784	0.0490283328	-0.0157844754	0.0204591867	0.0144483656	0.0926058533	0.0260027436	-0.0563199553	0.0434206563	-0.0614621675	-0.2124194698	-0.0345808398	-0.1077877687	0.0499273659	-0.0216742105	-0.0721582919	0.100851421	0.0774217572	0.0334694562	0.0437261924	0.0312894899	-0.137423164	0.0685340539	-0.065682881	-0.1032063529	-0.1604510515	-0.0116744408	-0.0553286346	0.0866575659	0.0026160518	0.0691435295	-0.0286524772	-0.0484228181	0.0171967942	-0.1491942007	-0.0119696554	-0.069465095	-0.0949016479	0.2119592218	-0.0891004203	-0.0476383675	0.0166220361	-0.0540965973	0.0269406026	-0.0527421151	0.1494682385	0.1773485577	0.0326291251	-0.0011973055	0.0910331656	-0.0478635017	0.0043130524	-0.0298437692	0.1505082626	-0.0584298274	-0.0912844333	-0.0427325336	0.0075490471	0.1637203085	-0.163789117	0.0839615859	0.1410414242	-0.016020308	0.0872989547	-0.0249441553	0.1120184518	0.0218940429	0.0307051251	-0.0336621436	0.0495994129	0.0529705463	-0.0264340326	-0.1289466277	0.1178519887	-0.0382035193	0.0203372152	-0.0246671627	0.0782484342	-0.2081564212	0.005510397	-0.0146349776	0.0463296822	-0.0839990594	0.0141622054	-0.1481500053	0.1182387525	0.0342747118	-0.0587679414	-0.0769948224	-0.0125299401	0.0209757599	0.0075460887	-0.003627002	-0.1152422001	0.010866692	-0.0480928089213108	0.0170630551154289	0.0023129182699417	0.0002911478498721	0.1968515642690107	0.039143896331737	0.0387505383551564	0.0015322446200297	0.1884473208167492	-0.0598973626434826	0.0035876940516448	0.0355123927230107	0.0021911228333731	-0.0004330037254302	4.8010192709289615e-06	1.8749222623643225e-07	0.0004143629754056	-1.837431834280002e-05	3.3761557456255727e-10	1.7169667538698184e-07	-0.0005819555413206	6.131102973000501e-07	3.3867225207375255e-07	3.759042366553558e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946214.988410479	2797.077400576207	895322804292.643	7823641.98481415	1409792.6585358796	7047.887991897995	49672725.146339945	1987515340061.663	934397.2855915126	3090.9620673306054	9554046.50167669	873098287320.7867	971174.10240738	1105235.940025526	1.004452	19.354128	0.1296377623335918	0.0690158612401069	-0.1068727404	0.0528763565	-0.0203567891	-0.0336156125	0.1015433478	0.0459785525	0.0605801722	-0.0700359741	0.0857918669	-0.0376163421	0.0776549825	-0.1078932581	-0.0112190001	-0.0849725349	-0.0063042527	-0.1318444773	0.0834535927	-0.0149842094	-0.0124177578	0.0135131132	0.0309623705	-0.0286744091	0.064354063	0.0090252958	-0.0086246224	0.0691012915	-0.0139329174	-0.0358047834	0.0385228217	0.1329400078	-0.0267967986	0.0314897784	0.0500498596	-0.0158971638	0.0359998638	-0.0679313077	-0.0184909148	-0.0114298226	-0.0113345013	0.048818909	-0.0813635024	0.042717265	-0.0446855111	-0.0016521407	-0.1024433166	0.0128837932	-0.1291359673	0.0471712555	-0.084028645	-0.0132937293	0.0398888911	0.1013899297	-0.0420548937	0.0355257304	-0.0169195061	0.0292108422	-0.0323588298	-0.0100260458	0.0507105146	-0.0291751269	-0.0200832776	0.0090676542	0.047044332	-0.0282193209	0.0342255576	-0.0099743443	-0.0969760311	-0.1038735469	0.002233284	-0.0704931705	-0.018847724	0.0714735213	0.0846736268	-0.0676703958	0.1091784638	-0.0337627593	0.0040895013	-0.0697160871	0.1057352584	-0.0046988901	-0.0175119315	0.0034880113	0.0235797315	-0.1255412559	0.0483497432	0.0807595249	0.0882998756	-0.0494169915	-0.0077098159	-0.0042790258	0.1306312457	-0.0112243149	0.0131071372	-0.0281744003	0.0126341114	-0.0456134088	0.1526937741	-0.0060432357	-0.1148374968	0.0180634961	-0.0425125747575805	0.0055802341637302	0.0018073190125188	3.113901332206276e-05	0.1460975955969417	-0.050753968672069	0.0213445074392075	0.0025759653359653	0.2255784802457867	0.0371311594290375	0.0013787230005446	0.0508856507499987	0.0029091241167076	0.0007180012833345	8.463003126409774e-06	5.155258428699893e-07	0.0004191542493929	4.7912739873e-06	2.295630642137764e-11	1.756902847841254e-07	-0.0005826109853739	-6.554440533000031e-07	3.394355602783468e-07	4.296069070063373e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
945205.1360670938	-1009.8523433852242	893412749247.6133	1019801.7554406289	1411495.9881944444	1703.3296585648786	2901331.925746746	1992320924689.0112	933117.5279753436	-1279.7576161689358	1637779.5561423972	870708321014.8162	970201.762815774	1121412.7965423886	1.308992	25.222107	0.0875813340680394	0.0600369775226348	-0.0788554415	-0.1120573447	0.0855067519	0.0375863184	-0.0340860923	-0.0157018701	0.1277059607	0.0160394198	0.037525708	-0.0190371423	0.0520557759	-0.0175988965	0.0090432017	0.0467883017	-0.0187783057	-0.0365747622	-0.103335051	-0.0309999854	0.0780299724	-0.0687862197	-0.1298666399	-0.0566837876	-0.1421312464	0.0747082739	-0.1034650045	0.0509470925	0.0418123132	-0.0215585337	-0.1165568719	0.0110083294	-0.0290702948	0.0631692588	-0.011834577	-0.0904772823	-0.0619922021	-0.0098449365	-0.0677183724	0.1092709311	0.0193795516	-0.0714049764	-0.092930948	0.0355823161	-0.1209138787	-0.0483844616	-0.0399414655	0.0445547768	0.0346522144	-0.0180688888	0.1311806305	-0.0163314533	0.0553291382	0.0228100499	-0.0129196292	-0.0556740656	0.0460609645	-0.1853625171	-0.0572879356	-0.0947219749	-0.0859394667	-0.0396899379	0.0119311948	-0.1058908297	-0.015328929	0.0786460085	0.1982817292	0.070331887	0.0121257393	-0.0387923872	-0.0765713957	0.0563010439	0.0064557626	0.0807500638	-0.0177418686	-0.0435434073	0.0061723228	0.0346192902	0.0221376549	-0.1038756758	-0.0518669206	0.1162550672	0.0235677541	0.0320534545	0.166474493	-0.0570173271	0.1182617897	-0.0632899377	0.069668067	-0.1323820002	-0.030609025	-0.1212640623	0.0400512193	0.0468096332	0.0588095069	0.031896625	-0.0084140063	-0.0547688553	0.0750041066	-0.0084568186	-0.1142313295	0.0251890118	-0.0490114017512297	-0.0064988269936491	0.0024021175016204	4.223475229338346e-05	0.204816384333256	0.0587187887363143	0.041949751291348	0.0034478961506599	0.2256779707697376	9.949052395091806e-05	9.8983643560282e-09	0.0509305464907465	0.0026746779758705	-0.000234446140837	7.153902274606716e-06	5.4964992953409294e-08	0.0004569913196759	3.783707028300005e-05	1.4316438876006855e-09	2.0884106625912065e-07	-0.0007556123305363	-0.0001730013451623	5.709499940584986e-07	2.9929465427999854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944102.8037709092	-1102.3322961846134	891330104088.0919	1215136.4912116425	1413698.3494212965	2202.361226852052	4850394.973541276	1998543023156.498	936754.902027027	3637.3740516833495	13230489.991859348	877509746471.6649	975021.6979131463	1111083.9806097955	1.19428	23.011793	0.1150667761418577	0.054561464691405	0.053723123	-0.0874692616	0.0867461188	0.1066648114	-0.0763814555	-0.1021314035	0.0122873424	0.0966158125	0.1211773282	-0.0630835857	-0.0548486073	-0.0907336583	0.1266385402	0.0154236594	0.0277885747	0.030726302	-0.0827399586	0.1479813827	0.1091935546	-0.0958727267	-0.2003773133	-0.1281113805	-0.0114250287	-0.0398001453	0.0040470115	0.0091553935	0.0865353986	0.1048614415	-0.0342930795	-0.0531280397	-0.0177708725	0.1265676087	-0.0745217058	-0.0893065078	-0.0079515801	-0.1653999151	0.1507624996	-0.054619265	0.0633644562	-0.0853003298	-0.0172921731	-0.0530426149	0.103667312	0.0641842946	0.0796868458	0.1229660095	-0.0163837017	0.0673440087	0.084621303	0.0323960544	-0.1519064979	0.0536709819	-0.0640464281	-0.0147401114	-0.1075124825	-0.1961605649	-0.0962773554	-0.0380302843	0.0215469957	0.0267298616	-0.0077954407	-0.065220065	-0.0291534142	-0.0258293637	-0.0566998822	0.1423095167	-0.0233860531	0.0356204142	-0.1444014026	0.0786714628	0.0662038902	0.0317204954	0.1002799381	-0.0594640329	0.0054573343	0.0447431356	0.0276114769	0.0371499997	-0.0554898717	0.128364089	0.0245650122	0.0183361677	0.0558212733	-0.0184326782	0.1369690765	0.031817602	0.1273930032	0.0173954187	-0.1683335221	0.1082539975	0.0489527525	-0.0266140238	0.094868224	0.0395997051	0.0433748501	-0.0862067302	0.1123541778	-0.010866692	-0.1134247617	0.032215118	-0.0650482468427497	-0.0160368450915199	0.0042312744173152	0.0002571804004894	0.1792578295464579	-0.0255585547867981	0.0321333694537069	0.0006532397227897	0.2617761777739673	0.0360982070042296	0.0013030805489202	0.0685267672499477	0.0026249593278452	-4.971864802530033e-05	6.890411472841523e-06	2.4719439614637e-09	0.0008951705225457	0.0004381792028697	1.920010138276133e-07	8.013302644347416e-07	-0.0010151778648274	-0.0002595655342911	1.0305860972355188e-06	6.73742665918242e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941872.1390809092	-2230.664690000005	887123126376.8475	4975864.959212819	1408705.2029224536	-4993.146498842863	24931511.958906744	1984450348740.7915	933175.2576458036	-3579.644381223363	12813853.896023992	870816061482.312	970806.5678438662	1089142.3993135055	1.273234	24.533119	0.0357044262058951	0.024915938797242	0.1073878248	0.0097320419	0.0864947923	0.0004316117	-0.103095332	-0.0319888589	-0.1092589414	-0.0304047925	0.0676091976	0.0520743028	-0.1003768298	-0.0643932757	-0.0188676624	0.0895597513	-0.0527670591	0.0353527775	-0.0703620674	-0.0772881891	0.0329847755	-0.0490236609	0.0340061507	-0.0347211322	-0.0270437895	-0.0050692341	0.0050128728	0.1870121932	0.0538169967	-0.0434056313	-0.1074638115	-0.0649013376	0.0224521829	-0.0039779581	-0.1254685102	-0.0818639589	-0.0067122491	-0.0293313039	-0.0880285245	0.0435555286	-0.0543345429	-0.037050244	-0.0562446992	-0.0234013179	-0.0265106278	0.0145053691	0.1195737462	0.021532938	-0.0379182022	-0.041723998	0.1140881997	-0.0346957605	0.0269930356	-0.0292953768	0.0857623854	0.0722114565	-0.0042670569	-0.0069621382	-0.007565092	-0.0749928264	-0.0418366083	-0.0074524572	-0.0612242004	-0.0280370609	0.081934447	0.1040990334	0.0417060834	0.1509149531	-0.1613922832	0.0830240946	-0.0406330244	0.0762936002	0.0407399654	-0.0256121638	0.0593624763	-0.0835543362	-0.026748002	0.075234804	0.043893926	0.1160587915	-0.0532461213	0.0662162977	-0.0048794898	0.0458778872	0.1033702147	-0.1101979646	0.0797291678	0.0638831216	0.0267694149	-0.0862373967	0.0317777468	-0.047523482	0.0089275051	0.0792373391	0.0623014739	-0.0071627073	-0.0694301318	-0.0032045239	0.1388440879	-0.013271799	-0.1124192083	0.0391140859	-0.0651437668425245	-9.551999977480684e-05	0.0042437103584331	9.1240703569791e-09	0.1898993816475069	0.010641552101049	0.0360617751501054	0.0001132426311193	0.2616082257619609	-0.0001679520120063	2.8207878336986884e-08	0.0684388637863211	0.002179938363939	-0.0004450209639062	4.752131270573043e-06	1.980436583160034e-07	0.0009019442547706	6.773732224900028e-06	4.588344825464908e-11	8.13503438713693e-07	-0.0009709845190972	4.419334573019988e-05	9.428109363264208e-07	1.953051806828976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942951.5871745816	1079.4480936723994	889157695755.0625	1165208.186932977	1406075.2004918982	-2630.0024305554107	6916912.784727368	1977047469438.332	934360.951428402	1185.6937825983623	1405869.7460924124	873030387554.1886	972528.5338374452	1121097.2698474242	1.521902	29.324539	0.0430349266357479	0.0253282666701879	0.1288907136	-0.0184259329	-0.0418489454	0.0624309568	-0.1115836056	0.0088656909	-0.1475989079	-0.0506522505	0.0920604942	0.0318858063	-0.1371615998	-0.0973492163	-0.0463838823	-0.0031263428	0.0303917305	0.0298479794	0.0427223498	0.0265895468	0.0816716565	-0.0612991773	-0.0752119219	-0.0538050025	0.0032676855	0.0401603402	-0.0574637571	0.0152613818	0.0312359292	-0.0420569647	-0.0513607254	-0.0289960646	-0.0178364902	-0.1062323868	-0.1471830875	-0.0241984928	-0.0524265436	-0.0927810194	-0.0849959336	-0.0271679509	-0.1439105031	0.0019842218	-0.0830355286	0.1254748108	-0.0829430666	-0.031219131	0.1468044444	-0.0106454807	-0.1061061559	0.027312234	0.0278794794	0.0164698019	-0.0797155336	0.0227937112	0.0491352837	-0.0804939802	0.00293205	-0.0616168026	-0.0534826425	-0.0148690285	-0.0030977757	-0.0324875238	0.0251126166	-0.0649672609	0.0188678777	0.0054116143	0.0047362626	0.1687753589	-0.0902625833	0.1158004596	0.0552444681	0.065700452	-0.042754504	0.0436754589	0.0147493595	-0.0798281911	-0.0474602533	0.0935576413	0.0378682105	0.0907737081	0.0034591519	0.0618486419	-0.0281781159	0.0591888444	0.0215626266	-0.0520816268	0.1194383779	-0.015856922	0.1420219474	-0.051495645	-0.0286836777	0.0354183812	-0.0204433193	-0.0599735276	0.1105564781	-0.0341877159	-0.067154832	-0.0877283634	0.046468553	-0.0156710845	-0.1112164334	0.0458586883	-0.0650060479597556	0.0001377188827688	0.004225786271346	1.8966490671112552e-08	0.2119678830386249	0.022068501391118	0.0449303834398761	0.0004870187536497	0.271036451180322	0.009428225418361	8.889143453942996e-05	0.073460757868423	0.0021799321102285	-6.253710499969089e-09	4.75210400520528e-06	3.9108895017423636e-17	0.0007878164380341	-0.0001141278167365	1.3025158553040141e-08	6.206547400367369e-07	-0.0010848600675202	-0.0001138755484229	1.1769213660999326e-06	1.2967640528638992e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941490.8029599554	-1460.7842146261828	886404932058.1816	2133890.5217010337	1398634.511400463	-7440.689091435168	55363854.1554023	1956178496480.412	931903.5269973922	-2457.4244310098	6038934.834123841	868444183630.1792	969554.7871060747	1106915.2860806002	1.264712	24.368908	0.0189899081852815	0.0117778956803095	0.0894340025	0.0599016395	-0.0720638679	0.0313065291	0.0080507	0.1061271843	-0.0916944672	-0.0523687868	0.0235108343	0.0201263562	-0.0955575417	-0.0716403627	-0.1658117133	0.0215693543	0.0339975605	0.0609922137	0.0114839306	0.0280047261	-0.0079604231	-0.0290602437	-0.1951142034	0.072260782	-0.0189012132	-0.011021991	-0.11948723	0.2081977736	-0.0638884155	-0.087969438	-0.1755972192	-0.0871074624	0.0170911004	0.0300070659	-0.0565999433	0.0325023296	0.0898888155	-0.0141103146	0.0118147872	-0.0698889299	-0.0002258758	0.1401845943	0.0209198802	0.0977686636	0.0549374258	0.0459017873	0.0759519777	-0.1233803805	-0.1226276825	-0.0745752918	0.029268682	0.0070251169	-0.0364586455	-0.0724247408	-0.0596751629	-0.1053198891	-0.0008006484	-0.1914065979	0.1011752969	-0.0284680079	0.0691883087	-0.0467638321	-0.0296139393	-0.0625311384	0.1659792613	0.1827919474	-0.0233006767	0.0782523823	-0.1158960326	-0.0069977095	-0.0029090685	0.0192819101	0.0210726353	-0.0679463058	0.0495691271	-0.1096991363	-0.0326569537	0.0528441153	0.0828732398	0.1215283916	0.0240944286	-0.0401405926	0.076391489	0.1087761274	0.0632903881	-0.1226580568	0.1688046232	-0.0956177049	-0.0492755989	-0.0654120343	-0.0012166418	-0.0038597273	0.0306138943	-0.1042180325	-0.0643224845	0.0821554069	-0.0242185257	-0.0586736514	0.1122213916	-0.0180634961	-0.1098185471	0.0524223074	-0.0649563671132966	4.968084645901039e-05	0.0042193296285573	2.468186504883765e-09	0.2195044598204703	0.0075365767818453	0.0481822078810764	5.679998958865092e-05	0.2718343178196392	0.0007978666393171	6.36591174135308e-07	0.0738938963444686	0.0020019512763967	-0.0001779808338317	4.007808913066376e-06	3.167717721146278e-08	0.0008219157677975	3.409932976340007e-05	1.162764290313102e-09	6.75545529354154e-07	-0.0010848245527622	3.5514757999906283e-08	1.1768443102757072e-06	1.2612980357919069e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942336.336375466	845.533415510552	887997770853.5354	714926.7567449398	1397597.7721354167	-1036.7392650463153	1074828.303688774	1953279532677.8804	931021.170341394	-882.3566559981555	778553.2683842473	866800419623.859	968183.3876520784	1115126.2443340037	1.158124	22.315144	0.0380133778290437	0.0218764127555578	0.056553164	0.0669692407	-0.1496557016	0.0239598599	0.0517300226	0.1241041576	-0.0563242134	-0.0955013693	0.0132675713	-0.0737185141	-0.0060474716	-0.0105820914	-0.1847959899	0.0704973228	0.0605403391	0.0210762207	0.0155284163	0.0161722163	-0.1190611777	-0.1078804885	-0.1741950291	-0.0075334022	-0.0583955703	-0.0834884395	0.0044435845	0.087916423	0.1353382536	-0.0604104406	0.0242405299	0.0251712724	-0.0825402805	-0.0614456112	-0.105051386	0.0340014168	-0.0729168252	-0.0778170946	0.1339397833	0.0042344999	-0.0081721596	-0.0922839314	0.049231845	-0.0072348246	0.0282821851	0.0672691876	-0.0207434521	-0.1414815728	-0.0846535206	-0.1330431759	-0.0131725211	0.0194031057	-0.0308366372	-0.0647958209	-0.0679241943	0.0571096327	0.0032241206	-0.1886910677	0.0445568914	-0.0363688683	-0.064463459	-0.035042001	-0.0082286353	0.0277033984	-0.0043087809	-0.0068171757	-0.0120453473	0.182217855	-0.0697121645	0.0319822052	0.0604192995	0.0100237736	0.0940718772	-0.0916723221	0.0201353279	-0.0831108811	-0.0715313254	0.0887994296	0.0700775729	0.0407690419	0.0823988789	0.0327473025	-0.0644148654	0.1622288237	-0.0034432005	-0.0166477403	0.0879804451	-0.1547650795	0.0747765427	-0.0672989109	-0.0316211117	-0.0233367217	-0.0686581685	0.0465404302	-0.0396684233	-0.0843120243	0.1212326555	-0.0123435988	0.0606419322	-0.0204479845	-0.1082280018	0.0587790397	-0.0647075490605288	0.0002488180527678	0.0041870669054207	6.191042338316065e-08	0.2195708764044042	6.641658393391481e-05	0.0482113697649981	4.411162621450751e-09	0.2868237858062912	0.014989467986652	0.0002246841505228	0.0822678841042532	0.0021792996933708	0.0001773484169741	4.749347153526063e-06	3.1452461003219295e-08	0.00054531926295	-0.0002765965048475	7.65056264938531e-08	2.973730985443313e-07	-0.00108459597047	2.2858229220003821e-07	1.176348419159761e-06	5.2249864307423655e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942745.686365183	409.34998971701134	888769429160.1599	167567.41408131729	1397074.2789351852	-523.4932002315763	274045.1306886973	1951816540862.268	931980.5086830253	959.338341631228	920330.053723755	868587668565.0706	968683.8449037892	1109563.5045482672	1.2093	23.301214	0.0230605088133389	0.0158833040446086	-0.0138250213	0.1490606412	-0.1014623019	-0.0390909645	0.0838393927	0.1076102606	-0.0163572904	-0.0756909821	-0.0052371155	-0.1308329964	0.0450744289	-0.0360551258	-0.1299163717	0.0395632762	0.100625238	0.0105380654	0.0776711928	-0.0408977522	-0.0560775589	-0.0982148179	-0.0783742459	-0.102658628	-0.0877656031	0.0329378162	0.016604406	0.0305484869	0.1428335332	-0.1784187499	0.0307452668	0.0401904974	0.0115597393	-0.1107319164	-0.0283397644	0.0541667077	-0.1301181358	-0.0353043919	0.0526841792	-0.1098695129	0.0827651007	0.1729174947	-0.0620109769	-0.1254782371	0.1382513215	0.0039434275	-0.0709603955	-0.0951787082	-0.1048749877	-0.0937707661	-0.0584162367	0.0644806468	-0.0277175042	-0.0194874478	0.0164806361	0.0614058356	0.0073610244	-0.1383250018	-0.0459420109	-0.057285055	-0.0792833917	-0.0600300478	-0.0293669374	0.1261972804	-0.069984933	-0.0175198153	0.0805214737	0.0395388426	-0.0856376344	0.042431171	0.0884170376	0.0398574255	-0.0773583614	-0.0234770336	-0.0151945606	-0.1050053492	-0.0489274956	0.0408106107	0.1189605103	0.0520973691	0.0923225664	-0.0173844681	-0.0167791383	0.1516206571	0.08500788	-0.013946524	0.0090968076	-0.0061642365	0.0327381844	0.003427081	-0.0314166862	0.0139545458	-0.0844961691	0.0560738999	0.0131813861	0.0140611265	0.2206264776	-0.0911177642	-0.1000211782	-0.0228235037	-0.1064475877	0.0649037979	-0.0646476376190463	5.991144148249916e-05	0.0041793170497235	3.589380820510921e-09	0.2199600995144663	0.000389223110062	0.0483824453784139	1.514946294064077e-07	0.2938742545741206	0.0070504687678293	4.970910984613764e-05	0.086362077501495	0.0024762926566909	0.0002969929633201	6.132025321581276e-06	8.820482026165436e-08	0.0005311581028502	-1.416116009980001e-05	2.0053845537216782e-10	2.821289302234237e-07	-0.0010846599569294	-6.398645940007552e-08	1.176487222166088e-06	4.0942669865575135e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943522.5196510996	776.8332859165967	890234745088.7595	603469.9541079768	1400231.878645833	3157.599710647948	9970435.932684006	1960649313976.039	932834.6358167378	854.1271337125218	729533.160543968	870180457779.3458	969103.5269516727	1106723.050583475	1.083643	20.880003	0.0682441730444107	0.0321307561322294	-0.0801401573	0.142489155	-0.0516971617	-0.0486037032	0.13008632	0.0642587303	-0.0174585541	-0.059941117	0.016179582	-0.1167273192	0.078924451	-0.0499087335	-0.0751179804	0.0315175084	0.0569967748	0.0714188783	0.0676174537	-0.0892811338	-0.0946130281	-0.0033262315	-0.0223164104	-0.1889787152	0.0356524818	-0.0060010156	-0.1066168993	0.062428813	0.1518935864	0.0510045321	0.0646131075	-0.0301221998	0.084384319	-0.0038082212	0.0379342569	0.0380573548	0.0631819148	0.0394591634	-0.1171922635	0.1067475867	0.140451351	-0.0250099627	-0.0084333357	-0.0541612374	-0.0480103011	0.0434848415	-0.1031920363	-0.0377237427	-0.0985406839	-0.0816162603	-0.066661938	0.0240001057	0.0088196044	-0.0865926634	0.0484506088	0.0812378382	-0.06453117	-0.0508040235	-0.1220024698	-0.079322546	-0.0183711932	-0.0235276975	0.0597562826	-0.0312280793	-0.0254586409	-0.0661584121	0.1229758223	0.0435672517	-0.0442399122	0.1051175897	-0.0811864156	-0.1423791268	0.0224638832	0.0034117282	0.0079479392	-0.1146807693	-0.0167420636	0.0397832661	0.1477369261	0.0027541373	0.0677439162	-0.0253355375	-0.0631457474	0.1001316136	0.0433567009	-0.0054694713	-0.0851132446	0.0392548083	-0.04934056	-0.0853406543	-0.0726779472	0.0870499436	-0.0303087218	0.0824190664	0.0077490936	0.0738499375	0.0035165142	-0.1472449922	0.0193180708	-0.0251890118	-0.1044804285	0.0707724105	-0.0649985246542996	-0.0003508870352533	0.0042248082072355	1.2312171150885644e-07	0.2031919174038563	-0.0167681821106099	0.0412869552982555	0.0002811719312945	0.3108738418062131	0.0169995872320924	0.0002889859660615	0.0966425455193543	0.0028449584002106	0.0003686657435197	8.093788298928858e-06	1.3591443044493326e-07	0.0008439590540518	0.0003128009512015	9.784443507262569e-08	7.12266884916009e-07	-0.0010857035955372	-1.0436386077999384e-06	1.178752297362404e-06	1.0891815436905937e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
