global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
986895.1789404812	-1787.5322249886813	973962094215.9644	3195271.455372985	1368696.505078125	10765.428094951902	115894442.06757972	1873330123013.074	1008001.956631806	-548.9997924967902	301400.7721615187	1016067944573.5492	1048545.1186267384	836154.9759402517	1.056097	21.849695	0.0252771982570816	0.0147356266992834	0.0138310708	-0.1063015222	-0.0128047607	0.0140225257	0.134955996	-0.0158664638	-0.0175303866	0.0528781186	0.0953464753	0.0136549304	0.0047761936	-0.0737160973	0.0904552324	-0.050240084	-0.0918176949	0.0280534772	0.0104143991	0.1233514397	0.0805855625	-0.1245237522	-0.0642531518	-0.078086884	0.0664819299	-0.0301573206	0.0569174349	-0.0145441055	-0.0224358928	-0.0746639785	0.0163517895	-0.0843961029	0.0853612407	-0.0505686568	0.1059501082	-0.033499525	0.121718711	0.0007484059	0.0296570724	-0.092201274	-0.0372069535	-0.0621785056	-0.0459146456	-0.1634797571	0.0554112538	0.0713418938	-0.0830094714	-0.106561961	-0.0203582647	-0.0636639863	-0.1118335429	0.0416373341	0.1408186322	-0.0967948873	-0.0893595858	0.0162857505	-0.02426689	-0.005490405	0.0492977247	0.0649164099	0.0133559299	-0.0257515832	-0.0616492894	0.0119712162	0.042502067	-0.0539640001	0.1678916231	-0.080406353	0.1599844465	0.0030634175	0.0764977048	0.0381022577	-0.0322228226	-0.0884452005	-0.1711062207	0.0644369717	-0.0621923942	-0.1030027099	0.0507004007	-0.0847994697	-0.0202251495	-0.1885058896	0.0828849604	0.0210216511	-0.0110502047	0.1134351549	-0.0321596107	0.1349549423	0.0361617035	0.0742708708	-0.0083525262	0.0510651268	0.0338350431	0.0204479845	-0.1082280018	-0.0587790397	-0.0726621297875311	3.615971667160489e-05	0.00527978510526	1.3075251097707408e-09	-0.0165070629066264	0.0001846566800765	3.409808949687501e-08	0.0002724831258033	0.0751402750517087	0.0113140901697335	0.0001280086363688	0.0056460609348464	-0.0021608490087335	9.030923730960014e-05	4.669268438544549e-06	8.155758343441674e-09	0.0003960938095461	0.0001843470115567	3.398382066988608e-08	1.5689030596074216e-07	-0.0033270836903733	1.8958494570021567e-07	3.594245163615371e-14	1.1069485882748016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986969.603424148	74.42448366689496	974108998083.22	5539.003769083914	1366729.2307692308	-1967.2743088942952	3870168.206435527	1867948790239.0527	1007253.6885167664	-748.2681150395656	559905.1719848646	1014559993030.6312	1047897.2199754902	845276.8411172123	1.189639	24.612555	0.0526158424665393	0.0278330890577531	0.0332534293	-0.1110522762	0.0109233059	0.1359032626	-0.0781510157	0.0337915635	-0.0529000984	-0.0088392922	0.1009482976	0.1189982607	-0.0810574612	0.0430408885	0.0652181324	-0.1470576539	-0.0005422793	0.0330379104	0.119777062	0.0504039245	-0.0496810058	-0.0282785078	-0.1783002811	-0.0754672373	-0.043386179	-0.0135853159	0.0327359659	0.0299471094	-0.0891134076	-0.2180333405	-0.1209599757	-0.0439924207	0.0060503526	0.0507229548	0.0545116572	0.0713809429	0.0070660572	-0.0328891658	-0.1239214393	-0.0601143862	0.0009517535	-0.0389029409	-0.1592057676	0.0063116047	0.0514274416	0.0015083339	-0.1327790876	0.0583076563	-0.1286469024	0.0337541731	0.041106132	-0.0086794885	0.0800706294	0.0253731189	-0.1303990538	-0.1083336966	-0.1748375066	-0.1213428639	0.0612851592	0.011774948	-0.0091850983	-0.0675683465	0.003752539	-0.1005122374	-0.0037129655	-0.1271903308	0.0067519979	0.0319143569	0.0650024574	0.0127698213	0.0594079371	0.032140434	0.0452132614	-0.0997353847	0.0547608992	0.0475783521	0.0115468592	-0.1543842177	0.119658021	0.048632084	-0.1164655252	-0.1457642972	0.0686589669	0.0331648658	0.0102589278	-0.1157480518	-0.0928573318	0.0228827451	0.0056624808	-0.0425885981	-0.0305654914	0.0059778541	0.0188111706	0.0180634961	-0.1098185471	-0.0524223074	-0.0553421773347793	0.0173199524527518	0.0030627565921541	0.0002999807529655	-0.0166385426421982	-0.0001314797355718	1.72869208660309e-08	0.0002768411012562	0.064352677832133	-0.0107875972195757	0.0001163722537717	0.0041412671441663	-0.0018830007202452	0.0002778482884882	3.545691712443942e-06	7.719967141587752e-08	0.0006051381645115	0.0002090443549653	4.369954234290015e-08	3.6619219814834724e-07	-0.0033264400726542	6.436177191000876e-07	4.1424376833959933e-13	1.106520355695968e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989467.4496142868	2497.84619013872	979045833846.2012	6239235.589590519	1366648.7774038462	-80.45336538460106	6472.744001708124	1867728880779.4275	1008211.373879482	957.6853627156232	917161.2539597552	1016490174419.9528	1045385.6790498176	850042.7796413616	1.267212	26.217463	0.0600073563057203	0.0347872427262649	0.0143342058	-0.0521463269	0.0807592499	-0.0247467912	0.055739833	-0.0818241595	0.1516066995	-0.0879641803	0.095327943	0.1693943759	-0.040495307	0.0758564656	0.1018349116	0.1111463012	-0.02537515	0.0509156672	0.0849737646	-0.0050495879	0.0394689363	0.0306813865	-0.0544559006	-0.0687721905	-0.0144899299	-0.1365848028	0.0594205286	0.1237587097	-0.0886665502	-0.0597317927	-0.0872272043	-0.0580999304	0.1549234152	0.0338268733	0.1018929727	-0.0323014057	-0.1733592122	-0.1481615813	0.0861855048	-0.0753644595	0.0607735022	0.0103627366	-0.0457113229	-0.0165189765	0.0172853065	0.1185446633	0.0828751295	0.0218441481	-0.081721402	-0.005710449	0.0289956891	0.1010718712	0.0389413767	0.1007945364	-0.0246505892	-0.066881273	-0.1080650828	-0.1299441325	0.0544650008	0.0836164757	0.0835058716	-0.1355564115	0.0369124884	-0.0813512179	0.1798798687	-0.0641934864	0.1099220523	-0.1217653809	-0.0764535273	0.0095660957	0.0653461165	0.0412737463	0.0199069808	-0.09630819	0.0460501726	0.0541663071	-0.0427958738	-0.0135527286	-0.0381875539	-0.1038511274	-0.0176909104	-0.1904644116	0.1089265797	0.0149114483	-0.137748289	0.1902553095	0.0955330652	0.0334549625	0.1401500803	0.0180213445	0.0461184021	-0.067553435	-0.0744364656	0.0156710845	-0.1112164334	-0.0458586883	-0.0540914616834555	0.0012507156513238	0.0029258862270527	1.564289640466317e-06	0.0116881575697505	0.0283267002119486	0.0008024019448976	0.0001366130273753	0.0659394174425358	0.0015867396104028	2.517742591221234e-06	0.0043480067726609	-0.0022503488390201	-0.0003673481187749	5.0640698972791125e-06	1.349446403674581e-07	0.0003962445905916	-0.0002088935739198	4.363652522502872e-08	1.570097755731047e-07	-0.0033270623966003	-6.223239461000153e-07	3.8728709388949484e-13	1.1069344190871732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992919.9612393174	3452.51162503066	985890049427.4875	11919836.52097185	1369448.3986177885	2799.6212139423005	7837878.941555761	1875388916476.8247	1009348.156063247	1136.782183764968	1292273.7333254495	1018783700148.2769	1046501.9037633948	847283.6908579681	1.177547	24.362373	0.1112334404266004	0.0552964466554096	0.0430867048	-0.0299294584	-0.0104375708	0.0532187762	0.077099863	-0.0414318165	0.0499228218	-0.0696031824	-6.47029e-05	0.1329096956	0.0502249817	0.0394663538	0.0640223239	-0.0605245992	-0.085326018	0.0076674851	-0.0047673873	0.0423177439	0.1122854675	-0.0275968227	0.000461603	-0.0774260165	-0.070398185	0.0120932743	0.1927236766	0.0114694423	-0.0099735646	-0.1728313917	0.0802724469	0.0895988067	0.0252494982	-0.1220419298	-0.0488211023	-0.1059521121	-0.1595921882	0.1154089198	-0.01185924	-0.0178704146	0.0198187024	-0.0348090349	-0.0002399196	0.0842848985	-0.0108780641	0.0588857412	-0.0529715136	-0.0469007336	-0.0597635293	-0.0293813027	-0.1019534838	0.1685520132	0.0011997369	0.1179881466	-0.1215741105	0.0217581365	-0.1303976201	0.0569319149	0.1291089808	-0.111668885	-0.1159992123	-0.0593943979	0.0101409219	-0.1167659757	-0.0519386585	0.0166390269	-0.0868288036	-0.0796361314	-0.0734979214	0.0149967965	0.0450192947	0.0530738696	0.0027908982	-0.0972553187	-0.1434065754	0.0681418004	-0.0299319853	-0.0921586676	0.0233494892	-0.0712117151	0.0068534723	-0.1159466573	0.1106747741	-0.0687396136	-0.0851209418	-0.0326387912	-0.1250461212	-0.1228683996	0.0377643484	-0.0152324744	-0.0246960918	0.0304637354	0.078407609	0.013271799	-0.1124192083	-0.0391140859	-0.0726127830767779	-0.0185213213933224	0.0052726162661552	0.0003430393461547	-0.0237401010081015	-0.035428258577852	0.0012551615058591	0.0005635923958748	0.0426638843446198	-0.023275533097916	0.0005417504409921	0.001820207027371	-0.0021029627856325	0.0001473860533876	4.4224524777552034e-06	2.172264873317251e-08	0.0009279992745119	0.0005317546839202	2.8276304387117804e-07	8.611826534946127e-07	-0.003326036586758	1.0258098422999751e-06	1.0522858325595004e-12	1.1062519376452806e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993732.8903731946	812.9291338771582	987505057409.4636	660853.7767062666	1370851.2172475962	1402.8186298077926	1967900.108135813	1879233059829.2163	1010941.0540131142	1592.8979498671831	2537323.878691076	1022001814689.1462	1051029.007124943	868496.9643896071	1.165505	24.113241	0.185572057396527	0.0880701502858354	0.009450287	0.0014332276	-0.0317493079	0.0516232686	-0.0915430107	0.0246713619	0.0211340169	-0.1188970641	-0.1607866476	0.1027868579	-0.0243632631	0.1220294385	-0.0135326571	-0.0168918413	0.0809455067	0.0397820759	0.0465196862	0.0454737596	-0.0685153682	-0.134415357	-0.0226938881	0.0613818486	-0.0587234917	-0.0325520811	0.1417337902	0.0543448366	-0.2210070203	0.03455329	-0.0680575242	-0.0119497239	0.056825649	-0.1089226342	-0.1500027855	0.0119228974	0.0056474031	-0.0188151408	0.0267821163	-0.0628777431	0.0680738698	-0.0510445342	-0.0834426004	-0.1414405104	0.0057237426	-0.0308716405	-0.0077786783	0.111351655	0.0071186136	0.0016422797	0.0006261538	0.0079745884	0.134450711	0.1902544517	-0.1056636087	0.034215534	-0.0059764749	0.0327563917	0.2108358082	0.0050057959	0.1015030018	-0.1047261313	-0.0677616118	0.0027516162	-0.0381596427	-0.0666706347	-0.108420418	-0.0519634299	0.1283812549	0.0295433405	0.0139710124	0.0074474941	0.0391676682	-0.0801282845	0.027866031	-0.002869118	-0.0365654314	-0.1413969122	0.021782082	0.0173423126	-0.1044770565	-0.0499419049	0.1245331295	0.0449041099	-0.0505850096	-0.0131246946	0.0503037494	0.0129144191	0.1041706929	0.0680326327	0.1591374464	-0.0792755503	0.043873382	0.010866692	-0.1134247617	-0.032215118	-0.0283322230590101	0.0442805600177678	0.0008027148634655	0.0019607679954871	-0.0510549043353307	-0.0273148033272291	0.0007460984808052	0.0026066032566897	0.0058124352526647	-0.0368514490919551	0.0013580293001769	3.378440356641936e-05	-0.0012895647746536	0.0008133980109789	1.66297730802739e-06	6.616163242644307e-07	0.0002710985610889	-0.0006569007134229	4.315185472956462e-07	7.349442982447204e-08	-0.0032538304119684	7.22061747895999e-05	5.2137316777462525e-09	1.0587412349850448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993009.9706566908	-722.9197165038204	986068801823.6018	522612.916509964	1355197.3716346154	-15653.845612980893	245042882.4750411	1836559916085.3696	1009359.5223481077	-1581.531665006536	2501242.407418346	1018806645354.8	1045768.4799076607	884566.441760047	1.06227	21.977406	0.0992395799280233	0.0592885942176859	0.0416301231	0.0637019945	0.0882533246	-0.0475398242	-0.076647048	-0.1133158176	0.0183208492	-0.0146078369	-0.1199282112	0.0405619499	-0.0794260349	0.078544282	0.0605453681	0.0765459398	-0.0167102925	0.0315666466	0.0804416889	-0.0164091962	-0.0218393301	-0.0266556807	-0.0546924523	0.0181878017	-0.021586804	-0.1028277785	0.0443468014	0.1959207824	-0.1142993582	0.0471950805	-0.0447446696	-0.0903744515	0.0618851706	-0.1084602049	-0.1520207851	-0.0316921851	-0.1061692248	0.0866164907	-0.0121356883	0.058094045	0.0082718863	-0.0410438925	-0.1372797648	0.0467962855	0.0239492445	0.0840514734	0.0669119523	0.0159014756	-0.0626039349	0.0321172842	0.0564002386	0.021642123	0.0306337348	0.1108388661	0.0488752286	0.0675101807	-0.0920794431	0.015467826	0.0672218256	0.0345468999	0.1742788125	-0.1240315628	-0.1129044629	-0.1258235804	0.0696084228	0.0439468637	-0.0986519851	-0.041339387	-0.0486415759	0.0286918628	0.0082668148	0.0518409985	0.0454761675	-0.0897146308	0.0625318018	0.0495267842	0.0149294809	0.0453051761	-0.1117078046	0.0769192732	0.0001155445	-0.115890243	0.0875112176	-0.0093142537	0.0092284397	-0.0321100788	-0.0944796998	-0.1042966171	0.0734153655	-0.0270415841	0.1567932692	0.0948802334	-0.0469908268	0.0084568186	-0.1142313295	-0.0251890118	-0.0254363746463468	0.0028958484126632	0.0006470091551493	8.385938029124548e-06	0.00270560962295	0.0537605139582807	0.0028901928610584	7.3203234317996415e-06	0.027744162845309	0.0219317275926443	0.0004810006751979	0.000769738571987	-0.0013597663596562	-7.020158500260017e-05	1.8489645528526743e-06	4.928262536877297e-09	0.0001383554507958	-0.0001327431102931	1.7620733330286115e-08	1.9142230764909037e-08	-0.0034639155159614	-0.000210085103993	4.413575091974963e-08	1.1998710701718131e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990653.9146692696	-2356.0559874211904	981395178649.5483	5550999.8158632405	1355360.4887620192	163.11712740384974	26607.197252483747	1837002054497.2195	1008383.9200697212	-975.6022783864756	951799.805592882	1016838130255.178	1045415.6979095418	871653.9751638639	1.077912	22.301023	0.0699559649680024	0.0324237143223926	0.0256270346	-0.0222059073	0.0035301173	-0.0902350175	0.0730289333	-0.095431408	0.0114439295	0.0148513495	-0.0054541638	-0.0728490618	-0.0633748828	0.0441113988	0.101252148	0.0730705726	-0.0427891	0.0245477966	-0.0675646896	-0.0462875791	0.0260696121	-0.0324739675	0.0256162056	-0.0541594819	-0.0618430358	0.1128209256	0.071158305	0.0555708821	-0.077146187	-0.1231586765	-0.000543821	0.017533834	0.090022184	-0.0770978592	0.0235189514	-0.16029844	0.1303467395	0.1221575813	-0.0471928393	0.0638820996	0.0625439423	0.0148999514	-0.0887671249	-0.0623082465	-0.0509985396	0.1238325232	0.0372722142	-0.0388539398	0.0022842179	-0.0286423368	-0.0026841756	0.0221405955	-0.0733114549	-0.056079956	-0.0555213998	0.0482359833	-0.0096166397	0.0268400596	0.0918113945	-0.1698299454	-0.0144081779	-0.0744025523	-0.1145982065	-0.1185740871	-0.0992594931	-0.0841580973	0.0137623923	-0.1213520011	0.1711474318	0.0330226888	0.0078000853	0.0281987501	-0.0161175352	-0.0813528867	-0.0974891441	0.0714808926	-0.0809743112	-0.0167241315	-0.0776046231	-0.0085797905	0.0589241148	-0.0624130387	0.0738147207	0.0303611047	-0.0064199151	-0.1515987756	0.0405245068	-0.2306068764	0.1248050037	0.0537778312	-0.0055917043	-0.0201082145	0.0476917539	0.0060432357	-0.1148374968	-0.0180634961	-0.0448322474149449	-0.019395872768598	0.0020099304082748	0.0003761998804556	0.0089348993992786	0.0062292897763285	3.8804051117472014e-05	7.983242727522908e-05	0.0394370439438347	0.0116928810985257	0.0001367234683842	0.0015552804350279	-0.0010078141684222	0.000351952191234	1.0156893980725303e-06	1.2387034491441425e-07	0.0003922675521383	0.0002539121013425	6.4471355208164e-08	1.5387383246057394e-07	-0.0035108096498759	-4.689413391450016e-05	2.1990597955910744e-09	1.232578439766174e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991028.550137869	374.6354685993865	982137587188.3668	140351.73433268192	1369129.5700721154	13769.081310096197	189587600.1240404	1874515779645.8557	1008704.1428037848	320.2227340636309	102542.5994111869	1017484047709.5184	1049684.1847640218	860565.9819046279	1.115873	23.086405	0.0910497445795002	0.0423782878460051	0.0382262999	-0.0445617344	-0.0665905839	0.0695931937	0.0909088951	0.0205631552	-0.1366632749	-0.0385452798	-0.0151424733	0.0586495868	0.0378281105	0.0047108947	0.0504644328	-0.1192001127	-0.0428100707	-0.0738217859	-0.0057626392	-0.0422996996	0.0141143244	-0.0286524679	-0.1143246381	0.0806988376	-0.1901312065	0.0626210753	0.0111276359	0.0987399572	-0.0210925947	-0.0273253551	-0.0552256948	-0.1081641609	0.0310546615	0.0376006948	-0.035191035	0.0343751506	0.0328513681	0.0753018187	-0.0874386177	-0.0210577145	0.066031139	-0.0209698249	-0.0457724578	0.1023893845	-0.0956712626	0.0135396133	-0.1494501497	-0.0671864046	0.0598484301	0.0607808865	0.0969300872	0.051330529	0.1000802004	0.1085462748	-0.0007699646	-0.0486704046	-0.0626158487	-0.022918047	-0.0248951808	-0.1678214754	0.0218325414	-0.0579197786	-0.0931410689	-0.0583034729	0.1166952186	-0.0520836744	-0.0613117562	0.0566385469	0.0660340961	0.0303043143	-0.0005400704	0.0240972529	0.0555016777	-0.0949986591	0.0406614282	-0.0061380567	-0.0286572404	-0.1410488345	0.1034268085	-0.047931098	0.0123805363	-0.0181289583	0.0780215284	-0.0278873914	0.0133463804	-0.0233530681	-0.0683192994	-0.1474931162	0.0350757912	-0.0053776883	0.0702115845	0.002336539	0.0615607746	0.003627002	-0.1152422001	-0.010866692	-0.0225328216061484	0.0222994258087964	0.0005077280495345	0.000497264391402	-0.0170064897843644	-0.025941389183643	0.0006729556727772	0.0002892206947856	0.029949528725794	-0.0094875152180407	9.00129450125539e-05	0.0008969742708971	-0.0011482100318469	-0.0001403958634247	1.3183862772338593e-06	1.971099846676707e-08	0.0003933224429633	1.054890824999982e-06	1.112794652669143e-12	1.5470254413861836e-07	-0.0040357871830066	-0.0005249775331307	2.756014102919952e-07	1.628757818652035e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992639.6766346314	1611.1264967623863	985333527629.3055	2595728.5885698404	1374943.0765625	5813.506490384694	33796857.71374496	1890468463787.153	1008699.6675589308	-4.475244853994809	20.02781650320702	1017475019333.4976	1047586.320358812	874170.4745783402	1.104196	22.844805	0.1046465736502895	0.0572951544568316	0.023635771	0.0078092941	-0.0373709202	0.0848131407	-0.0594722847	0.0732391863	-0.0941818527	-0.1051872773	0.0211278474	0.0858174595	-0.1343154775	0.0577102388	0.0171847091	-0.1105538624	0.0487852883	0.0095596296	0.0996879238	-0.1127790057	-0.0470579113	0.0233689624	0.088939214	0.0138680575	-0.0058953205	-0.0225381839	0.0010889231	0.0561221142	-0.0831901117	0.0374137662	0.0101833254	-0.0238979428	0.1091617701	0.0689401563	0.0975345113	0.0600590237	0.1043334059	0.0029331252	-0.0759453032	0.177157632	0.0683997765	-0.1069945741	0.0380350357	0.0600036373	-0.0514279728	-0.0024594698	-0.0945762018	0.0922821625	-0.0862581006	0.0677694587	0.0913960725	0.0392907936	-0.0957124581	0.0140492529	0.0106763284	0.0409168992	0.0790938528	0.038346181	0.0222195198	0.0137331503	0.1351276268	0.0848121719	-0.0931828058	-0.009235721	0.0033611646	-0.1715958622	0.019274448	0.008785533	0.0751576642	0.0363737798	-0.0249377446	0.0211342331	0.0387083286	-0.1007885666	0.1041640035	0.000259201	-0.0161686542	0.0259915513	-0.0711655861	-0.1123086776	-0.0672703535	0.0008311798	0.0676908372	0.1253161709	0.0581979032	-0.0738445072	0.0575005836	-0.0466276878	-0.0376480484	0.0443888596	0.1450852009	-0.0822901778	0.0258878224	0.0012091775	-0.1154447293	-0.003627002	-0.0200984489713818	0.0024343726347666	0.0004039476510552	5.926170124900483e-06	0.0205887018472594	0.0375951916316237	0.0014133984338185	0.0004238946437553	-0.0089618506909801	-0.0389113794167741	0.0015140954481161	8.03147678074205e-05	-0.0012702875260591	-0.0001220774942121	1.613630398861349e-06	1.4902914593129723e-08	0.0003933173375834	-5.105379899980437e-09	2.6064903923124265e-17	1.5469852804369426e-07	-0.0036437571832562	0.0003920299997504	1.5368752070429897e-07	1.3276966410531156e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992709.801058128	70.12442349665798	985472749116.868	4917.434770738638	1365181.7921875	-9761.284375000048	95282672.64962006	1863721325720.275	1010837.9452813744	2138.2777224435704	4572231.618298463	1021793351620.6708	1048896.193378078	874935.8680399233	1.00557	20.804338	0.1103684494007728	0.0601563437273155	0.0312821252	0.0346133127	-0.0149298593	-0.0108622708	-0.0828727554	-0.0446329102	0.0763184083	-0.01848645	-0.0314641784	-0.1575437419	-0.0903249515	0.0043341367	0.0046140286	0.0841543434	0.081878637	0.0456599875	0.0807773543	0.0630512979	0.1576280261	-0.074656106	0.0089780803	-0.0946276248	-0.0384087601	0.0648026873	0.0090882257	-0.0315733638	-0.0046943974	-0.0135277345	0.1544663029	-0.0328999318	0.0516201821	-0.094346698	-0.0114449442	0.1089633334	0.0661437146	0.0757854059	0.0501457804	0.083436914	0.1175098538	-0.0933071671	0.0213886154	0.072359197	-0.0251137738	0.0277356917	0.0730144439	0.0876475379	-0.0236924921	-0.0253619298	-0.1049563739	0.0946143791	0.0672422955	-0.0982434607	-0.0044529269	0.0350168116	0.0908706648	0.0166444666	-0.0062581673	-0.0677526448	-0.0686474992	0.0145006783	-0.2104918971	-0.1374482808	0.0316476966	-0.0180088376	-0.0561473097	-0.0763217284	-0.0532933452	0.0331664786	-0.0255947215	0.0369232383	0.0026298792	-0.0897799109	-0.1302206172	0.0292588039	-0.0473447062	0.0046269194	-0.1209434978	0.0514062536	-0.0609599757	0.0275723473	0.0992817332	0.034146287	0.1093662512	-0.086768323	-0.034921538	-0.180959325	0.0656489901	-0.0585393115	0.0926724464	0.0576216711	0.0049872794	-0.0012091775	-0.1154447293	0.003627002	-0.0279568057055996	-0.0078583567342178	0.0007815829852606	6.175377056222627e-05	-0.0346660081833505	-0.0552547100306099	0.0030530829805667	0.0012017321233681	0.009097970072645	0.018059820763625	0.0003261571260142	8.277305944274406e-05	-0.000982307586198	0.0002879799398611	9.649281939021413e-07	8.293244576240279e-08	0.0006498134559902	0.0002564961184068	6.579025875775515e-08	4.222575275859276e-07	-0.0036831923624347	-3.943517917850015e-05	1.555133356840412e-09	1.3565905978697306e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990974.6667993125	-1735.134258815553	982030790238.0084	3010690.8961153985	1360814.3059495192	-4367.486237980891	19074936.03895248	1851815575276.872	1009045.2902971448	-1792.6549842295935	3213611.892483204	1018172397870.8492	1047912.1358370384	873243.3896298166	1.064094	22.015141	0.1609499527787732	0.0864783411416377	0.0253036866	-0.0098424835	0.0077447952	-0.12744466	0.0728128774	-0.0687113019	-0.0433409507	-0.0177823353	0.0057345103	-0.0197217191	0.0772061036	-0.0133471213	0.06427837	0.058995505	0.0004412092	-0.046601523	-0.0648675292	-0.080203381	-0.022083321	-0.1278430382	-0.0280412283	-0.024903436	-0.101161027	0.0690023646	-0.0724094939	-0.0166626694	-0.0159339366	-0.155247892	-0.0857468642	0.0316990381	0.1524454013	0.0927630246	0.0206853569	-0.1317734816	0.0097927457	0.1721268733	-0.0025927165	0.0025310548	0.107082195	0.0417691055	-0.0060446744	0.0860985751	-0.0245253779	0.0722265055	0.0284858409	-0.010769368	0.0841438849	0.0285802534	0.1244969657	-0.0241822327	0.0412781041	-0.0160705248	-0.1103199504	-0.0121800519	-0.0084281618	-0.034588056	-0.0376743844	-0.1157075217	-0.0697897721	-0.0616224486	0.0211428158	-0.0628778529	-0.0193149589	-0.167401074	-0.0632618862	-0.1314055439	-0.0113549506	0.0346667825	-0.0443279536	-0.0128034853	0.0357802045	-0.0496702561	0.0271796235	-0.0535681932	-0.0410467426	-0.0841494603	0.0230319349	0.0690278141	0.1635048876	-0.0209495213	0.0785875144	0.0967528508	0.0495560294	-0.021765564	0.0874686131	-0.1740402596	0.0409274772	0.029969201	0.0640113968	-0.07308368	0.0563032343	-0.003627002	-0.1152422001	0.010866692	0.0041931016397853	0.0321499073453849	1.7582101361570167e-05	0.0010336165423168	-0.0483749224365652	-0.0137089142532147	0.0001879343300019	0.0023401331207436	-0.0162463409402136	-0.0253443110128585	0.0006423341007165	0.0002639435939456	0.0003482545017662	0.0013305620879642	1.212811980004242e-07	1.7703954699276518e-06	0.0003873256444033	-0.0002624878115869	6.889985123167991e-08	1.500211548124316e-07	-0.0038850788662299	-0.0002018865037952	4.075816041464933e-08	1.5093837796826203e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
