global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
883186.6284138402	-8009.974569327547	64159692.60127403	780018620609.0066	1538511.6353319783	-2531.9499915312044	6410770.759614866	2367018052051.8784	905511.3628001044	1361.670733298408	819950828160.1023	1854147.185921424	985756.1330926296	820300.6337180766	1.544606	34.478344	0.0678318698900368	0.0327052362675048	-0.0011331463	-0.1079275847	0.0990110424	-0.0571139426	-0.0449173513	3.19174e-05	-0.0719472524	-0.1392728902	0.0742076587	-0.1011490027	0.0373790152	0.1031200671	0.1331807341	0.0324951496	-0.0401417122	0.006500964	-0.1520199278	0.0146607944	0.0533852265	0.0180324149	0.0894269174	0.0915527604	0.0147721254	-0.0999422822	-0.190349956	0.2718661764	0.0602691674	-0.0139497571	0.1113586137	-0.0459977192	-0.0457805296	-0.1041959489	-0.0537932439	-0.0532829909	-0.033144344	0.104655409	0.010751081	0.0203320354	-0.0704521627	-0.0485338451	-0.062125323	-0.0688337484	0.081924375	-0.1656451182	-0.0811500956	0.0439746265	0.0917479486	0.0134497058	0.111719325	0.0643192892	-0.0659179703	0.061885248	0.0046515688	-0.1672081621	-0.0911343269	-0.0860475617	-0.0101557512	0.0194528596	0.2624406747	0.0153314979	0.0619641304	0.1522464344	0.2167729386	0.0111268221	0.0174085132	-0.0650419122	0.2184101929	0.0568584327	0.1506070102	-0.0878702377	-0.0989320611	-0.0297627755	0.0520744226	0.0598633113	0.066417206	-0.1082336148	0.0431964145	0.0148378613	-0.0233200937	0.030641952	-0.0155521034	0.0676574767	-0.1442862316	0.003627002	-0.1152422001	-0.010866692	-0.0330299874745918	-0.0071160864747952	0.0010909800725716	5.063868671676318e-05	0.1563016273474602	-0.0159439866849027	0.0002542107114083	0.0244301987114643	0.3191768016757805	0.0194073208669038	0.0003766441032309	0.1018738307279805	-0.0043613389073757	-7.756994929979806e-08	1.9021277064989064e-05	6.01709703437324e-15	0.0005177982928166	0.0002056576272214	4.2295059634336335e-08	2.681150720437855e-07	0.0012401359342319	-0.000301554320098	9.09350079697671e-08	1.5379371353732275e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879293.8746139944	-3892.753799845814	15153532.14621402	773157717933.6909	1541471.7047764228	2960.069444444496	8762011.11593395	2376135016626.331	905673.8270648486	162.46426474419422	820245081030.2893	26394.63731887163	991285.55249834	772793.6151998962	1.810173	40.406273	0.6350322385590933	0.3632663850878946	-0.0617145831	-0.1825355741	-0.0409513439	-0.0646878186	-0.1524008453	-0.0698823838	0.0190238512	-0.2095250143	0.0407675044	-0.1800801499	-0.0366947376	-0.0462279274	-0.0135693823	0.062262935	-0.0268218802	0.2810286586	-0.0132302114	-0.0854278188	0.0289409463	-0.1214775945	-0.0213721103	0.0575253186	-0.0294378605	-0.0909755825	-0.0703715863	0.1296477832	-0.22708644	-0.0145653389	-0.1253735409	0.0382701132	-0.1426207651	0.1070764974	0.2345064907	0.0762875299	0.112741496	0.034303545	-0.0968991057	-0.105065929	-0.2221211254	-0.0310941485	-0.0371024935	-0.1162835747	-0.0510344526	0.0023071415	0.0533675298	0.2160734822	-0.1569667225	0.1111858357	0.0316479184	-0.1012237496	0.0289121808	0.1010776744	0.0252585005	-0.0636202266	-0.1736300155	-0.065801525	-0.0334853796	0.0100001623	0.0665670483	0.0647738741	-0.1918757092	0.2022840591	0.1686493365	-0.0169054381	0.0541352296	0.0355746538	0.2137015988	0.0462474516	-0.1711773996	-0.2639819057	-0.1436307306	0.0646550586	-0.0284528418	-0.111059441	-0.1865705581	0.1867319413	0.2224145074	-0.0418065278	-0.2220229075	0.095876628	-0.0391219526	-0.1408633578	0.0613949395	0.0012091775	-0.1154447293	-0.003627002	0.0086708585114081	0.0417008459859999	7.518378732485829e-05	0.001738960555948	0.0897151944974012	-0.066586432850059	0.0044337530396954	0.0080488161237065	0.104304422463656	-0.2148723792121245	0.046170139348279	0.0108794125454768	0.0006248975228549	0.0049862364302306	3.904969140701904e-07	2.48625537381588e-05	0.0012680450158149	0.0007502467229982	5.628701453696877e-07	1.6079381621330098e-06	0.0017411043912212	0.0005009684569893	2.509693948982401e-07	3.0314445011297454e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
875842.0441460363	-3451.83046795812	11915133.579523971	767099286293.9073	1515186.258045393	-26285.446731029777	690924709.8498039	2295789396569.6006	903422.8525247911	-2250.974540057476	816172850464.0305	5066886.379986964	978150.5949742696	692890.29459534	2.052055	45.805504	0.2131625262162961	0.1114516969777567	-0.1531955915	-0.0010321082	-0.2231747385	0.0091215112	0.1699800573	-0.1145403533	0.0353791372	-0.1470680601	0.0759051674	-0.0745145679	-0.0173093111	-0.1499993388	0.0631627035	-0.0721198574	-0.1139384609	0.125857305	0.0892684887	-0.1624978399	0.2120922582	0.0050333011	-0.0655646659	0.0314255071	-0.1918758097	-0.0819470289	0.0154666872	-0.0471006152	0.2506748628	0.0689259058	0.0664129499	0.1461515821	-0.0378486233	0.258267759	0.0339558031	-0.0021090857	0.014299789	0.0595510214	0.1662785127	0.1611173921	0.0412196893	-0.0404382779	-0.0332194344	-0.1735871036	0.0165163415	0.0710245034	0.0268147969	-0.1696399584	0.0037818963	-0.1498436757	0.2586509556	-0.1696468112	0.2219472937	0.2279255729	-0.0902103419	-0.1451673435	-0.0146588156	0.0024559441	0.0042414638	0.0659307313	-0.1275713339	0.0435576508	-0.2827766176	0.2402939411	0.16856297	0.0100247866	0.0526676757	-0.0317709763	0.0706497661	-0.1275929481	0.1185754344	0.203433474	0.1738321947	0.139910173	0.000544586	-0.016806265	-0.1759668624	0.0382246974	-0.1740899023	0.0262814068	-0.1972946406	-0.1908475929	-0.3485751658	0.1066222372	0.0929603447	-0.0012091775	-0.1154447293	0.003627002	-0.0277899267998265	-0.0364607853112346	0.0007722800315397	0.0013293888655119	0.1824529234540506	0.0927377289566493	0.0086002863720369	0.0332890692769296	0.1304239443857682	0.0261195219221122	0.0006822294254397	0.0170104052691419	0.0005590561810725	-6.584134178239998e-05	3.12543813595368e-07	4.33508228770681e-09	0.0007813182104139	-0.0004867268054009	2.369029830958629e-07	6.104581459243793e-07	0.0011367827378786	-0.0006043216533426	3.6520466069873366e-07	1.292274993138766e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881128.8351996636	5286.791053627385	27950159.644714557	776388024220.316	1522756.009908537	7569.751863143872	57301143.26957013	2318785865712.5684	906462.9679018788	3040.115377087612	821675112177.4824	9242301.506004551	989804.9257864376	773231.8089121722	2.124933	47.43227	0.558876980611318	0.25716169607975	-0.0898287438	-0.1849132458	-0.0620340353	0.0246074273	-0.1950157404	-0.0883703313	0.1319919516	-0.0824960841	-0.0311278598	-0.1427666643	-0.0694204781	-0.1691212911	-0.1476831924	-0.076604256	-0.1544562732	0.3132291737	0.0029219133	0.1721953502	0.0653396227	0.0151801565	-0.092638043	0.0709079133	0.1374660449	-0.1980206996	0.1320655085	0.2891174408	-0.1496865987	-0.1808669865	0.1031505364	0.0866866581	-0.0833983977	-0.030432655	0.0853609454	0.0380559675	-0.0405972559	0.0543954766	-0.0238397477	0.1122263435	-0.211403751	0.0454414243	-0.0378412025	-0.06251981	-0.1587598001	0.153238613	0.2262263837	0.138828133	-0.2302757312	-0.1540629951	0.0096556547	0.0097447121	-0.0012292606	-0.0438642673	0.1070021666	-0.0194512814	-0.3920867005	0.0050647869	0.0532252275	0.0861481485	0.1727890756	0.0905133986	-0.3911787835	0.2713293633	0.0911752463	-0.1073127126	0.1018174427	-0.1742783698	-0.0941969823	0.0520361329	0.1311373504	-0.2301835366	0.0130173929	-0.1866524307	-0.0153432504	0.2473550612	-0.0532025313	-0.0187920936	-0.0330510672	0.0885207346	0.0757165082	-0.3713568732	0.071142555	0.0870332537	0.0788781541	-0.003627002	-0.1152422001	0.010866692	0.0657697017006171	0.0935596285004436	0.0043256536617881	0.008753404085141	0.0684597520531866	-0.1139931714008639	0.0129944431260267	0.0046867376511837	-0.0028915891850971	-0.1333155335708653	0.0177730314912845	8.36128801537051e-06	0.0032443962564021	0.0026853400753296	1.0526107068555962e-05	7.211051320171183e-06	0.0018218824846885	0.0010405642742746	1.0827740088966248e-06	3.3192557880147425e-06	0.0017710513310573	0.0006342685931786	4.0229664829288717e-07	3.136622817239834e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
884505.3753354733	3376.540135809686	11401023.288733693	782349758997.3466	1495387.8983316396	-27368.111576897325	749013531.2855014	2236184966476.7183	901015.3004632046	-5447.667438674136	811828571668.799	29677080.52239042	976430.062126494	829652.5033403913	2.237523	49.945465	0.6160924659729564	0.3299818577226491	-0.0703718427	-0.1721421655	0.1574371612	0.1965713559	-0.0133534992	-0.0634861143	-0.1194980094	-0.1601368983	0.0368207621	-0.0649790992	0.0100860555	-0.3999722997	-0.1225087168	0.0629639348	0.0248411225	-0.0095096411	-0.1229917158	0.0573414835	0.1389769025	0.1072285638	-0.0513179762	0.0621953619	-0.1783836083	-0.1216426031	0.1271514545	-0.0878294581	0.0673665198	0.0842709419	0.0312925046	-0.1141727641	-0.2583223193	-0.1091889971	-0.0276328835	0.0917692237	-0.0357506268	-0.0463799766	0.1345205508	-0.0872739021	-0.0015783464	0.075191782	-0.1350864373	-0.2191093988	-0.1259489758	0.3375415513	-0.0080236055	0.0006661643	0.1306928677	-0.1797958988	-0.072817942	-0.1398107892	-0.00952236	0.0195960496	-0.0722063648	-0.0554244868	-0.151458647	0.1255321667	0.0530279899	0.0974154318	-0.1206411698	0.0275751384	-0.3379249707	-0.1187134718	0.0347273228	0.138271027	0.1406129052	-0.0568573976	-0.1049972884	0.1367701181	-0.1283217756	-0.0165319712	0.2362279974	-0.053698062	0.0698847487	0.0262879958	-0.042022183	-0.1424579523	0.02517327	-0.1292155095	-0.1039719961	0.4099394487	0.1952628958	-0.1598859496	-0.1396795445	-0.0060432357	-0.1148374968	0.0180634961	0.0854733914538883	0.0197036897532711	0.0073057006466296	0.0003882353898931	0.3330533049608846	0.264593552907698	0.0700097482403187	0.1109245039453679	0.1397731074042951	0.1426646965893922	0.0203532156529433	0.0195365215534526	0.0012768387566528	-0.0019675574997493	1.6303172104906684e-06	3.871282514819717e-06	0.0002010063854047	-0.0016208760992838	2.627239329229467e-06	4.04035669734628e-08	0.0015768743956385	-0.0001941769354187	3.7704682248636765e-08	2.486532859620285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
886006.9436473879	1501.5683119145688	2254707.395345968	785008304191.3856	1526889.008257114	31501.109925474502	992319926.5368284	2331390043536.3936	903906.9145191804	2891.614055975806	817047710115.585	8361431.848716851	981587.4767907535	781887.6445500106	1.894128	42.280293	0.4758850098524558	0.2410050918671229	-0.1019355815	0.0457337714	0.0911437392	-0.0625460997	0.1562975542	-0.0588520809	-0.2002758752	-0.0980955627	0.0671469044	0.0765628184	-0.0657439334	-0.3209871594	-0.0950194862	0.1026569912	0.1612238825	-0.0155825006	-0.0571569574	-0.1092978281	-0.2027670552	-0.1265353316	-0.0387763278	-0.0052608191	0.1144460732	0.1340073657	-0.0325744295	0.0104876134	-0.0424039199	0.0245322794	0.0905900117	-0.0158428038	-0.0470275473	0.069621219	-0.0069897861	0.1435836532	0.0528220579	0.1672142181	-0.186546045	0.0359271037	0.088348948	-0.0929408154	0.0711196205	-0.1669031538	-0.0063115254	0.3219984025	-0.0541265973	0.1339282369	0.003767133	0.2194760611	-0.0574490896	-0.0275067553	0.0286648301	-0.065870979	-0.0775104235	0.0912963662	0.0728620065	0.0137901315	-0.1798916396	-0.0067082162	0.0059491944	-0.0978762008	-0.3029432954	-0.1828232581	-0.0224489128	0.0265673684	-0.0349057533	0.1572858493	0.0224957222	-0.107988277	0.0739765777	-0.1991477777	0.2005990473	0.0353294343	0.1896234942	0.1369513924	0.1029613717	-0.0188646503	-0.0630142056	-0.080558745	0.036244891	0.1064255432	0.1102639705	0.2036535381	-0.0306821137	-0.0084568186	-0.1142313295	0.0251890118	0.1486303342344257	0.0631569427805374	0.022090976254637	0.003988799421384	0.3603012327984771	0.0272479278375925	0.0007424495714426	0.1298169783561023	0.326153458157961	0.1863803507536658	0.0347376351470595	0.1063760782683968	0.0006370739152149	-0.0006397648414379	4.058631734472416e-07	4.092990523400615e-07	-0.0017100454656837	-0.0019110518510884	3.6521191775484e-06	2.9242554947053826e-06	0.0030080534727254	0.0014311790770869	2.048273550691311e-06	9.04838569477534e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
885391.0965778407	-615.8470695471624	379267.6130698275	783917393899.3113	1515517.9440633468	-11371.064193767264	129301100.89877592	2296794638777.9937	904216.7439000522	309.82938087172806	817607919949.2125	95994.24525135833	978472.4460698873	744932.3043670496	1.578924	35.244373	0.3718096424103663	0.1926249772284851	-0.0977431323	0.0739158996	-0.0767406115	0.0702123025	0.1110774029	0.0794150107	0.0549577279	-0.0012882172	0.0736357929	0.1269380691	7.58581e-05	-0.0615537693	-0.0971448505	0.067169658	0.0442434314	-0.034515424	0.0753675183	-0.1888943991	-0.0596762817	-0.1066807814	-0.0989795173	-0.1801442949	-0.0316360628	-0.0366722062	0.0304436151	0.0585289768	0.0209315842	-0.026880608	-0.0720397297	-0.0533217447	-0.1238221235	0.0410991791	-0.0674605902	0.2427210191	0.0002903267	0.1155822692	-0.0186046823	-0.0262944189	0.1568690819	-0.0374649458	-0.0450804892	0.0282716381	-0.0653060266	0.0982703154	-0.0034056611	-0.038227968	0.0253662504	0.1241112843	0.0176871253	-0.0625743996	0.1360522122	0.0854542398	-0.1177705907	0.1829218679	-0.0864955914	-0.0382365551	-0.1030536537	0.1017457855	0.0347662048	-0.0807360731	-0.1309704102	0.0422255507	-0.031251261	0.0154606354	-0.1777957295	0.3349123535	-0.0515077294	-0.010395755	-0.1026210832	-5.06568e-05	0.1275722426	-0.0060966754	0.0448579228	0.0226764535	-0.081103821	0.1198881941	-0.0401885802	0.1306142802	-0.0023267842	0.1137686443	0.0061637937	-0.0739489372	0.1052175732	-0.010866692	-0.1134247617	0.032215118	0.1202250646201292	-0.0284052696142965	0.0144540661629142	0.0008068593418608	0.2149804610986478	-0.1453207716998293	0.0211181266874339	0.0462165986541872	0.3643352206267565	0.0381817624687955	0.0014578469852235	0.1327401529891473	0.0007162428593505	7.916894413560001e-05	5.130038335705802e-07	6.267721715545754e-09	0.0002751716773699	0.0019852171430536	3.941087105073899e-06	7.571945202656436e-08	0.0018744027873657	-0.0011336506853597	1.285163876416518e-06	3.513385809284305e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
885582.1588313876	191.06225354690105	36504.7847304203	784255760040.461	1518014.00436145	2496.0602981031407	6230317.011766739	2304366517437.4844	905032.3936586638	815.6497586116893	819083633571.5306	665284.5287233071	981002.876940156	765960.2815704504	1.097146	24.490231	0.2381154406002316	0.1161476112173313	-0.0557516037	0.0451913446	-0.049274776	0.03738301	0.0565921051	0.0953680268	0.0013480968	0.0263738582	0.0354474139	0.0594513045	-0.0030922353	-0.0746689738	-0.0442117203	-0.0595847735	0.0791320958	-0.0805304515	0.0702350791	-0.1309316573	-0.1428798801	0.1129251954	-0.0438562089	0.040782272	-0.0453749779	-0.0297602607	0.1265347765	0.1839930556	0.1117944304	0.0653606034	-0.0150211097	-0.0046842952	0.0331588966	-0.0796475659	0.0910359811	0.0289788504	-0.0113093984	-0.0317335797	-0.0930461321	-0.0190019323	0.0945812786	-0.0367484353	0.018497907	0.0373783447	0.0723045817	0.1159138815	0.019287561	-0.0048874199	0.1196672851	0.0731491377	0.0446811964	-0.1015700096	0.1307911076	-0.1578611651	0.1266776701	0.1139770606	-0.1138228059	0.0401053433	-0.0286452971	0.0967761195	0.0170810344	-0.0412744574	-0.1166573904	-0.0120529527	-0.0244676377	0.0843513526	-0.0964744195	0.2243354319	-0.1240305303	0.1246380399	0.02491192	-0.0188583517	-0.0095834419	0.0268732144	0.1301060917	-0.0345305452	0.0759125443	-0.0101863052	-0.0450249783	0.0545559574	0.0159841106	0.0104540207	-0.0898673629	0.0210552123	0.0201445063	-0.013271799	-0.1124192083	0.0391140859	0.083832453121289	-0.0363926114988402	0.0070278801963331	0.0013244221717055	0.2732746716562104	0.0582942105575625	0.0033982149845294	0.0746790461688096	0.3534264667463276	-0.0109087538804288	0.0001190009112237	0.124910267396793	-0.0009576308289559	-0.0016738736883064	9.170568045667642e-07	2.801853124404471e-06	0.0011350493877797	0.0008598777104098	7.393896768595998e-07	1.288337112699072e-06	0.0019910486819175	0.0001166458945517	1.3606264715789622e-08	3.964274853765414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891728.6508946435	6146.492063255864	37779364.68366733	795179986826.381	1515901.604251355	-2112.400110095041	4462234.225129541	2297957673771.8315	907323.910197025	2291.516538361204	823236678015.2191	5251048.045582915	983592.0023447876	773127.4544088298	1.145613	25.572119	0.1108827885127741	0.0594817827356775	-0.0318338952	0.1039986736	-0.0514224959	0.0777527547	0.0642208804	0.0228158264	0.1344761072	0.0976191867	-0.0188411294	0.0779579281	-0.0322060536	0.0062084427	-0.1181353827	0.0120466851	0.0770782655	0.0801240954	0.1567579153	-0.0868969948	-0.0186078998	0.0482252896	0.0289071489	-0.2057887776	0.020213726	0.0624679986	0.2202556133	0.0733232118	0.1000952008	0.054149997	0.0460472363	-0.1621170938	0.0881201248	-0.003402495	0.0522130273	-0.0028373203	-0.1099256869	-0.002411598	-0.0584768579	0.0713863663	0.0817926462	0.0246284459	0.0303902364	0.121611408	-0.0413207284	0.0676276881	0.0245994677	0.0071200948	-0.1216515364	-0.0106095906	0.1149146935	-0.117555849	0.0282756187	0.0194489157	0.0395967274	0.266369077	0.0229712186	0.0978795309	0.0359677311	0.0592723869	0.0149494237	-0.024162528	-0.0527777259	-0.0015325292	-0.0165808999	0.053134833	-0.0823580403	0.2550335962	-0.1204299615	0.0656071927	-0.0682018331	0.0586491815	-0.0263688615	-0.0481048028	-0.0803225847	-0.0584893518	0.0195467864	0.0988562329	-0.0978893635	0.0488095164	0.0397723706	-0.039540368	0.0226138169	-0.0110343584	0.0500858934	-0.0156710845	-0.1112164334	0.0458586883	0.074601382712018	-0.009231070409271	0.0055653663025449	8.521266090091866e-05	0.2276485555030518	-0.0456261161531585	0.0020817424752215	0.051823864822626	0.343177714782513	-0.0102487519638145	0.0001050369168157	0.1177709439233478	-0.0012803040245114	-0.0003226731955554	1.6391783951800877e-06	1.0411799112999793e-07	0.0011431008735396	8.05148575989999e-06	6.482642294187233e-11	1.3066796070869966e-06	0.0014062363635023	-0.0005848123184151	3.420054477701612e-07	1.977500710036173e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894041.6766996984	2313.025805054931	5350088.374850011	799310519676.008	1521786.20850271	5884.604251355166	34628567.19506729	2315833264389.0537	907593.0341205637	269.123923538602	823725115584.1707	72427.68622081127	982831.3843480246	827377.088655244	1.361273	30.386028	0.2088963634207876	0.1101302777586952	0.0708721263	0.0548555991	0.0312313025	0.0626631831	-0.0186575816	-0.0225366415	0.0157396672	0.0614501644	-0.0402859849	-0.0138690551	-0.031580969	0.0473796644	0.0273463281	0.2017955627	0.0139380111	0.015286121	0.0391676651	-0.1207372403	-0.0287211555	0.0078775588	-0.0260007951	-0.1607190985	-0.0888109903	-0.0803294039	0.1298929475	0.0089834844	0.0479149877	0.0299890824	0.0844047183	0.0593139764	0.108090691	-0.0646441444	-0.1137691594	-0.0183130489	-0.0480685752	-0.016406657	0.1195080985	-0.0339661872	0.0414283365	0.0630021731	-0.0054008209	-0.0286883687	-0.0745002607	-0.098329956	-0.1021659327	0.0259366973	0.0261002565	0.0557940833	0.1158012803	-0.0889046039	0.0311286216	0.0339307992	-0.0599071511	0.2432620324	-0.0580227533	0.0230019251	0.1158806691	0.0346331585	-0.0373477829	0.0267887856	-0.0239918713	-0.030679152	0.0165426857	0.0088216772	-0.0438926498	0.175057084	-0.0410589121	0.1329660747	-0.1023083453	0.0804671859	0.0524362463	-0.0367517227	-0.0070832634	-0.1067027708	0.058589222	-0.0184610487	0.0621247252	-0.0009296228	-0.0103071398	-0.1408583452	0.0497095954	0.0952003451	-0.1047174198	-0.0180634961	-0.1098185471	0.0524223074	0.0434798204683488	-0.0311215622436691	0.0018904947879598	0.0009685516364865	0.2181614526350443	-0.0094871028680074	9.000512082815606e-05	0.0475944194158326	0.2495606088172621	-0.0936171059652509	0.008764162529309	0.0622804974732425	-0.0024100235516898	-0.0011297195271784	5.808213519699518e-06	1.2762662100881878e-06	0.0014808436037043	0.0003377427301647	1.1407015177910537e-07	2.192897778631938e-06	0.0013802867739682	-2.594958953410008e-05	6.733811969882761e-10	1.9051915783915407e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
888957.8336124741	-5083.84308722429	25845460.5355182	790246029940.9833	1523605.466844512	1819.2583418018185	3309700.9142155023	2321373618598.483	906627.5188870042	-965.5152335594177	821973458003.2052	932219.6662352966	984415.8653822212	871708.1103241822	1.600523	35.726509	0.1408512696369636	0.0648731499762346	0.0678606518	-0.1381883554	0.1985697977	0.0697251186	-0.0582629356	-0.0005505287	-0.122028747	-0.0477662646	-0.0118156016	-0.0970946821	0.0112257582	0.0844447362	0.0975170148	0.2103876659	-0.0859045816	-0.0542367232	0.1054688502	-0.0952984351	-0.0554438328	0.0443925396	-0.0937052475	-0.0182062501	0.0141319123	-0.0659593684	0.0007385143	0.0480156968	0.0386364342	0.0257817047	0.0708089613	0.1240656173	-0.0160889117	-0.0648503761	-0.0159218394	0.0210850384	0.0530764106	0.0110629995	-0.036181011	-0.0354270167	-0.0428903031	0.0408703144	-0.0774551918	-0.0636875838	-0.0721876901	-0.1526406956	-0.155956847	-0.0198754611	0.0308204719	0.075709722	0.0352950288	-0.0600172242	0.1457420579	-0.0664347512	0.0449077257	0.106844039	-0.030723095	-0.0762005138	-0.0264400969	0.0664627371	0.0975218524	0.0454878926	-0.0089908716	0.0449245684	0.008856306	-0.0024960057	-0.1093683593	0.1829308805	0.0683879922	0.1646101251	0.0735554106	0.1398779804	0.0069276889	-0.0205287504	-0.127912227	-0.0858028815	0.0644380749	0.0060786305	0.1365388199	-0.0440143259	0.1126913535	-0.0042822779	-0.0307976576	-0.0711120535	-0.0145982611	-0.0204479845	-0.1082280018	0.0587790397	0.0521724081675643	0.0086925876992155	0.0027219601740029	7.556108090855261e-05	0.1743799375919792	-0.0437815150430651	0.0019168210594661	0.0304083626345825	0.2637416806865502	0.014181071869288	0.0002011027993619	0.0695596741313662	-0.0021151145143164	0.0002949090373733	4.4737094086719016e-06	8.697134032450534e-08	0.0022679703486978	0.0007871267449935	6.195685126840624e-07	5.1436895025724204e-06	0.0009784006558272	-0.000401886118141	1.615124519544418e-07	9.57267843323095e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
