global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
861917.0028108122	-1101.9527184915496	1214299.7937909164	742900919734.3737	1118129.2674678334	774.8263785378076	1250213058768.1536	600355.916878014	862605.498049363	-1923.026373407687	744088245264.9896	3698030.432821521	880043.39803573	850082.9096996753	1.301427	25.307867	0.1906249474314252	0.1079202061646792	-0.0413726241	0.0200432449	0.094329485	-0.0630109822	-0.0515820932	-0.0435260753	0.0528703504	-0.0827116082	0.1317827544	0.0290012127	-0.0854368971	-0.0150770945	0.0188030031	-0.0701113355	-0.0137734276	-0.0343105348	0.0058064941	0.0217081903	-0.1478062243	-0.0116494228	0.0597991027	0.0895192279	0.055528757	-0.029854499	0.1005862196	-0.1078153321	0.0570655492	0.1174566115	-0.055692273	-0.1672690106	-0.0326043694	-0.1417612503	-0.0959479085	0.0589935537	0.0988213108	-0.0320144399	0.0293434136	0.1411029468	0.1205305138	0.0670754586	0.0714450093	0.0255947751	-0.0815809353	-0.0418246229	0.0256717923	0.0214910865	0.0599033358	0.0336665139	-0.0309988248	0.0287604155	0.0307603099	-0.0797155191	-0.0410892023	0.1473502324	-0.0296918088	-0.1067191717	-0.0059964426	-0.1356175004	-0.0606216024	-0.0418044447	-0.0188153667	0.0083845251	-0.1133357914	0.0245083263	0.0812962797	0.0786597933	0.1507504538	0.1188932241	-0.0087751317	-0.0279136331	-0.0710260552	-0.0082960701	-0.0029692959	0.062183195	0.0083265375	-0.0512043309	-0.008218094	0.0009088968	0.04778893	-0.015671093	-0.1751215924	-0.0880544995	-0.1099389905	-0.0402349672	0.1403229393	-0.0171836006	0.0713700986	0.006902355	0.0381789933	0.0687837025	0.133163693	-0.0204022902	0.0524886651	-0.0020588612	-0.0084568186	-0.1142313295	0.0251890118	-0.0403266635106547	0.0120955073735018	0.0001463012986224	0.0016262397899015	0.094214180290777	0.086432562102246	0.0074705877915586	0.008876311767863	0.1116347362474101	0.054727337926721	0.0124623143370288	0.0029950815165455	-0.0002840007301892	-0.0002748067443935	8.065641474799878e-08	7.551874676417013e-08	0.0013436071826262	-9.439937808819986e-05	8.911242583438907e-09	1.8052802612047151e-06	-0.000742809914914	0.0003781846780973	1.4302365074763397e-07	5.51766569694544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862791.139966273	874.1371554607758	764115.7665570566	744408551204.3009	1119445.0380859375	1315.770618104143	1253157193295.226	1731252.3194661587	862954.8691480892	349.37109872617293	744691106186.3958	122060.16462513329	879741.5459872159	838228.3028464048	1.275801	24.809551	0.2846688623708647	0.1616768673112306	-0.0882011037	-0.0782087937	0.0627916916	-0.0971311172	0.0403047264	-0.0483556147	0.1123442128	-0.142866156	-0.0159114267	-0.0727581159	-0.0420410821	-0.0672007258	0.258670537	-0.1075395644	0.0969769394	-0.0266234853	-0.0462799058	-0.1242667734	0.0682627449	0.1587266431	-0.0823757274	-0.0035632405	0.0131590941	-0.1152302766	0.0181743136	-0.0118873142	-0.0311822834	0.0238442067	-0.0525588016	-0.1169440775	0.1523711132	-0.0297530103	0.0969749812	-0.0315495597	-0.046698255	0.0571405277	-0.0266053825	0.0272957236	0.0550948784	0.0048239263	0.0915093686	-0.0886167492	-0.0522681192	-0.1128740352	0.2263158978	-0.1260585672	0.1150232388	-0.0414125123	-0.0685971477	-0.0878564728	-0.0408340008	0.1214567335	-0.0832785999	0.0317891773	-0.2052692979	-0.0053234968	-0.0594907116	-0.0131883405	0.0691057456	0.012239749	-0.0226209605	-0.0366047171	0.0955797541	0.0364489658	0.0247191647	-0.0173793541	0.081754454	0.0568487473	0.0737079276	0.0238839258	-0.1412110367	-0.2109335471	-0.0645261941	0.0051608388	0.0224128443	-0.0004546655	-0.0403561649	0.0462491367	-0.0287688009	0.0552732912	-0.0496841367	-0.0505291354	0.0735830778	0.0210270822	0.2229980683	-0.0687833371	0.1400360847	-0.0186817405	0.1463481018	-0.0617233428	0.1061384452	-0.0961941707	-0.0920360814	0.1569905659	-0.010866692	-0.1134247617	0.032215118	-0.0213543689601607	0.018972294550494	0.0003599479605107	0.0004560090736866	0.2243971296940259	0.1301829494032489	0.0169476003153288	0.0503540718149174	0.1663189544233319	0.0546842181759217	0.0276619946004703	0.0029903637175118	-0.0018160574560639	-0.0015320567258747	3.298064683725284e-06	2.347197811297906e-06	0.0013391013559465	-4.505826679700089e-06	2.0302474067497127e-11	1.793192441497755e-06	-0.0006627844626444	8.002545226959998e-05	6.404073010954024e-09	4.392832439228261e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865767.222945078	2976.082978805061	8857069.896733208	749552884326.0325	1135588.334943805	16143.29685786739	1289560866460.443	260606033.44123116	867158.9317476115	4204.062599522295	751964612909.6587	17674142.340702154	884951.7648498595	846099.240530303	1.486385	28.904608	0.2869189517489712	0.1488227654796038	-0.0605824803	-0.093470017	-0.110966916	0.0117534875	0.1574229872	0.0035407104	0.0023055413	-0.0776297539	-0.0278519907	-0.1038171268	0.0881019954	-0.113026755	-0.0316548734	-0.0986549663	0.1029117318	-0.1456517672	-0.0812079345	-0.0586899521	-0.0846266104	-0.1209722598	-0.0356790604	-0.014094267	0.1619213076	0.0049348632	0.0071579451	-0.0038288075	0.0644879173	0.0577318131	0.1110128355	-0.1210210258	0.0259516525	0.0139461081	0.0646842168	-0.0977388349	-0.0112759867	0.1084782861	-0.0820547103	-0.1051083409	0.0214112884	0.0387945992	0.1688002779	-0.127881201	0.0850268922	-0.0892119037	0.0138819152	0.072705312	0.0804677706	-0.0727385831	0.123738182	-0.0302650071	0.0861563601	-0.0621828913	0.1208659524	0.1571932226	-0.0388515818	-0.105450731	-0.0059459346	0.0704441297	0.0513296901	-0.0626711712	0.1316491355	-0.0701113976	-0.081869533	0.0835433768	-0.0040222684	-0.0846445304	0.0316767941	0.0309678715	0.0981546411	0.1102346758	-0.1261439796	0.0252607621	0.0903076079	-0.1116546917	0.021903334	-0.0444657301	-0.0286218029	0.087390917	-0.0563440627	0.0297692027	0.0972507444	0.0380765781	0.0254600134	0.1024448694	0.0142305848	-0.1385305077	-0.1595675197	-0.0812740165	0.0127457897	0.0120098456	0.0165078001	0.0410386997	0.0575027429	0.1402457651	-0.013271799	-0.1124192083	0.0391140859	-0.0542773123471533	-0.0329229433869926	0.0010839202012631	0.0029460266356304	0.0962162686386847	-0.1281808610553412	0.0164303331408886	0.0092575703507515	0.1328165585843095	-0.0335023958390224	0.0176402382341793	0.0011224105269545	-0.0007909839227408	0.0010250735333231	6.256555660344238e-07	1.0507757487195048e-06	0.0020117028980104	0.0006726015420639	4.523928343867365e-07	4.0469485498634425e-06	-0.0005142045086791	0.0001485799539653	2.207600272033067e-08	2.6440627674591464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862210.2942842266	-3556.9286608514376	12651741.498386402	743406591569.6926	1129487.294921875	-6101.04002192989	1275741549389.9346	37222689.34919027	867128.7978901274	-30.133857484092005	751912352130.3774	908.0493668715676	885114.7655295393	854381.1814609544	1.327724	25.819263	0.1416887471350706	0.0835703575171827	-0.0755861253	-0.1137629286	-0.0181372384	-0.0505328923	0.1084763653	-0.1088374318	0.0134072442	-0.024304275	0.0617374321	-0.1491958777	0.0169349569	-0.0303988524	-0.1339666921	-0.0790253729	0.1192359333	0.0617074391	-0.0917367768	-0.1105080066	-0.0698854975	-0.0456777787	0.0119819493	-0.0789073609	-0.0224852751	-0.1045135251	-0.0443303005	0.1094316677	0.0032282483	-0.1499641041	0.0038815596	-0.079582979	-0.053502779	0.0169326721	0.0473091037	0.0867442712	0.0694852517	-0.0391697295	-0.0823047118	-0.0762008452	0.0887952788	0.0659321159	-0.088696478	-0.1604606264	-0.0115498871	-0.0090883285	-0.1083466953	0.0294860459	0.1330779115	-0.055716262	0.0690540719	-0.1385161848	0.058989173	0.099269081	0.0191976083	-0.0190421389	0.0294000389	-0.0705570612	-0.0229111596	-0.0874755752	0.02521219	0.020492281	0.0357156766	-0.2056301419	0.1065180872	0.1203995975	-0.0279352688	-0.0227272471	-0.0348694839	-0.0834863671	-0.0525328298	-0.0620642506	-0.09933492	0.1235762368	0.0854200851	-0.1107555809	0.0194245562	0.0091550257	-0.1297248359	0.0751513977	0.0224012849	-0.027615265	0.0065332046	-0.0198786664	0.0736576349	0.1089835529	0.0819562728	-0.1485565452	0.0099950461	0.101567783	0.0234704028	-0.0489546937	0.0113181693	-0.0342886265	-0.0200576304	-0.0911494273	-0.0156710845	-0.1112164334	0.0458586883	-0.0576042540626247	-0.0033269417154713	1.1068541178143764e-05	0.0033182500861114	0.0211467786374157	-0.075069490001269	0.0056354283290506	0.0004471862467398	0.127464723054814	-0.0053518355294955	0.0162472556234404	2.86421435347704e-05	-9.120022270240458e-05	0.0006997837000383	8.317480620968192e-09	4.896972268394268e-07	0.0022850362514019	0.0002733333533914	7.471112207624254e-08	5.221390670220847e-06	-0.0006998970530259	-0.0001856925443467	3.4481721025988266e-08	4.898558848343394e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859631.9183450344	-2578.3759391922504	6648022.48380552	738967035037.5638	1121078.7669613487	-8408.527960526291	1256817601731.578	70703342.46295244	863760.6201234077	-3368.1777667197166	746082408875.9738	11344621.468225015	881205.237089901	838567.7783964083	1.075747	20.919239	0.0667217220580091	0.0367321362301927	-0.1111652915	-0.073793516	-0.063218332	-0.0898257869	0.0999053044	-0.0981058392	-0.0022529051	-0.0202037805	-0.040056453	-0.0985005796	0.0005191358	-0.1575908094	-0.106846293	0.0254116965	0.0508756489	0.0323625526	-0.0522217275	-0.0466949558	-0.1046661396	-0.123707814	-0.0311930912	0.0384959692	0.0392861998	-0.1142527131	0.0619147021	-0.0134786884	0.0069212949	0.03958504	0.0108911755	0.1049011131	0.0121447793	-0.1860162793	-0.025832098	-0.0032529905	0.0733712019	0.0091805219	0.0590374266	-0.0467587188	0.0777395413	-0.1128439322	0.0502892849	-0.1207620043	0.0080421485	-0.1240404838	-0.1436241333	-0.0133126975	0.0049929801	0.0132216395	0.0802842042	-0.0446534628	0.0754647929	-0.0040614527	0.0886475838	0.0503841645	-0.0434290922	-0.0445347078	-0.0040402912	-0.1157199035	0.0096353074	-0.0680828736	0.0399960131	-0.0202507781	-0.0534927868	-0.0955313719	-0.0589637862	0.1383902488	-0.0546680281	-0.0128060178	0.0248460967	0.054981689	-0.0958324605	0.1063945221	0.0326386926	-0.0980721227	0.0159463234	-0.0170524785	-0.0555636053	0.1679327746	0.0268166912	-0.020599677	-0.0084879813	-0.0098595955	0.0116916999	0.0857006046	0.1055465572	-0.0608059042	-0.0436036159	0.0443318052	0.0065937807	-0.0073489094	0.0268979424	-0.0052124664	0.0304872575	-0.0903654024	-0.0180634961	-0.1098185471	0.0524223074	-0.0611304465001012	-0.0035261924374765	1.2434033106116488e-05	0.0037369314893017	0.0375883028530381	0.0164415242156224	0.0002703237185328	0.0014128805113717	0.1272132567299735	-0.0002514663248404	0.0161832126878461	6.323531252878463e-08	-0.000687354725879	-0.0005961545031765	4.724565191881952e-07	3.5540019165773334e-07	0.002006725208741	-0.0002783110426608	7.74570364669972e-08	4.026946063396611e-06	-0.000644311817262	5.558523576389997e-05	3.089718434928344e-09	4.151377178634609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858650.0841279734	-981.8342170609394	963998.4297916678	737279966972.9758	1117751.536526864	-3327.23043448478	1249368497408.1653	11070462.364161776	862985.8395700637	-774.7805533439387	744744559298.4478	600284.9058399398	880570.4645191837	848062.1350657806	1.117236	21.726059	0.1236202215971221	0.0692632382586113	-0.1131258814	-0.0334000272	-0.1063325783	-0.1180305651	0.1279844791	0.094041455	-0.0427118303	0.0155742959	-0.0133970635	-0.0451518636	0.0534562745	-0.2000017139	-0.068884152	0.1046294464	-0.0862656432	-0.0425550843	0.1145049989	0.054911267	-0.0486698407	0.0648572629	-0.025368029	0.0359374966	0.0758830141	0.078620381	0.0588132989	-0.0238782572	0.034427248	0.0016004564	0.0358832159	-0.079312675	-0.0359667821	0.0066874082	-0.0107632383	-0.1191270567	-0.0099161999	0.1053232718	0.0831606546	-0.0496852309	-0.0509674572	-0.0222961056	-0.1186896184	-0.0665718385	0.080466025	-0.1594757039	-0.0993199249	0.0260633458	-0.1287305416	0.0427827453	0.0030719107	0.1363235549	0.0390371881	-0.0434756236	-0.0854255942	0.0801211097	-0.0570862898	0.0062521273	-0.003886068	0.0858143129	-0.0149191254	-0.0699061586	0.0453881753	0.0374754663	-0.0283435914	0.0315949766	0.1075259478	-0.1005949805	-0.0368903541	0.0226865999	0.0478619237	0.0024849127	-0.0846150772	0.0724672363	-0.0458456097	-0.10745012	-0.0100768421	0.019065102	-0.0656592539	0.1144600792	-0.0903194044	0.0570625261	-0.0601233173	-0.0268992796	-0.0487068947	0.1004168155	-0.0130922104	0.0683740337	-0.0292049872	0.0693102757	-0.0582658242	0.0438304367	-0.0141537581	-0.0901263847	0.1077378604	0.0760983931	-0.0204479845	-0.1082280018	0.0587790397	-0.064964928296419	-0.0038344817963178	1.4703250646292614e-05	0.0042204419085588	0.094020639772836	0.0564323369197979	0.0031846086502295	0.0088398807032933	0.1274949817630499	0.0002817250330764	0.0162549703747604	7.93689942619061e-08	-0.0001772683872506	0.0005100863386283	3.1424081118428686e-08	2.601880728553267e-07	0.0023565917900199	0.0003498665812788	1.2240662469578508e-07	5.5535248647891965e-06	-0.0010457924543133	-0.0004014806370512	1.611867019271176e-07	1.0936818574986355e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855982.560770092	-2667.523357881466	7115680.864843211	732706144342.5242	1110518.316457648	-7233.220069215866	1233250931187.929	52319472.56970718	860678.7630374203	-2307.076532643405	740767933143.6239	5322602.127473915	878249.914761272	835307.3520740328	1.177186	22.891846	0.0561216522539194	0.0273647618417403	-0.1369189793	0.0396706483	-0.1531325957	-0.1859998981	0.0678061423	0.0040974838	-0.1556291471	-0.0342182147	0.0283880255	0.017614171	0.0083487061	-0.2153453808	-0.0303923782	0.1343305384	-0.0198303498	0.0519475695	0.0606104448	0.0958823007	-3.96156e-05	0.1278819229	-0.1722419594	0.0767037767	0.0793945426	0.0125744036	0.0021312099	0.0415044431	-0.0767691855	0.0376772633	-0.043739025	0.0573935153	0.1332044875	-0.0749226684	0.0927561652	0.0125451039	-0.0718478934	-0.019956429	0.005022871	-0.0065484122	0.0814750403	-0.2248815747	-0.0623667333	-0.0068239991	0.0574300797	-0.1787968827	-0.1470691122	-0.099205446	-0.0698585756	0.0012676922	-0.0460333482	0.132147753	-0.1118492995	0.1371322786	-0.0502072048	0.0479879963	-0.1156246987	-0.056566592	0.088214302	0.0048336502	-0.0469145424	0.1273746465	-0.0437340617	-0.0291094296	0.0258023887	-0.0624725315	-0.0832527679	0.0450610392	-0.0732424125	0.053785598	0.0873775561	-0.1291182652	-0.0879206482	0.0315935998	-0.0877805683	-0.1200182046	-0.1062957602	0.0533137467	-0.0300269089	0.1135276032	-0.0110843884	0.0102521149	-0.0107160106	-0.0357509561	-0.1632096757	0.1421149855	0.0009436246	0.0368340213	0.0276655916	-0.1373988013	-0.0561480098	-0.1263961172	-0.0028055843	-0.1352618044	-0.0353298275	-0.0615852874	-0.0228235037	-0.1064475877	0.0649037979	-0.0703548632221213	-0.0053899349257022	2.9051398503305367e-05	0.0049498067790033	0.1139003463721621	0.0198797065993261	0.0003952027344752	0.0129732889036985	0.1166953184543189	-0.010799663308731	0.0136177973491549	0.0001166327275819	-0.0002629249396216	-8.565655237099997e-05	6.9129523875022e-08	7.337044964085861e-09	0.002046141500378	-0.0003104502896419	9.637938233873973e-08	4.186695039569133e-06	-0.0010507325607036	-4.940106390300151e-06	2.4404651147484388e-11	1.1040389141227449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855043.1958616683	-939.364908423624	882406.4311777235	731098866789.3353	1104871.8963301808	-5646.420127467252	1220741907300.2498	31882060.255867302	860831.12022293	152.35718550963793	741030217544.2645	23212.711976418224	878772.8979506507	819316.7724778476	1.195417	23.246372	0.158865876690872	0.0765359619581431	-0.1587278774	0.1061850091	-0.080696127	-0.194406276	-0.0351980326	-0.0315383455	-0.0224839146	0.0411563726	-0.0067695742	0.0487859512	-0.0130779782	-0.1545293759	0.0470604613	0.1478385	0.1162306779	0.1724683156	0.0410091645	0.036659706	-0.0220302252	0.0358309466	-0.1269000455	-0.0169485196	0.0535653623	0.1191923426	-0.1049422625	-0.049856027	-0.0856493935	-0.0128789277	-0.0468154982	-0.1953138159	-0.163447231	0.0236793726	-0.0321859902	-0.0241910635	-0.1005688524	0.0077238467	-0.0524116288	0.1360605819	0.1029868179	-0.0079906246	-0.0362855859	0.0244537615	0.0161612918	-0.1167446153	-0.1356730453	-0.2184812988	0.063923277	0.0575756334	0.0259204007	0.0881550744	-0.05024722	0.1122245197	-0.024157957	-0.013533115	-0.0020647215	-0.020533296	0.1673212273	0.157871314	-0.0738689734	0.0260392949	-0.0461379981	0.0408335908	-0.020004621	0.1467766089	0.1121288021	0.0108872073	0.0314166534	0.0329781055	0.0063753788	-0.1306439322	-0.0568875842	0.0418630604	-0.1214867076	-0.1520753957	-0.1452562337	-0.1031107865	0.0665495428	0.0120617045	0.0213165948	-0.0808660115	-0.0169544344	0.019917644	-0.1657555681	0.0297459503	0.1628653721	0.1205352293	-0.1075012235	-0.0706820131	0.043391885	-0.1300547159	0.0339706147	-0.004501027	0.0309675514	-0.0988120096	-0.0251890118	-0.1044804285	0.0707724105	-0.0417738863958589	0.0285809768262624	0.0008168722363433	0.0017450575846141	0.0643522969438947	-0.0495480494282674	0.002455009202146	0.0041412181219552	0.1220968411122811	0.0054015226579622	0.0149076386095976	2.917644702447908e-05	0.0007192021005789	0.0009821270402005	5.172516614771022e-07	9.645735230929943e-07	0.0021672680297746	0.0001211265293965	1.4671636123665393e-08	4.697050712883076e-06	-0.0006472795747331	0.0004034529859705	1.6277431188851248e-07	4.1897084786666283e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857844.6836281135	2801.4877664451487	7848333.705541829	735897501229.0181	1112648.3501062226	7776.453776041744	1237986350994.099	60473233.3309139	863603.9152070064	2772.794984076405	745811722360.8702	7688392.023719271	881215.2965294324	818991.644355807	1.43739	27.951847	0.1466882882057167	0.081466716848558	-0.1646475613	0.0230536806	0.0870074034	-0.1352693837	-0.0545154253	0.051129991	0.0785909302	0.0133402062	0.0604088781	-0.0348880707	-0.0839812527	-0.0261533526	0.0174202379	-0.022903294	-0.0540325067	-0.0157516711	-0.0647313594	0.1659119341	-0.0345943026	0.0992550017	-0.1615302073	0.0597362937	0.123040079	0.0512285795	-0.1287028808	0.0282059141	0.0369132669	-0.0436999255	-0.0455974396	0.0693356243	0.1076756757	-0.014130032	-0.0345862151	-0.1685681657	0.1638644574	-0.1023591041	-0.2198727828	0.1383882525	0.0043679999	-0.0877587517	-0.0146456969	-0.0155758382	-0.0827229215	-0.0329400158	-1.78197e-05	0.0316926948	-0.0110642303	0.0645187441	0.0195140162	0.0217393465	-0.1608459485	0.012317647	-0.079035336	0.1431762754	-0.0658195912	-0.1003407554	0.1943169858	0.080071528	-0.0996102307	0.0149293802	0.0911884301	-0.1092518478	0.0193920316	0.0170350401	0.1398102767	0.1362736723	-0.0280492477	-0.0660089991	-0.0798844248	-0.041008415	-0.0810189333	0.0312054922	-0.1325545837	-0.0362192695	-0.0031675183	-0.0762471734	-0.0690862699	-0.0974713562	-0.1309656781	0.0438877294	-0.0510518266	-0.1135124109	-0.0505719136	-0.0335747386	0.0674287156	-0.1128935111	-0.0248104931	-0.0277088544	-0.0280901061	-0.0123393615	-0.1127518538	0.0194758122	0.157506594	0.0249345968	-0.0275434712	-0.102329975	0.0763617167	-0.0508260616160924	-0.0090521752202335	8.194187621780943e-05	0.0025832885394028	0.1255302057719234	0.0611779088280286	0.0037427365285705	0.0157578325611414	0.1337627215936407	0.0116658804813595	0.0178924656881378	0.0001360927674053	-0.0003446574421327	-0.0010638595427116	1.1878875241745546e-07	1.1317971266185349e-06	0.0020931415377574	-7.412649201719987e-05	5.494736818775995e-09	4.381241497085413e-06	-0.0008051400135262	-0.000157860438793	2.4919918135950056e-08	6.482504413809695e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858523.7119349416	679.0283068281133	461079.4414738544	737062963954.5505	1122396.6455078125	9748.295401589943	1259774229847.1902	95029263.23665966	863150.6343949045	-453.2808121019043	745029017656.326	205463.49461976188	881096.4941081684	804298.8888240666	1.402113	27.26585	0.0718701518525384	0.0371247820822818	-0.1735078488	-0.0905180345	0.0581716277	-0.1007052929	0.0792325507	-0.0701800966	0.0822976417	0.0082658772	0.0455724225	-0.137595103	-0.0898450472	-0.0778482775	0.0169525744	0.0253454028	-0.0125645919	0.0086714918	0.0046954422	0.0696803045	0.0144710444	0.0798492355	-0.0798665398	-0.1557647703	0.0478430147	0.0395110062	-0.0765156751	0.1019186876	-0.0436516243	-0.1676210394	-0.0642984624	0.1143649238	-0.041606595	0.0856193102	0.0404319319	-0.088189428	0.1559485895	0.0033305596	-0.0122161981	0.1164391078	-0.0984336624	0.0458648926	0.0629845217	-0.1276153808	-0.0913281383	-0.0693762416	-0.0402399231	-0.0426461855	-0.0374991598	0.0191923511	0.0201435467	0.045173102	-0.0993213514	0.0936626604	-0.017180687	0.0329370084	0.0353828484	-0.0148197586	-0.0612273893	0.138098961	0.055360091	0.0750474757	0.0105237467	-0.0847744714	0.1278237931	0.0048973368	0.077568147	0.0815606829	-0.0357105219	-0.1247315765	-0.1540289535	0.0571809674	-0.0853916429	0.0112519161	-0.1235797771	-0.1097537706	0.0201166409	-0.0208023126	-0.051466115	0.0132821881	0.0274749903	-0.0068780332	0.0852805129	-0.0022796189	-0.0184681876	0.1130209454	0.0568773655	-0.0839753551	0.1009072644	-0.0251385451	-0.0174606478	-0.1499085458	-0.0581577061	-0.033487421	0.0093408128	-0.1174945997	-0.0298858491	-0.1	0.0816496581	-0.0506497053693948	0.0001763562466975	3.1101525749263144e-08	0.0025653926540065	0.1110464139827343	-0.014483791789189	0.0002097802245925	0.0123313060584248	0.1023020246273489	-0.0314606969662917	0.0104657042428547	0.0009897754536048	-0.0005967935650813	-0.0002521361229486	3.561625593224478e-07	6.357262449555154e-08	0.0021951973384535	0.000102055800696	1.0415386455722066e-08	4.818891354753329e-06	-0.0006443458001637	0.0001607942133625	2.5854779050865173e-08	4.1518151018859883e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
