global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
999599.0335359314	-1691.605288769002	2861528.452991259	999198227845.968	1338148.3762231204	-25089.18380646664	629467144.0746677	1790641076788.5735	1031962.3638070078	-1685.1669215793954	1064946320314.1472	2839787.553585376	1057441.5397751955	923310.0955430684	1.199213	26.072504	0.1454705795405986	0.0688070489715144	-0.0107064385	-0.0890270723	0.0552058453	-0.0051107916	0.0899165781	-0.0725116494	-0.101616452	-0.0244959883	0.0158707731	-0.0406730333	-0.1186957705	-0.020649016	0.0633857482	0.042493093	-0.00248946	-0.0776017075	0.0396915212	-0.0914825042	-0.0491915577	0.038137518	0.0236066963	-0.1155247461	0.0496330139	0.0327439115	-0.121183197	0.0198995853	-0.0755772365	0.0082727791	0.0697859266	-0.0002146152	-0.0691339042	-0.0249377574	0.0857319914	-0.0189372026	-0.0253679231	-0.1348247235	-0.0142932574	0.034498801	0.0168763535	0.0235477417	-0.0340023932	0.0728916173	-0.0224184792	-0.0372260281	-0.0094167074	0.0654558733	-0.0193096142	-0.1012938718	-0.0520119036	-0.0643472844	0.0457647474	0.0209215369	0.1021169239	-0.0093898359	-0.0273650309	0.0795094641	-0.0099277456	0.0804548557	0.0248020201	-0.0297229014	0.0753684832	-0.1315588573	0.064514427	-0.0106188839	0.0424965281	0.0428977583	-0.0440113092	-0.0357351693	-0.0145474909	0.0225699467	0.0246003662	-0.0897659002	-0.0861312432	0.0286918307	0.0348910826	0.0791839212	-0.032869127	-0.0414094864	0.0815900055	0.014389266	-0.0427055464	0.0628411069	0.011916701	-0.0701566194	-0.000405183	0.0372023785	0.0845579255	0.0827475543	-0.0605478619	0.0414755793	0.0127030645	-0.0139195962	-0.0010820754	-0.0890129034	-0.0250042596	-0.078859136	-0.0060432357	-0.1148374968	0.0180634961	-0.1502119427612314	-0.0198403698176151	0.0225636277481034	0.0003936402744997	0.0213827853554562	0.0543022915033901	0.0029487388625191	0.0004572235095575	0.1039250115128282	-0.0245310732508984	0.0108004080179414	0.0006017735548409	-0.0112186120898885	-0.0006541774811793	0.0001258572572233	4.279481768820936e-07	0.0041279386176082	0.0002759691888838	1.70398772307411e-05	7.615899321318255e-08	-0.0029939627536437	5.790229310799824e-06	8.963812970205768e-06	3.352675547164541e-11	0.0	0.0	0.0	0.0
1001790.5558956758	2191.522359744413	4802770.253259719	1003584317881.7672	1358308.6090390044	20160.232815884054	406434987.19064826	1845002277389.475	1031913.4846009456	-48.87920606217813	1064845439701.266	2389.176785268871	1056992.9669173544	920886.4103465878	1.145453	24.903696	0.2195558753742208	0.1280745579632431	0.1246699601	-0.0506885623	0.0336745223	0.027156729	0.0215219607	0.164686647	-0.0025727527	0.120333417	0.0652128578	0.1111854765	0.0023849799	-0.0906669605	0.0503552163	0.1760359948	0.087505825	-0.0470671345	0.0678553756	-0.0087462186	0.0247393599	0.0517751347	-0.0786970333	0.0510196746	-0.059796622	0.1300361176	-0.1087127511	0.0132107646	-0.0148565966	-0.1232572451	-0.0204928705	-0.1056586343	-0.0491307008	-0.0209049519	-0.1079061623	0.0426674724	0.0614324878	-0.0291812865	0.0188284638	-0.0084721165	0.0016660736	0.0395692594	0.014966823	0.0266354369	-0.0305095011	0.0319521032	0.1581996078	0.0868816188	0.091996626	-0.0645587027	-0.0474780046	0.0254433535	-0.0691292811	0.0787970952	-0.0591429509	0.1081769151	0.0294679494	0.1002302991	-0.0890973816	-0.0740337259	-0.0149377545	-0.0656395588	0.1391771849	-0.038577328	-0.0576233076	-0.0098471315	-0.1021842766	-0.0751310148	0.016459622	-0.0738822614	-0.0254673554	0.0225780752	-0.009109759	-0.0008507126	-0.1140072108	0.0364962622	-0.0383294421	-0.1168223769	0.0830148443	-0.0710808813	-0.1520662026	0.0819883278	0.0558711805	0.0217122358	-0.0701360372	-0.0773020251	0.0616165778	-0.0111874904	-0.0561171578	-0.0606433074	-0.0186489133	-0.0280829038	0.0292505391	0.0355106571	0.0712444957	0.0079258622	0.0064661757	-0.1094418439	-0.0084568186	-0.1142313295	0.0251890118	-0.1781976509639662	-0.0279857082027348	0.0317544028090755	0.0007831998636086	0.0184596349888437	-0.0029231503666125	8.544808065826795e-06	0.0003407581239213	0.2065286338233818	0.1026036223105536	0.0426540765889525	0.0105275033112467	-0.0122065221003597	-0.0009879100104712	0.0001489991817865	9.759661887892069e-07	0.0047049293027452	0.0005769906851369	2.213635974383043e-05	3.3291825073486413e-07	-0.0031499299479219	-0.0001559671942781	9.922058676815264e-06	2.4325765691013717e-08	0.0	0.0	0.0	0.0
1001321.0323177304	-469.5235779454233	220452.390246672	1002643809761.8452	1366793.31222927	8484.703190265689	71990188.22690476	1868123958354.6592	1036619.1178392658	4705.633238320239	1074579195469.8578	22142984.17358422	1064542.95668169	949723.0120172342	1.435477	31.209202	0.2191833400465115	0.1084372769250641	0.1382388556	0.0522181041	0.0695422076	0.0017662294	0.0216533745	-0.0315423728	0.0546817556	0.1494838742	0.084250097	0.047067151	-0.0417122913	0.0624235587	0.0362982322	-0.1320334555	0.1618820603	-0.1192835896	0.0881390351	0.0057488502	0.0244986597	0.1389217808	-0.0050546802	0.1341355199	0.0172694259	-0.1514287287	0.0513287903	-0.0414367311	-0.0310297159	-0.0055183322	0.0713658875	-0.0322441324	-0.0513175229	0.0231869713	0.0560000305	-0.121852819	-0.0797114834	0.0108014073	-0.1140478579	-0.0219014797	0.1059752853	-0.0223756933	0.1275885363	0.0364012869	0.2140879085	0.0536943277	0.0532297962	-0.2145116494	0.0517831177	-0.1717632994	0.0160253255	-0.1133671063	-0.0428427092	0.0360589087	-0.0987102574	-0.1813657631	0.0775335553	-0.0330340252	0.0130421111	-0.0338213339	-0.0692512906	-0.0005396441	0.0394792675	-0.01847108	0.0248640956	0.0770483829	0.0637465351	0.0354524962	-0.075053955	0.1209476605	0.0380726579	-0.0930321621	0.0181523083	0.0298467332	-0.0961941892	0.0254346902	-0.1202994947	0.0124674951	0.0048352611	0.0682707862	0.0616744816	0.0973221361	-0.0334836891	-0.1091402351	0.0723304828	0.1149173259	-0.1166821478	-0.0176002615	0.0358133543	-0.0575268332	-0.0621866967	0.0581201928	-0.0691420824	0.105859907	-0.161289307	-0.0040511143	0.0651119327	0.0763170439	-0.010866692	-0.1134247617	0.032215118	-0.2076078657928235	-0.0294102148288573	0.043101025939051	0.0008649607362795	0.0926955086815155	0.0742358736926718	0.0055109649429143	0.0085924573297249	0.2488596991632192	0.0423310653398374	0.0619311498676079	0.0017919190928055	-0.0110562662203642	0.0011502558799955	0.0001222410227355	1.3230885894642248e-06	0.0048059137306739	0.0001009844279287	2.3096806786679924e-05	1.0197854684086893e-08	-0.0029370465321432	0.0002128834157786	8.626242331974398e-06	4.531934871360675e-08	0.0	0.0	0.0	0.0
1001515.8603833076	194.828065577196	37957.975136552166	1003034018599.3168	1354515.2847694927	-12278.027459777426	150749958.30304852	1834711656674.18	1031880.961554505	-4738.1562847608	1064778318818.65	22450124.978818268	1056862.69018788	949555.4953237472	1.4476	31.472778	0.1906903768841139	0.087561517082702	-0.0063130585	0.1419504047	0.0030260403	-0.0541350271	0.0599646258	-0.165617763	0.0092293952	0.176611226	-0.0553953845	0.1479318448	0.0518924064	0.0754454423	-0.1717718074	-0.0170769798	0.0617737359	-0.0645707315	0.0617273823	0.1453925213	0.0721583665	-0.0868272157	-0.2456458914	0.1509332815	0.2067728713	-0.0047626674	0.2417450653	0.1327473102	-0.0136204068	-0.1427729975	-0.0433787556	0.0085499437	0.1212460453	0.0846899926	-0.0847395066	0.0336419689	0.0259533673	-0.0823586844	-0.108555915	-0.1001528868	0.0618564615	-0.1365342682	0.0456236157	-0.0653686966	0.0731558186	0.0401127467	0.1098556154	-0.1172266668	0.1305087596	0.0087517161	-0.0221978553	0.2091845232	-0.1291767262	0.0940674281	-0.0581904057	-0.1148013585	-0.1933577349	-0.1470506002	-0.1398871772	-0.0930000467	-0.0286616786	-0.0352835818	-0.2043060797	-0.0386318973	-0.094547662	0.013775124	0.0445455069	-0.0548005	-0.0212221251	0.0114597625	-0.1233743887	-0.1577255846	-0.0382362291	0.1273325491	-0.0858290014	0.0447108822	-0.1779279804	0.0545541808	0.1334307338	0.0492856944	-0.1571616028	-0.0255708359	-0.1040178328	-0.2498876673	0.0956926637	0.3063881854	-0.008795797	0.0235241793	0.0344128868	-0.0721602501	0.0610366872	0.0502060344	-0.019847639	0.0916074351	0.0267224291	-0.1462264118	0.0415733181	-0.0541648377	-0.013271799	-0.1124192083	0.0391140859	-0.2287015332220363	-0.0210936674292127	0.0523043912981101	0.0004449428056142	0.1314324434509615	0.0387369347694459	0.0015005501153323	0.0172744871914901	0.3012042497137344	0.0523445505505151	0.0907240000456136	0.0027399519723354	-0.0109581176994143	9.814852094989884e-05	0.0001200803435142	9.633132164652731e-09	0.0038568540354722	-0.0009490596952017	1.4875323050938196e-05	9.007143050563436e-07	-0.002413950265596	0.0005230962665472	5.827155884770999e-06	2.736297040756197e-07	0.0	0.0	0.0	0.0
1000823.9142942237	-691.9460890839109	478789.3901985196	1001648507423.2115	1371917.5490795174	17402.26431002468	302838803.1159587	1882157761472.3496	1032256.4416713016	375.4801167965634	1065553361371.8972	140985.31810956087	1060129.2426151172	942115.2535796476	1.495842	32.521633	0.4610081272192016	0.2548025116324244	-0.0622610765	0.0557708983	0.0733955091	-0.0364062366	0.0498351859	0.0943408923	0.1887362794	-0.1540498757	-0.0075068356	-0.0935934154	-0.1903012465	0.0319849456	0.0307034707	-0.0347971513	-0.104595994	-0.0683297451	0.0042564478	0.0315581272	-0.0226130585	0.0470541619	0.0635256245	0.0119055619	-0.0563346992	0.0587774519	0.0352536231	-0.0068256395	-0.0517682117	0.084916307	0.0020049022	0.0622499091	0.0309156206	0.0029366263	0.0249489339	0.0866378765	0.0906073738	0.0779565547	-0.0388355355	-0.1471386302	0.047486208	0.0688261627	-0.190195651	0.0578493645	-0.0384950905	0.0515484146	-0.1687807628	0.0202444897	0.0715352005	-0.0317265635	0.0452060228	-0.0573999701	0.0164358919	-0.0563598089	-0.0702177187	0.138847047	0.0122131761	-0.0219943822	0.0434171479	0.0805335729	0.0141080465	-0.005352582	-0.12223951	-0.0033474935	0.0147522212	0.0090215752	0.0735683685	0.0149947934	0.1377626546	-0.0320302821	0.0419451183	-0.1171891851	-0.2215232312	-0.1318528127	-0.0535468317	0.0266939468	0.0303898302	-0.0510168529	-0.1311995217	-0.0225030593	0.0413398826	-0.0579634112	0.0151314875	-0.0245054244	0.0104736293	0.0226546551	-0.0218058672	0.0384510635	-0.0379521553	0.0621366231	0.0222699669	-0.0521120171	0.027570421	0.0931313269	0.0084892687	-0.0114001823	0.0025728008	0.005847672	-0.0156710845	-0.1112164334	0.0458586883	-0.1644081577113496	0.0642933755106867	0.02703004232204	0.0041336381345581	0.0080119467535269	-0.1234204966974346	0.0152326190050414	6.419129078135022e-05	0.093167360818029	-0.2080368888957053	0.0086801571217968	0.043279347141404	-0.0105781938254544	0.0003799238739599	0.0001118981846088	1.44342150004698e-07	0.0044690690848305	0.0006122150493583	1.9972578484987724e-05	3.748072666607859e-07	-0.0027269586645853	-0.0003130083989892	7.436303558356841e-06	9.79742578378448e-08	0.0	0.0	0.0	0.0
999179.4860066216	-1644.4282876020295	2704144.393065744	998359645256.4564	1343523.8077235457	-28393.741355971662	806204548.1898158	1805056221919.975	1030871.9604073972	-1384.4812639043666	1062696998754.1904	1916788.3701022328	1055459.4029105126	933443.5332225914	1.057159	22.984055	0.1154693753624556	0.060764300827349	-0.1114180462	-0.0174253083	0.0378813762	-0.0225923201	0.0932863789	-0.0956818972	-0.0421523325	-0.1042550632	0.022276597	-0.0322377834	-0.0477813245	0.0260471645	-0.0536533644	0.0048755107	-0.1035130845	-0.0312690503	-0.0004386307	-0.0809381387	0.0325981821	-0.0176910387	-0.1267746569	0.0527138531	-0.0183852383	0.0313536313	-0.0172424108	-0.0230906093	-0.0348140032	0.0582195888	-0.0049615033	-0.0119384719	0.0135165739	0.1126719653	-0.0103213821	-0.011311296	-0.0111653801	0.0148906157	0.0616936311	-0.0474289687	-0.0903474463	0.0115035826	0.0367235732	-0.1426304951	0.0843193899	0.0040581185	-0.0688603121	0.0678000665	-0.0461770752	0.0038486456	-0.0839288057	0.078037198	-0.0557005069	0.0162138751	-0.0532249388	0.0036625773	0.0174128051	0.0914624862	0.0330245309	0.0430296391	-0.0071788826	0.0280106657	-0.0590359514	-0.0264452694	-0.0541657159	0.0973734778	0.0841160424	0.0111306033	0.0170484527	-0.0567488497	-0.1201780849	0.0615093992	-0.0222772503	0.1051212438	-0.062967137	0.0229021708	0.0057340076	0.025490051	-0.0048654185	-0.0243293763	0.0916515382	-0.1196334573	-0.0722842557	0.0360368195	0.0208083031	-0.0254007355	0.0615440636	0.0559135867	0.099127165	0.0756563258	0.0304153446	-0.0347045891	0.0516552376	0.005133374	0.0044187921	0.024466826	-0.0347265324	0.0279623945	-0.0180634961	-0.1098185471	0.0524223074	-0.1622830843704292	0.0021250733409203	0.0263357994727798	4.515936704290507e-06	0.0426402818381319	0.034628335084605	0.0011991215907316	0.0018181936352353	0.1391198824131692	0.0459525215951402	0.019354341682654	0.0021116342409518	-0.0102055411998319	0.0003726526256225	0.0001041530711814	1.3886997938334398e-07	0.0044839228964435	1.4853811612999463e-05	2.0105564541250263e-05	2.2063571943447775e-10	-0.0029947211341856	-0.0002677624696003	8.968354671537885e-06	7.169674012645158e-08	0.0	0.0	0.0	0.0
1000525.4019594406	1345.915952818934	1811489.7520524987	1001051079966.1	1353756.4977516704	10232.690028124722	104707945.21168312	1832656655204.8684	1033808.7582035596	2936.797796162311	1068760548538.386	8624781.295543807	1058730.9448713076	929757.7176387951	1.246251	27.09519	0.1715387680439306	0.093682773671681	0.0351206109	-0.0704018731	0.0580869683	0.0017528351	0.095810157	0.0676356603	-0.000609455	0.0117699729	0.0244449413	0.0136520979	-0.0686999313	-0.043576033	0.0441148773	-0.0198562282	0.0361748751	-0.1150349988	0.0511527546	-0.0442503427	-0.0435464203	0.0613042857	0.0844065179	-0.1675227346	0.0105223786	-0.0331192673	0.0605736809	0.0993248126	-0.0842366796	0.0131940145	0.0059886478	0.0890979147	-0.0291108273	0.0327211979	-0.0967029407	-0.0224185211	0.0842484858	-0.1109386783	-0.0741888974	-0.091026657	-0.023540678	-0.0704237727	-0.0506902281	0.0521306797	0.0016840145	-0.0778348399	0.0080899918	-0.0169914898	-0.0070580839	-0.1248585047	-0.062272733	-0.0390651993	0.0799925762	0.0340716951	0.1270077407	0.0319904639	0.0080096426	-0.1285821354	-0.0177320925	0.1656276024	0.0116659342	0.0802711892	-0.0139386369	-0.0920351439	-0.0144348032	-0.0660529176	-0.0970705072	-0.0673972453	-0.0907834077	-0.0475209278	-0.0508583154	-0.1028195433	-0.0229612649	-0.0217029988	-0.0876393718	0.0240748804	-0.0101791296	-0.0684489388	-0.0114696791	-0.0260545719	0.0256431726	0.063644083	-0.0048804294	0.0733377196	-0.0066395875	-0.0792481831	-0.0021473129	-0.0630017287	-0.0417765211	-0.005098453	0.0268311193	0.0994249378	0.0450611193	0.1007344437	-0.1601015225	-0.0434983824	0.0256883598	-0.0718886266	-0.0204479845	-0.1082280018	0.0587790397	-0.1826628782566217	-0.0203797938861924	0.0333657270929934	0.0004153359988436	0.0386950538012484	-0.0039452280368834	1.556482426301162e-05	0.0014973071886815	0.1229955995370346	-0.0161242828761346	0.0151279175054745	0.0002599924982696	-0.011849624205374	-0.0016440830055421	0.0001404135938085	2.703008929112348e-06	0.0050998071807417	0.0006158842842982	2.6008033280744604e-05	3.793134516455063e-07	-0.0026328991591315	0.0003618219750541	6.932157982155359e-06	1.3091514163204978e-07	0.0	0.0	0.0	0.0
1000044.4264082224	-480.97555121814366	231337.48086959717	1000088854790.1504	1349887.6653194616	-3868.832432208816	14967864.38851078	1822196708981.6267	1030773.7145786984	-3035.043624861166	1062494450666.368	9211489.804810405	1056146.3702758471	948048.6968092468	1.299204	28.246447	0.3472343887047727	0.1595641346021546	0.1208404336	0.0706280989	0.0844379813	0.1102560983	0.022701904	-0.0479847781	-0.0427178438	0.0223425546	0.0314837425	0.0682654273	-0.0445146914	-0.1380644514	-0.0607870727	0.1431023932	-0.0416004518	-0.0004229902	0.0168547034	0.1011598052	0.0209532106	0.2310448509	-0.0601888679	0.0637439711	0.0467360386	-0.2591095313	-0.1865946643	-0.0549080143	0.0938837399	0.0556828646	-4.71928e-05	-0.0339680457	-0.1225859068	-0.1655914107	-0.0751757357	-0.1893070029	-0.014750945	-0.0187189599	0.0036466764	-0.1038990682	-0.0273541998	-0.0498523713	-0.0849509018	-0.0226261722	-0.2018662705	-0.0283125919	0.0172027871	0.111479473	0.104129522	0.0062775455	0.0441316214	-0.0147578201	-0.0440293213	0.1190220552	-0.0795956102	-0.2732947603	0.2044255895	0.114620756	0.0901030235	0.0474072662	0.1248379974	-0.0168863053	0.1334369324	-0.0187770485	0.0984237217	0.0110984084	-0.1461702244	-0.0870600175	0.0716472451	-0.0474372989	-0.1050791204	-0.1092240718	-0.0455673828	-0.1553053795	-0.1233044315	0.0309876583	-0.1785384313	-0.1337884411	0.1016143385	-0.1654469644	0.0880896085	-0.0042513405	0.0651620255	0.012771358	0.0827212763	0.0485707134	-0.1805596453	-0.0949365854	-0.0185886095	-0.0034233725	-0.0343837042	0.1605686834	0.0348826148	-0.0257691042	-0.1628281948	-0.0151041712	0.0402273532	-0.0456626253	-0.0228235037	-0.1064475877	0.0649037979	-0.220969799047566	-0.0383069207909443	0.0488276520911217	0.0014674201804836	0.1027062683208868	0.0640112145196384	0.0040974355842791	0.0105485775524019	0.2107160961873546	0.08772049665032	0.0444012731924384	0.0076948855325788	-0.0123834032127313	-0.0005337790073573	0.000153348675129	2.8492002869534495e-07	0.0059519731827806	0.0008521660020389	3.5425984768539426e-05	7.261868950309625e-07	-0.0043908692846127	-0.0017579701254812	1.9279733074555245e-05	3.0904589620843872e-06	0.0	0.0	0.0	0.0
998898.0448104033	-1146.381597819156	1314190.767818401	997797303926.0464	1346165.2648756574	-3722.4004438042175	13856265.064033836	1812160920357.7488	1030697.0414696884	-76.67310900997836	1062336391294.3688	5878.765645256025	1055820.32367235	935524.4274834752	1.399385	30.424517	0.2265743329437419	0.1123563328461701	-0.0817652071	0.0691221653	0.1141819392	0.0241984409	0.0330343245	0.089965851	-0.0096211459	-0.0590802281	0.0235894406	0.0277551664	-0.0021211457	0.0982031238	-0.1146391883	0.0070765426	-0.0892864157	-0.0795596983	0.0824727489	0.0766300843	0.0101825547	0.071021054	-0.0987371928	-0.01207816	-0.1553973944	-0.0426214502	-0.0545056067	0.0088322469	0.1191542834	0.044718451	-0.045596214	-0.0206408055	-0.0043424537	-0.0463173456	0.0414151366	0.0454608602	-0.0133070004	0.0248279031	-0.043520295	-0.1197624715	-0.0456066759	0.0452936374	-0.1500327254	0.134990553	0.0372238587	-0.115574261	-0.0637592604	-0.0036170217	0.1090279472	-0.023288694	-0.0571737993	0.0954473981	-0.0389730606	0.0751793189	-0.0291505782	0.0386768648	0.1916978341	-0.0071737211	0.0736874915	-0.0207324852	0.1514514165	-0.0951496409	0.0004613952	-0.0476736921	0.0746945668	-0.0625728796	0.0297618319	-0.0029277879	0.0310176627	-0.0406320053	-0.030127928	-0.1143187555	0.0240084807	-0.0787076314	-0.106388642	0.0216704328	-0.0625892548	-0.1923592348	-0.0236857517	-0.0386075147	0.0588523275	-0.016788877	0.0567929278	0.0084724457	0.034956992	-0.003372111	0.0679738457	-0.0406550901	-0.040086799	0.106561895	0.0658765555	0.0195993402	0.0708140505	0.1405333068	0.0040111938	0.0364618034	-0.164311891	0.0142826727	-0.0251890118	-0.1044804285	0.0707724105	-0.1890727498674493	0.0318970491801167	0.035748504742439	0.0010174217463987	0.0178402214918662	-0.0848660468290206	0.0072022459043855	0.0003182735028788	0.15578924833558	-0.0549268478517745	0.024270289896965	0.0030169586149319	-0.0125816515735274	-0.000198248360796	0.0001582979563176	3.930241255834041e-08	0.0063512908065772	0.0003993176237966	4.0338894909712055e-05	1.59454564674563e-07	-0.0038907474875488	0.0005001217970639	1.51379160118673e-05	2.5012181189842495e-07	0.0	0.0	0.0	0.0
1000204.6955538666	1306.6507434633097	1707336.165393219	1000409433008.0028	1348429.5577622214	2264.2928865640424	5127022.276144523	1818262272246.82	1033635.812951891	2938.7714822025737	1068402993816.7166	8636377.824607112	1058971.069111099	924778.8185767494	1.32918	28.898161	0.1364599649633984	0.0923452303267144	-0.0206107797	-0.1028360824	0.0642015429	0.0373226264	0.1097194218	-0.0981414625	-0.0858096727	0.0858325476	0.0852790104	0.0276203618	-0.0305810573	0.0424487078	0.0650808377	0.0216354494	0.0813927874	-0.0842070066	0.0836986408	-0.0585384075	-0.110042518	0.1426265206	-0.1471931314	-0.0810362231	0.0083499613	-0.1027357984	-0.1271633259	0.1145337553	0.038561462	-0.029261389	-0.069135222	0.0169626214	-0.015832746	-0.0589334858	-0.0551674038	-0.0419482538	0.0164050253	0.0277773791	-0.0156418571	-0.0298902879	0.0082077907	0.0290268877	-0.0953476767	-0.0364029048	0.0194676365	0.0026793237	0.071881206	-0.0110844463	-0.0089866862	-0.1248248846	-0.0775973828	-0.0279701766	0.0665149798	0.1908666557	0.0130114228	-0.0920795287	0.1280869891	0.0758115346	-0.1020807003	0.0181005155	0.0782319676	-0.0633851426	-0.0366089481	-0.034852559	0.0634286524	-0.0513315679	-0.0514895002	-0.0362700908	0.0275725331	-0.0947396733	-0.0335757474	0.0005348419	-0.0794218	-0.03538566	-0.1127864493	0.0295967683	-0.1491534413	-0.0672360553	0.0802108202	-0.0343833512	0.1811028735	0.0232061796	-0.1218545239	0.001557293	0.0655220941	-0.0632637362	0.0030833609	-0.0255692476	0.0233778502	0.0594274089	0.0209875527	0.1285445469	0.0052565519	0.0180240562	-0.1659090041	-0.1134248636	-0.0109919547	-0.0472621315	-0.0275434712	-0.102329975	0.0763617167	-0.2019413024511465	-0.0128685525836972	0.0407802896356654	0.0001655996455993	0.0331984305775137	0.0153582090856474	0.0002358745863184	0.0011021357928099	0.2464950250151787	0.0907057766795987	0.0607597973572335	0.0082275379230492	-0.0123923504364391	0.0001893011370883	0.0001535703493395	3.58349205029234e-08	0.0065119312393966	0.0001606404328194	4.240524846662934e-05	2.5805348656404232e-08	-0.0038913544499302	-6.069623814000495e-07	1.5142639454991569e-05	3.6840333243481923e-13	0.0	0.0	0.0	0.0
1001375.0189693172	1170.3234154506354	1369656.8967520404	1002751928615.8004	1352103.0684947402	3673.510732518742	13494681.101930384	1828182707832.892	1032326.1883342604	-1309.6246176306158	1065697359120.7428	1715116.6391041367	1056696.651973827	905213.4337732733	1.126862	24.499506	0.3838838214963744	0.203870146541399	0.0837774439	-0.1151252641	0.0095865766	0.0025273333	0.033591579	-0.0830235659	-0.0907387355	0.1939363087	0.0997358817	0.0659381687	-0.0027936074	0.0144802662	-0.0663170631	0.0907428273	0.0929496751	-0.0540195615	0.0161533937	-0.0196619835	0.0474053946	-0.0072110021	-0.1926030814	0.033670407	0.0609491752	-0.1488513536	0.1233408551	0.2395246109	0.0493511971	-0.0675396902	-0.1502703886	0.1004723314	0.0695915237	-0.1159366255	-0.0059243107	3.09656e-05	0.0615690915	-0.0018228162	0.0396293845	-0.1267820905	0.0251655146	-0.0172435155	0.0410757639	-0.0257231889	-0.0557311347	0.0041028359	0.1754118346	0.0170678853	-0.0105695659	-0.0560817839	-0.0720386271	0.1255751746	-0.1133179099	0.1071075251	-0.0276371573	-0.1091503894	0.0391926489	-0.1670140601	-0.1628120246	-0.0152669239	0.1101459716	-0.0884692735	-0.2071838058	0.06280022	0.0536211063	-0.0850434564	-0.1070962592	-0.0141857212	0.0833267226	0.0138335643	-0.1041420152	-0.0416827078	-0.0174839526	-0.0161201397	-0.1219173106	0.0508696375	-0.2284709854	0.0180672186	0.2268279659	-0.0465754916	0.0280744648	0.1133367475	-0.1236786612	-0.1487452495	0.0682682656	0.0615512468	0.0555076064	-0.0239117503	0.0363901303	-0.0123135805	0.1633255323	-0.0497536956	-0.0459394441	-0.0134589292	0.106217893	-0.0499214074	0.0700987058	0.0231011008	-0.0298858491	-0.1	0.0816496581	-0.2034783426445017	-0.0015370401933552	0.0414034359253532	2.362492555989422e-06	0.1637463844737254	0.1305479538962116	0.0170427682664874	0.026812878428217	0.3684349183255762	0.1219398933103974	0.1357442890415739	0.0148693375805511	-0.0139186899284802	-0.0015263394920411	0.0001937299293251	2.329712244964284e-06	0.005642999682379	-0.0008689315570176	3.184344541532949e-05	7.550420507810312e-07	-0.0036894468170607	0.0002019076328695	1.3612017815919327e-05	4.076669221096486e-08	0.0	0.0	0.0	0.0
